NAME	DESCRIPTION	IBUA-M9-_1	IBUA-M9-_2	IBUA-M9-_3	IBUA-Isobut-acid-_1	IBUA-Isobut-acid-_2	IBUA-Isobut-acid-_3	MG1655-Isobut-acid-_1	MG1655-Isobut-acid-_2	MG1655-Isobut-acid-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
miaA	b4171	550.743	530.826	584.997	673.3710000000001	638.626	694.078	620.85	627.4580000000001	640.135	707.633	572.173	756.125
hfq	b4172	1690.86	2410.28	1610.64	2222.49	2168.34	2269.01	1206.01	1453.11	2161.7	1788.52	1479.6	2209.4
hflX	b4173	317.096	398.726	298.492	499.435	511.246	512.626	319.842	353.49199999999996	461.524	419.164	404.75800000000004	387.709
hflK	b4174	676.716	653.4730000000001	730.4860000000001	560.7330000000001	563.802	532.362	569.28	592.415	631.882	742.567	800.336	629.36
hflC	b4175	487.092	483.154	484.899	444.376	435.556	426.384	435.869	483.92900000000003	531.744	536.236	480.62	501.667
yjeT	b4176	28.116999999999997	32.6907	24.1293	62.3852	59.3085	45.3928	17.8373	27.0098	94.4417	37.2826	17.305	45.7712
purA	b4177	2057.16	2120.4	2031.87	2561.78	2568.94	2387.06	1588.63	2119.05	2558.01	1498.61	1288.58	1645.81
nsrR	b4178	65.5294	128.783	99.6272	129.02100000000002	116.538	133.076	84.8841	95.0191	115.65100000000001	112.947	96.5888	86.3548
rnr	b4179	131.239	160.128	134.221	173.097	181.183	164.30599999999998	126.329	142.869	198.238	175.697	157.781	177.487
rlmB	b4180	80.1754	94.5322	86.649	64.059	60.1699	59.4522	53.6431	65.5303	84.9587	107.805	109.535	81.6678
iraP	b0382	773.2189999999999	396.91900000000004	798.7439999999999	210.236	202.983	210.639	401.365	878.8330000000001	480.29400000000004	522.497	694.5880000000001	594.1030000000001
yjfI	b4181	0.0	1.53372	0.0	2.02734	0.6483899999999999	0.63367	0.914768	3.2362599999999997	1.81646	0.9377340000000001	1.90222	0.955358
yjfJ	b4182	2.8978900000000003	2.30281	2.0923	1.48465	3.03595	1.13648	0.818963	0.361415	1.99531	0.824516	3.07145	2.93034
yjfK	b4183	0.6357550000000001	1.20746	1.9014900000000001	1.52948	0.21973299999999998	0.810992	0.5542819999999999	1.68517	2.24765	1.42682	0.8477030000000001	1.21344
yjfL	b4184	1.07733	1.5051299999999999	1.1506299999999998	2.01075	0.657151	0.0	0.928217	0.766099	1.7680099999999999	2.8902099999999997	0.998101	0.9751610000000001
yjfM	b4185	0.986419	2.07353	4.1881900000000005	1.2930000000000001	1.59103	0.615767	1.6857799999999998	1.7916400000000001	3.37311	1.72334	1.40818	2.1365
yjfC	b4186	1.0021799999999998	2.0198400000000003	0.541429	2.15976	1.7805099999999998	3.19107	3.08608	3.3536	2.40372	2.03857	1.7494900000000002	2.31947
aidB	b4187	13.0649	10.1088	17.8267	17.7287	19.6241	16.9212	90.1144	89.0786	215.38	90.2045	87.3653	52.8019
yjfP	b4190	45.7947	47.2072	63.3047	49.1916	53.0901	51.0509	54.2544	60.4106	50.6635	59.9983	57.6191	48.2678
ulaA	b4193	0.46487	1.04831	1.16216	1.87064	2.84002	2.70218	1.15543	2.82898	1.68035	1.6650200000000002	1.09309	0.631308
ulaB	b4194	8.822280000000001	5.4665300000000006	7.8563600000000005	8.62231	12.4305	3.6819300000000004	4.88364	2.10308	5.9090300000000004	12.2002	4.48683	6.96057
phoA	b0383	42.5669	26.0858	41.0748	21.1072	23.5545	20.215	23.6472	34.9132	25.8284	33.9728	40.9752	31.5443
ulaC	b4195	5.6791599999999995	3.28473	2.2909900000000003	5.92737	7.161739999999999	4.2522199999999994	2.93145	3.56429	3.2818199999999997	4.54914	4.45569	6.00021
ulaD	b4196	10.3226	8.08608	8.45951	19.095	12.2826	16.5909	9.530380000000001	13.686	16.9034	8.83291	12.1544	5.88258
ulaF	b4198	11.606	10.2147	10.9469	11.7886	11.3941	7.0876399999999995	11.1691	10.0437	8.33737	10.2258	7.617719999999999	6.26066
ulaE	b4197	9.94488	9.47828	15.1632	14.3923	12.6133	14.6598	12.2795	14.5862	11.9677	9.79759	12.3591	10.036
rpsF	b4200	9232.53	9573.67	8935.08	6634.75	6462.68	6774.12	5640.26	5423.18	4169.48	6696.79	6538.06	7949.37
priB	b4201	15949.0	13087.1	15683.7	8197.19	7431.57	8777.19	7413.47	7263.57	5031.93	9115.42	9825.6	10715.0
rpsR	b4202	10004.5	9084.11	6732.22	5335.71	5508.26	5504.17	4936.62	5149.79	3629.92	6013.07	4060.64	7232.59
rplI	b4203	2144.07	4219.34	1837.72	3805.57	3624.05	3755.11	1586.59	1976.33	2522.13	2648.43	2011.23	3591.2
ytfA	b4205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fklB	b4207	433.348	438.12699999999995	380.68699999999995	420.712	407.162	380.546	382.9	373.275	384.82	410.001	298.35200000000003	480.435
psiF	b0384	41.5515	23.2549	42.5961	39.1679	29.948	31.2042	185.055	98.7039	165.52200000000002	255.851	252.77900000000002	164.521
cycA	b4208	396.866	352.33099999999996	416.845	281.993	284.365	313.844	293.759	346.661	376.14	343.875	419.57099999999997	436.13699999999994
ytfH	b4212	38.9511	41.7825	49.9428	40.0103	48.2883	52.8532	47.2987	50.0308	28.826	29.445999999999998	27.8291	43.3575
cysQ	b4214	126.105	120.7	123.91799999999999	140.031	156.75799999999998	140.907	111.399	139.876	224.949	185.889	160.05700000000002	165.549
ytfI	b4215	2.00347	1.8516599999999999	3.04347	2.36537	4.01641	2.8366	2.56351	3.1550599999999998	2.97682	4.52211	4.15814	0.971356
ytfK	b4217	70.3577	66.3986	86.6062	232.655	247.123	226.643	346.45599999999996	255.28	584.313	209.255	199.19299999999998	192.15400000000002
tamB	b4221	47.8939	56.5945	46.0673	77.4364	77.8332	79.1639	49.8239	63.3113	65.1064	51.0723	50.7523	47.8753
tamA	b4220	64.3666	74.404	65.1297	140.40200000000002	143.088	129.27	70.8619	82.7104	104.625	73.0258	64.2753	73.9753
ytfP	b4222	587.567	641.874	447.88199999999995	516.875	435.119	546.6619999999999	697.508	748.365	500.195	746.828	676.055	693.888
chpB	b4225	26.066999999999997	32.5494	33.9027	50.8818	58.0697	54.1384	43.1106	38.9023	56.3226	29.9222	35.0832	21.8711
chpS	b4224	44.2466	29.4757	55.2262	61.9505	85.4048	49.3118	36.7559	46.824	61.3431	36.7782	32.2993	23.4921
yaiC	b0385	3.4167099999999997	1.7188299999999999	3.3008	3.76301	3.21144	2.91954	5.3556	8.59833	5.29627	4.28558	2.4134	3.79815
ytfQ	b4227	9.00796	15.1831	12.9107	29.1544	26.6506	24.0914	18.3656	18.4	25.3737	18.4252	18.4422	18.5025
ytfR	b4485	7.5720600000000005	4.08985	4.995830000000001	14.4983	11.7718	10.2315	9.06151	10.7891	8.11209	8.32231	7.920889999999999	7.51817
yjfF	b4231	3.3356	5.85878	10.0837	9.78917	10.4544	9.78578	8.99889	11.4091	12.7915	14.5264	9.05848	5.90527
ytfT	b4230	3.5410000000000004	5.12597	3.05642	9.89365	8.947189999999999	9.89054	7.7694399999999995	6.4817	7.4998	9.17285	8.22308	8.15552
mpl	b4233	307.10200000000003	359.635	317.129	272.993	264.961	271.04	252.442	249.97799999999998	237.27	259.856	262.08799999999997	306.203
pmbA	b4235	214.935	205.389	236.75900000000001	237.572	243.37599999999998	251.9	223.04	219.025	231.80900000000003	218.60299999999998	201.889	228.92
cybC	b4236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mgtL	b4702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mgtA	b4242	86.5876	100.545	88.0272	18.8114	15.7972	19.1073	18.627	15.5953	18.0664	62.4377	70.3811	128.915
bdcR	b4251	237.49900000000002	85.3167	231.021	63.8274	67.4041	68.9449	85.1806	66.1367	73.2261	99.1122	142.92600000000002	83.2842
yaiI	b0387	66.0453	54.5996	69.1069	81.7438	81.2726	81.92	60.4183	57.6367	66.3188	51.5905	50.1767	36.4558
tabA	b4252	499.08099999999996	179.74200000000002	496.10699999999997	152.03	139.279	164.891	145.464	218.43	144.655	198.981	260.251	198.00900000000001
yjgL	b4253	3.34539	5.78059	1.9764	9.75624	10.8617	10.0853	3.8005199999999997	3.7431900000000002	7.60716	6.659680000000001	4.87004	8.250539999999999
rraB	b4255	2857.64	1303.98	2752.39	870.02	861.262	874.9110000000001	868.5169999999999	743.7639999999999	741.558	1068.3	1438.34	1292.65
yjgN	b4257	6.7089	4.32141	5.4513300000000005	2.01926	1.9827	2.82368	3.43796	4.324330000000001	2.3940599999999996	2.68491	5.2152400000000005	2.57113
lptG	b4262	117.605	164.236	134.542	151.523	139.248	136.592	126.454	119.81299999999999	137.691	128.515	121.574	123.896
lptF	b4261	114.9	170.03799999999998	110.322	112.036	127.33	128.076	79.1833	82.4456	96.2407	99.5235	95.4391	93.0701
idnK	b4268	2.51173	10.7815	1.9148900000000002	16.4816	13.6899	19.627	8.95144	10.6355	8.06132	6.51354	3.94184	4.49984
intB	b4271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aroL	b0388	419.967	596.085	404.9	404.765	354.026	454.37800000000004	337.42699999999996	433.704	267.375	480.14599999999996	574.0219999999999	518.3380000000001
yjgZ	b4277	0.0	0.8922629999999999	0.0	0.0	0.0	0.756392	0.0	0.0	1.35874	0.0	0.0	0.0
yjhB	b4279	8.18343	11.536	11.1471	6.89918	6.9290199999999995	6.5831100000000005	5.7228900000000005	9.00197	9.191310000000001	13.9309	14.8352	10.3801
yjhC	b4280	22.4892	27.5864	21.456	16.1351	19.6416	18.0783	9.65479	14.2525	16.0103	25.7168	25.2871	25.8901
ythA	b4655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yjhE	b4282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yjhV	b4286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yaiA	b0389	391.13599999999997	456.64	291.138	572.7090000000001	635.65	616.056	782.4019999999999	615.16	751.743	966.808	1376.15	769.4839999999999
yjhR	b4308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fimB	b4312	160.829	157.865	140.102	97.5803	93.0536	118.62899999999999	77.3385	233.202	234.11	173.417	157.709	218.372
fimE	b4313	3.1808799999999997	4.74988	6.27171	7.17582	5.49739	2.41315	5.35797	6.997489999999999	9.09102	10.995	7.9326	5.80015
fimA	b4314	897.052	1221.02	1022.05	580.607	353.412	444.51	858.5880000000001	813.752	890.4019999999999	2438.54	2215.88	2518.28
fimI	b4315	94.7361	112.98299999999999	99.5563	110.58	73.8302	89.5256	129.625	108.17	128.635	237.392	253.783	226.418
fimC	b4316	84.2538	66.4448	78.7248	41.678000000000004	23.4747	35.5095	67.4496	60.7264	47.4909	139.012	180.22299999999998	111.046
fimD	b4317	17.8327	21.0427	17.8428	11.087	6.6045	7.879510000000001	13.6291	15.7052	9.80823	35.2969	43.6434	27.4294
fimF	b4318	18.7402	16.5625	15.7825	17.9869	11.1699	16.8066	28.005	15.9149	13.7189	35.0306	40.0326	30.8748
fimG	b4319	23.9997	15.4406	20.9729	10.8295	6.00385	13.0779	18.1607	14.5505	10.4328	39.7623	31.9084	21.6093
fimH	b4320	21.4354	20.5359	17.8082	19.6497	18.5475	18.3713	23.7221	25.4403	23.6515	38.2901	31.2433	32.0637
aroM	b0390	41.1891	47.6113	31.9884	38.6787	46.1097	45.7997	71.1978	53.2749	64.9241	80.8592	106.853	72.3963
uxuA	b4322	23.9029	24.1745	24.7885	46.5078	45.8783	45.3282	18.7452	25.3077	17.8238	24.8451	19.7135	26.294
uxuB	b4323	12.2634	17.1977	11.9232	38.8776	38.6906	31.2551	13.5549	14.984000000000002	16.269000000000002	14.9313	10.6087	14.3489
uxuR	b4324	57.7114	55.6831	45.751999999999995	98.5274	81.8489	82.4117	70.7625	63.9896	69.3764	55.294	54.4166	58.6614
iraD	b4326	13.4585	17.5222	18.7039	150.477	152.959	106.05799999999999	76.0407	91.87100000000001	51.1295	9.57846	4.37073	13.5876
kptA	b4331	17.3854	10.8908	23.6936	42.4191	45.208999999999996	43.7159	47.516999999999996	58.5869	49.7934	27.9698	28.1989	27.0577
yjiP	b4339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yjiS	b4341	0.0	7.2709399999999995	12.8207	0.0	0.0	11.9617	9.61618	0.0	5.64377	11.8228	0.0	10.9603
yjiT	b4342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yjiV	b4486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrr	b4351	73.5493	91.3552	79.70100000000001	91.0187	98.7177	90.7436	58.3018	77.8041	55.9388	68.3439	50.2997	67.60600000000001
yaiE	b0391	320.428	309.101	239.19	160.889	157.035	140.856	131.393	166.354	216.933	544.216	465.01800000000003	595.355
tsr	b4355	4.95569	7.66702	5.74142	11.1519	10.147	9.33122	13.0731	14.9514	14.2913	9.82647	7.8319399999999995	9.40018
yjjN	b4358	1.17515	0.982146	1.21828	2.1008400000000003	2.04383	3.25648	1.53587	1.91755	1.71547	1.15683	1.4483	0.730326
yjjQ	b4365	0.739575	0.900423	0.0	0.274829	0.795683	1.03257	1.3927399999999999	1.58435	1.68458	0.352998	0.0	0.7301529999999999
bglJ	b4366	0.766984	1.18842	1.1931100000000001	1.65067	1.5832700000000002	1.57039	1.34487	2.32139	3.36582	0.70223	0.36759400000000003	1.1014899999999999
yjjZ	b4567	169.68400000000003	96.8203	342.07099999999997	17.1052	9.28214	29.5218	2021.11	62.915	17.4806	192.2	748.459	156.965
rimI	b4373	204.28799999999998	150.644	148.47299999999998	271.328	286.797	264.062	285.875	276.594	191.33700000000002	199.47099999999998	212.045	163.92700000000002
holD	b4372	282.176	284.923	310.491	361.83	318.746	321.182	332.211	292.9	227.16	274.95	407.917	269.043
yjjG	b4374	76.7988	77.8925	79.9808	154.83700000000002	161.355	141.255	131.477	112.103	135.168	99.8118	100.874	92.2755
prfC	b4375	360.517	405.288	365.78	389.853	389.57599999999996	372.838	309.066	265.416	275.466	272.871	285.442	281.283
osmY	b4376	81.7487	67.3059	72.4671	481.881	538.965	392.699	905.4110000000001	1052.0	2500.2	1231.29	950.206	831.9739999999999
carA	b0032	992.716	1262.18	919.6	624.128	598.196	649.165	1684.68	659.928	238.48	1756.32	1634.54	2865.25
ykiA	b0392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ytjA	b4568	157.909	213.28400000000002	136.121	592.446	839.957	450.316	1852.74	2097.41	2961.95	2709.13	2376.42	1718.38
yjjU	b4377	54.0758	74.042	66.7317	117.484	142.664	137.19899999999998	155.477	216.513	242.489	70.8581	60.004	68.685
yjjV	b4378	29.8844	50.5798	34.0921	45.5907	60.8716	61.646	46.8163	56.3861	67.7516	31.0114	19.0323	22.6119
deoC	b4381	55.8955	57.7075	57.501999999999995	118.368	134.692	124.84200000000001	76.654	109.745	127.459	76.7632	67.0011	73.7475
deoA	b4382	45.1941	54.2601	38.9086	145.101	143.034	132.592	106.26100000000001	112.05799999999999	139.736	99.7751	86.5836	80.0713
deoB	b4383	164.88099999999997	163.608	158.436	392.23	390.777	362.744	328.3	340.254	535.894	283.55	229.795	256.3
deoD	b4384	556.991	516.64	578.347	583.523	582.383	536.957	557.406	610.775	674.57	674.965	618.4540000000001	609.883
yjjJ	b4385	39.986	31.4763	48.7555	37.8154	38.3289	40.1473	24.3244	30.6219	40.1451	32.702	22.6457	35.7412
serB	b4388	159.957	173.627	141.954	172.747	177.19099999999997	168.275	104.551	122.43299999999999	135.416	107.785	105.521	102.109
radA	b4389	154.141	185.68200000000002	138.08700000000002	207.799	212.142	199.172	100.412	132.03799999999998	154.082	123.595	109.115	126.20100000000001
mak	b0394	71.2321	56.7058	75.1713	53.8086	50.2241	50.2115	39.5794	48.9103	65.4507	80.6768	74.6106	63.5391
nadR	b4390	135.586	142.918	157.34	160.35399999999998	161.296	171.62900000000002	123.245	128.477	147.917	118.962	117.45700000000001	122.26
slt	b4392	42.3224	50.3856	44.1646	83.5033	90.9208	80.535	80.7376	76.57300000000001	109.56299999999999	70.0101	60.1593	67.0321
trpR	b4393	68.0365	129.332	70.0131	164.71900000000002	163.78	156.214	99.9539	117.838	115.52	124.145	86.9843	128.52100000000002
ytjC	b4395	75.4014	109.402	82.4346	114.546	112.807	100.79899999999999	78.9415	86.6115	115.176	81.5065	59.6438	89.5768
creA	b4397	194.524	185.477	172.825	166.87	173.80900000000003	172.176	113.945	182.955	128.436	137.475	145.768	182.87900000000002
creC	b4399	22.6105	23.0821	19.2916	33.4067	32.0316	37.0642	22.5362	26.9757	26.2937	18.9131	20.8307	19.9194
creB	b4398	82.4281	75.6194	77.3281	111.257	114.227	99.6113	69.9274	98.6594	88.2045	73.9496	54.277	88.8377
creD	b4400	7.96471	9.69249	6.88767	7.15035	7.11543	8.34721	10.042	11.8826	8.28523	9.21316	6.8827300000000005	8.07627
yjjY	b4402	53.7463	32.3013	84.7845	112.42299999999999	70.1834	82.6999	128.096	153.86	143.017	57.3319	29.5373	0.0
yjtD	b4403	60.595	54.5321	67.4858	79.0816	81.4291	74.7033	54.2322	74.657	87.541	59.1412	62.00899999999999	60.6625
phoB	b0399	41.1038	32.1667	32.7883	35.5119	36.1218	29.6351	34.1665	34.4084	36.306	44.9154	32.0035	41.8432
yaaA	b0006	121.012	140.417	110.811	135.635	133.058	125.51299999999999	104.01700000000001	101.09100000000001	113.28	105.962	89.2234	132.142
yaaJ	b0007	8.22667	9.933810000000001	9.25378	8.21787	8.6838	9.04376	8.78328	9.745	10.7055	13.5777	13.8967	12.985
satP	b0010	26.5955	19.5903	15.4734	33.1741	33.7615	35.2508	41.6971	46.3101	43.7968	34.9787	42.0957	41.3024
yaaW	b0011	4.39254	5.66335	7.79489	3.8268800000000005	7.279960000000001	6.62973	3.23618	8.16876	5.59244	7.147060000000001	4.92999	6.563560000000001
yaaI	b0013	1.09738	0.79309	1.17225	0.0	0.0	2.78021	2.8580099999999997	0.822462	0.0	0.994498	2.1319	1.00041
mokC	b0018	0.0	8.18985	4.32345	15.8246	13.6044	17.3796	15.9197	11.1225	19.2657	36.6982	12.0248	21.7854
rpsT	b0023	6195.14	11535.1	5173.55	8984.16	8789.47	9049.87	5305.56	5965.51	6619.93	6653.2	5498.93	8300.01
caiE	b0035	4.0433699999999995	3.3814699999999998	1.65283	2.87846	0.691941	3.78813	2.24897	3.08453	1.1379700000000001	6.41637	5.09132	2.36646
phoR	b0400	21.6355	14.3305	15.8583	21.604	21.0938	20.6045	17.0908	21.9044	21.381999999999998	18.0748	20.3351	17.4137
caiD	b0036	1.7457200000000002	2.6282400000000004	1.51621	0.869094	2.2072599999999998	0.275407	1.2843799999999999	1.14605	1.3448799999999999	2.71815	2.6206	3.9449199999999998
caiC	b0037	15.1638	10.7663	17.0085	8.85033	8.47583	8.43217	13.8056	14.6619	9.73042	11.5934	15.0281	13.6595
caiB	b0038	11.1042	6.88272	14.6676	10.0474	13.9303	11.2388	9.20011	9.97166	10.4321	12.6341	14.4349	9.57341
caiA	b0039	11.6317	13.2759	11.6061	17.0823	12.2454	14.5645	13.2343	17.4338	15.3396	13.4842	14.222000000000001	15.5797
caiT	b0040	1.21922	1.44334	0.1848	2.13588	1.83912	1.40668	1.84647	1.93307	2.38674	1.63285	1.0486	0.510745
apaH	b0049	62.3944	79.8456	51.3996	172.27200000000002	156.91299999999998	147.761	97.4031	93.1746	135.736	85.7844	87.6205	84.9517
apaG	b0050	258.263	253.28400000000002	289.517	413.787	437.11800000000005	439.566	391.69300000000004	303.796	377.285	291.153	312.296	279.131
pdxA	b0052	240.24099999999999	239.27700000000002	235.43	275.31	276.091	267.241	309.073	256.688	178.247	219.895	320.87	211.08599999999998
surA	b0053	542.425	586.1030000000001	543.832	514.3969999999999	492.006	514.7719999999999	509.67900000000003	502.834	503.289	510.505	525.378	482.12699999999995
rsmA	b0051	316.166	341.619	293.5	463.38199999999995	475.941	474.639	454.69599999999997	379.81800000000004	396.12300000000005	345.43	396.208	315.478
brnQ	b0401	53.3627	74.7857	60.3309	247.178	242.088	212.206	209.775	237.149	321.177	61.0121	49.7482	63.1448
lptD	b0054	457.181	451.63199999999995	451.58099999999996	487.426	478.718	483.73	439.19300000000004	426.051	441.689	423.32300000000004	415.11400000000003	468.45300000000003
rluA	b0058	72.1903	81.7252	65.0493	71.6288	80.0505	67.4933	64.4006	63.7884	103.55799999999999	55.4637	56.9846	56.5433
rapA	b0059	87.0244	96.9473	86.2515	88.5274	95.9975	91.1269	87.2894	88.3067	142.4	88.0734	94.1644	74.3712
polB	b0060	12.6661	11.2138	12.4142	18.527	17.2754	15.1702	35.3428	30.0013	35.3141	25.456999999999997	24.4291	18.451
araD	b0061	2.15815	0.544491	0.6706979999999999	3.21185	1.65572	1.17249	1.6655799999999998	3.35143	2.63747	3.1299	2.41151	2.2763
araA	b0062	1.54881	1.56671	2.56196	7.50465	7.752339999999999	6.17004	5.1805	5.36763	6.66218	4.1285300000000005	1.96252	3.6053900000000003
araB	b0063	0.961083	0.834065	0.747729	3.20405	3.4431300000000005	1.43087	3.11963	2.11997	2.95629	1.6621400000000002	1.06354	1.31073
thiB	b0068	249.017	278.295	201.8	357.88699999999994	377.44599999999997	373.63	311.558	222.174	200.555	196.917	152.267	249.114
thiP	b0067	127.13600000000001	126.03299999999999	148.50799999999998	79.1068	94.9472	96.098	70.1395	56.688	38.8436	64.1066	65.4398	64.8521
thiQ	b0066	96.1479	114.96	109.916	83.1243	69.3714	82.12899999999999	81.3018	63.9223	40.5168	61.1296	65.7203	74.4366
proY	b0402	74.5778	91.3045	81.9847	137.115	127.928	140.803	133.852	155.741	156.92	59.0109	71.0014	58.1114
sgrR	b0069	29.0572	28.0565	28.7394	45.4412	44.1463	37.9708	29.1959	41.4588	34.9802	26.2975	21.1323	29.0748
leuD	b0071	1264.75	1107.73	1402.71	1126.42	1013.98	1026.87	1103.28	2652.21	2820.7	1244.39	1536.58	1018.18
leuC	b0072	696.128	696.35	668.725	864.449	820.2310000000001	701.86	885.696	2034.56	2180.1	821.574	660.164	683.755
leuA	b0074	649.654	588.534	688.9689999999999	732.4730000000001	674.3660000000001	656.9119999999999	832.1389999999999	1970.82	1856.8	695.107	623.2959999999999	611.436
leuB	b0073	934.077	926.997	1023.19	1019.58	992.115	896.9860000000001	1098.46	2634.13	2631.34	1025.53	930.062	857.9960000000001
leuL	b0075	1364.79	1805.75	0.0	1376.15	1273.87	502.725	1651.15	1031.24	1269.37	3160.49	0.0	0.0
yacG	b0101	263.134	335.648	238.56400000000002	420.295	394.785	413.108	290.16900000000004	304.85200000000003	325.233	349.899	271.584	254.877
coaE	b0103	149.268	99.3875	121.444	101.86200000000001	99.3002	105.52	111.67399999999999	114.744	95.9352	106.681	90.5975	73.0024
zapD	b0102	123.581	150.66899999999998	109.68299999999999	144.31799999999998	124.727	139.122	107.541	140.469	138.65200000000002	115.38	98.3143	115.141
hofB	b0107	4.97682	6.9741100000000005	7.656619999999999	14.9527	13.8989	16.5256	14.7832	12.5452	11.5587	6.355919999999999	5.54309	8.20775
malZ	b0403	39.1393	36.1896	35.9982	42.4022	39.0743	46.8947	39.747	36.6087	37.268	39.8009	38.9882	35.4143
hofC	b0106	4.7051	6.50844	4.12585	15.3267	13.4268	14.9488	10.8274	11.1809	7.56197	6.85398	4.13204	6.87713
ppdD	b0108	0.0	1.3862	3.0312799999999998	0.614488	1.7341099999999998	1.7935599999999998	0.0	0.0	0.506595	1.70413	0.949198	0.869073
nadC	b0109	219.575	169.29	207.87	136.048	134.972	140.148	173.295	178.31799999999998	147.429	156.39600000000002	172.507	153.82
