NAME	DESCRIPTION	old_COUM4-2-coum-_1	old_COUM4-2-coum-_2	old_COUM4-2-coum-_3	old_COUM4-2-M9-_1	old_COUM4-2-M9-_2	old_COUM4-2-M9-_3	old_MG1655-coum-_1	old_MG1655-coum-_2	old_MG1655-coum-_3	old_MG1655-M9-_1	old_MG1655-M9-_2	old_MG1655-M9-_3
ypdA	b2380	26.5893	31.0959	27.4539	29.3928	43.3039	33.2783	25.9387	23.4498	30.6407	16.914	25.9742	19.9334
ypdB	b2381	63.0081	83.7303	81.7614	82.4417	109.773	113.072	81.3847	66.9286	75.1908	87.17	80.6747	66.9188
ypdC	b2382	29.1889	38.8763	35.8338	58.4157	81.8962	59.5365	24.5229	35.5829	33.8821	13.4177	27.2205	28.8441
yfeO	b2389	29.3924	36.3614	40.9933	35.9679	27.5559	25.6193	35.4214	33.5255	24.5259	20.2186	27.4202	30.0483
ypeC	b2390	151.118	132.565	116.535	94.2167	104.631	78.1617	119.271	124.18799999999999	121.82700000000001	80.3316	51.559	43.0526
nupC	b2393	232.093	190.235	219.99900000000002	187.766	121.43700000000001	200.02	197.298	184.123	193.521	316.535	248.25900000000001	288.546
yfeC	b2398	72.0203	74.1705	84.2312	125.83	165.963	114.208	66.872	59.098	47.0445	77.6038	106.81700000000001	114.71600000000001
yfeD	b2399	93.0185	89.8594	116.219	104.79799999999999	149.839	139.239	61.7687	61.1778	72.6381	64.7686	124.77600000000001	88.8337
yfeN	b2408	15.2999	12.3474	11.83	1.89976	1.76003	4.69696	9.77662	8.81507	10.0832	6.095940000000001	6.86207	4.17467
ivy	b0220	598.761	589.281	515.962	615.773	618.002	658.275	1103.22	913.793	790.75	422.939	429.475	457.506
yfeH	b2410	99.7602	86.9613	93.6925	178.065	221.463	200.72299999999998	97.3073	87.3078	76.3173	91.9189	73.1115	84.4607
cysZ	b2413	106.339	89.9738	95.1947	58.1966	48.1005	62.6442	96.9884	77.0454	92.4478	70.5734	69.865	71.9883
cysK	b2414	3872.69	3368.98	3798.0	4477.9	3624.19	4406.83	3212.61	3560.36	3290.9	3238.35	3057.16	3185.54
ptsH	b2415	4089.84	3429.14	3548.8	4877.87	5157.86	5395.27	5216.69	4590.55	4468.41	5092.28	5639.7	5683.72
ptsI	b2416	1768.39	1704.92	1631.21	2180.08	2665.59	2420.21	2586.91	2588.27	2402.41	2606.96	2745.69	2541.5
crr	b2417	2419.37	1992.79	2150.8	3476.47	3484.88	3461.02	2988.95	2640.95	2880.25	3459.13	3741.68	3192.26
yfeK	b2419	25.9311	16.5098	20.0203	11.5125	15.8224	14.1159	32.8194	21.8819	14.0754	6.0544199999999995	24.1762	25.7004
yfeS	b2420	87.2549	94.208	85.0198	66.6106	47.4713	88.3869	42.7286	40.814	52.372	56.3075	47.5959	48.9008
murQ	b2428	19.6364	16.3092	14.1406	11.628	18.4839	20.2222	15.9018	10.7894	9.60989	26.1017	36.2314	23.8486
murP	b2429	14.1238	14.6549	14.1259	11.9936	22.5785	15.0657	14.8525	15.1445	11.6488	22.0898	17.9464	20.5132
nhaR	b0020	93.1695	71.8556	75.0674	79.5349	72.71	60.9696	80.2018	58.7994	76.709	50.3937	58.6603	62.4338
gmhA	b0222	470.75199999999995	340.416	417.348	780.564	735.275	718.03	237.81400000000002	238.805	255.725	418.311	506.73	421.031
yfeW	b2430	16.7375	15.1929	12.1534	13.417	13.9157	12.4727	8.26062	8.787139999999999	8.56532	11.1712	11.1144	11.0573
amiA	b2435	102.764	76.1295	81.6827	57.1937	50.413000000000004	56.4925	84.9069	72.6754	110.869	110.396	63.1282	91.7709
hemF	b2436	58.8732	51.8811	62.6338	41.1565	37.9344	41.4246	61.1546	63.6807	71.8211	64.0975	45.5228	45.6351
intZ	b2442	39.2805	44.7702	44.4276	41.9306	46.7902	41.5014	59.0237	57.7176	50.4891	50.9502	47.518	42.6589
yffL	b2443	22.5583	19.1422	19.2432	19.5999	21.6696	27.8113	15.2202	19.750999999999998	15.8986	7.41972	24.6181	20.3774
yffM	b2444	12.4386	29.5159	5.3021	0.0	12.0937	11.0185	6.302309999999999	5.77418	4.63426	0.0	7.80381	7.16012
yffN	b2445	2.13381	3.4447699999999997	11.0791	4.74964	4.38802	3.88096	4.44615	4.03415	3.31406	0.0	2.8811400000000003	2.64322
yffO	b2446	5.16669	16.5646	5.9346	11.65	10.6279	9.49451	14.4063	11.0396	3.98684	0.0	6.9485	8.51962
yffP	b2447	9.8791	7.8982	11.4117	11.9626	0.0	5.92339	11.3527	9.15421	7.635669999999999	14.9741	17.0036	3.87151
yffQ	b2448	11.9346	3.9268199999999998	2.0868700000000002	10.9315	9.90475	4.40562	2.5338	2.32325	1.87542	5.76394	16.3092	12.1479
yafJ	b0223	190.00900000000001	203.054	191.363	234.101	273.934	276.497	130.585	114.391	130.00799999999998	130.105	126.06200000000001	143.739
yffR	b2449	75.7984	50.2666	67.1609	102.48700000000001	72.0837	92.3006	50.6334	53.0951	50.3951	94.573	116.156	66.7062
yffS	b2450	58.4212	52.3415	47.4254	62.8958	55.3167	83.8159	51.0921	63.1384	44.7179	49.4054	84.2339	77.1895
talA	b2464	213.801	237.59900000000002	181.734	118.572	125.566	103.137	676.6030000000001	611.567	559.501	451.207	475.13300000000004	447.59
tktB	b2465	215.78900000000002	246.718	198.28799999999998	144.096	114.57799999999999	122.20299999999999	711.265	635.276	606.495	410.259	470.561	422.101
narQ	b2469	31.2994	31.3328	25.8391	32.583	59.0675	32.521	15.2076	17.2852	23.1918	12.3301	17.191	17.4338
acrD	b2470	27.4741	26.4184	23.9727	16.3722	14.3757	12.7274	8.481639999999999	10.402999999999999	11.2401	9.673680000000001	8.10148	6.882510000000001
yffB	b2471	72.9168	56.9156	53.4371	109.02	118.939	97.9926	78.8086	65.7892	59.7726	138.129	123.065	142.659
dapE	b2472	78.7566	80.5378	64.4713	90.5382	92.419	77.4312	79.6976	69.4412	77.5771	112.021	103.565	109.274
ypfN	b4547	125.863	216.71400000000003	193.325	225.593	146.204	230.87099999999998	132.884	290.32099999999997	198.166	149.3	366.412	316.03
gcvR	b2479	395.309	348.332	349.62	392.153	488.81699999999995	495.728	288.596	272.793	241.65099999999998	463.718	374.38300000000004	311.928
yafL	b0227	5.4748	9.41918	5.51094	6.951910000000001	12.8909	7.22881	9.86938	11.2518	10.4927	7.32758	9.41315	5.8364
bcp	b2480	1048.7	1038.68	1098.09	997.7280000000001	1109.84	996.075	887.535	881.243	649.1519999999999	1358.78	764.904	973.383
hyfB	b2482	5.34159	6.40086	4.329680000000001	4.08103	4.3633	4.98776	4.74841	2.75901	4.42392	5.74374	2.43833	4.6115699999999995
hyfA	b2481	4.59738	8.35345	3.9768	0.0	2.40978	2.12644	3.7177	0.0	1.82968	0.0	0.0	0.0
hyfC	b2483	3.39066	2.8106299999999997	4.16057	1.57521	1.4599799999999998	1.29265	0.7377130000000001	2.03852	2.16919	0.0	0.945216	2.69917
hyfD	b2484	2.90995	4.03755	2.13118	0.975944	0.0	2.3856599999999997	2.2370200000000002	1.5911	2.93089	2.05797	1.7478799999999999	1.11115
hyfE	b2485	1.19498	1.8824400000000001	5.01595	8.069930000000001	4.8659099999999995	4.37721	3.7624800000000005	1.07065	0.9099940000000001	0.0	1.6050799999999998	4.6538900000000005
hyfF	b2486	4.80302	7.22315	9.0459	10.3401	9.4331	9.188419999999999	6.95816	3.8889099999999996	3.47395	4.93344	4.46077	5.32153
hyfG	b2487	13.8715	8.60262	12.2435	13.8889	12.0313	13.6531	9.07671	7.971019999999999	6.67848	3.8021800000000003	8.260010000000001	4.10583
hyfI	b2489	13.0108	7.316269999999999	5.049119999999999	18.0079	3.60354	8.17742	7.348510000000001	13.4253	8.617939999999999	14.7157	10.6458	11.4051
hyfJ	b2490	9.78863	7.86072	7.049739999999999	0.0	17.2715	3.05267	8.62359	3.0955	3.9014300000000004	0.0	2.2553	2.09187
rayT	b0228	29.2015	23.0384	31.6227	20.055999999999997	37.2762	35.9284	12.5439	14.0452	20.3051	10.7844	18.3045	25.7676
hyfH	b2488	10.4948	15.4523	7.9843399999999995	13.2613	14.5664	10.8139	3.62125	11.2971	9.85563	5.4984	11.042	8.97429
hyfR	b2491	8.92023	7.575760000000001	10.9094	3.56156	6.53072	7.23124	5.53375	6.29781	4.945	5.59895	4.24941	4.623469999999999
focB	b2492	31.7529	37.6689	31.4468	19.6403	10.9294	14.6837	15.7083	24.8886	19.695999999999998	29.4726	9.45525	23.4937
bepA	b2494	87.8879	91.8993	82.7278	70.7621	72.2603	65.1146	88.3373	98.4121	108.485	112.57799999999999	89.7562	83.4115
yfgD	b2495	540.285	556.057	513.065	318.586	319.495	437.125	533.192	565.889	443.05300000000005	622.863	442.14099999999996	551.251
purN	b2500	652.951	614.857	636.21	560.371	231.875	373.56	444.25800000000004	619.754	575.64	575.7040000000001	357.405	509.915
purM	b2499	1002.36	928.5219999999999	979.637	658.592	212.738	344.44599999999997	794.51	835.5139999999999	823.1080000000001	894.37	477.908	756.247
ppk	b2501	155.626	149.457	138.623	138.599	126.729	134.586	134.192	128.77100000000002	138.061	135.72	123.98100000000001	111.098
ppx	b2502	141.888	152.524	128.40200000000002	130.506	109.369	113.368	129.71	152.589	142.49200000000002	159.632	101.258	136.908
yfgG	b2504	198.547	113.45700000000001	255.761	147.247	136.17700000000002	315.49	271.599	243.50400000000002	122.979	160.16	176.602	130.245
lafU	b0230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfgH	b2505	20.8181	9.83539	10.4641	3.41174	6.28072	2.80755	8.03994	0.0	4.74334	3.5959800000000004	6.07147	5.80293
yfgI	b2506	16.7437	14.4511	12.7638	10.02	7.061960000000001	6.21508	8.214269999999999	11.2882	7.056360000000001	5.10578	7.31158	12.1205
xseA	b2509	115.61399999999999	107.777	98.662	101.927	86.0925	83.5983	197.05700000000002	188.09599999999998	219.38099999999997	203.046	108.33	134.869
sseA	b2521	149.41299999999998	143.588	139.894	234.678	224.615	261.77099999999996	139.2	125.986	107.695	181.482	211.482	219.2
suhB	b2533	340.851	300.724	297.026	124.118	78.5819	112.43299999999999	512.034	526.207	501.37800000000004	516.15	205.804	293.649
yfhR	b2534	11.9355	10.9567	9.19795	1.60543	1.48046	3.9834199999999997	2.98841	5.94611	9.4096	0.0	2.86922	3.59659
csiE	b2535	39.6222	47.3971	36.453	33.3105	35.2834	29.7002	30.1052	35.8323	40.5204	49.7147	42.2448	38.4257
hcaF	b2539	20.0787	26.5995	21.8506	15.2216	14.0032	8.30331	11.5368	14.1688	10.3503	7.825010000000001	13.6169	11.1309
hcaC	b2540	19.0459	19.7942	15.8966	0.0	25.1667	22.6587	3.25067	20.4233	16.7061	0.0	12.5264	19.1599
hcaE	b2538	26.1785	25.5344	30.6677	18.0444	14.9961	22.951	28.2243	26.5982	23.8355	23.807	24.2769	19.1957
dinB	b0231	31.7172	20.7798	26.4599	43.7575	52.336000000000006	53.528	25.3857	24.7942	21.6593	22.4083	29.5261	35.6897
hcaB	b2541	8.70856	19.955	15.9058	13.495999999999999	9.17657	20.5171	12.3281	10.628	12.2534	19.3814	9.036389999999999	11.6097
hcaD	b2542	20.9439	17.9373	26.4038	27.5608	23.2326	18.9055	11.3303	16.0488	13.046	11.1269	23.5571	22.6142
yphA	b2543	79.4602	77.6492	60.0988	104.719	71.4241	72.3914	192.023	127.616	165.294	183.764	129.309	167.946
yphH	b2550	25.2247	31.1962	26.3714	23.114	24.4319	33.8243	10.270999999999999	18.7461	18.2865	14.5172	19.3026	13.5372
hmp	b2552	34.3661	38.3812	33.8883	25.0802	35.1524	30.3102	24.8248	32.4188	20.1246	28.4497	30.0656	34.6618
mltF	b2558	38.4101	26.7482	30.0129	9.478439999999999	10.0766	9.52938	28.0623	30.0102	27.0217	16.7891	10.0045	13.9565
yfhH	b2561	18.7054	24.3008	31.7759	34.3772	33.3557	35.3974	31.3737	25.3147	32.0143	32.0481	28.974	28.9841
yfhL	b2562	49.7885	38.9422	38.1682	10.5505	38.501999999999995	35.1547	75.0747	113.59899999999999	40.6966	56.7896	18.965	63.0249
nadB	b2574	821.977	809.301	771.74	841.55	838.85	806.862	164.283	168.709	171.048	151.155	153.66	170.255
srmB	b2576	112.415	115.855	121.381	117.385	73.0891	100.90100000000001	159.832	165.87400000000002	160.512	195.328	105.041	140.347
yafN	b0232	17.4761	34.7406	30.2712	35.6794	25.1338	38.4589	17.9595	16.1677	13.1919	96.8451	48.8441	48.8716
eamB	b2578	21.9895	19.6909	15.0149	53.3604	75.2436	81.4748	10.6835	23.5514	25.7517	10.843	10.7277	18.5732
ung	b2580	114.63600000000001	140.15200000000002	121.125	188.34	225.18400000000003	206.843	78.1881	88.95	73.9013	108.23899999999999	145.19	136.285
trxC	b2582	125.925	114.259	129.946	69.9909	59.8655	68.0537	119.24	91.6365	83.632	159.142	79.0135	77.7939
yfiP	b2583	70.9843	66.7043	76.75	46.2832	36.6886	26.1051	40.535	36.8471	51.4808	39.8542	25.1427	29.7424
pka	b2584	50.8968	71.4439	64.1851	49.4093	71.1779	57.9778	51.4791	50.9148	51.953	50.0211	51.8575	53.6389
pssA	b2585	241.497	231.476	235.33700000000002	143.786	185.521	167.771	292.32599999999996	307.11400000000003	305.448	366.195	266.651	274.488
yfiM	b2586	357.075	355.48699999999997	281.725	37.4531	62.7948	81.3091	242.826	437.735	304.83	166.738	191.308	175.63
bamD	b2595	424.653	406.84	408.923	388.329	331.285	349.801	584.815	661.794	604.8340000000001	755.689	518.1030000000001	496.934
raiA	b2597	2313.21	2414.0	2199.45	9178.48	12153.1	11061.0	834.367	666.7339999999999	638.922	1214.13	5374.12	3644.66
pheL	b2598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafO	b0233	37.7506	24.4283	39.8381	10.6243	19.6941	22.563000000000002	18.1817	9.50596	11.4409	28.0301	12.7813	8.79148
pheA	b2599	363.73900000000003	366.035	337.38599999999997	478.191	385.51599999999996	415.814	222.778	225.297	209.093	333.375	362.81800000000004	323.221
yfiL	b2602	20.7182	24.7283	8.82686	22.7516	15.6163	37.016	46.0812	57.6399	84.64	48.12	67.8872	46.0417
yfiN	b2604	29.5921	29.2781	31.8037	21.5689	39.8143	28.1492	25.5933	28.3957	34.5749	29.6902	23.4009	24.4479
yfiR	b2603	74.7657	88.0445	86.4051	49.3722	71.7432	76.1632	36.6555	47.6257	53.7117	49.2891	67.6426	54.6317
yfiB	b2605	61.4388	77.6977	46.9704	60.6154	83.9413	56.9924	65.1789	75.0409	74.1188	90.4423	60.7907	83.6628
ypjD	b2611	106.523	111.271	120.881	88.8063	104.34899999999999	82.3677	134.39600000000002	133.708	121.303	105.83	89.3516	69.8615
yfjD	b4461	94.4825	100.227	94.7505	66.6909	69.5387	71.6817	74.8753	72.5421	69.4998	65.2902	50.5716	64.9724
nadK	b2615	89.5892	90.9582	85.5123	94.9132	141.372	123.779	99.5188	98.1561	122.295	136.58700000000002	144.714	87.979
recN	b2616	53.7063	46.7956	52.6176	56.1274	41.1789	55.6465	23.833000000000002	22.4236	32.5798	34.0014	39.4507	33.0993
bamE	b2617	747.2660000000001	678.715	701.172	794.9019999999999	1011.33	842.5219999999999	674.841	614.284	543.172	980.3789999999999	624.391	791.4839999999999
yafP	b0234	13.3209	10.8779	15.0431	0.0	4.00948	14.2429	4.02831	9.1425	10.6053	4.55809	10.392000000000001	12.0914
smpB	b2620	246.77599999999998	260.203	249.918	491.255	489.98900000000003	533.9259999999999	334.06699999999995	348.101	321.045	383.961	451.74300000000005	428.189
intA	b2622	110.704	100.71799999999999	111.67299999999999	129.73	109.694	116.205	63.0862	62.2607	61.5483	94.4782	117.06700000000001	86.3079
alpA	b2624	0.0	6.90039	7.552560000000001	0.0	0.0	0.0	0.0	0.0	6.49554	0.0	10.9672	0.0
yfjI	b2625	1.83718	3.06177	4.51195	2.99118	2.8332599999999997	6.59059	0.9540290000000001	0.8998450000000001	0.0	1.05786	1.2139	0.0
yfjJ	b2626	5.00296	4.02304	6.553710000000001	0.0	2.35335	6.24695	2.44929	0.0	2.82382	2.73807	6.18635	2.7399299999999998
rnlB	b2631	186.623	207.358	165.981	139.349	201.597	138.467	189.45	151.24200000000002	229.68	165.825	127.411	151.329
rnlA	b2630	139.05100000000002	131.226	147.048	191.51	206.15200000000002	208.995	174.179	163.65	152.47	152.827	179.21200000000002	166.612
yfjP	b2632	11.7111	12.8568	8.75029	3.30749	12.0011	17.4274	7.01547	8.07732	5.69422	12.1755	9.8481	4.6536800000000005
yfjQ	b2633	1.31628	2.56661	1.69042	7.309260000000001	3.9743	0.0	3.40343	5.73423	4.07889	3.1000099999999997	3.50313	3.2099900000000003
yfjR	b2634	3.52641	7.655310000000001	6.786810000000001	10.2115	7.34825	4.93663	7.61182	2.42944	3.4552	6.41591	3.63829	5.77286
ykfJ	b0235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjS	b2636	8.689110000000001	8.35702	2.99817	7.602110000000001	14.0331	9.23857	3.61769	6.5852699999999995	6.802510000000001	4.06917	2.28463	8.28042
ypjK	b2635	6.75667	5.253419999999999	5.66188	0.0	0.0	0.0	6.79633	12.4002	10.0778	0.0	17.0148	0.0
yfjT	b2637	8.94033	11.6959	6.3895800000000005	16.9342	6.06487	11.061	21.8011	13.1076	9.10385	28.1066	11.8458	18.7803
yfjW	b2642	21.2037	16.660999999999998	20.3574	22.2075	21.2383	34.3912	20.2724	8.64735	12.2288	29.6892	11.6876	16.4948
ypjI	b4644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjX	b2643	14.9376	17.1632	14.1715	15.124	20.5883	27.8691	8.83377	1.5448600000000001	10.2956	12.0399	15.6345	4.213369999999999
yfjY	b2644	5.93018	7.0533	2.57987	6.697589999999999	3.0651200000000003	8.18595	3.1317	1.36178	2.3311	3.5256199999999995	1.9927700000000002	1.7897599999999998
ypjJ	b4548	0.0	15.1822	8.117	0.0	18.583	17.1712	0.0	0.0	0.0	0.0	0.0	0.0
yfjZ	b2645	9.00184	7.092569999999999	5.1084	0.0	6.18145	0.0	0.0	2.75168	9.15409	7.18192	0.0	3.8030699999999995
ypjF	b2646	18.2909	19.5803	13.1849	0.0	5.98234	5.3798900000000005	6.291119999999999	14.3436	9.29525	6.88857	3.9064300000000003	7.11867
yaaY	b0024	26.3232	20.2333	0.0	52.7212	15.9532	44.42	8.576310000000001	0.0	0.0	0.0	0.0	9.4806
prfH	b0236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygaQ	b4462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
csiD	b2659	15.2932	27.1581	20.3273	9.35024	7.42172	9.787930000000001	51.2848	43.4773	42.2108	50.446000000000005	36.1371	33.965
lhgO	b2660	21.284000000000002	28.6646	22.2549	12.3992	6.0311	6.988919999999999	40.1153	39.885	40.4619	40.4327	31.3494	34.9905
gabD	b2661	56.5775	68.1933	56.9671	38.7688	46.9768	37.1208	139.43	122.632	127.23	106.257	111.56200000000001	95.765
gabT	b2662	81.7202	93.521	65.3707	67.0376	50.8527	50.0022	179.24900000000002	159.62	167.106	109.374	137.289	127.756
gabP	b2663	24.6017	31.8718	25.7813	12.8421	14.7022	11.4007	44.4039	40.0187	43.265	36.2515	29.9795	31.9001
csiR	b2664	88.632	117.639	71.2943	88.2335	50.2219	64.3788	117.789	103.78200000000001	105.77	86.6999	104.34100000000001	96.9061
ygaV	b2667	28.3552	44.308	36.3222	47.256	21.48	45.6134	18.2446	48.4327	23.7951	40.7793	32.2833	26.2545
ygaP	b2668	69.4138	74.68	65.6855	54.1383	41.3041	63.22	52.3886	49.7746	30.2895	33.979	34.6381	39.6815
alaE	b2670	23.0061	37.5223	35.1674	399.30300000000005	656.65	635.98	7.321910000000001	15.1473	14.955	8.435880000000001	49.4213	39.3484
gpt	b0238	340.01300000000003	289.74	280.878	279.432	145.1	176.765	454.04900000000004	409.228	362.417	365.295	224.208	286.83099999999996
ygaM	b2672	556.279	540.28	504.31300000000005	513.774	432.707	445.07099999999997	1508.04	1408.0	1040.14	740.184	1531.64	1399.79
nrdI	b2674	762.27	813.76	804.752	394.774	449.145	437.352	493.01300000000003	461.07099999999997	396.593	297.573	250.78900000000002	292.653
nrdE	b2675	559.071	638.35	602.594	318.414	261.329	255.49400000000003	317.83099999999996	315.561	299.04	198.46599999999998	179.953	186.562
nrdH	b2673	849.071	842.579	855.1389999999999	544.447	309.999	424.225	629.896	524.039	461.85400000000004	330.60400000000004	349.06199999999995	220.498
nrdF	b2676	399.87199999999996	434.19300000000004	415.786	203.757	153.168	164.502	229.65200000000002	221.16099999999997	213.233	92.2233	113.471	103.613
proW	b2678	512.028	465.18	436.01300000000003	160.857	79.2832	93.5595	311.722	327.901	358.935	319.052	266.275	305.094
proV	b2677	735.466	741.079	730.938	149.567	98.0239	138.238	472.064	549.645	523.144	528.289	280.337	418.47900000000004
proX	b2679	812.63	808.654	728.763	365.54699999999997	247.207	335.644	455.874	512.231	503.99300000000005	548.979	484.125	509.267
ygaY	b2681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygaH	b2683	167.817	174.111	190.206	166.732	145.63299999999998	147.328	172.11700000000002	173.957	206.565	208.715	197.368	209.10299999999998
frsA	b0239	115.83	122.71799999999999	119.13	235.905	303.29400000000004	299.33	91.8128	81.0172	100.00399999999999	99.0987	114.848	110.9
ygaZ	b2682	305.268	286.069	307.822	216.486	204.419	170.285	213.96200000000002	209.16	248.657	284.717	160.196	174.12
mprA	b2684	654.24	626.0269999999999	664.928	426.495	347.767	343.02	726.684	760.888	683.1469999999999	506.282	395.38199999999995	394.792
emrA	b2685	248.326	277.281	242.39	75.8448	54.9901	67.3744	152.776	157.898	157.19899999999998	90.6828	71.4197	80.3836
emrB	b2686	181.91099999999997	189.136	182.734	75.9097	61.8852	64.1555	92.1605	96.1662	89.7535	39.1594	50.0907	61.9015
srlE	b2703	5.91555	4.74416	6.7480199999999995	7.49823	8.21389	6.09065	2.7926599999999997	4.89473	2.55977	6.33076	12.5484	5.04378
srlA	b2702	2.70925	8.46096	5.7260800000000005	3.03503	0.0	2.46488	0.0	2.41669	1.04167	6.52192	9.20316	5.04496
srlB	b2704	4.93823	15.4888	12.5825	5.52916	10.0812	8.94805	7.835960000000001	4.4855	5.73013	5.81642	3.3267	6.193309999999999
srlD	b2705	18.8401	21.693	24.7134	17.8634	10.3739	9.23479	16.5641	13.1927	16.0363	10.3348	15.5623	20.2173
srlM	b2706	12.2851	13.7192	14.6826	11.0638	5.09143	22.8718	7.827710000000001	11.4035	11.4027	5.87395	9.82129	8.93777
srlQ	b2708	40.7599	45.5963	44.0608	59.75	100.801	76.8464	36.7293	28.8433	31.1265	51.4296	40.955999999999996	38.7309
srlR	b2707	52.4662	51.4641	43.3019	128.137	207.40599999999998	164.861	45.2139	54.6054	54.0121	45.7028	72.7303	54.8739
norW	b2711	5.94808	8.43701	5.4932	2.1515	7.861619999999999	7.00777	3.9153800000000003	4.2899	7.544460000000001	6.73566	5.10891	4.81401
norV	b2710	11.6521	12.9948	10.1025	9.88585	14.6151	11.7787	12.9691	12.280999999999999	11.4721	7.961010000000001	7.711810000000001	11.8439
ascF	b2715	16.5689	13.8036	14.1824	12.55	11.3899	21.7921	7.18622	8.47434	6.30623	10.5243	11.8655	8.553930000000001
ascB	b2716	20.6404	22.3581	18.076	13.3649	26.8912	20.421	15.3282	15.7371	14.1306	13.3991	18.6767	11.5473
hypA	b2726	2.65769	35.5474	2.36065	160.716	366.519	252.385	2.8889	21.4948	8.54602	6.44172	92.3	57.3669
hypD	b2729	25.5125	24.9398	19.8481	61.4276	172.128	100.851	35.8284	22.3962	23.1778	21.0087	37.2818	16.655
hypC	b2728	16.4513	0.0	20.487	119.041	256.717	151.878	12.624	0.0	12.1916	19.0213	37.6734	5.07752
hypB	b2727	17.9086	20.5729	11.6462	135.886	342.01599999999996	273.922	18.2549	15.9561	21.945	21.9043	93.2284	31.7075
hypE	b2730	25.2595	30.105999999999998	26.816	30.6154	65.8243	42.4014	28.4933	28.2598	25.2575	21.4319	22.6639	22.5105
fhlA	b2731	22.3976	28.9852	22.3115	18.4471	17.5078	20.3544	28.6248	31.4955	39.626	18.5753	17.7271	20.0606
mutS	b2733	70.2435	66.6029	60.6057	64.85	50.992	52.2671	47.3894	52.9691	50.6093	64.32600000000001	44.5527	57.1125
pphB	b2734	6.975280000000001	7.293710000000001	4.39953	2.18609	4.0813	5.38476	4.1151	4.5610800000000005	1.58094	2.34599	3.9732300000000005	4.73272
ygbK	b2737	13.7645	15.5281	13.8832	6.61839	10.0922	11.639000000000001	11.4178	8.86242	9.52721	1.16353	3.97781	10.4463
ygbJ	b2736	10.6692	9.136289999999999	10.8102	1.55035	4.22725	6.272	7.072010000000001	7.45673	8.296560000000001	3.24327	4.60821	4.34996
ygbL	b2738	4.8124	8.42501	12.5191	8.57273	1.96843	12.5682	7.07446	4.37343	5.83985	8.90971	11.4154	8.42527
ygbM	b2739	9.24174	4.45119	4.2769699999999995	8.22316	9.00511	9.4026	5.1917599999999995	7.48163	5.55391	1.73232	5.90257	3.66679
ygbN	b2740	10.2744	15.3604	12.2688	10.7094	11.7499	6.96806	10.0823	8.61767	10.7387	8.00226	7.71177	6.0641099999999994
iap	b2753	46.2369	46.729	50.0748	33.7402	31.1497	27.6869	36.4728	45.0797	48.6148	40.6885	26.6082	32.089
queD	b2765	71.3954	60.1148	65.4846	33.5393	57.9607	48.1741	58.1509	110.382	68.9528	61.8053	55.0396	55.2114
proB	b0242	256.564	262.712	250.795	246.95	280.39799999999997	256.019	210.453	227.623	188.608	252.649	267.698	249.35
