NAME	DESCRIPTION	HMDA-HMDA-_1	HMDA-HMDA-_2	HMDA-HMDA-_3	HMDA-M9-_1	HMDA-M9-_2	HMDA-M9-_3	MG1655-HMDA-_1	MG1655-HMDA-_2	MG1655-HMDA-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
ppdA	b2826	9.7811	11.5829	10.3212	3.63404	3.38139	6.40805	5.97676	1.9417099999999998	5.13311	5.01738	6.5381800000000005	4.15268
thyA	b2827	240.09099999999998	308.408	288.966	146.654	186.61599999999999	164.192	323.625	245.451	283.305	260.06	282.293	266.096
lgt	b2828	176.34099999999998	232.21400000000003	188.761	71.2412	106.005	120.83200000000001	168.312	122.83	122.354	172.541	193.351	166.985
ptsP	b2829	193.377	212.062	190.983	152.16299999999998	112.885	148.07299999999998	252.72400000000002	265.087	258.457	244.585	247.248	268.55
rppH	b2830	559.457	628.945	650.596	567.059	498.707	533.544	693.487	639.286	565.355	591.822	545.377	627.265
aas	b2836	42.7797	42.2478	42.3905	55.458999999999996	67.712	83.461	40.6679	43.2395	44.1136	51.3011	48.6248	56.2152
chiQ	b0682	4.3208400000000005	5.84614	10.6134	12.7108	9.42719	11.7761	1.8201	13.7006	11.8707	8.927660000000001	8.49934	10.4635
lplT	b2835	38.4522	43.9036	35.0703	41.9869	53.9273	55.9849	39.5931	36.298	32.2479	36.3589	37.1773	38.0506
lysA	b2838	86.1615	109.324	77.0674	101.4	287.689	107.63	119.434	80.111	98.5972	143.101	131.02100000000002	197.662
ygeA	b2840	89.6416	53.7693	105.649	92.5298	87.0532	123.915	90.8446	58.9048	67.2132	102.166	110.62799999999999	115.655
araE	b2841	28.3759	35.9149	29.4659	31.0743	37.6029	44.7653	17.6051	18.4339	20.6721	14.4854	15.0178	16.0748
kduD	b2842	25.249000000000002	21.1603	27.49	40.2215	18.0302	40.9131	29.3607	24.9739	24.8301	22.2989	23.3992	19.7743
kduI	b2843	19.8981	18.7297	23.3054	25.6961	12.8442	23.3985	18.9138	11.5755	11.3569	6.09551	7.1334	7.550910000000001
yqeF	b2844	86.1277	73.9018	69.3065	44.0625	99.3758	51.1054	59.2453	41.0412	55.6795	73.2084	66.891	82.4929
yqeL	b4683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yqeK	b2849	0.0	0.0	0.0	0.0	2.31135	0.860043	0.0	0.671611	0.0	0.0	0.0	1.4988299999999999
ygeK	b2856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
seqA	b0687	919.6569999999999	685.98	814.113	432.07099999999997	384.81	350.517	750.2739999999999	362.583	402.149	519.638	490.898	495.63599999999997
ygeO	b2859	0.0	0.0	0.0	0.0	0.676122	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygeN	b2858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygeQ	b2863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygeR	b2865	80.4743	82.9022	67.4327	91.6255	93.3303	111.984	104.154	116.787	120.971	73.592	70.2555	91.6993
ygeV	b2869	10.0952	9.62979	12.4024	23.3293	14.3109	21.0055	8.5111	38.6566	25.7735	7.52485	8.78389	7.87875
yqeB	b2875	10.7589	9.791739999999999	10.9849	15.1136	10.1379	17.8951	9.62783	10.557	8.3191	8.215819999999999	7.00575	9.30147
yqeC	b2876	2.7867	3.76203	3.34553	5.44604	3.91871	5.95683	1.7346099999999998	3.40792	3.9705199999999996	1.49211	1.96193	1.97385
ygfT	b2887	5.74862	4.50162	5.7185	5.715269999999999	6.618760000000001	5.76513	3.1704	2.793	2.78769	3.8851699999999996	3.68655	3.8614800000000002
pgm	b0688	360.798	395.033	359.397	502.55699999999996	374.05199999999996	581.724	335.254	308.613	314.913	351.861	331.57199999999995	350.784
ygfS	b2886	9.20922	6.44391	9.81035	4.95895	8.11963	11.6305	8.54468	8.96	6.7136	5.5805	6.32252	5.0728800000000005
lysS	b2890	555.899	736.8939999999999	588.764	786.449	1067.32	705.572	723.576	897.706	887.302	627.839	562.56	738.6030000000001
prfB	b2891	566.804	728.597	602.325	447.38199999999995	895.007	516.197	695.763	558.174	598.813	624.011	570.6759999999999	683.039
recJ	b2892	121.815	151.30700000000002	144.814	118.98200000000001	164.72400000000002	145.645	98.7135	121.21700000000001	122.25	97.3993	90.0575	95.5028
dsbC	b2893	357.588	328.69599999999997	385.306	348.043	362.63199999999995	328.077	363.00199999999995	263.551	259.323	257.445	286.455	265.968
xerD	b2894	184.028	183.47799999999998	194.887	141.20600000000002	188.28400000000002	164.203	161.619	114.166	131.969	124.512	131.625	148.576
sdhE	b2897	569.557	570.201	558.4019999999999	529.319	504.421	473.76599999999996	788.5010000000001	780.6460000000001	718.658	393.61800000000005	375.834	456.42199999999997
cptA	b2896	222.21099999999998	276.069	252.15400000000002	257.872	248.533	237.627	295.036	287.48400000000004	310.05	249.19099999999997	238.495	318.334
yqfA	b2899	217.56	151.012	189.03	254.627	69.5638	98.3442	232.669	389.913	324.277	121.935	127.62799999999999	98.39
yqfB	b2900	215.265	229.426	248.019	202.793	133.201	153.009	286.779	207.979	218.572	139.374	113.13	153.497
ybfP	b0689	12.7179	17.3618	12.7714	7.52832	14.2897	10.8354	5.165109999999999	5.63897	10.5432	5.134580000000001	7.47202	8.13522
