NAME	DESCRIPTION	OCTA-Octa-acid-_1	OCTA-Octa-acid-_2	OCTA-Octa-acid-_3	OCTA-M9-_1	OCTA-M9-_2	OCTA-M9-_3	MG1655-Octa-acid-_1	MG1655-Octa-acid-_2	MG1655-Octa-acid-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
coaA	b3974	148.86	121.762	145.58	193.002	135.32399999999998	165.15400000000002	138.89	134.92	134.906	141.016	164.35299999999998	157.309
thiG	b3991	419.401	510.712	414.251	479.60699999999997	482.336	286.538	335.31199999999995	325.423	313.98	389.005	314.695	377.652
thiH	b3990	671.2639999999999	739.553	623.784	858.222	831.846	681.0939999999999	614.915	675.7360000000001	686.773	686.8330000000001	649.1080000000001	750.297
thiE	b3993	595.203	859.42	721.4789999999999	1026.28	873.569	482.974	432.533	456.55300000000005	496.411	557.78	417.51800000000003	618.86
thiF	b3992	490.551	664.757	546.5840000000001	732.252	670.7310000000001	492.14099999999996	433.399	420.309	462.811	497.838	419.57199999999995	504.015
thiC	b3994	866.637	876.498	756.028	1242.78	1222.24	993.6510000000001	677.648	697.005	754.39	783.544	731.686	846.933
moaB	b0782	385.095	317.60900000000004	406.648	305.139	307.738	219.06400000000002	364.912	284.25	443.279	280.228	192.31099999999998	284.817
thiS	b4407	2492.27	1263.76	1024.14	1893.32	2590.86	11638.5	8795.25	8236.65	5394.76	4071.66	7816.78	2724.09
rsd	b3995	340.639	245.74900000000002	269.904	380.68800000000005	314.936	545.117	384.733	337.083	401.82800000000003	385.54400000000004	369.606	384.2
zraP	b4002	1.65516	3.34047	2.74595	1.3769999999999998	3.5742599999999998	1.6593099999999998	4.76952	6.3165	2.88752	1.5200200000000001	4.1857	5.33945
purD	b4005	419.801	315.741	375.791	468.038	548.252	562.405	359.148	346.023	271.606	544.594	586.976	657.3639999999999
purH	b4006	461.595	337.93	438.82599999999996	549.269	572.703	708.9630000000001	496.667	423.5	342.45300000000003	658.62	708.1360000000001	728.573
yjaB	b4012	22.4468	21.6789	17.3022	16.2739	24.930999999999997	36.4057	55.69	47.9174	44.7423	45.2831	41.4607	33.0146
arpA	b4017	0.668605	1.25272	0.822517	0.793877	0.722858	0.8622040000000001	0.914919	0.538981	1.3503399999999999	0.8732620000000001	1.59969	0.8953559999999999
iclR	b4018	172.183	116.589	166.997	155.971	182.438	157.589	130.001	123.414	116.215	159.572	195.295	151.613
pepE	b4021	35.4337	83.6115	44.9501	28.6106	64.7208	57.1734	29.1068	27.2304	19.702	27.8679	22.4791	24.1803
yjbD	b4023	222.46900000000002	278.83299999999997	243.43900000000002	253.33	244.21400000000003	118.186	82.834	83.2766	123.311	136.82399999999998	112.54799999999999	155.403
moaD	b0784	233.078	327.889	254.226	166.47400000000002	208.021	127.066	160.32399999999998	171.673	178.515	221.40099999999998	162.657	128.422
lysC	b4024	1416.11	1539.24	1537.11	1923.78	1724.63	1411.62	682.7260000000001	721.312	777.85	648.0419999999999	504.361	817.7489999999999
yjbT	b4620	15.3336	8.83192	11.5955	5.35762	8.6199	7.82309	13.5732	19.9755	19.680999999999997	13.7816	14.7434	20.6146
xylE	b4031	5.11814	3.9607099999999997	4.18542	3.8107	4.1536	1.9448	4.28868	2.7964900000000004	3.8628	2.70507	2.65017	4.90498
malG	b4032	13.3645	23.0881	13.9929	11.8847	11.7528	6.83197	7.9691	8.61391	8.35946	16.5935	17.41	18.6901
malF	b4033	20.623	21.386	18.8008	12.6208	15.2738	14.9797	20.0701	15.3609	12.8825	24.2901	29.2734	23.0608
malE	b4034	78.8127	74.6253	71.5949	58.563	82.2416	80.6702	109.971	101.2	78.2448	148.561	166.33700000000002	148.725
plsB	b4041	244.71	263.972	293.91700000000003	323.624	319.256	220.68099999999998	147.756	139.27200000000002	147.675	166.19	152.74	171.71
zur	b4046	81.3574	46.013999999999996	62.1149	60.1861	88.66	119.679	60.571000000000005	69.8469	58.6274	66.0294	76.0605	85.33200000000001
qorA	b4051	91.9492	83.01100000000001	94.0057	79.7403	88.5034	70.5938	259.005	260.259	315.017	202.768	158.47299999999998	173.229
yjbS	b4621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moaC	b0783	383.38800000000003	335.44	369.731	281.969	313.142	325.21299999999997	434.861	388.14	421.777	319.815	266.415	270.827
uvrA	b4058	93.6488	92.3099	102.073	108.181	105.899	94.3823	104.68299999999999	104.25200000000001	114.774	96.32700000000001	92.5366	89.3924
yjcB	b4060	211.204	223.93900000000002	324.492	103.01799999999999	78.1176	57.2939	70.6474	68.2992	95.7869	88.6201	72.9215	117.295
soxS	b4062	170.97099999999998	146.39	121.069	83.473	80.8769	64.4577	115.23200000000001	124.63	144.732	125.44	72.1005	140.724
yjcF	b4066	0.28729499999999997	0.48254300000000006	0.227161	0.93429	0.322832	0.0	0.0	0.0	0.648116	0.496979	0.0	0.0
yjcH	b4068	31.8247	37.8783	29.0412	40.1502	25.7576	18.962	40.0087	39.2232	33.0054	52.7728	44.178000000000004	53.6581
actP	b4067	28.3461	36.3856	22.4458	31.8431	28.9672	25.7201	26.3077	28.0297	26.0872	31.309	37.4568	43.8655
acs	b4069	78.7147	84.12700000000001	66.6311	78.9366	86.3068	80.3836	123.26799999999999	116.225	112.541	125.545	132.76	130.608
yjcO	b4078	102.962	88.9778	100.96	124.62100000000001	139.05200000000002	92.7674	79.5743	72.5542	78.1411	77.2365	74.6949	88.2114
fdhF	b4079	20.4519	21.4578	22.1884	19.877	20.0907	16.0709	14.1734	11.2081	14.9813	12.9096	12.4431	12.4871
mdtO	b4081	1.2977100000000001	1.32412	0.9663430000000001	0.62843	0.75329	0.989916	1.3542100000000001	1.31619	1.0618100000000001	0.592301	0.6431859999999999	0.8595520000000001
moaE	b0785	366.35	330.25199999999995	317.753	246.514	278.676	382.147	510.181	363.657	365.93699999999995	268.988	281.728	199.673
mdtN	b4082	0.516455	0.514382	0.502713	0.775705	0.252565	1.3435700000000002	0.736719	0.22143200000000002	1.13863	0.471213	1.04823	0.24766999999999997
mdtP	b4080	1.33065	1.7226599999999999	1.57629	1.59805	0.960822	1.7873	1.78017	0.9852770000000001	1.65526	0.915633	0.809453	1.57918
ytcA	b4622	0.0	1.16543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yjcS	b4083	1.16603	0.742306	1.0912	0.9853200000000001	1.05267	0.9854379999999999	0.804944	0.35998600000000003	0.8797649999999999	0.718254	0.672384	0.169413
alsE	b4085	6.8022100000000005	6.40382	8.531419999999999	7.7157100000000005	5.2223	6.85987	5.48183	3.27127	4.91735	7.2526600000000006	3.78511	4.4137900000000005
alsK	b4084	7.93342	5.80246	5.680540000000001	5.32602	5.467969999999999	4.62225	5.84817	6.7915	6.0102	4.549169999999999	5.0528699999999995	5.80337
alsA	b4087	1.61121	1.7547099999999998	1.70923	2.7835900000000002	2.54966	2.72375	0.824623	0.984555	1.00935	1.1658899999999999	1.24688	1.24685
alsC	b4086	2.78772	4.00021	3.90095	2.17618	3.4528300000000005	1.8653400000000002	2.43635	1.48412	3.11748	2.7139	1.56792	0.517065
alsB	b4088	13.8414	11.7545	15.0228	19.7565	19.8799	11.2694	9.64541	8.39147	9.62307	8.04885	9.8476	11.2026
alsR	b4089	66.6295	58.3311	65.3662	92.4667	82.43700000000001	66.2678	37.101	44.9677	41.6194	48.257	47.2916	59.7056
ybhL	b0786	362.57099999999997	297.861	292.199	308.26099999999997	337.147	264.574	467.9	503.718	582.3480000000001	482.684	420.042	440.19699999999995
phnP	b4092	9.00179	9.82258	8.8534	9.761569999999999	5.95452	7.27578	27.2282	23.4369	28.5596	20.6509	18.0189	17.1801
phnL	b4096	1.16383	1.61817	0.519369	0.0	0.42639499999999997	0.512473	0.0	2.0385400000000002	0.845634	1.7322	0.993367	0.855367
phnM	b4095	1.2256799999999999	1.25668	1.68419	0.717882	0.965139	0.760737	1.7648700000000002	0.409894	1.18254	1.80171	1.7848400000000002	1.18325
phnO	b4093	11.3618	9.17769	14.0294	7.64495	7.21252	5.04462	41.2336	33.3431	41.8509	21.7996	20.8036	21.0903
phnN	b4094	1.8721	4.7332	4.14996	1.35824	4.29962	0.745057	3.9358199999999997	4.74725	8.72591	3.3685300000000002	7.585539999999999	4.91111
phnH	b4100	0.763536	0.7676	0.372475	0.0	1.79128	0.0	0.0	0.0	0.745065	0.554079	0.0	0.0
phnI	b4099	1.13183	0.325825	1.26699	0.25616300000000003	0.258424	0.280236	0.7260489999999999	1.81618	1.44719	0.990712	1.4686700000000001	0.259515
phnJ	b4098	0.7733439999999999	0.559453	1.6355600000000001	1.12151	1.14295	0.604831	0.5283939999999999	0.7190449999999999	0.522618	1.04475	0.878192	0.8199069999999999
phnK	b4097	0.0	1.1830200000000002	1.39771	0.364638	0.0	0.635757	0.858088	1.05816	0.403237	0.320894	0.348592	0.0
phnG	b4101	0.0	0.0	1.02073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.806439
ybhM	b0787	10.0422	12.4753	8.06	6.78866	6.35382	6.41553	8.38857	7.4715	10.6938	7.839930000000001	6.87932	3.6458
phnF	b4102	0.9843729999999999	0.511945	0.511918	0.379956	0.0	0.706095	0.925794	0.0	0.8598979999999999	0.0	0.318486	0.685751
phnE	b4104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phnD	b4105	1.9020400000000002	1.80729	1.781	1.41563	2.25631	2.01347	2.43933	2.1998599999999997	1.90247	1.9194799999999999	0.615735	1.8089400000000002
phnC	b4106	0.236729	0.95337	0.696391	0.371051	1.09196	1.13201	0.366555	1.32785	1.12764	0.0	0.416484	0.723577
yjdN	b4107	15.2254	14.1058	10.9647	5.21751	7.769189999999999	5.421130000000001	181.31400000000002	138.17600000000002	155.52200000000002	108.616	93.5461	71.4743
yjdM	b4108	164.487	173.524	188.54	171.66400000000002	164.388	121.12700000000001	130.325	116.19200000000001	131.953	105.177	97.7303	125.273
basS	b4112	24.7422	24.5349	28.0192	21.7775	26.4536	31.5134	42.6061	48.3945	48.6904	28.9683	34.9401	24.9894
eptA	b4114	4.0036	3.85831	4.760269999999999	3.03605	3.7316	3.73403	8.19988	5.76337	9.799710000000001	6.844639999999999	4.8865300000000005	3.8954699999999995
basR	b4113	36.4667	32.474000000000004	38.4244	35.0213	44.6522	41.9051	58.4397	56.3968	62.343	47.1982	38.596	43.346000000000004
adiC	b4115	3.70442	2.97974	2.49313	1.88904	1.4626299999999999	0.706364	5.78256	2.8761400000000004	6.53823	1.1944299999999999	2.4595	2.24136
ybhQ	b0791	50.3439	47.9049	44.4197	38.4988	33.196	25.1724	50.9517	37.0497	46.0295	36.9611	26.6012	42.4228
adiY	b4116	2.85098	1.91935	2.73117	3.33699	1.7089400000000001	3.4611199999999998	3.16039	3.14811	2.38197	3.11843	2.0996900000000003	1.0544200000000001
adiA	b4117	5.59206	5.1705	6.12913	2.83452	3.04924	2.4411099999999997	10.2815	9.36621	8.57911	2.43622	2.28645	3.5107199999999996
melR	b4118	15.6806	7.036989999999999	15.7397	5.525519999999999	17.4178	13.9989	25.9756	26.3438	25.409000000000002	16.4269	15.0136	13.1165
yjdF	b4121	33.1818	26.5311	32.7351	29.4505	33.0214	26.2003	22.3486	22.0178	22.6106	24.2575	19.5115	25.5257
fumB	b4122	3.86435	4.63927	3.27015	1.65622	2.92747	2.4529900000000002	3.1379200000000003	3.9725099999999998	2.79337	2.63987	2.45145	4.258780000000001
dcuB	b4123	4.07644	4.68743	3.30274	0.957542	7.2983199999999995	2.13605	2.9231	3.25482	2.97304	3.4940900000000004	1.5695	1.70429
dcuS	b4125	39.8357	34.5307	37.1241	36.8671	45.9771	35.0487	26.0393	26.8656	25.6888	31.449	29.414	31.939
dcuR	b4124	52.2763	40.7746	49.3983	37.6246	33.4202	37.6637	49.4042	46.6837	52.263999999999996	60.9903	58.0059	63.688
lysU	b4129	83.021	66.9707	87.1972	72.7971	69.5546	55.0302	86.2965	109.83	103.354	79.1756	67.9576	70.0105
dtpC	b4130	10.8057	8.63734	11.4131	11.7981	12.5291	14.4895	16.0867	12.5696	13.8593	14.0566	20.1649	12.9463
mraZ	b0081	613.885	519.45	496.05	844.551	767.18	1060.34	655.0840000000001	534.004	588.716	627.268	713.238	573.98
rhlE	b0797	62.6889	79.3017	67.7861	55.6058	67.8394	46.5621	67.9079	75.2356	63.3882	90.6042	115.458	74.8434
cadA	b4131	2.8330900000000003	1.7142099999999998	1.7798599999999998	1.52524	1.53613	2.00087	1.72292	1.72183	1.80882	1.9152200000000001	1.03283	0.859333
cadB	b4132	0.474933	1.04312	1.8571799999999998	1.1653200000000001	0.926992	1.1865	0.0	0.45025	0.798793	0.461037	0.531083	0.23299899999999998
cadC	b4133	3.38604	1.94865	3.87875	2.13177	2.97968	3.30796	8.2468	7.51282	7.16489	9.30059	14.0564	9.1226
yjdQ	b4654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yjdC	b4135	166.294	127.37899999999999	142.088	104.31299999999999	107.244	192.868	776.698	565.955	528.7919999999999	325.293	373.67	286.254
dsbD	b4136	71.20100000000001	71.0888	79.02	63.3708	69.2805	46.9063	58.1928	53.073	60.3226	62.0127	45.2947	68.5296
cutA	b4137	152.139	97.4218	108.62899999999999	128.142	148.804	203.15099999999998	247.917	190.641	218.89700000000002	208.831	217.862	159.385
dcuA	b4138	390.131	286.18	283.144	440.55300000000005	465.415	593.589	306.972	276.808	291.974	297.737	283.796	303.509
aspA	b4139	106.874	92.2201	85.0295	91.9771	183.56400000000002	127.01899999999999	64.6749	80.2875	63.26	59.4237	63.2793	60.0967
yjeH	b4141	96.3538	89.6765	80.7211	98.3984	96.8753	95.1842	54.8115	73.42	76.5291	77.79899999999999	78.2995	73.3388
dinG	b0799	17.7675	21.5425	16.3917	15.4851	18.6701	18.4271	13.4904	18.0881	15.2575	21.1075	21.165	24.5428
yjeJ	b4145	10.1983	17.0725	9.03713	17.8119	15.8903	21.4914	5.79206	9.20554	5.61371	11.1747	11.2854	8.642439999999999
epmB	b4146	97.1321	89.0296	118.46700000000001	109.181	85.3855	76.3898	93.3425	92.1429	86.9523	96.646	93.0465	108.104
blc	b4149	18.2153	21.3296	29.2256	7.8224100000000005	10.4817	6.990889999999999	84.4909	108.814	121.595	104.29799999999999	87.213	104.852
ampC	b4150	35.0934	30.3093	40.0873	43.0152	33.2527	33.1387	31.5285	30.0408	25.4343	23.6704	20.9777	29.319000000000003
frdD	b4151	71.3884	86.2253	64.2071	21.9287	32.3037	21.5974	121.26299999999999	119.118	131.327	65.9367	66.2476	67.8842
frdC	b4152	56.1761	65.7727	52.5289	26.3372	33.3262	14.9735	77.51899999999999	74.2984	107.366	50.315	52.118	37.0862
frdA	b4154	61.1193	62.4662	64.7816	26.4084	71.5504	35.4719	107.286	112.86399999999999	122.726	58.9323	59.5569	51.9934
frdB	b4153	53.4938	54.29600000000001	47.5755	23.3961	23.1287	24.3606	97.2752	102.663	107.56200000000001	47.8801	58.6634	48.8945
mscM	b4159	36.7618	69.3505	41.733999999999995	29.1955	27.6405	22.7055	26.6571	27.2382	29.1414	24.4206	22.5499	22.7569
psd	b4160	249.668	265.83099999999996	252.097	256.747	261.039	233.74400000000003	264.961	259.953	240.986	253.012	260.847	230.93200000000002
ybiB	b0800	120.97200000000001	116.25399999999999	128.47799999999998	111.96700000000001	121.92200000000001	104.74799999999999	273.856	247.52200000000002	293.03700000000003	237.924	190.729	215.465
rsgA	b4161	189.77599999999998	192.262	213.31599999999997	237.025	230.158	169.715	164.238	154.775	174.78900000000002	194.34099999999998	182.74	191.715
queG	b4166	51.8235	40.715	51.7972	40.2227	41.2398	37.7105	60.6987	53.4555	55.0533	52.8146	55.0577	47.4895
yjfN	b4188	12.7438	12.7316	18.599	9.30904	16.8489	7.622730000000001	31.1692	43.2951	23.17	11.2829	22.8388	15.8543
bsmA	b4189	39.5297	39.5843	34.0907	23.7466	32.3133	30.0021	65.7748	68.3675	81.3662	50.2032	31.995	54.2719
ulaR	b4191	37.4784	41.0186	37.9438	53.5236	68.301	48.7919	30.261999999999997	33.7026	32.5076	31.5671	25.6301	45.9222
ulaG	b4192	8.39827	7.8147	6.91293	8.961210000000001	11.5627	9.19393	8.37187	8.357489999999999	6.83703	4.17508	3.09665	5.81375
yjfY	b4199	16.4768	1.28536	4.66359	3.55329	6.1402	29.717	139.998	146.759	95.7416	44.5214	52.3896	13.3805
yjfZ	b4204	4.1079	3.5977099999999997	3.87236	3.51919	4.77003	8.74334	3.2079299999999997	3.4845599999999997	5.04092	4.417619999999999	6.867210000000001	2.68368
ytfB	b4206	161.995	97.5267	116.90700000000001	141.691	205.092	168.52700000000002	193.86900000000003	215.00400000000002	234.63099999999997	219.639	211.47799999999998	227.903
ytfE	b4209	7.522930000000001	10.024	6.51927	4.73966	5.4454400000000005	4.09561	6.17908	2.72496	5.24259	2.98685	5.31467	4.1121
ybiC	b0801	448.18800000000005	334.913	393.95599999999996	397.12	479.467	601.826	713.815	719.4630000000001	718.54	659.166	736.99	544.841
ytfF	b4210	9.45231	12.1804	14.5996	12.5835	12.8656	13.5793	12.8488	10.0022	13.7034	13.1299	13.0139	14.8109
qorB	b4211	29.0956	31.1131	35.7323	30.2079	37.5032	23.276	23.1434	20.5488	21.6037	19.4578	17.3032	18.4541
cpdB	b4213	68.3073	62.4512	69.6667	99.0078	95.3639	81.314	46.934	45.9525	45.3637	40.3409	36.016999999999996	47.7635
ytfJ	b4216	23.4413	29.7489	26.4191	23.1854	20.7973	35.3186	26.5731	30.1324	26.8952	18.8237	32.6142	12.5463
ytfL	b4218	65.7139	70.2649	66.4571	62.2959	64.03399999999999	59.6549	34.4386	28.4817	39.2796	36.0713	36.6037	28.8096
msrA	b4219	215.03599999999997	169.53599999999997	190.363	192.61700000000002	191.12599999999998	189.482	353.61699999999996	278.558	376.538	308.009	288.258	270.621
ppa	b4226	3068.09	2631.38	2850.28	3408.64	3934.49	3386.96	2475.05	2435.31	2221.9	2758.42	2655.59	3262.34
fbp	b4232	390.471	315.411	335.36400000000003	472.404	477.51800000000003	469.13599999999997	371.48900000000003	393.45599999999996	399.48800000000006	417.457	336.635	471.037
yjgA	b4234	286.855	272.63599999999997	259.034	450.87199999999996	408.584	481.11699999999996	549.2869999999999	502.665	574.841	488.525	529.526	454.51
nrdG	b4237	11.2841	20.6263	9.59373	5.41451	5.3457	7.67673	32.1787	26.1683	21.5692	16.7018	25.2538	15.7088
rlmF	b0807	59.372	57.7678	55.9962	84.9014	81.3119	95.4629	93.09700000000001	77.6821	56.9283	83.3059	105.405	94.7173
nrdD	b4238	17.2151	14.3502	16.8815	7.78644	21.8731	19.1912	74.717	74.8366	69.7091	42.8074	47.1406	21.8577
treC	b4239	7.841310000000001	7.29537	9.25549	8.02467	9.94055	8.4086	10.5605	14.2663	12.7396	10.4573	9.681519999999999	11.4457
treB	b4240	12.5405	10.8441	9.42732	13.1368	15.2939	11.7458	23.6617	24.4654	24.2642	19.1654	13.6115	20.3013
treR	b4241	38.3967	34.3482	35.7391	39.9719	49.2377	69.3073	46.3431	41.4853	41.458999999999996	36.9877	41.7354	39.4174
ridA	b4243	1418.26	652.245	1282.66	1072.56	1049.97	822.855	1376.81	1333.17	1208.18	3231.83	2547.88	3865.06
pyrI	b4244	1184.18	497.241	1365.46	1191.46	985.5060000000001	978.568	1806.56	1939.06	1877.27	3904.87	3910.11	6307.28
pyrB	b4245	1363.1	522.559	1266.54	1283.05	1220.8	1030.91	1836.53	1702.32	1829.55	4617.46	4068.38	7226.2
pyrL	b4246	759.3510000000001	121.305	237.649	556.4019999999999	368.43199999999996	397.029	589.986	410.45300000000003	530.8330000000001	1873.51	2071.19	2076.48
yjgH	b4248	17.6106	16.5799	16.2724	14.8091	13.2655	15.8179	111.436	89.2263	113.93799999999999	73.3884	85.53399999999999	51.5126
bdcA	b4249	7.232710000000001	5.4168199999999995	7.969360000000001	6.9443	3.9721599999999997	5.93545	8.95385	6.1685300000000005	8.5454	8.72035	4.77152	7.536460000000001
ompX	b0814	6875.0	5297.35	7060.84	2730.19	3433.51	3501.61	5064.7	5784.25	5108.89	3219.75	3408.9	4293.14
argI	b4254	297.024	314.693	178.525	509.778	432.631	451.028	237.93599999999998	203.485	117.749	469.899	474.029	1411.34
yjgM	b4256	165.19400000000002	113.073	136.812	191.524	182.295	158.505	110.524	104.102	103.163	140.92	129.099	158.355
valS	b4258	549.15	578.249	586.244	552.294	598.461	513.055	412.254	410.534	408.856	414.88300000000004	379.566	428.009
holC	b4259	366.226	313.935	293.607	330.37800000000004	360.961	840.823	603.263	420.325	372.07	321.415	354.269	273.077
pepA	b4260	417.048	450.686	461.781	540.335	513.045	337.286	287.245	267.552	326.943	340.92900000000003	250.833	388.92699999999996
yjgR	b4263	31.7042	33.8892	27.7318	28.2463	28.2266	24.1849	92.0279	93.5048	88.9479	74.6069	68.3288	64.068
idnR	b4264	32.2565	23.5981	33.7318	35.9709	21.8147	25.2063	33.9114	35.6559	46.2357	45.1951	37.0004	45.476000000000006
idnT	b4265	9.887830000000001	10.2182	9.57218	8.97515	11.1769	4.88546	6.03639	5.05631	9.400310000000001	8.67189	5.93734	9.59843
idnO	b4266	11.1185	8.238660000000001	10.5308	8.9732	7.34053	5.815840000000001	8.28445	3.53401	7.93071	5.14018	4.29066	3.4817
idnD	b4267	4.89414	6.103269999999999	7.92352	7.4193	6.57556	3.3331699999999995	2.24911	1.8398	3.7821800000000003	3.2109900000000002	2.5879	3.1591400000000003
ybiR	b0818	38.2655	55.7545	26.8026	26.4155	39.1129	17.0965	26.4303	25.8705	16.9623	38.3745	35.6169	42.1319
ahr	b4269	26.5352	19.6552	25.5016	8.40263	9.08217	9.12989	165.051	173.80599999999998	187.588	100.57600000000001	100.124	83.7147
yjgX	b4575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
insG	b4278	24.8677	21.4713	21.588	32.8368	29.7584	32.0	27.9361	23.7933	26.0625	25.0762	24.3842	29.5777
yjhD	b4281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
insM	b4561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fecE	b4287	25.5121	30.4011	24.6265	26.9206	22.8045	17.835	15.4902	15.050999999999998	22.1483	29.391	24.2534	31.9367
fecC	b4289	18.507	25.2818	19.8874	15.6577	22.1459	21.8833	13.3708	11.8224	14.0539	19.0767	20.253	11.2541
fecD	b4288	17.119	21.8987	17.8555	13.5256	14.3904	9.436819999999999	4.019430000000001	6.94872	7.03455	12.7945	9.3797	12.0166
fecB	b4290	27.1075	45.5185	31.4509	32.2725	31.2744	29.6266	12.7067	8.34207	16.4184	29.1114	29.9903	22.6998
mntR	b0817	170.158	117.039	105.11399999999999	156.59799999999998	211.412	216.903	225.97400000000002	188.075	210.46200000000002	270.553	292.231	293.934
fecA	b4291	27.6279	36.4239	31.7572	38.1003	39.0827	44.8914	20.3367	17.779	17.0355	34.6605	46.6604	26.649
fecI	b4293	280.632	133.632	259.57	454.18800000000005	640.306	952.0319999999999	289.553	274.036	222.578	345.61199999999997	536.6	304.138
fecR	b4292	83.5603	75.6707	109.28399999999999	134.579	156.485	140.493	52.3365	48.2167	49.275	99.9662	146.74200000000002	77.304
yjhU	b4295	145.53799999999998	122.33	129.252	167.016	166.926	146.828	123.868	147.709	140.094	126.685	108.054	156.856
yjhF	b4296	5.8472599999999995	5.59823	5.0987599999999995	2.6928900000000002	4.5344	2.53743	1.6156	2.43934	1.57723	3.05745	1.54655	2.7241400000000002
yjhG	b4297	14.7162	14.8243	16.9251	8.752460000000001	9.49124	11.7338	12.6788	14.9852	14.2444	9.05785	10.5548	8.301960000000001
yjhH	b4298	10.4677	11.4762	14.7269	6.26932	3.6394800000000003	5.9246	13.3338	7.83012	8.24028	7.03644	5.91995	5.44104
yjhI	b4299	3.74004	3.55539	5.7725	2.5768	2.62623	3.7724900000000003	2.6855599999999997	2.69809	1.51664	3.07042	1.02168	2.11888
sgcA	b4302	5.64492	0.00577328	6.831289999999999	1.35e-26	7.0843300000000005	5.84044	1.11e-16	3.35454	1.74127	2.4600000000000003e-21	0.116879	2.11346
sgcE	b4301	0.101566	7.77e-27	2.73e-19	0.540525	2.34e-06	6.8800000000000006e-12	4.3900000000000003e-10	8.58e-15	5.23e-28	4.05e-06	1.01e-10	0.00136798
ybiT	b0820	205.708	202.488	190.003	214.709	218.032	218.519	182.93099999999998	175.17700000000002	166.59900000000002	176.419	193.36599999999999	176.917
sgcR	b4300	11.4052	8.89977	10.9071	10.5462	9.23512	5.68951	12.026	13.6264	14.54	11.4192	8.02029	10.6248
sgcB	b4565	3.27e-17	8.669999999999998e-94	1.03e-20	1.3300000000000001e-25	7.979999999999999e-51	1.3114299999999999	7.359999999999998e-82	3.81e-44	2.9399999999999997e-10	7.12e-21	2.87e-18	3.939999999999999e-52
sgcC	b4304	1.19134	0.158066	2.75617	2.40065	1.14496	0.000140261	0.000141051	3.35e-05	0.000307274	1.296	0.817708	0.775674
sgcQ	b4303	7.60527	7.706810000000001	7.8312	9.64293	7.499	7.07733	9.05237	7.94473	9.88903	9.8368	7.849530000000001	9.6653
sgcX	b4305	0.0117721	0.00172911	4.59e-06	0.1939	0.201454	9.78e-26	1.84e-12	0.713697	0.433274	0.33758	1.49e-06	0.030360400000000003
yjhY	b4656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yjhP	b4306	7.90268	6.773560000000001	6.96488	6.93088	8.896460000000001	9.633519999999999	5.28501	2.67282	5.83558	8.28588	7.89231	8.3864
yjhQ	b4307	7.62847	5.5325	8.28228	8.28052	7.32971	15.9001	6.865810000000001	4.368580000000001	4.9374199999999995	6.47805	8.83967	4.95921
yjhX	b4566	6.49198	6.0551699999999995	14.7553	12.1314	15.9261	27.5445	7.7469600000000005	6.33269	10.0463	33.802	11.3808	6.32172
yjhZ	b4657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fsaA	b0825	25.0401	21.755	17.4207	19.3219	28.8775	34.1137	39.4835	38.9808	31.9316	23.195	23.0292	20.0087
nanS	b4309	5.13526	4.42454	4.74484	3.7122800000000002	2.64012	5.02851	15.2727	12.6207	16.1863	11.3139	9.55688	9.98828
nanM	b4310	17.5519	12.3448	15.9498	14.3338	9.40975	12.2469	50.0296	49.4842	64.9896	50.206	46.1989	38.6544
nanC	b4311	2.12744	1.0957700000000001	1.25874	1.56457	1.26062	2.54573	3.24645	1.46269	2.6085700000000003	1.8324200000000002	1.63855	2.21904
gntP	b4321	7.18876	6.1901	5.83991	6.76527	7.349310000000001	4.68078	3.35676	3.41584	3.5699099999999997	3.23627	2.81577	3.9812300000000005
yjiC	b4325	2.28972	1.93098	4.82258	0.263834	1.65238	0.343744	0.6041920000000001	0.267586	1.4419799999999998	0.0	0.54395	0.279829
hypT	b4327	35.183	23.2802	34.8693	33.4867	44.3559	35.3158	39.1529	28.6998	32.3174	29.7261	34.0579	33.5158
iadA	b4328	90.0188	97.92	122.556	119.741	129.709	71.6975	44.0149	39.5211	48.6544	57.6089	44.9095	69.609
yjiH	b4330	4.88994	4.27453	3.0778	1.7134	3.45718	2.26402	2.05891	4.00715	1.63732	3.56019	3.8027900000000003	5.46175
yjiG	b4329	7.0389800000000005	1.3965	2.26485	5.62107	3.65449	1.56595	2.96204	1.90983	4.60004	5.54945	2.34745	2.17219
