NAME	DESCRIPTION	PUTR-Putrescine-_1	PUTR-Putrescine-_2	PUTR-Putrescine-_3	PUTR-M9-_1	PUTR-M9-_2	PUTR-M9-_3	MG1655-Putrescine-_1	MG1655-Putrescine-_2	MG1655-Putrescine-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
lpxP	b2378	49.8536	61.0218	76.306	16.9914	12.2228	8.91383	16.3805	20.9771	21.104	28.2671	54.3332	14.5275
ypdK	b4680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafF	b4503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ypdA	b2380	39.2029	46.7098	50.0955	26.9663	29.1483	24.609	15.0575	16.1693	18.813	16.8586	19.9186	17.2072
ypdB	b2381	65.9116	64.6051	72.6768	85.4521	87.50399999999999	84.1094	43.1807	54.9492	47.2368	43.9206	36.67	47.6998
ypdC	b2382	21.2318	31.8548	30.2443	26.7727	33.3284	30.6949	18.3967	22.2539	21.0106	19.7448	22.0242	26.8052
yfeO	b2389	10.3193	14.2401	14.6292	25.4369	23.1894	21.9308	11.3705	12.6107	12.5552	15.0977	14.3721	14.542
ypeC	b2390	54.0353	29.9884	29.6178	24.0984	26.6949	37.3019	13.6183	26.5035	20.485	20.8071	19.7518	27.6232
nupC	b2393	101.93799999999999	64.5919	65.0728	240.96099999999998	239.357	208.511	203.565	252.65	228.543	238.519	222.19400000000002	279.515
yfeC	b2398	94.18700000000001	122.13600000000001	109.163	63.7882	71.6558	63.2941	101.484	77.3866	104.37299999999999	63.0034	95.3898	105.419
yfeD	b2399	46.3561	72.5469	49.3496	50.3142	57.5605	63.4597	42.0327	47.2171	56.0525	52.6701	51.4171	50.7637
yfeN	b2408	3.52299	4.74253	5.839090000000001	5.62666	8.76459	10.4634	10.3972	9.83034	6.12184	12.7827	11.872	9.547839999999999
ivy	b0220	1729.06	1552.5	1706.37	640.071	663.4680000000001	573.7	961.302	985.168	714.959	602.32	597.972	551.073
yfeH	b2410	73.9575	90.4295	83.8121	66.5049	68.3649	60.6134	84.2927	77.9018	89.1461	70.2071	62.3835	85.0946
cysZ	b2413	47.5305	56.8017	65.3199	58.8923	60.3762	56.9556	51.5522	69.7897	53.8734	63.9329	53.6182	75.1542
cysK	b2414	7147.46	7198.74	8436.31	2181.61	2425.08	2562.72	5915.11	5403.09	6551.63	2867.78	2311.45	5075.65
ptsH	b2415	4316.1	2958.19	3177.92	4600.38	4333.26	3537.82	3173.9	3513.93	4099.64	3047.3	2646.53	3775.6
ptsI	b2416	2193.2	2166.05	2254.51	2309.72	2301.64	2213.85	1656.04	1755.62	1775.57	2264.32	2167.92	2296.2
crr	b2417	2686.69	2427.39	2548.76	4318.8	4098.19	3801.59	2422.66	2644.64	2476.06	2950.29	2458.88	3151.36
yfeK	b2419	25.6774	20.3761	17.2733	13.9473	20.4805	7.89973	35.851	61.2116	37.0431	17.5346	17.5812	17.2986
yfeS	b2420	15.2831	13.4781	13.8934	17.7659	16.8353	18.175	28.4664	39.2382	26.0764	15.7693	14.4524	13.2095
murQ	b2428	26.4327	21.7271	17.5268	16.8551	20.4618	15.6029	21.8848	14.6118	23.8777	16.3135	19.9125	22.829
murP	b2429	12.7025	12.1937	12.2442	8.98589	9.20541	7.7762	7.91714	8.44948	8.293569999999999	8.54621	10.3567	13.0062
nhaR	b0020	42.4225	46.9513	43.593	66.906	61.8325	54.0243	72.9795	83.9402	76.6615	64.4526	50.8624	52.1107
gmhA	b0222	432.375	357.71	404.70300000000003	445.004	411.776	444.275	403.264	391.43300000000005	444.293	359.48800000000006	317.748	403.18699999999995
yfeW	b2430	11.3111	12.2117	8.72005	7.48721	8.99335	8.0982	8.52012	9.45519	8.095239999999999	8.92613	8.02358	9.28098
amiA	b2435	66.1887	49.8016	57.9513	81.9131	74.0936	69.4951	87.6416	100.57700000000001	92.6107	77.6824	73.2411	74.7282
hemF	b2436	35.8202	35.1833	36.2837	40.9361	40.6561	49.7685	66.958	65.0607	56.4248	56.2814	55.4136	59.0092
intZ	b2442	65.1416	67.1628	63.0387	54.6581	55.0124	53.4131	64.5989	62.5848	76.8769	62.5754	66.8449	61.8368
yffL	b2443	36.9819	61.8667	56.035	21.7206	27.6215	35.5034	45.0375	37.7814	36.9882	36.8783	36.4218	27.8652
yffM	b2444	0.0	2.02953	0.0	3.89992	6.95828	3.65162	0.0	1.53301	6.04559	0.0	0.0	2.86585
yffN	b2445	2.04505	2.04125	1.56681	5.9196599999999995	2.95182	4.69695	0.0	3.6821800000000002	4.158930000000001	5.573919999999999	0.964241	1.9013799999999998
yffO	b2446	5.2351	7.1783399999999995	0.605924	12.2337	14.5734	12.1535	9.76849	8.892489999999999	9.19098	11.3616	5.34178	9.6537
yffP	b2447	6.809660000000001	5.31375	7.2645	11.4274	10.8382	9.61612	7.96328	10.013	7.246010000000001	8.54427	9.37098	8.69251
yffQ	b2448	6.2230300000000005	2.19165	6.47422	9.44678	4.74186	9.14631	17.5745	7.9836100000000005	8.85106	6.7797	10.2662	16.811
yafJ	b0223	149.246	154.51	163.218	159.41299999999998	141.32	157.006	116.271	153.305	124.90899999999999	129.702	109.01799999999999	146.963
yffR	b2449	47.9035	62.917	49.7195	99.0079	117.49700000000001	113.319	111.777	102.179	85.2237	112.23700000000001	87.8916	90.8078
yffS	b2450	55.2932	67.5506	58.9274	58.3396	58.8563	72.3956	85.4287	68.9415	76.9436	78.4412	79.5766	87.2852
talA	b2464	1225.29	1096.13	1103.03	698.615	694.47	578.639	767.432	748.2289999999999	784.682	508.029	527.14	330.61300000000006
tktB	b2465	1172.25	1134.75	1075.81	799.425	799.794	716.556	838.972	752.9110000000001	807.717	617.42	626.982	385.43300000000005
narQ	b2469	9.15085	14.1729	16.0392	14.1398	13.273	16.1053	16.0068	12.7826	13.9556	13.2882	16.9904	13.7384
acrD	b2470	9.03857	6.964760000000001	8.698839999999999	6.6335	7.27688	6.42066	9.6346	9.34779	9.52782	4.82567	3.63942	5.205019999999999
yffB	b2471	251.908	282.568	302.962	222.358	210.06900000000002	270.997	213.672	180.204	205.658	160.77700000000002	187.05900000000003	127.53
dapE	b2472	158.342	162.36	157.32	154.376	146.67	151.496	108.9	123.669	124.277	113.80799999999999	121.12100000000001	95.3589
ypfN	b4547	378.30400000000003	448.537	503.061	290.003	257.752	355.07099999999997	315.499	227.42700000000002	217.025	278.147	259.315	224.545
gcvR	b2479	249.34599999999998	324.115	339.14	415.70599999999996	417.94800000000004	460.293	290.818	309.832	286.563	379.324	372.95599999999996	433.13
yafL	b0227	9.12047	14.0717	12.8855	10.6573	10.8056	7.14537	12.222999999999999	11.8732	12.2892	9.1293	9.69242	8.65788
bcp	b2480	572.36	674.284	826.4789999999999	1676.48	1666.28	1730.12	827.758	959.852	677.5	1499.74	1607.59	1509.92
hyfB	b2482	2.37966	2.44972	1.6462900000000003	1.30611	1.00695	1.13765	2.34097	3.0383	3.60365	1.2288700000000001	1.24343	2.61374
hyfA	b2481	1.23079	1.13009	1.64399	0.0	0.0	0.0	0.0	0.29731399999999997	0.287693	0.0	0.5297970000000001	0.0
hyfC	b2483	0.749916	1.21386	0.0	0.993128	0.670536	0.8702489999999999	0.0	0.558709	0.352785	0.0	1.2854700000000001	1.2369700000000001
hyfD	b2484	0.474865	0.870532	0.15579300000000001	0.8466090000000001	0.8489110000000001	0.678183	0.458937	0.920682	0.5402899999999999	0.359668	0.395704	1.1158
hyfE	b2485	1.7883099999999998	2.00632	0.42900299999999997	1.8429400000000002	1.2000899999999999	1.9226299999999998	0.42216800000000004	1.26698	0.6014619999999999	2.04555	2.29765	0.537982
hyfF	b2486	4.82235	4.394480000000001	3.35258	3.6559800000000005	3.27874	2.73845	4.74425	6.76417	4.35005	3.31331	4.757280000000001	3.0580000000000003
hyfG	b2487	6.65952	6.4286900000000005	5.38906	4.6718	4.72384	5.91619	8.23537	7.045780000000001	7.09293	5.38133	3.3658300000000003	3.2904400000000003
hyfI	b2489	5.497809999999999	2.6147099999999996	2.22158	4.653169999999999	5.42499	7.56734	4.86897	6.613289999999999	4.137169999999999	4.40985	3.20436	4.65794
hyfJ	b2490	4.915690000000001	7.1872300000000005	1.7025400000000002	2.58588	3.78252	4.08436	7.10888	7.503760000000001	6.57758	7.11981	6.15813	9.96763
rayT	b0228	24.2831	29.141	28.6103	27.0865	29.5446	33.2608	36.5534	28.6762	26.7662	27.0876	30.6486	29.9667
hyfH	b2488	4.1902800000000004	7.29281	7.8356699999999995	5.90258	11.0902	5.50289	10.9501	10.075	8.66743	11.3845	11.0244	5.7244
hyfR	b2491	2.2985700000000002	3.49873	2.13393	3.08703	2.45325	2.0469	3.45436	4.42005	3.80875	2.93262	2.93027	1.99353
focB	b2492	3.9257	12.1551	8.51731	5.03417	6.23232	6.2353	7.970839999999999	8.225810000000001	7.15384	4.68659	8.47432	6.9092
bepA	b2494	144.917	146.666	151.845	130.308	126.025	133.304	186.954	182.40900000000002	174.278	112.415	97.0371	113.135
yfgD	b2495	711.815	759.199	782.5889999999999	899.047	979.15	1160.44	940.424	898.1260000000001	802.834	907.85	1040.73	984.617
purN	b2500	226.377	191.236	162.632	343.111	395.875	436.467	382.222	411.023	369.401	658.071	664.1619999999999	804.297
purM	b2499	176.554	125.429	129.35299999999998	406.48199999999997	437.87300000000005	459.42800000000005	472.173	596.54	535.107	750.3660000000001	725.98	1027.56
ppk	b2501	184.37	186.792	172.378	132.298	132.208	131.9	170.05200000000002	180.12900000000002	187.97099999999998	128.191	126.493	133.356
ppx	b2502	149.769	131.317	142.886	143.789	145.816	132.467	154.694	172.016	160.983	124.935	131.116	132.417
yfgG	b2504	516.155	776.145	607.471	298.599	214.93900000000002	355.144	349.42	497.827	307.747	452.619	440.597	435.48400000000004
lafU	b0230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfgH	b2505	7.8966899999999995	13.7577	12.0551	7.85085	8.721630000000001	3.9715800000000003	5.016380000000001	10.3643	7.9101	3.68859	1.32687	3.16648
yfgI	b2506	6.05029	12.3144	9.03663	10.3436	8.8733	9.17031	10.0613	8.19537	7.09917	9.05633	7.59098	3.8284300000000004
xseA	b2509	171.551	192.42	197.442	115.64399999999999	120.40799999999999	122.771	142.514	219.912	138.505	188.93	203.891	189.46400000000003
sseA	b2521	165.78599999999997	165.96	152.648	348.267	315.688	329.225	157.766	159.10299999999998	167.55200000000002	158.965	144.84	178.56
suhB	b2533	101.959	97.8485	115.9	228.04	249.525	216.702	128.637	249.312	121.04799999999999	447.846	543.623	456.96
yfhR	b2534	3.08725	2.75537	3.20193	1.40115	0.623355	1.9567599999999998	2.0211	2.89589	1.8133400000000002	0.508451	2.26593	1.06234
csiE	b2535	60.2546	58.9052	53.4624	41.1623	41.1496	39.1172	62.5205	61.4092	67.8067	30.3933	27.2634	27.2277
hcaF	b2539	6.8147	5.87823	9.424660000000001	9.66504	13.5613	9.12637	19.4166	19.0441	17.5982	11.3292	16.7008	16.6756
hcaC	b2540	11.1686	9.132430000000001	5.71169	12.2022	15.02	10.9987	9.86796	14.2155	6.883830000000001	17.7907	15.2037	17.9812
hcaE	b2538	14.3347	15.0324	15.8699	16.4723	15.69	23.4266	36.2642	30.3963	33.399	25.6205	26.7171	28.5278
dinB	b0231	43.2998	40.4222	36.165	27.2271	27.0458	23.8511	30.4384	30.0802	31.5486	23.7707	21.4889	27.8926
hcaB	b2541	5.24104	3.7742199999999997	4.9248400000000006	9.87129	9.12566	8.98374	11.8197	11.0455	10.3536	13.0001	12.0209	7.94015
hcaD	b2542	4.7439	5.90885	3.3515800000000002	14.3341	13.155	10.8982	8.16301	9.294360000000001	10.2948	11.3336	9.830869999999999	12.3811
yphA	b2543	119.044	112.429	102.275	295.052	236.39	239.71099999999998	156.088	182.178	156.45	185.325	164.947	143.809
yphH	b2550	11.4648	13.6372	8.98555	17.7118	16.6075	18.2461	15.3014	14.1655	12.0688	15.2234	12.325999999999999	16.0553
hmp	b2552	13.9214	8.058860000000001	8.75464	27.6778	25.3005	27.7999	16.1446	16.3662	15.6506	32.1252	26.6469	25.2681
mltF	b2558	6.741410000000001	6.06596	5.36249	10.1105	7.93526	10.1845	10.8038	13.8296	8.957310000000001	15.4166	11.9779	13.4418
yfhH	b2561	51.4155	50.5138	57.7341	24.2053	22.7248	28.5537	65.7493	60.7024	61.5237	26.8884	19.4194	34.260999999999996
yfhL	b2562	45.1565	48.6651	54.7248	49.81100000000001	72.1261	59.7617	45.4187	68.3466	36.4635	153.221	201.627	123.676
nadB	b2574	78.8373	61.2395	65.5397	102.17	90.2565	112.163	69.068	76.9774	72.3025	128.39700000000002	137.175	212.81900000000002
srmB	b2576	113.90299999999999	111.765	123.60799999999999	140.059	140.97899999999998	150.071	173.356	201.574	170.963	174.236	204.30200000000002	170.261
yafN	b0232	44.2665	44.4369	45.5714	89.3147	61.0666	57.9888	35.0475	33.713	30.3209	35.3522	50.5023	33.6819
eamB	b2578	5.06813	6.00631	5.249	11.4789	9.78149	11.5608	14.7365	13.3142	8.60693	14.3941	12.5072	13.9487
ung	b2580	149.668	144.664	188.61	120.15700000000001	120.79799999999999	126.47399999999999	128.171	120.479	126.369	126.52799999999999	145.165	142.667
trxC	b2582	40.5767	52.1542	58.9244	167.044	138.085	154.74	87.6675	86.7942	79.6467	107.286	110.904	122.07700000000001
yfiP	b2583	31.5905	36.0361	36.7082	22.1142	15.9241	20.0616	31.8363	34.1703	28.569000000000003	32.5454	31.2053	36.8681
pka	b2584	87.18700000000001	97.8913	77.6391	36.9928	41.6454	43.7809	88.7197	79.7296	80.5462	52.8488	54.1972	45.1959
pssA	b2585	307.878	355.68	368.37699999999995	251.97799999999998	238.946	252.144	373.119	404.457	354.225	313.87	274.087	308.492
yfiM	b2586	20.451	21.4703	35.2115	11.8971	15.9404	14.6079	34.4889	25.1586	28.7956	38.1354	38.5768	31.0138
bamD	b2595	524.131	698.0930000000001	855.9630000000001	493.462	491.694	556.298	672.842	707.039	582.02	916.7310000000001	1011.69	882.455
raiA	b2597	5090.72	4408.8	4848.88	2864.19	2514.07	2633.63	4615.15	2529.59	5341.68	961.48	826.084	1055.4
pheL	b2598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafO	b0233	35.4748	39.9764	33.9878	32.9409	40.5692	33.8776	22.0153	18.3351	16.791	28.4388	29.4927	21.7322
pheA	b2599	226.757	236.82	253.179	453.654	478.56199999999995	483.43800000000005	286.09	265.383	320.3	319.796	357.676	317.84
yfiL	b2602	73.3061	100.62700000000001	121.318	53.3127	59.0072	57.4269	62.2252	62.4751	45.3837	54.125	76.9016	51.5685
yfiN	b2604	33.6325	36.9354	45.3185	23.2994	23.9862	19.1026	18.3819	20.9759	18.8605	20.9331	23.4575	19.9115
yfiR	b2603	106.413	147.878	159.444	35.2006	42.6596	34.6699	59.8952	58.1417	58.7972	42.8656	64.7603	52.0658
yfiB	b2605	66.5981	61.5431	71.0751	85.0188	80.1592	84.2156	56.4261	54.8769	56.3503	94.7909	101.319	113.26700000000001
ypjD	b2611	77.0162	105.384	124.691	102.45200000000001	101.354	130.382	79.1147	90.7916	78.6039	120.57600000000001	157.739	113.76299999999999
yfjD	b4461	57.7907	63.2008	61.1562	64.4664	71.9296	72.3597	40.1685	48.9609	39.1609	56.0817	54.4848	48.5354
nadK	b2615	80.0639	98.5841	94.8064	111.73700000000001	106.50299999999999	116.102	83.0548	89.8995	89.3995	102.68299999999999	119.42200000000001	102.35700000000001
recN	b2616	38.9523	36.9471	35.0409	33.6858	33.8642	35.8522	23.2765	28.549	27.4576	26.2627	23.2054	33.378
bamE	b2617	506.135	541.737	554.86	716.432	701.322	727.76	680.44	810.832	605.805	564.629	511.116	714.5419999999999
yafP	b0234	13.6725	12.1797	18.4668	17.589000000000002	17.2544	8.393360000000001	7.380910000000001	16.0805	5.4044099999999995	7.74149	16.3094	8.406369999999999
smpB	b2620	481.155	565.138	632.7869999999999	349.21	339.171	382.38800000000003	481.096	424.86300000000006	427.68	496.17800000000005	531.941	499.76099999999997
intA	b2622	74.4128	80.6566	87.8387	120.90799999999999	115.266	122.14	82.8246	82.6818	78.2428	76.8789	68.5053	90.8366
alpA	b2624	2.57324	0.0	0.0	3.2265099999999998	10.7999	0.0	5.87426	8.05818	2.00359	0.0	4.20118	11.181
yfjI	b2625	0.828256	1.2117799999999999	1.21211	1.5891600000000001	2.87909	1.84391	1.42238	1.82617	1.17727	1.7425700000000002	3.03746	1.37509
yfjJ	b2626	2.7799	1.45695	2.50873	2.4758299999999998	3.8864	5.54325	2.79745	3.67127	2.9132	3.21516	3.21747	1.81014
rnlB	b2631	213.878	239.18599999999998	240.588	141.847	164.68900000000002	134.85299999999998	151.768	213.708	170.02	123.147	150.697	126.459
rnlA	b2630	135.213	234.18099999999998	258.975	167.997	187.398	210.459	176.822	190.108	145.243	310.345	455.37300000000005	249.338
yfjP	b2632	7.70132	5.448930000000001	5.15998	9.388810000000001	8.78847	9.412230000000001	11.3712	9.165339999999999	9.13968	7.26498	4.4050199999999995	7.00723
yfjQ	b2633	2.39584	1.84865	2.5434900000000003	2.22012	1.52776	3.3657	3.16293	2.77247	2.2198900000000004	3.4094599999999997	5.82356	1.32133
yfjR	b2634	1.74279	0.646774	1.7985400000000002	1.6559	2.18229	1.51219	2.09432	2.08987	1.4404299999999999	1.25885	1.5304	0.43236499999999994
ykfJ	b0235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjS	b2636	2.01571	2.11541	3.99391	2.94906	3.45115	2.68989	3.7067699999999997	4.9906	2.7065200000000003	4.6566	5.74913	0.766432
ypjK	b2635	2.1065400000000003	2.12661	2.44676	3.9530000000000003	7.228280000000001	0.0	4.65937	3.27155	0.0	5.88058	3.15932	2.8553599999999997
yfjT	b2637	4.84186	2.8788400000000003	3.13212	4.24035	4.19419	4.65372	5.84799	7.524660000000001	7.27003	2.66215	2.2892	5.06435
yfjW	b2642	17.7235	7.796310000000001	4.53014	29.478	31.075	16.549	14.0004	31.6912	13.668	19.5443	15.8743	25.1185
ypjI	b4644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjX	b2643	0.596217	0.0	0.0	0.0	0.5230779999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjY	b2644	0.5233909999999999	0.486957	1.64078	1.00847	0.0	0.44316300000000003	0.0	0.7697970000000001	0.0	0.636443	0.6929960000000001	1.30311
ypjJ	b4548	2.7320900000000004	0.0	0.0	3.4122199999999996	4.672540000000001	2.53932	3.0123	0.0	0.0	0.0	0.0	0.0
yfjZ	b2645	3.04215	1.89306	1.05249	0.0	1.75393	0.86824	1.04326	1.4799799999999999	2.12604	0.0	0.0	0.0
ypjF	b2646	6.61672	2.80915	6.237080000000001	11.6783	9.92181	9.16287	8.85172	12.1354	4.96561	5.15795	8.2649	2.56353
yaaY	b0024	34.2661	25.0475	28.8168	13.5437	10.992	6.84213	17.4421	13.9092	24.0645	3.81039	0.0	11.3786
prfH	b0236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygaQ	b4462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
csiD	b2659	46.3181	41.3165	37.7183	86.8322	78.0768	76.2993	78.6398	91.24700000000001	77.4076	47.4411	35.302	59.2366
lhgO	b2660	69.3046	68.782	62.7166	77.3436	71.4384	72.1918	69.8309	76.6659	80.4685	50.6092	55.2867	50.1378
gabD	b2661	140.3	131.735	122.781	170.03099999999998	154.05	119.59299999999999	153.671	130.249	155.844	98.4456	110.542	95.4022
gabT	b2662	167.583	168.99200000000002	134.642	207.305	207.52	163.705	154.93200000000002	156.90200000000002	165.725	138.469	131.661	125.62
gabP	b2663	40.7311	30.6892	34.4392	67.4184	64.0959	55.3465	45.7125	50.111999999999995	48.9337	38.7283	24.8661	39.4712
csiR	b2664	84.238	95.3107	76.4247	105.087	127.512	120.51899999999999	107.104	99.1245	95.6202	83.7968	67.0087	90.6537
ygaV	b2667	42.2406	66.5057	62.6488	35.4877	37.2638	54.9371	29.7358	47.1958	38.9798	42.4938	61.3253	43.1112
ygaP	b2668	37.0688	35.9908	39.3011	52.7697	47.9318	53.3017	33.4934	34.1372	33.4294	29.3002	26.4403	36.1299
alaE	b2670	32.0526	49.9954	69.3054	3.09553	3.0546599999999997	3.4475800000000003	29.6353	5.9961	31.4411	1.4151200000000002	0.731136	6.40787
gpt	b0238	64.2653	52.3142	76.814	180.922	187.06900000000002	191.519	144.02	258.709	155.764	333.469	259.8	364.20099999999996
ygaM	b2672	2209.95	1440.68	1410.63	1476.46	1389.5	1084.86	1400.02	1230.05	1371.85	1124.72	1344.88	924.821
nrdI	b2674	250.446	208.976	190.976	389.31	393.721	382.58	404.577	362.019	498.274	376.389	363.917	239.699
nrdE	b2675	186.695	173.304	155.276	242.669	225.114	231.22799999999998	268.216	237.21099999999998	342.849	201.99200000000002	225.107	160.055
nrdH	b2673	234.808	176.644	165.49200000000002	398.64099999999996	375.29	361.486	344.227	392.906	564.729	307.278	204.69400000000002	232.533
nrdF	b2676	163.166	182.105	140.916	172.577	181.202	202.231	173.398	188.162	197.03599999999997	189.481	213.27200000000002	141.988
proW	b2678	2724.65	2863.82	2878.57	109.404	105.10600000000001	101.65299999999999	4628.81	4581.8	5768.19	244.82	194.67	321.28
proV	b2677	4206.51	5029.68	5516.09	213.32299999999998	205.055	205.84	7751.24	8119.53	7710.0	607.929	799.41	693.455
proX	b2679	2090.29	2411.94	2663.31	72.824	77.2278	61.6492	8805.37	7849.75	9288.33	681.518	924.684	904.197
ygaY	b2681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygaH	b2683	209.998	274.591	296.857	110.087	138.91	152.075	447.963	422.836	468.87800000000004	228.101	357.19599999999997	194.273
frsA	b0239	150.404	142.153	137.643	115.38600000000001	101.499	104.305	119.59100000000001	104.42200000000001	133.45	74.366	63.4756	89.6226
ygaZ	b2682	240.36900000000003	265.091	274.105	171.77900000000002	191.94099999999997	200.916	508.445	567.6	486.964	290.99	345.702	294.731
mprA	b2684	491.035	479.36400000000003	605.2769999999999	381.139	430.165	516.762	812.564	922.467	767.8689999999999	553.415	526.779	556.183
emrA	b2685	58.2761	44.3749	54.3415	58.9839	62.6292	64.2946	83.5978	105.45100000000001	85.3818	81.4934	87.1669	86.9287
emrB	b2686	52.0514	42.7502	39.2748	39.0499	41.0569	43.776	66.2376	66.8218	70.4633	53.5902	49.3879	57.5272
srlE	b2703	4.53449	6.72733	3.91791	1.01163	1.3078299999999998	1.4011200000000001	7.42053	8.24308	7.1379399999999995	5.27385	4.17247	3.9745699999999995
srlA	b2702	4.11993	6.51385	7.2347399999999995	2.47427	1.1777	2.6274900000000003	12.8787	13.5836	11.5756	5.21925	7.5113199999999996	5.95943
srlB	b2704	6.04033	7.1818	2.6737599999999997	4.6467	6.06208	3.62744	12.2415	9.55585	11.6374	6.11187	4.5531	5.2503
srlD	b2705	13.6278	14.0052	8.935130000000001	10.2221	9.524510000000001	10.8818	27.6262	19.4798	21.3366	10.7654	11.9207	13.4842
srlM	b2706	6.5814	6.24852	4.02744	6.35746	1.5852899999999999	11.6211	4.80123	11.1761	4.55804	2.3373	2.60632	5.91864
srlQ	b2708	31.2268	23.9143	18.5095	44.5522	41.2651	43.6887	28.3315	25.1788	29.6404	29.1157	20.4998	29.7792
srlR	b2707	53.7057	59.9655	57.7951	50.911	56.3205	55.5883	68.7366	63.1425	49.1828	72.1011	88.925	77.2932
norW	b2711	4.27452	3.74718	3.26726	3.96519	3.9014	3.7307099999999997	3.6735	6.24478	4.8238900000000005	2.89165	1.8724599999999998	4.95014
norV	b2710	5.99431	8.093869999999999	6.455	7.4455	8.7687	7.575019999999999	10.4062	10.1516	11.0548	8.146339999999999	10.1286	7.92088
ascF	b2715	10.1998	10.4772	9.90602	7.10429	4.13226	5.26551	10.3074	8.90324	10.7652	7.41794	4.33022	6.27381
ascB	b2716	16.0963	15.9024	16.4534	15.6871	15.5706	12.2717	13.1966	16.066	14.9225	11.8689	10.8015	12.7706
hypA	b2726	68.5558	239.225	226.82	12.8887	21.7127	19.9393	75.6643	16.0323	40.092	36.2491	34.538000000000004	18.8218
hypD	b2729	41.9617	51.9722	49.7294	23.8155	23.4237	20.4516	24.2566	23.346999999999998	24.5012	17.4137	17.6252	18.1038
hypC	b2728	58.9103	93.7419	65.2847	19.5086	22.9038	19.9535	17.6564	15.3781	20.3068	1.8884599999999998	11.4008	13.4832
hypB	b2727	72.0981	77.5995	76.2607	16.7534	13.8696	12.2904	23.2233	11.7995	35.6865	8.21315	7.2838899999999995	10.129
hypE	b2730	37.2868	37.5031	40.8809	29.8603	24.2986	23.7202	28.8387	32.658	32.1124	15.9457	17.5565	15.904000000000002
fhlA	b2731	25.0115	29.0454	28.5144	38.1474	39.8866	36.9611	20.8924	21.6601	17.9194	24.4379	26.9874	19.4151
