NAME	DESCRIPTION	HEXA-Hexa-acid-_1	HEXA-Hexa-acid-_2	HEXA-Hexa-acid-_3	HEXA-M9-_1	HEXA-M9-_2	HEXA-M9-_3	MG1655-Hexa-acid-_1	MG1655-Hexa-acid-_2	MG1655-Hexa-acid-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
yobA	b1841	825.577	408.214	882.202	315.22700000000003	288.264	288.69	744.096	1103.68	347.028	642.711	900.775	605.214
ptrB	b1845	34.8017	38.7732	27.5082	22.9996	24.9192	20.6652	48.9323	58.0137	49.6445	58.5239	64.3313	51.8384
ybcL	b0545	38.3232	39.3426	20.629	14.8696	13.318	13.5727	24.4699	24.5871	25.7963	15.2737	23.1901	13.5296
yebE	b1846	56.3449	72.9976	39.1106	39.9024	33.692	35.5918	37.5465	32.8725	29.9889	34.3405	34.0337	32.6395
yebF	b1847	331.664	289.66900000000004	245.207	175.852	210.985	190.912	917.0880000000001	757.0310000000001	926.953	704.9789999999999	703.827	646.694
yebG	b1848	545.141	502.32300000000004	389.365	290.215	236.18599999999998	277.348	280.245	305.634	197.916	217.322	236.296	245.437
eda	b1850	710.552	812.066	570.365	409.52	422.87	400.98400000000004	390.148	345.108	461.89300000000003	277.991	225.142	345.977
edd	b1851	301.26	399.56199999999995	194.41099999999997	96.111	107.40700000000001	105.95700000000001	132.251	193.493	96.4042	82.8652	88.4622	80.8636
zwf	b1852	1009.51	1011.32	980.7410000000001	628.985	640.129	623.215	513.255	520.271	570.391	445.29400000000004	401.106	475.009
lpxM	b1855	157.282	165.132	175.92	274.278	268.855	318.311	120.479	113.025	139.045	144.208	134.0	137.096
mepM	b1856	411.181	383.769	578.308	956.0039999999999	1024.73	1073.33	85.4681	81.0623	93.191	81.5506	94.196	90.8244
znuA	b1857	3301.0	2788.31	4253.85	8294.9	8456.47	9002.89	135.211	139.664	161.451	155.55	185.308	176.562
ruvB	b1860	64.9876	65.5854	70.2622	94.32700000000001	95.0139	90.6044	69.8016	65.2439	98.6358	72.3447	73.109	89.0901
thrB	b0003	1222.04	1237.24	1049.46	1824.32	1809.89	1837.82	1612.42	2287.9	2593.68	1084.25	978.2739999999999	1223.93
kefF	b0046	22.8269	30.0434	34.3396	36.954	30.7962	32.6912	53.7415	46.3821	60.9514	48.2167	45.1109	47.4898
ybcM	b0546	24.7023	26.9904	21.7219	21.586	19.5071	12.8525	30.7147	29.7773	41.946999999999996	27.5911	24.4102	29.8765
ruvA	b1861	147.069	118.75200000000001	185.207	120.367	123.40899999999999	123.09299999999999	163.85299999999998	207.457	118.289	151.66299999999998	217.692	155.009
yobI	b4677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ruvC	b1863	469.51800000000003	547.523	351.70300000000003	476.74	550.9630000000001	508.902	219.05200000000002	187.672	235.06400000000002	308.414	246.727	317.057
yebC	b1864	1176.16	1247.2	940.2919999999999	962.564	973.534	983.505	510.892	505.45300000000003	580.061	600.634	604.604	682.628
nudB	b1865	726.2739999999999	597.274	511.635	513.352	567.183	579.352	257.82099999999997	372.657	287.976	374.25300000000004	435.72	376.045
aspS	b1866	570.185	567.6419999999999	555.731	646.494	690.8919999999999	687.949	322.27299999999997	358.975	377.333	458.171	413.477	499.38
torZ	b1872	11.8938	13.9183	10.0625	6.886639999999999	6.42018	5.99226	5.98696	6.62391	6.50133	5.25903	5.17588	6.28912
torY	b1873	1.83467	3.95345	2.67869	1.42391	1.30225	0.989159	1.74505	0.41516800000000004	1.27006	1.0991600000000001	1.29013	1.5356299999999998
cutC	b1874	56.6118	62.0124	74.6965	86.4634	92.9383	88.4146	92.6544	85.3918	103.029	81.6783	69.6722	74.8681
yecM	b1875	44.8963	54.0908	76.2156	102.639	104.51299999999999	117.86	70.2914	48.17	59.9654	63.599	58.9717	64.3268
ybcN	b0547	0.840743	0.993064	3.3000800000000003	0.802083	0.44924899999999995	0.423073	0.487979	0.0	0.490829	0.570058	0.0	0.5936239999999999
flhB	b1880	3.22695	3.2543	2.1419900000000003	2.02188	1.23666	1.36303	2.47913	3.7023	4.131130000000001	2.10747	2.05848	1.98289
flhA	b1879	8.06115	8.75832	7.05352	4.30463	4.05187	3.94346	6.14734	5.214980000000001	6.805610000000001	3.84205	4.227	5.43128
flhE	b1878	2.50055	2.79973	0.913638	2.66184	3.8380400000000003	0.7425970000000001	3.72252	5.0157300000000005	4.9292300000000004	2.6806	2.00572	1.8470099999999998
cheZ	b1881	30.1685	25.4364	18.453	15.7883	16.6127	18.2872	11.7177	10.3382	12.5246	12.811	12.2961	15.0456
cheY	b1882	46.6045	45.6954	38.1677	21.1082	30.5769	22.3717	27.4235	27.7439	23.7069	24.8024	23.0582	17.378
cheB	b1883	6.813289999999999	6.09111	1.9798799999999999	1.86332	3.3193599999999996	2.59072	3.27915	2.35492	1.2461799999999998	2.69362	2.8681799999999997	2.4722299999999997
cheR	b1884	12.0914	14.600999999999999	6.8998800000000005	2.88538	2.2004200000000003	3.15645	4.520969999999999	5.7293199999999995	3.39521	5.00207	5.02612	3.56949
tap	b1885	2.32058	3.02237	2.20392	0.9763719999999999	1.19306	1.5130700000000001	2.60405	1.38132	1.89198	2.01695	1.72701	2.59698
tar	b1886	1.21668	2.68903	2.30726	1.3365799999999999	1.30367	1.14917	1.61012	1.7060799999999998	2.27515	3.8590699999999996	2.21038	4.60741
cheW	b1887	15.8345	21.3588	22.2383	8.96823	9.60558	8.091000000000001	16.5757	21.6307	8.85656	16.7173	11.3687	10.3192
ninE	b0548	10.9767	4.73608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cheA	b1888	5.6099	6.85273	5.26015	4.587269999999999	4.00087	4.1006599999999995	3.99442	4.43316	3.6495800000000003	4.99524	3.3224400000000003	3.9339800000000005
motA	b1890	4.09335	2.63171	3.72091	2.30297	4.01197	3.30366	2.30527	1.1225399999999999	2.17787	2.15849	1.55193	2.01263
motB	b1889	4.01601	3.64246	3.31736	1.9065299999999998	2.52832	1.7570700000000001	1.78719	2.97566	0.388559	2.9119	2.68343	2.42598
flhC	b1891	37.4455	50.6337	77.0658	48.8828	45.501999999999995	40.6096	46.6719	28.7581	37.9186	41.865	45.1109	33.4239
flhD	b1892	45.1307	65.4092	105.71799999999999	57.22	57.4829	50.8607	54.1555	47.1384	52.2348	63.1778	47.3502	63.9854
otsB	b1897	114.87200000000001	97.1724	140.882	21.6406	18.7104	30.1376	688.8510000000001	828.554	561.985	445.12699999999995	573.874	291.012
otsA	b1896	142.452	121.49600000000001	142.62	29.232	22.9611	28.0149	793.345	764.6389999999999	674.4910000000001	389.404	439.717	294.33099999999996
araH	b4460	17.5525	23.8869	16.2786	7.230910000000001	7.04926	6.03527	14.2225	18.5925	10.0659	11.163	11.8322	9.56425
ybcO	b0549	0.0	0.0	0.0	1.96705	1.11676	0.0	2.5676400000000004	3.47787	0.0	0.0	1.76043	1.5681100000000001
araG	b1900	5.45113	6.78	4.55443	3.01389	2.84483	2.59342	3.6897900000000003	4.78646	4.61998	4.32356	3.48084	4.16782
araF	b1901	3.03418	4.16086	3.07247	3.8424699999999996	3.8182	2.59758	2.5091200000000002	1.9502	3.4486800000000004	4.47055	2.2911900000000003	3.0068599999999996
yecJ	b4537	51.1987	49.5179	88.0469	396.01599999999996	375.606	342.469	150.467	120.191	163.634	183.645	159.644	285.164
azuC	b4663	1922.85	318.73	733.8739999999999	1668.62	2240.67	867.6160000000001	1303.14	1271.64	887.186	2454.14	3577.74	4587.09
yecH	b1906	209.083	246.11	82.70200000000001	25.1035	38.6546	66.9022	76.0409	183.989	103.259	25.4559	24.9988	17.0282
yecA	b1908	406.338	485.144	271.85900000000004	316.246	314.166	270.457	176.91299999999998	294.981	158.039	266.616	296.813	298.486
pgsA	b1912	156.101	188.11	85.9728	159.613	203.44099999999997	207.592	94.7949	84.3256	104.505	108.575	94.8797	112.39299999999999
uvrY	b1914	353.551	324.865	208.918	306.337	292.625	273.113	292.736	323.142	289.677	447.527	513.26	472.12
uvrC	b1913	103.06299999999999	122.212	79.1454	84.4225	90.9228	87.726	115.99700000000001	130.928	137.27	145.556	162.47899999999998	147.68200000000002
sdiA	b1916	53.761	49.7546	48.0336	96.3246	92.7456	82.3223	31.1539	19.788	21.663	81.7743	97.0437	87.9751
ylcH	b4588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yecS	b1918	222.40400000000002	243.753	183.41099999999997	230.72400000000002	221.8	223.993	197.162	122.21600000000001	172.738	180.49900000000002	200.65099999999998	251.842
yecC	b1917	274.841	208.062	276.904	228.71200000000002	194.782	180.43400000000003	237.05900000000003	211.046	155.938	213.19400000000002	244.726	279.182
dcyD	b1919	500.31699999999995	406.218	375.457	317.283	318.056	325.118	334.977	329.282	258.367	303.504	358.543	394.67199999999997
fliY	b1920	1656.85	1580.76	920.4780000000001	1258.67	1434.52	1339.94	997.1110000000001	958.2489999999999	455.61	1039.42	952.995	1801.3
fliZ	b1921	9.50067	10.1502	17.9146	6.4151	7.15763	3.4256300000000004	18.4417	23.0867	17.8216	27.2484	41.5847	23.9888
fliA	b1922	0.441382	1.7915599999999998	4.49437	2.34903	1.60306	0.7765380000000001	5.2057	4.861219999999999	9.1148	20.8092	13.0836	16.9241
fliC	b1923	43.3558	53.2967	31.025	23.1657	22.1273	23.0375	40.6092	37.1314	39.5874	43.9194	40.0652	61.4654
yedD	b1928	181.433	192.024	320.545	287.84	243.396	274.41900000000004	221.886	177.753	206.22099999999998	221.676	169.511	214.606
yedN	b4495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fliE	b1937	1.94501	1.02017	2.7831099999999998	5.56341	1.05679	1.9838200000000001	4.50822	7.5734699999999995	8.01291	14.9482	6.27271	8.5206
rusA	b0550	3.0163900000000003	0.806574	0.0	1.44306	0.0	1.56015	0.9277700000000001	1.2799	1.8383099999999999	1.0948	2.44195	1.1187799999999999
dsrB	b1952	236.713	238.924	265.285	221.12	267.372	267.666	361.63599999999997	276.154	300.789	397.76199999999994	493.066	494.38199999999995
yedQ	b1956	41.7073	49.5782	30.2505	24.2686	27.5265	24.2582	39.0647	39.4119	33.6211	35.6402	29.3911	30.118000000000002
yodC	b1957	430.361	351.11	177.03599999999997	58.095	121.81200000000001	112.344	329.69199999999995	1652.89	66.6425	928.461	1557.34	465.121
yedI	b1958	64.7649	80.9987	52.1706	55.9699	68.7231	58.7182	70.7648	105.848	65.0717	101.17200000000001	117.041	105.525
dcm	b1961	68.6274	71.5966	139.029	137.42700000000002	151.049	157.97799999999998	95.6573	85.6633	107.03	99.2156	96.1118	99.3818
vsr	b1960	80.5561	59.7353	114.79799999999999	56.7576	58.0357	61.3296	80.1985	111.729	60.8605	49.1107	76.1219	43.9641
yedJ	b1962	71.4571	97.3852	86.3835	83.2768	98.6126	89.1281	93.6863	87.8869	103.738	105.77799999999999	103.147	97.2508
yedR	b1963	150.097	113.089	115.175	86.9041	93.9378	75.5338	172.995	164.827	125.814	135.45	125.92399999999999	139.6
yedW	b1969	57.4067	51.6369	49.0456	51.1076	53.4361	52.1985	71.7327	55.8866	60.5218	87.4204	78.378	104.945
yedV	b1968	12.6949	16.0583	15.142000000000001	21.785	21.4151	16.6789	22.2794	19.4619	36.5741	35.3337	35.7813	30.673000000000002
ylcG	b4509	25.3564	0.0	0.0	7.64432	8.44609	0.0	0.0	0.0	0.0	0.0	0.0	31.84
yeeL	b4497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yeeO	b1985	28.438000000000002	35.2017	18.5954	17.8753	21.0162	14.3738	18.292	20.7154	14.1791	17.512999999999998	18.0407	17.8767
cbl	b1987	20.0036	19.1806	28.2705	89.056	89.6221	86.0264	68.9694	29.1355	18.4607	72.5543	77.5191	190.563
nac	b1988	10.0614	13.1836	12.0367	51.8195	50.3381	51.657	9.25496	8.61127	8.42742	79.3432	108.57600000000001	232.563
ldtA	b1990	162.714	131.934	95.855	34.1465	35.2609	33.4176	133.369	177.856	113.919	85.0367	87.3225	71.3667
cobT	b1991	41.6366	66.7716	26.5254	29.0385	56.4177	35.2103	21.3572	33.5905	22.9984	49.2731	41.8593	51.1036
cobU	b1993	62.2618	75.9012	44.6858	80.7444	97.6055	77.8416	43.4859	64.6521	52.1655	54.4958	63.7357	72.2735
cobS	b1992	31.489	53.8803	23.0429	39.238	71.5447	42.0812	17.4908	35.5272	18.3713	46.272	38.153	45.4313
yeeH	b4639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quuD	b0551	8.163680000000001	6.00645	5.16351	8.88626	6.47015	4.137569999999999	4.92221	7.3918800000000005	6.3134	5.7179400000000005	3.13682	6.74228
yoeG	b4640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yoeH	b4641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yoeD	b4642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yeeX	b2007	7686.77	6561.57	6081.6	3081.38	2911.15	2705.92	3352.84	3917.48	2534.06	2568.59	2869.29	2709.95
yeeA	b2008	25.4309	26.6472	29.833000000000002	20.2803	23.5558	18.6699	26.2346	30.2073	31.6631	38.3302	27.1854	31.794
sbmC	b2009	60.4177	64.7104	45.0033	30.8868	30.7278	36.9828	51.308	83.3627	74.7459	81.0082	61.6065	72.1086
dacD	b2010	34.826	28.9	30.7133	23.1636	22.7785	21.7724	27.0072	44.5586	20.6657	33.4255	41.5991	29.4445
yeeD	b2012	5793.79	5615.81	5806.65	1797.59	1732.63	1681.24	3727.77	2101.42	2070.45	758.8589999999999	729.855	1525.18
essD	b0554	16.0794	2.58426	3.96884	19.9254	35.0522	22.3223	0.0	0.0	8.23794	22.7584	12.715	7.53446
yeeE	b2013	1907.76	1818.17	2200.12	579.496	581.784	594.35	1535.27	1151.45	588.946	339.20099999999996	367.04	649.467
plaP	b2014	95.5207	61.7646	320.008	1211.0	1164.46	1207.93	232.597	121.57	275.368	357.274	292.286	437.961
yoeI	b4678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yeeY	b2015	94.3874	118.84299999999999	37.2105	13.4494	14.7392	14.4092	28.1505	44.5048	26.6415	23.5991	20.1972	19.0906
yeeZ	b2016	393.944	469.07199999999995	269.563	184.524	187.502	197.947	231.763	271.339	257.195	203.178	190.322	217.08700000000002
yefM	b2017	1303.11	1105.31	767.98	361.543	333.342	365.517	493.265	634.215	495.009	413.543	426.82300000000004	512.168
yoeB	b4539	613.106	565.2180000000001	246.885	309.119	332.903	305.217	217.945	272.05	271.487	164.481	235.919	237.019
wzzB	b2027	199.195	181.685	440.815	970.253	959.311	962.247	287.976	183.21599999999998	376.724	583.828	557.866	700.52
ugd	b2028	25.8481	20.7055	46.2544	43.4586	36.3616	37.0207	31.712	37.4126	29.6334	47.5568	48.0806	51.1712
gnd	b2029	1573.72	1726.68	1592.39	1431.82	1396.96	1326.4	1287.54	1353.0	1441.51	1585.44	1434.71	1947.05
rzpD	b0556	8.09713	2.55897	6.984030000000001	13.8041	14.1001	12.3004	4.24901	2.8646700000000003	2.03746	4.15742	12.81	0.839468
wbbI	b2034	110.79899999999999	119.48100000000001	134.373	265.283	257.29900000000004	241.47400000000002	181.537	182.75900000000001	248.597	289.098	242.507	312.944
wbbJ	b2033	144.136	126.74600000000001	134.164	250.28	263.922	243.169	193.86	202.312	253.452	315.507	325.652	370.866
wbbK	b2032	54.8814	66.1604	24.6628	225.326	212.28400000000002	210.892	36.6884	30.1402	196.34400000000002	133.588	85.3746	249.56400000000002
glf	b2036	209.623	227.66099999999997	151.45	328.783	359.00699999999995	301.77299999999997	260.23	458.745	250.87	616.508	731.56	681.559
wbbH	b2035	47.6412	59.7009	21.9734	120.729	160.12	127.09	36.2342	55.5381	62.4509	131.2	127.345	168.665
rfbA	b2039	256.45599999999996	223.505	221.111	393.07300000000004	377.91	359.26599999999996	320.185	412.435	351.351	528.997	617.492	597.05
rfbC	b2038	163.332	151.399	90.765	283.53	282.599	271.3	153.311	125.0	232.483	329.75199999999995	294.903	392.92199999999997
folA	b0048	38.3376	51.4639	70.722	198.704	202.985	180.983	117.564	71.7468	102.726	173.495	152.785	185.593
rrrD	b0555	13.1026	10.3895	12.0294	25.4662	20.7683	27.0948	7.05686	7.15185	4.86626	9.33818	22.1038	11.6494
wzxB	b2037	89.8226	88.2338	50.8524	187.19299999999998	173.766	177.313	64.9216	59.8145	141.697	193.511	173.80900000000003	226.239
rfbB	b2041	200.605	153.224	368.06	585.006	545.685	515.627	434.976	503.945	474.635	688.4069999999999	842.738	798.779
rfbD	b2040	212.018	146.549	302.353	369.668	364.56800000000004	359.366	354.844	449.41	367.587	537.617	635.182	562.146
wcaN	b2042	284.55	215.048	477.816	804.3689999999999	786.265	749.5310000000001	588.986	449.57199999999995	642.376	858.9	912.25	1028.29
wcaM	b2043	8.62987	8.179860000000001	9.586	10.1982	9.21625	7.571860000000001	9.16429	10.2194	10.3787	13.4863	12.954	11.3708
wcaK	b2045	11.9479	9.64363	10.4785	6.48474	4.88429	6.51754	4.85326	5.747380000000001	4.51195	5.48835	5.68507	5.62021
wcaL	b2044	6.1734800000000005	7.6539	6.73031	5.67355	5.15669	5.61022	4.99172	5.26854	7.89744	5.90455	5.51375	6.1691199999999995
wzxC	b2046	3.8593800000000003	6.43032	5.463509999999999	1.6412400000000003	2.00196	1.9225400000000001	2.46503	3.12086	1.73508	4.221430000000001	3.13206	1.9559799999999998
wcaJ	b2047	3.3235699999999997	4.78489	5.30311	1.90472	2.17892	1.7622799999999998	1.70049	2.78992	2.40941	1.30378	2.43804	1.9801400000000002
cpsG	b2048	12.4716	10.3969	12.8455	3.24874	4.9829099999999995	3.60584	3.46026	3.2406900000000003	2.955	2.83663	3.7152800000000004	4.18769
ybcW	b0559	19.2566	18.5528	14.8365	9.590069999999999	21.3932	19.0862	0.0	4.348319999999999	2.97193	4.39945	4.57982	8.55898
cpsB	b2049	9.837530000000001	11.6873	7.75736	2.48674	3.79704	3.0735	2.11956	3.16495	3.11853	3.08913	2.37627	2.9419299999999997
wcaH	b2051	11.3511	9.3695	6.81998	2.89295	0.936984	5.41921	4.89505	0.6732279999999999	0.514757	2.90073	1.87548	2.97601
wcaI	b2050	8.58359	10.2019	6.75402	1.7951099999999998	1.74942	4.10721	2.20913	1.67196	1.3473899999999999	5.41171	3.00304	2.64031
wcaG	b2052	21.0157	19.3347	18.6294	2.69881	1.47462	4.81948	2.49873	3.10304	3.1423200000000002	6.38195	6.50212	5.04381
gmd	b2053	38.8155	28.7199	27.685	4.7245	3.5531900000000003	7.270289999999999	6.65805	7.40672	4.10461	8.80659	9.86707	9.21464
wcaF	b2054	2.21881	1.24258	7.467039999999999	0.714904	1.1684299999999999	2.6907099999999997	0.42844399999999994	0.574932	2.205	0.5085689999999999	0.54638	2.53607
wcaE	b2055	4.0259599999999995	2.70471	7.65146	1.08512	1.22789	2.14839	1.68566	0.934465	0.523411	2.57444	1.9635799999999999	1.4955399999999999
wcaB	b2058	9.34332	6.41792	7.089169999999999	1.36104	0.5041770000000001	1.9230099999999999	1.51486	1.2786600000000001	2.21393	0.0	1.22448	3.8534300000000004
wcaC	b2057	5.433	5.94004	4.804930000000001	1.6615400000000002	0.6409159999999999	1.6896099999999998	2.06581	1.17656	2.51683	1.07501	1.16934	1.7254099999999999
wcaD	b2056	5.20754	5.32449	4.53068	1.78183	0.8226610000000001	1.77227	1.2727700000000002	1.9271200000000002	0.540836	1.24076	2.11547	2.5567599999999997
tfaD	b0561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wcaA	b2059	11.1073	11.2503	9.29846	1.71279	1.06428	2.07482	1.5527	2.4278	3.89612	2.8848700000000003	3.45246	1.96243
wzc	b2060	9.04802	7.8071	9.47463	1.15806	1.24681	1.66703	1.2799	1.23377	1.0784	2.19545	1.61445	2.63223
wzb	b2061	5.7708	3.7397	11.6535	0.452671	0.511885	0.959224	1.75669	0.818068	0.0	2.69883	3.01516	2.75736
wza	b2062	4.10917	2.31461	8.3774	0.571295	1.3046799999999998	1.26325	0.877708	0.335652	0.718738	1.35866	1.12214	1.7398799999999999
asmA	b2064	92.6278	88.4702	111.29899999999999	91.9544	94.0323	93.7107	83.5485	87.33	85.8928	79.7753	78.6813	86.7479
dcd	b2065	138.252	151.308	138.234	193.705	240.795	251.768	143.878	119.99600000000001	171.916	124.08200000000001	135.921	145.363
udk	b2066	46.4057	42.5448	86.353	168.209	161.977	169.269	160.657	106.431	165.055	184.30900000000003	201.09099999999998	193.572
alkA	b2068	18.7059	21.9443	16.31	11.251	14.2622	15.4376	17.5036	19.4954	13.2034	17.1065	19.933	19.2163
yegI	b2070	14.9731	14.0831	14.4308	5.41539	6.177230000000001	4.44919	10.0903	10.8187	8.73438	6.7362	6.1455	6.27399
yegL	b2073	4.062530000000001	2.926	3.35995	4.11458	2.6348	2.827	3.0283	2.36974	2.71725	2.27648	1.53555	3.5791699999999995
aaaD	b4634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yegK	b2072	2.20194	2.32687	1.0028	0.9120450000000001	1.55245	1.9973299999999998	2.47499	2.6450400000000003	2.27353	2.23063	2.41092	1.32236
ibsA	b4667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ibsB	b4668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ogrK	b2082	129.484	89.7497	115.105	117.375	131.059	100.36	86.0519	143.19299999999998	79.502	101.054	95.6384	79.6098
yegZ	b2083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yegR	b2085	5.67725	7.09098	5.9548	12.9417	7.25121	11.2276	4.5888599999999995	13.0309	4.01949	6.707510000000001	15.1513	12.3422
gatD	b2091	537.693	554.9169999999999	385.171	391.209	401.38199999999995	418.004	419.241	692.255	730.3939999999999	686.5169999999999	628.155	790.1560000000001
gatC	b2092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nohD	b0560	8.375680000000001	8.50876	4.752269999999999	2.4079	2.33196	2.53346	3.88087	3.9391300000000005	3.4321599999999997	2.00549	2.15179	2.6661599999999996
gatB	b2093	3344.23	2121.71	2708.3	1616.57	1575.14	1453.4	3178.34	5819.53	3720.6	5132.15	6624.36	5657.64
gatA	b2094	1640.63	1378.1	1434.89	988.6519999999999	949.428	875.898	1803.76	2948.19	2232.82	2788.13	3272.44	3170.47
gatZ	b2095	2853.29	2794.63	2228.92	1584.94	1615.48	1653.01	2645.49	4585.86	3002.51	3666.83	4030.44	4213.49
gatY	b2096	3263.39	2845.12	2873.93	1770.83	1844.06	1969.29	2664.18	4373.46	2981.3	3285.13	2942.49	3200.79
fbaB	b2097	428.83	374.592	340.69300000000004	90.7719	87.6775	76.9299	1370.16	1336.85	1294.18	861.0369999999999	873.068	629.696
yegW	b2101	55.7227	58.5784	38.2447	40.466	38.3702	39.5967	34.8749	29.8877	30.0815	37.2943	35.6833	37.2115
yegX	b2102	41.4086	47.0985	26.3102	39.5919	37.3599	34.9287	21.3531	19.0188	26.0797	21.96	22.6259	27.5334
thiM	b2104	190.92	203.898	184.762	319.482	351.42400000000004	358.885	175.688	252.332	205.66099999999997	291.504	280.522	332.41900000000004
thiD	b2103	184.266	183.169	186.014	218.267	234.31400000000002	238.16	147.783	205.639	174.93900000000002	204.495	204.516	221.135
rcnR	b2105	313.625	199.12900000000002	200.322	60.2186	88.1598	86.6299	112.05	137.29399999999998	55.9327	92.8003	116.686	90.5903
tfaX	b0563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yehA	b2108	0.703933	1.7084400000000002	1.67648	0.50121	0.703624	0.13934100000000002	0.407352	0.659292	0.573924	0.47929399999999994	0.45785699999999996	0.68272
yehB	b2109	4.20866	7.06791	2.06357	1.23771	1.3221100000000001	1.20376	1.61209	2.4386099999999997	1.0983399999999999	1.26431	1.65019	1.45541
yehC	b2110	14.2435	18.3791	2.01103	0.40619299999999997	0.228963	0.226789	1.3022200000000002	1.55088	0.0	0.255242	0.477934	0.0
yehD	b2111	59.0651	75.3575	16.2716	2.45342	2.72036	4.90974	8.006210000000001	9.05976	5.2506699999999995	1.54685	2.70356	1.06186
yehE	b2112	13.2862	9.47386	16.4444	13.5394	13.9208	10.5813	159.936	149.304	128.939	86.4129	61.5726	61.5267
mrp	b2113	353.798	455.51599999999996	177.752	188.104	232.66	201.747	144.526	266.824	161.43200000000002	253.80900000000003	226.197	304.524
yehS	b2124	59.2016	55.856	57.3435	94.3268	97.4613	103.334	80.5368	69.9918	70.5597	78.4395	92.2715	69.4837
yehU	b2126	21.5871	25.3888	19.7645	31.1274	27.8301	29.3245	24.8031	26.2379	17.6706	29.5602	35.3972	26.9592
