	MG1655-1	HEXA1-1_1	HEXA2-9_1	HEXA4-10_1	HEXA6-9_1	bioAB-1	opgH-1	proQ-1	MG1655-2	HEXA1-1_2	HEXA2-9_2	HEXA4-10_2	HEXA6-9_2	bioAB-2	opgH-2	proQ-2	MG1655-3	HEXA1-1_3	HEXA2-9_3	HEXA4-10_3	HEXA6-9_3	bioAB-3	opgH-3	proQ-3	proP-1	ompR_proQ-1	ompR_proP-1	bioAB_ompR-1	bioAB_ompR_proQ-1	bioAB_ompR_proQ-1dup	proP-2	ompR_proQ-2	ompR_proP-2	bioAB_ompR_proQ-2	bioAB_ompR-2	bioAB_ompR_proQ-2dup	proP-3	ompR_proQ-3	ompR_proP-3	bioAB_ompR-3	bioAB_ompR_proQ-3	bioAB_ompR_proQ-3dup
30.84217	12.039000000000001	45.96	20.477999999999998	36.861999999999995	27.354	7.287999999999999	9.872	14.814	11.157	45.3	20.921	40.135999999999996	27.581999999999997	10.27	11.332	12.77	11.860999999999999	42.135	21.301	40.532	29.776	11.595	12.787	15.345999999999998	12.345	31.22	20.564	19.942	27.16	30.741	12.530999999999999	33.903	19.485	33.189	19.689	29.928	12.707	35.938	18.070999999999998	19.512	37.556	31.947
31.00886	11.927999999999999	46.063	20.66	36.635	26.934	7.893	10.347000000000001	14.24	11.075999999999999	44.744	20.805999999999997	39.813	27.955	10.259	11.548	11.925999999999998	12.308	42.602	21.613000000000003	40.867	30.281999999999996	11.315999999999999	13.036	15.232000000000001	12.1	31.528000000000002	20.581	19.727	27.59	31.412	12.647	35.132	19.667	32.804	19.079	30.432	12.43	36.078	18.452	19.463	38.124	31.989
31.17563	12.035	45.776	20.364	36.905	27.413	6.928	10.639000000000001	14.475	11.014000000000001	45.446000000000005	20.609	40.452	27.813000000000002	10.300999999999998	11.618	13.071	12.279000000000002	42.153999999999996	21.578000000000003	41.338	29.713	11.878	12.909	15.302	12.103	32.175	20.416	19.989	28.118000000000002	31.665	12.484000000000002	34.986	19.933	33.056999999999995	19.344	30.581999999999997	12.370999999999999	36.359	18.323	19.76	38.138000000000005	32.567
31.34222	11.862	46.096000000000004	20.693	36.272	27.230999999999998	7.002999999999999	10.347000000000001	14.734000000000002	10.944	44.678000000000004	20.805999999999997	40.439	28.581999999999997	10.654000000000002	11.417	12.42	12.341	42.438	21.613000000000003	41.32899999999999	30.051	11.415	12.575	15.825	12.034	32.22	21.075	20.551	27.788	32.104	12.548	35.659	19.865	33.167	19.969	31.322	12.628	37.363	18.452	19.99	38.684	32.912
31.50885	11.98	45.479	20.19	37.833	27.596999999999998	7.2989999999999995	10.442	14.985999999999999	11.395	44.951	20.764	40.775999999999996	28.416999999999998	10.87	11.437999999999999	12.450999999999999	12.363	42.577	21.87	41.14	30.083000000000002	11.800999999999998	12.068	15.946	11.957	32.55	21.166	20.576999999999998	28.364	32.17	12.835	35.992	19.955	33.596	19.928	31.655	12.515999999999998	37.400999999999996	18.672	20.279	38.426	33.707
31.67554	12.209000000000001	46.573	20.825	37.48	27.756999999999998	7.55	10.324000000000002	14.989	11.035	45.086999999999996	20.87	41.437	27.846	10.603	11.309000000000001	12.799000000000001	12.399000000000001	43.106	21.781999999999996	41.607	30.433000000000003	11.675	12.102	15.819	11.894	32.606	20.910999999999998	20.654	28.808000000000003	32.72	12.479000000000001	35.722	19.895	33.883	19.671	31.715999999999998	12.845999999999998	37.662	19.172	20.122	38.888000000000005	33.736
31.8423	12.285	46.543	20.849	37.773	27.153000000000002	8.08	10.009	14.825999999999999	11.431	45.586999999999996	20.929000000000002	40.722	28.142	10.845999999999998	11.047	12.081	12.004000000000001	43.248000000000005	22.395	42.071999999999996	30.535	11.704	12.107000000000001	15.62	12.190999999999999	33.065	21.230999999999998	20.147000000000002	28.694000000000003	32.883	12.935	36.208	20.022000000000002	33.98	19.566	31.639	12.687000000000001	37.318000000000005	18.84	20.048	39.89	33.756
32.00902	11.918	45.795	21.163	38.023	27.439	7.561	10.729000000000001	14.995999999999999	10.943	45.001999999999995	21.11	41.351000000000006	28.351999999999997	10.609000000000002	11.085	12.38	12.505999999999998	43.45	22.319000000000003	41.951	30.575	11.55	12.109000000000002	16.156	12.892999999999999	33.873000000000005	21.25	20.531	29.221	33.391999999999996	12.883	37.22	20.2	34.853	20.175	31.761	13.249	38.269	18.916	20.229	39.793	34.277
32.17569	12.388	46.332	21.064	38.458	27.39	7.32	10.46	15.001	11.904000000000002	45.441	21.209	41.593999999999994	28.044	11.212	11.354000000000001	13.097999999999999	12.674000000000001	43.791000000000004	22.151999999999997	42.388999999999996	30.83	12.344000000000001	12.247	16.324	12.960999999999999	33.958	21.381	20.726999999999997	29.386	33.479	12.686	36.412	20.366	34.905	20.142	32.405	12.43	37.69	19.545	20.427	40.333	34.194
32.34237	12.294	46.448	20.983	37.568000000000005	27.559	7.854	10.039	15.789000000000001	11.472000000000001	45.653999999999996	21.124000000000002	42.226000000000006	28.487	11.015	11.345999999999998	12.497	12.439	43.928999999999995	22.679000000000002	42.574	30.436999999999998	12.652000000000001	12.199000000000002	16.226	12.630999999999998	34.181999999999995	21.401999999999997	20.623	29.851	34.028	12.96	37.576	20.674	34.796	20.092	32.479	13.272	38.3	19.153	20.576	40.666	34.969
32.50901	12.107000000000001	46.218	21.063000000000002	37.842	27.458000000000002	7.465	10.187999999999999	15.306	11.219000000000001	45.92100000000001	21.605	41.223	27.725	10.767999999999999	11.198	13.707	12.484000000000002	43.287	22.674	41.681000000000004	30.316	11.919	11.895999999999999	16.462	12.505999999999998	34.162	21.149	20.92	30.44	34.146	13.017999999999999	37.106	20.698	35.143	20.076	32.998000000000005	13.562999999999999	38.181999999999995	18.923	20.658	40.522	35.279
32.67574	12.247	46.458	21.26	38.637	27.475	7.85	9.986	15.835999999999999	11.847999999999999	45.272	21.506	42.09	28.01	11.205	11.202	13.270999999999999	12.85	43.66	22.737	42.513000000000005	30.998	12.249	12.296	16.596	12.673	34.609	21.576	20.983	30.274	34.593	12.954	37.353	20.566999999999997	35.524	20.043	33.343	12.91	37.835	19.419	20.723000000000003	40.468	35.163000000000004
32.84241	12.530999999999999	46.659	21.506999999999998	38.606	28.076	7.73	10.033	15.591	11.603	46.066	21.555	41.931999999999995	28.448	11.225	11.878	13.677999999999999	12.737	44.027	23.114	43.108999999999995	30.549	12.267000000000001	12.184000000000001	16.614	13.152000000000001	34.717	21.592	21.195	30.438000000000002	34.735	12.970999999999998	37.986	20.848000000000003	36.027	20.52	33.515	13.324000000000002	39.159	19.601	20.97	40.44	35.499
33.00911	12.437000000000001	46.711999999999996	22.018	38.039	28.018	7.86	10.122	15.668	12.075999999999999	46.02	21.243000000000002	42.145	28.746	11.558	11.626	14.004000000000001	13.142999999999999	43.61600000000001	22.871	42.998999999999995	30.909000000000002	12.083	12.027000000000001	17.022000000000002	12.901	35.249	22.005	21.018	31.131	35.397	13.446	38.357	20.929000000000002	36.262	20.471	34.150999999999996	13.53	39.467	19.483	21.283	41.016000000000005	36.333
33.17572	12.548	46.972	21.706	38.498000000000005	28.24	7.915	10.404000000000002	15.88	11.892999999999999	46.18	21.819000000000003	42.568000000000005	28.471999999999998	11.67	11.245	14.157	13.454	44.236000000000004	22.625999999999998	42.566	30.666999999999998	11.934000000000001	11.942	17.136	13.081	35.405	21.561	21.234	30.967	35.585	13.265	38.679	20.549	36.121	20.752	34.010999999999996	13.345999999999998	39.46	19.301	20.575	41.01	36.096
33.3425	12.47	46.711999999999996	22.018	39.455	28.018	8.19	10.319	16.261	11.745999999999999	45.756	21.835	42.408	28.449	11.493	11.427999999999999	14.366	12.912	44.472	23.101999999999997	42.637	30.448	12.61	11.83	17.022000000000002	13.099	35.743	22.4	21.249000000000002	31.362	35.463	13.545	38.357	21.191999999999997	36.657	20.669	34.25	13.265999999999998	38.973	19.845	21.02	40.884	35.839
33.5092	12.864	47.147	21.896	38.939	27.815	8.046	10.333	16.166	11.849	46.123999999999995	21.778000000000002	42.972	28.307	11.49	11.728	13.957	12.915999999999999	43.849	22.851	43.434	30.897	12.716	12.225999999999999	17.258	13.005	36.034	21.883000000000003	21.195	31.546	36.016	13.289000000000001	38.816	20.969	36.618	20.81	34.313	13.663	38.707	19.621	21.456999999999997	41.083999999999996	36.333
33.67587	12.79	47.071999999999996	22.293000000000003	38.571999999999996	27.93	8.354	10.8	16.46	12.142999999999999	45.68600000000001	22.108	43.027	28.351999999999997	11.647	11.658	14.23	13.045	43.937	23.613000000000003	43.196000000000005	30.840999999999998	12.682	12.155	17.124000000000002	12.837	36.082	22.115	21.396	32.01	35.965	13.453	38.768	21.066999999999997	37.161	20.744	34.563	13.129000000000001	39.551	19.750999999999998	21.194000000000003	41.898	36.385
33.84259	12.705	47.358999999999995	22.07	38.955	28.289	8.222000000000001	10.343	16.207	11.923	46.336000000000006	21.885	42.49100000000001	28.615	11.728	11.537	14.232000000000001	13.023	43.896	23.057	43.086000000000006	31.105	12.625	12.167	16.804000000000002	12.946	36.31	22.057	21.500999999999998	31.826999999999998	36.358000000000004	13.825	39.29	20.976999999999997	37.158	20.62	35.052	13.405999999999999	39.644	20.024	21.763	41.856	36.906
34.00922	12.807	47.313	22.543000000000003	38.933	28.232	8.443	10.512	16.264	12.309000000000001	46.423	22.065	43.143	29.03	12.258	11.892999999999999	14.126	13.08	44.055	23.329	43.303000000000004	31.36	12.48	12.362	17.715	13.068	36.715	22.069000000000003	21.311999999999998	32.281	36.699	13.546	39.689	21.193	37.135999999999996	20.537	34.725	13.437000000000001	39.481	19.847	21.743000000000002	41.948	37.564
34.17593	13.252	46.973	22.987	39.001	28.59	8.783	10.833	16.658	12.209000000000001	46.412	22.174	43.588	29.474	11.812000000000001	11.559000000000001	14.460999999999999	12.88	44.333	23.58	43.988	31.105	12.780999999999999	12.550999999999998	17.817	13.431	36.643	22.611	21.891	32.472	36.559	13.651	39.461	21.561999999999998	37.26	21.206	35.19	13.823	39.848	20.444000000000003	22.25	42.756	36.979
34.34263	13.015	46.992	22.879	39.283	28.875	8.574	11.020999999999999	16.617	12.63	45.968999999999994	22.694000000000003	43.442	28.935	12.004000000000001	11.552	14.253	13.4	44.318999999999996	23.868000000000002	43.676	31.028000000000002	12.74	12.61	17.644000000000002	13.258	36.73	22.601999999999997	22.179000000000002	33.148	37.57	13.808	39.415	21.455	38.139	21.099	35.738	13.519	40.495	20.205	21.945	42.412	37.461
34.50933	13.274000000000001	47.393	22.486	40.034	28.212	8.947000000000001	11.114	17.259	12.349	46.536	22.732	42.992	29.041	11.968	11.67	14.300999999999998	13.186	44.463	24.095	44.501999999999995	31.502	12.652000000000001	12.533	17.755	13.668	37.385	22.570999999999998	21.913	32.792	37.238	13.949000000000002	39.8	21.563000000000002	37.938	21.302	35.923	13.607999999999999	40.086	20.316	22.245	42.982	37.183
34.67603	12.892999999999999	47.547	22.954	40.283	28.898000000000003	8.552	10.755999999999998	16.644000000000002	12.327	46.493	22.608	43.346000000000004	28.58	12.245	11.681	14.5	13.296	44.619	23.771	44.063	31.272	13.418	12.71	17.83	13.349	37.743	22.545	21.951999999999998	33.135	37.76	13.825999999999999	40.321	21.999000000000002	38.46	21.079	36.475	13.423	40.145	20.292	22.351	42.742	37.538000000000004
34.84266	12.937999999999999	47.016999999999996	23.366	40.348	28.495	8.837	11.17	16.955	12.505999999999998	46.621	22.789	43.702	28.898000000000003	12.356	11.892999999999999	14.883	13.31	44.351000000000006	23.79	45.013999999999996	31.853	12.972999999999999	12.724	17.649	13.562000000000001	37.505	23.155	22.101999999999997	33.466	37.916	14.105	39.885999999999996	22.114	38.09	21.228	36.567	13.404000000000002	40.27	20.701999999999998	22.829	42.672	38.157
35.00947	13.103	47.733999999999995	23.585	40.467	28.664	8.585	11.057	17.114	12.402999999999999	46.418	23.075	43.731	29.531999999999996	12.522	11.922	14.534	13.635	45.531000000000006	23.809	44.052	31.503	12.637	12.886	17.971	13.49	37.508	23.144000000000002	21.956999999999997	33.411	37.427	13.867	40.38	21.908	38.358000000000004	21.514	36.304	14.224	40.204	20.596999999999998	22.785	42.7	37.597
35.17607	13.353	47.383	23.151	39.889	28.208000000000002	9.046	10.789000000000001	16.94	12.491	46.95399999999999	23.298000000000002	43.674	29.401999999999997	12.311	11.845999999999998	14.796	13.493	44.784	24.625999999999998	43.964	31.864	12.924000000000001	12.380999999999998	18.324	13.710999999999999	38.17	23.565	22.346	33.661	37.957	14.22	40.452	21.999000000000002	38.296	21.474	36.836999999999996	13.915999999999999	40.111999999999995	21.147	22.318	42.742	37.834
35.34274	13.359000000000002	47.63399999999999	23.5	40.378	28.677	8.914	11.274000000000001	17.018	12.668	46.547	23.12	43.726000000000006	29.47	12.710999999999999	12.415999999999999	14.432	13.538	44.867	25.177	44.744	31.535	13.17	12.488	18.042	13.955	37.917	23.289	22.138	34.227	38.657	13.94	40.893	22.147	38.37	21.69	36.423	13.825999999999999	40.29	20.866	23.325	43.123000000000005	37.749
35.50959	13.339	47.68899999999999	24.0	40.758	28.936	9.21	10.883	17.39	12.81	47.228	23.291	44.309	29.601	12.56	12.493	14.992	13.417	45.714	24.885	44.43600000000001	32.292	13.245	12.83	18.644000000000002	13.964	38.669000000000004	23.592	22.901	34.766999999999996	38.751	14.245	40.162	22.418000000000003	38.629	21.895	36.91	14.003	40.382	21.171	23.397	43.706	38.269
35.67625	13.353	47.745	23.677	40.645	28.601999999999997	8.651	11.315	17.695999999999998	12.886	46.658	23.496	44.233999999999995	29.369	12.442	12.306	15.19	13.493	44.784	25.12	45.214	31.371	12.924000000000001	12.809000000000001	18.389	13.612	38.269	23.269000000000002	22.379	34.253	38.319	14.089	40.913000000000004	21.933000000000003	38.592	21.836	36.968	13.982000000000001	40.704	21.443	23.173000000000002	42.841	38.163000000000004
35.84282	13.616	47.678999999999995	23.809	40.283	29.293000000000003	9.078	11.414000000000001	17.893	12.623	46.888000000000005	23.693	44.233999999999995	29.566	12.409	12.865	14.96	13.953	44.915	25.12	44.852	31.568	13.681	12.809000000000001	18.587	13.842	39.025	23.861	22.675	34.911	38.418	14.122	40.913000000000004	22.13	38.888000000000005	21.737	36.836999999999996	13.915999999999999	40.803000000000004	20.982	23.666	43.532	37.931999999999995
36.00949	13.682	47.949	24.314	41.119	29.454	9.134	11.331	16.912	12.463	46.861999999999995	23.737	44.43600000000001	29.426	12.606	12.244000000000002	15.179	13.827	45.446000000000005	25.398000000000003	45.388000000000005	32.051	13.095999999999998	12.645999999999999	18.627	13.651	39.089	24.070999999999998	22.425	34.209	38.775999999999996	14.327	41.077	22.534000000000002	39.444	22.076	37.496	13.950999999999999	40.573	21.484	24.205	43.01	38.395
36.17621	13.399000000000001	47.766999999999996	24.471999999999998	40.795	29.058000000000003	9.111	11.122	17.673	12.699000000000002	46.713	23.963	44.323	29.828000000000003	12.85	12.284	15.257	14.128	45.071000000000005	25.19	45.07	32.126999999999995	13.722000000000001	12.854000000000001	18.201	13.589	38.823	23.636	22.549	34.364000000000004	38.643	13.800999999999998	41.037	22.761999999999997	39.048	22.303	37.486999999999995	13.797	40.763000000000005	21.910999999999998	23.671999999999997	43.325	38.089
36.34284	13.623	48.048	25.087	41.108000000000004	29.538	8.87	11.376	17.337	12.888	47.192	24.249000000000002	44.243	29.455	12.614	12.440999999999999	15.377	13.956	45.681000000000004	25.804000000000002	44.727	32.313	13.648	12.847000000000001	18.883	14.008	38.876	23.89	23.23	34.774	39.518	14.155	41.32	23.081999999999997	39.594	22.229	37.111999999999995	14.349	41.144	21.706	23.926	43.672	38.93
36.50956	13.649000000000001	48.205	25.386999999999997	41.27	29.622	9.177	11.48	17.334	12.984000000000002	47.283	24.384	44.661	29.566	12.770999999999999	12.207	15.19	13.855	45.113	26.238000000000003	45.576	32.455999999999996	13.944	12.874	18.750999999999998	13.809000000000001	39.223	24.255	22.971	35.042	39.569	14.22	41.373000000000005	23.018	39.578	22.954	37.955	13.982000000000001	41.526	22.265	24.488000000000003	43.367	38.59
36.67618	13.937999999999999	48.059	25.081999999999997	40.531	29.182	9.33	11.47	18.149	12.911	47.235	24.408	45.041000000000004	29.982	13.126	12.364	14.982000000000001	13.847000000000001	45.592	26.228	45.298	31.656	13.212	13.295	19.236	13.637	39.407	24.410999999999998	23.061	35.222	39.359	14.508	41.59	23.47	39.434	23.044	38.204	14.008	40.592	22.421	24.775	43.748000000000005	38.412
36.84298	13.845999999999998	48.245	25.664	40.823	29.092	9.628	11.857000000000001	17.57	12.759	47.45399999999999	24.855999999999998	44.93	29.92	12.77	12.804	15.343	13.827	45.775	26.188000000000002	45.783	32.446	13.491	12.811	18.956	13.98	38.891999999999996	24.301	23.479	35.889	39.665	14.36	41.275	23.423000000000002	40.234	23.195999999999998	38.089	14.28	40.968	22.768	24.732	43.801	38.79
37.0096	13.905	47.79600000000001	24.983	40.301	29.708000000000002	9.527999999999999	11.569	17.787	13.306	47.433	24.835	44.745	30.18	12.567	12.364	15.902999999999999	14.175999999999998	45.723	26.425	45.758	32.248000000000005	13.574000000000002	12.999	19.137999999999998	13.703	39.604	24.838	23.816999999999997	36.175	39.687	14.804	41.49100000000001	23.601	39.632	23.044	38.138000000000005	14.567	41.217	22.684	24.644000000000002	43.715	38.971
37.17638	13.385	47.883	25.763	40.986999999999995	29.553	9.726	11.956	18.195999999999998	13.122	47.158	25.482	45.126999999999995	30.15	13.067	12.31	16.002	14.485	45.281000000000006	26.583000000000002	45.946999999999996	32.510999999999996	13.162	13.600999999999999	18.891	13.98	39.879	25.058000000000003	23.775	35.625	39.468	14.558	41.341	23.719	39.411	23.064	38.286	14.61	40.507	22.505	25.456	43.998000000000005	39.283
37.34295	13.609000000000002	48.138999999999996	25.636	40.754	29.933000000000003	9.177999999999999	11.863	18.063	12.757	47.413999999999994	25.42	45.482	30.229	12.927999999999999	12.669	16.046	14.22	45.437	26.656	45.349	32.787	13.821	13.465	19.187	14.11	40.426	25.129	23.748	35.861999999999995	40.211	14.36	41.92100000000001	24.051	39.89	23.528000000000002	38.539	14.308	40.758	23.066	25.428	43.364	39.207
37.50961	13.84	48.585	25.541999999999998	41.516999999999996	29.773000000000003	9.265	11.799000000000001	17.951	13.207	47.137	25.229	44.68	29.785	13.159	12.923	15.772	14.077	45.394	27.116	46.053999999999995	32.971	13.87	13.196	18.743	14.392999999999999	39.308	25.134	24.014	36.109	40.148	14.409	41.49100000000001	23.798000000000002	40.158	23.701	38.599000000000004	14.534	40.79	23.078000000000003	25.531	44.141999999999996	38.905
37.67634	13.308	48.562	26.208000000000002	40.830999999999996	30.059	9.395	11.708	18.331	13.292	47.345	25.47	45.908	30.505	12.988	12.812999999999999	16.230999999999998	14.13	45.803000000000004	27.285	45.667	32.181999999999995	13.919	13.318	19.351	13.985	40.019	25.57	24.055	35.87	40.071	14.655	41.51	24.14	39.95	23.647	38.451	14.722000000000001	40.841	23.618000000000002	25.737	43.76	38.692
37.84312	13.53	48.431999999999995	26.393	41.401	29.943	9.561	11.795	18.337	13.0	47.937	25.849	44.788000000000004	30.313000000000002	13.145999999999999	12.814	16.166	14.363	45.535	27.836	45.705	32.61	13.993	13.677999999999999	19.227999999999998	14.055	40.367	25.425	23.944000000000003	36.229	39.825	14.796	41.794	24.384	40.097	23.334	38.739000000000004	14.128	41.422	23.695999999999998	26.02	44.547	38.913000000000004
38.00967	13.741	48.438	26.826	41.751999999999995	29.811	9.253	11.997	18.168	13.228	47.287	26.123	44.898	30.655	13.094000000000001	12.847999999999999	15.761	14.263	45.549	27.441999999999997	45.705	32.564	13.950999999999999	13.323	19.515	13.921	39.869	25.828000000000003	24.05	36.192	39.855	14.819	41.424	24.302	39.833	23.906	38.592	14.267000000000001	41.248000000000005	23.485	25.601	43.769	39.260999999999996
38.17647	14.168	48.782	26.627	41.32	30.299	9.232000000000001	11.765999999999998	18.51	13.207	47.433	26.709	45.37	30.377	12.765	12.792	16.298	14.472000000000001	46.019	27.642	46.152	33.366	13.968	13.295	19.631	14.229000000000001	40.098	26.087	24.244	36.306999999999995	40.641	14.705	41.754	25.441999999999997	40.256	24.326	38.796	14.37	41.086000000000006	24.295	26.518	44.668	39.596
38.34314	13.702	48.792	26.601999999999997	41.126000000000005	30.156999999999996	9.592	12.135	18.627	13.489	47.28	26.258000000000003	45.382	30.833000000000002	13.317	12.648	15.87	14.294	45.638999999999996	28.171999999999997	45.995	32.904	14.116	13.745	19.778	14.478	39.724000000000004	26.226999999999997	24.646	36.658	40.465	14.524000000000001	41.51	24.83	40.376999999999995	24.566	38.844	14.919	41.235	24.011999999999997	26.558000000000003	44.515	39.677
38.50978	14.350999999999999	48.211999999999996	27.069000000000003	41.162	30.409000000000002	9.689	12.207	18.512999999999998	13.213	47.52	26.891	45.099	30.73	13.277000000000001	12.833	16.395	14.674000000000001	45.915	28.11	45.61	33.099000000000004	13.574000000000002	13.407	20.121	13.709000000000001	40.368	26.201999999999998	24.588	36.647	40.125	14.507	41.43	25.333000000000002	40.266999999999996	24.871	38.86	14.745	41.318999999999996	24.156	26.467	44.33	39.332
38.67646	14.017000000000001	48.566	27.305	40.898	29.804000000000002	9.898	12.148	18.808	13.145	47.94	27.158	45.977	30.941	12.975	12.798	16.636	14.574000000000002	45.578	28.447	46.358999999999995	32.849000000000004	14.065999999999999	13.337	19.892	14.331	40.321999999999996	26.405	25.217	36.95	40.242	14.901	42.271	25.37	40.121	25.04	38.915	14.182	40.486999999999995	24.651	26.408	43.6	39.289
38.84318	13.695	49.245	27.561	41.617	30.11	9.407	11.747	19.02	13.389000000000001	47.535	26.69	45.308	30.781	13.212	12.777000000000001	16.67	13.93	46.089	28.311	46.516000000000005	32.949	13.755	13.478	20.238	14.181	40.17	26.298000000000002	24.816	36.73	40.713	14.787	41.169	25.49	40.099000000000004	24.8	38.9	15.144	41.19	24.244	26.695	44.08	39.47
39.00994	13.950999999999999	48.566	27.863000000000003	41.126999999999995	29.837	9.242	11.687999999999999	18.808	13.277000000000001	48.169	27.29	45.747	30.842	12.91	12.962	16.602999999999998	14.672	46.693000000000005	28.873	45.867	33.275	13.770999999999999	13.534	20.155	14.757	40.617	26.995	25.151999999999997	37.245	40.635999999999996	15.328	41.778999999999996	25.862	40.548	24.909000000000002	39.703	14.806	40.716	25.076999999999998	27.555999999999997	44.191	39.092
39.17661	13.984000000000002	48.983999999999995	27.813000000000002	41.70399999999999	30.494	9.58	11.738	18.702	13.302999999999999	47.86600000000001	27.111	45.478	30.85	12.943	12.99	17.531	14.535	46.032	28.526	46.381	32.924	14.123	13.564	20.408	14.520999999999999	40.125	26.881	25.266	37.055	40.603	14.958	41.38399999999999	25.685	40.287	25.255	39.141	14.934000000000001	41.108999999999995	25.229	27.212	44.119	39.417
39.34341	14.364	48.831	27.875999999999998	41.358000000000004	30.303	9.417	12.128	19.349	13.327	47.746	27.467	45.325	30.655	13.389000000000001	13.012	17.499000000000002	14.394	46.336999999999996	29.344	46.525	33.580999999999996	13.787	13.815	20.237000000000002	14.413	40.558	27.009	25.624000000000002	36.979	40.249	15.409	41.949	26.139	40.489000000000004	25.381999999999998	39.937	15.087	41.181999999999995	25.026	27.864	44.097	39.260999999999996
39.50992	14.174000000000001	48.977	27.656	41.768	30.644000000000002	9.329	12.302	19.357	13.728	48.122	27.575	46.553000000000004	31.421	13.264000000000001	12.954	17.412	14.565999999999999	46.646	29.125	47.328	33.428000000000004	14.189	14.050999999999998	20.278	14.454	41.358000000000004	27.314	25.601	37.292	40.852	15.385	41.667	26.607	40.601	25.621	39.59	14.569	40.998000000000005	25.625999999999998	28.038	43.881	39.144
39.67679	14.036	48.692	28.055	42.0	30.928	9.689	11.948	19.602999999999998	13.419	47.935	27.878	45.777	31.35	13.258	12.777999999999999	17.378	14.454	46.2	29.063000000000002	46.842	33.721	14.040999999999999	13.648	20.391	14.374	40.722	27.517	26.197	37.215	40.348	15.432	42.144	26.256	40.36	25.564	39.277	15.017999999999999	40.885999999999996	25.112	27.978	44.451	39.586
39.84329	14.305	49.338	28.607	41.997	30.644000000000002	9.887	12.04	20.079	13.269	47.761	27.936	45.961999999999996	31.52	13.427999999999999	13.052999999999999	17.248	14.599	46.58	29.846999999999998	46.836000000000006	33.428000000000004	13.860999999999999	14.215	21.229	14.618	40.965	27.379	26.618000000000002	37.227	41.771	15.582	41.864	26.64	40.797	25.523000000000003	39.361	15.552999999999999	41.097	25.56	27.874000000000002	44.111000000000004	39.57
40.00999	14.305	48.943999999999996	28.180999999999997	41.898999999999994	30.513	9.427999999999999	12.007	19.948	13.728	47.958	28.066999999999997	46.323	31.52	13.264000000000001	13.151	17.773	14.304	46.38399999999999	29.945	47.262	33.461	13.894	14.15	20.475	14.618	40.768	28.068	26.421	37.423	41.115	15.582	41.141999999999996	26.64	40.83	26.015	39.59	15.815999999999999	41.195	25.625999999999998	28.235	44.21	39.57
40.17669	14.331	48.758	28.514	42.523999999999994	30.928	9.885	12.177999999999999	19.734	13.616	48.066	28.5	45.974	31.35	13.454	13.27	17.803	14.454	46.298	29.651999999999997	46.416000000000004	33.262	14.008	13.877	20.980999999999998	14.407	40.983999999999995	28.041	26.655	37.084	40.774	15.825	41.784	26.354	40.72	25.662	39.474000000000004	15.444	40.525999999999996	26.554000000000002	28.47	44.451	39.259
40.34335	14.525	49.19	28.494	41.956	30.964000000000002	9.097999999999999	11.835999999999999	19.611	13.369000000000002	48.402	28.386	46.214	31.076999999999998	13.453	13.287	17.797	14.404000000000002	45.955	29.951	46.613	33.649	14.179	13.998	20.851999999999997	14.648	40.917	28.250999999999998	26.796999999999997	37.236	40.58	16.089000000000002	41.878	26.934	40.887	26.075	39.559	15.564	41.471000000000004	26.087	28.155	44.105	39.381
40.51012	14.395	49.263999999999996	28.741	41.415	31.322	9.577	12.276	20.11	13.44	48.476000000000006	28.533	46.417	31.592	13.258	13.39	17.952	14.737	46.548	30.2	47.31	33.673	14.22	13.902999999999999	21.025	14.492	40.95	28.039	26.488000000000003	37.36	40.841	15.902999999999999	41.651	26.883000000000003	40.69	26.221	39.662	15.894	41.178999999999995	26.427	28.565	43.882	39.515
40.67666	14.315	48.826	28.913	42.203	31.2	9.543	12.453	19.913	13.804	48.104	28.805999999999997	46.047	31.906999999999996	13.732999999999999	13.332	18.174	14.579	46.476000000000006	30.236	46.506	34.027	13.828	13.425999999999998	21.02	14.919	40.793	28.506999999999998	26.855999999999998	37.336999999999996	40.751	15.898	41.655	27.454	40.374	26.53	39.56	15.741	41.28	26.544	28.64	44.135	39.384
40.84347	14.635	48.885	29.084	41.941	31.936	9.456	12.622	20.272000000000002	13.540999999999999	48.586000000000006	29.107	46.301	31.955	13.532	13.232000000000001	19.1	14.870999999999999	46.239	30.604	47.056000000000004	34.17	14.642999999999999	13.975999999999999	21.445999999999998	15.342	41.041000000000004	28.906	26.766	37.573	41.129	15.932	41.708	27.949	40.391999999999996	26.634	39.909	15.966	40.648	27.07	28.451999999999998	44.062	39.438
41.01014	14.513	48.982	29.458000000000002	41.92	31.459	9.513	12.731	20.789	13.757	48.45399999999999	29.215999999999998	46.167	31.726	13.277000000000001	13.315	18.28	14.597000000000001	46.395	30.886999999999997	47.258	34.394	13.950999999999999	13.925	21.869	14.744000000000002	40.891999999999996	28.658	27.173000000000002	38.069	40.978	16.452	41.69	27.401	40.63	27.329	39.9	16.407	41.088	27.142	29.38	44.285	39.588
41.17682	14.706	49.152	28.848000000000003	42.17100000000001	31.689	9.673	12.29	20.531999999999996	14.292	48.43	29.523000000000003	46.047	31.973000000000003	13.245	13.397	18.761	14.579	46.28	30.855	46.702	34.027	14.219000000000001	14.045	21.541999999999998	15.082	40.728	28.8	26.921	37.239000000000004	40.946	16.224	41.981	27.813000000000002	40.797	27.182	39.951	16.1	40.629	26.901999999999997	28.281	43.972	39.546
