	MG1655-1	BUT1-2_1	BUT3-6_1	BUT7-7_1	BUT9-7_1	marC-1	rob-1	yobF-1	MG1655-2	BUT1-2_2	BUT3-6_2	BUT7-7_2	BUT9-7_2	marC-2	rob-2	yobF-2	MG1655-3	BUT1-2_3	BUT3-6_3	BUT7-7_3	BUT9-7_3	marC-3	rob-3	yobF-3	cspC-1	marC_rob-1	marC_yobF-1	rob_yobF-1	marC_rob_yobF-1	marC_rob_mppA-1	marC_rob_mppA_yobF-1	ypjA_mprA_nadR_yhjK-1	cspC-2	marC_rob-2	marC_yobF-2	rob_yobF-2	marC_rob_yobF-2	marC_rob_mppA-2	marC_rob_mppA_yobF-2	ypjA_mprA_nadR_yhjK-2	cspC-3	marC_rob-3	marC_yobF-3	rob_yobF-3	marC_rob_yobF-3	marC_rob_mppA-3	marC_rob_mppA_yobF-3	ypjA_mprA_nadR_yhjK-3
26.17292	42.516000000000005	53.891000000000005	52.266000000000005	44.957	51.842	43.602	42.302	43.282	42.543	52.21	48.91	49.284	49.464	42.225	41.498999999999995	45.244	41.58	52.33	49.104	43.29	51.271	42.923	40.791	45.797	41.662	40.156	44.11	40.414	40.66	44.38399999999999	45.181999999999995	0.547	41.625	38.303000000000004	44.397	42.437	38.041	45.631	44.162	0.419	44.637	41.473	43.086999999999996	38.325	38.179	47.406000000000006	45.602	1.403
26.33959	42.044	54.156000000000006	52.731	43.113	49.005	43.05	41.303999999999995	43.486999999999995	41.18	52.707	48.57	48.215	49.935	41.98	42.183	45.083	41.924	53.246	50.052	42.177	51.152	42.373999999999995	40.411	46.726000000000006	41.467	39.463	43.023	40.37	41.20399999999999	44.977	43.98	0.603	42.184	38.172	44.205	43.006	38.841	45.076	45.513000000000005	0.562	44.475	42.795	42.533	38.283	39.427	46.62	45.716	1.375
26.50641	42.104	56.75	52.716	43.76	50.135	42.967	40.827	43.516000000000005	42.413000000000004	53.222	47.428999999999995	45.896	48.178000000000004	42.99100000000001	40.585	44.748999999999995	43.159	54.659	50.931000000000004	43.523999999999994	51.078	44.083	41.391000000000005	46.507	41.781000000000006	40.361	43.558	40.51	41.092	46.047	45.245	0.507	41.07	38.565	44.068999999999996	42.278999999999996	38.895	45.135	45.068999999999996	0.49200000000000005	42.992	41.285	42.115	38.506	39.201	48.056000000000004	46.113	1.278
26.673	41.691	57.075	53.739	40.569	51.576	42.38399999999999	42.74	43.747	42.84	55.114	50.216	45.036	50.18	42.943000000000005	41.431999999999995	45.681000000000004	43.195	55.851000000000006	51.138999999999996	42.633	50.248000000000005	42.94	41.958	45.81399999999999	42.323	39.555	43.537	41.468999999999994	40.649	46.701	45.282	0.768	41.135	38.936	45.62	41.864	39.152	46.236000000000004	46.283	0.669	41.708	41.236000000000004	41.645	39.071999999999996	39.571	48.318999999999996	47.132	1.203
26.8397	42.696000000000005	57.813	52.688	41.551	50.696999999999996	41.515	41.95399999999999	44.138000000000005	42.586000000000006	55.493	49.533	43.35	50.03	41.958999999999996	42.161	46.071000000000005	43.22	56.621	49.839	42.996	51.023999999999994	42.771	41.817	45.838	42.345	40.422	42.722	40.263000000000005	41.854	45.68600000000001	45.025	0.584	41.045	39.579	44.913999999999994	42.144	38.705	46.765	46.053999999999995	0.5710000000000001	42.297	41.513999999999996	43.016000000000005	38.68	40.413000000000004	49.235	47.602	1.5519999999999998
27.00648	42.068000000000005	58.415	53.038999999999994	40.082	49.843	43.381	41.971000000000004	43.958	42.631	55.647	48.82	43.506	50.63399999999999	41.751000000000005	43.18600000000001	45.723	43.18	56.831	51.591	43.32	51.178999999999995	41.976000000000006	42.001999999999995	46.919	42.443999999999996	40.635	44.195	40.14	41.815	47.103	45.769	0.49700000000000005	40.36	39.147	44.79	43.42100000000001	39.927	45.632	46.434	0.428	41.193000000000005	41.923	42.92100000000001	39.005	40.178000000000004	50.063	47.645	1.185
27.17322	42.673	59.233999999999995	52.617	40.317	50.595	43.36600000000001	42.095	45.346000000000004	42.896	56.18	50.721000000000004	42.678999999999995	49.675	41.063	41.965	45.345	44.037	58.488	51.588	42.802	51.791000000000004	43.248000000000005	41.285	46.29	42.519	40.284	43.032	39.618	42.641000000000005	47.178000000000004	46.881	0.46	40.771	38.207	46.04	42.733999999999995	39.264	46.489	45.946000000000005	0.501	42.016999999999996	41.994	42.206	38.903	41.898999999999994	49.216	48.479	1.3159999999999998
27.3397	42.42	59.369	54.005	40.198	51.501999999999995	42.098	42.482	43.885	42.527	58.358000000000004	52.273999999999994	42.873999999999995	50.553000000000004	43.475	43.083	45.23	43.84	58.507	53.424	44.428000000000004	52.475	42.401	41.982	47.527	41.988	41.574	43.761	39.779	42.806999999999995	48.08	46.8	0.45399999999999996	39.537	38.68	44.61	41.943999999999996	40.492	47.192	46.93	0.436	42.04	43.06	41.248000000000005	38.896	40.715	50.151	48.653	1.338
27.50647	42.356	60.727	54.16	41.316	50.9	42.71	41.466	43.708999999999996	42.68899999999999	57.669	52.318000000000005	42.221000000000004	50.345	41.867	41.982	45.532	43.383	59.473	51.277	43.858999999999995	52.013000000000005	41.525	41.555	46.676	40.884	41.51	43.978	40.027	41.928999999999995	47.143	46.593999999999994	0.473	39.838	38.674	45.191	41.152	40.403	47.211000000000006	46.247	0.455	41.416000000000004	42.21	42.056000000000004	39.368	41.18600000000001	49.971000000000004	48.783	1.0759999999999998
27.67304	44.07	61.54	55.181999999999995	41.551	51.173	42.412	41.702	45.986999999999995	42.418	60.257	50.206	41.248000000000005	50.75899999999999	40.838	42.133	45.258	43.303999999999995	60.18	52.193000000000005	44.341	52.201	42.603	41.901	47.603	40.607	41.99100000000001	43.31	39.17	42.415	47.816	47.042	0.528	39.28	39.747	43.989	41.191	40.022	47.101000000000006	46.53	0.431	40.643	43.391999999999996	41.167	39.409	42.093999999999994	51.729	49.17100000000001	1.3559999999999999
27.83983	44.144	61.747	54.875	41.871	51.225	42.816	42.33	45.583	43.076	60.431000000000004	52.137	42.018	50.418	42.225	42.846000000000004	47.292	43.123000000000005	61.028	53.425	45.423	53.151	41.408	42.222	47.50899999999999	40.848	41.306000000000004	43.184	39.657	42.905	48.256	47.45399999999999	0.8	38.566	39.649	46.333	40.781	40.341	47.511	47.528999999999996	0.5870000000000001	40.794000000000004	43.745	43.143	39.728	41.405	50.604	50.147	1.122
28.00644	43.76	62.299	56.013000000000005	42.298	53.062	42.653999999999996	42.757	45.028999999999996	42.858000000000004	59.915	52.093	41.181999999999995	51.412	41.867	42.093999999999994	45.925	44.028999999999996	60.091	54.618	46.582	52.631	42.03	40.376	46.535	40.828	42.465	44.258	39.83	42.294	48.8	48.7	0.613	38.687	40.583	45.528	41.32	41.132	47.716	47.931000000000004	0.68	41.163999999999994	45.016999999999996	42.14	40.098	42.506	52.273	50.102	1.3840000000000001
28.17317	43.24	62.567	56.185	42.784	53.172	41.48	42.849	46.641999999999996	43.316	60.456	53.383	42.933	51.294	41.566	41.482	46.638000000000005	43.928999999999995	61.476000000000006	53.831	46.541000000000004	54.37	42.428000000000004	42.096000000000004	45.592	40.053000000000004	41.718	43.903999999999996	39.919000000000004	43.315	49.718	48.803000000000004	0.5539999999999999	37.854	40.763000000000005	45.626999999999995	41.832	40.97	48.997	47.526	0.6459999999999999	40.325	44.864	42.458	39.936	42.88	52.41	50.123000000000005	1.2690000000000001
28.33983	45.051	62.58	56.799	43.618	52.528	42.851000000000006	42.533	46.685	42.858000000000004	60.869	54.395	43.035	51.496	42.20399999999999	41.308	45.897	43.973	62.28	54.702	47.452	53.641000000000005	42.451	41.555	47.236999999999995	40.154	42.211999999999996	43.556999999999995	40.673	42.294	48.94	47.801	0.613	39.248000000000005	39.909	44.349	41.966	40.038000000000004	49.766000000000005	49.335	0.624	40.013000000000005	45.55	41.858999999999995	40.66	42.955	53.086999999999996	52.769	1.412
28.50643	43.843999999999994	63.085	56.855	44.011	53.23	41.475	43.233999999999995	46.601000000000006	43.278999999999996	60.195	53.441	43.176	51.917	42.316	41.533	45.61600000000001	42.906000000000006	62.617	54.955	48.07	54.596000000000004	41.778	40.965	47.125	39.453	42.437	43.22	39.409	42.856	49.446000000000005	49.653999999999996	0.445	39.164	40.836	46.034	40.871	40.711	50.523999999999994	50.00899999999999	0.54	40.069	44.596000000000004	42.617	40.351	42.702	53.031000000000006	51.646	1.328
28.67312	44.387	63.746	58.449	44.388000000000005	53.06399999999999	41.464	42.465	45.407	44.07899999999999	62.152	54.31100000000001	44.507	52.341	42.246	41.913999999999994	45.658	43.48	62.888999999999996	54.028999999999996	48.638999999999996	54.652	41.431000000000004	41.851000000000006	46.799	38.736999999999995	42.308	43.85	40.437	44.523999999999994	49.368	50.248000000000005	0.369	39.26	40.988	46.464	41.169	41.233000000000004	50.418	50.773	0.691	39.302	44.353	42.771	41.433	43.839	52.891999999999996	52.771	1.534
28.83981	43.845	64.146	58.713	44.633	53.498999999999995	42.075	42.066	45.427	43.511	62.751000000000005	54.633	44.358000000000004	52.973	41.426	40.844	45.706	43.36	63.01	55.611999999999995	48.853	54.555	42.407	41.228	46.258	39.766999999999996	43.533	43.731	40.095	43.76	49.861000000000004	50.405	0.6679999999999999	39.644	41.708999999999996	46.427	41.443000000000005	41.872	50.155	50.257	0.5710000000000001	40.335	46.39	43.801	41.623000000000005	42.907	53.495	52.926	1.1320000000000001
29.00647	43.832	64.529	59.451	44.813	52.992	41.773	42.773999999999994	44.765	44.25	63.043	54.63399999999999	45.24100000000001	54.037	43.062	40.931999999999995	46.333999999999996	43.792	63.977	56.175	49.123999999999995	56.266000000000005	42.496	42.413000000000004	46.523	38.037	43.379	43.966	40.689	44.248000000000005	50.78	49.641000000000005	0.61	38.225	42.423	47.593	40.888000000000005	42.132	51.577	51.091	0.677	39.328	45.875	44.093	42.333	43.729	54.841	52.952	1.55
29.17321	45.526	65.196	60.114	45.663000000000004	54.185	42.031000000000006	42.471000000000004	46.12	43.891999999999996	62.922	55.321999999999996	45.277	54.135	41.497	41.303000000000004	44.713	44.278	64.699	55.713	49.809	57.011	42.108999999999995	41.69	46.812	39.167	43.247	42.934	40.133	44.508	51.297	51.225	0.732	38.43	42.46	47.715	40.5	42.193999999999996	51.701	50.961999999999996	0.7140000000000001	40.034	45.266999999999996	43.231	41.693999999999996	44.803999999999995	54.828	53.976000000000006	1.391
29.33979	43.907	66.415	59.405	46.263999999999996	55.896	42.44	41.758	45.963	42.531000000000006	64.37100000000001	55.882	45.232	54.023	41.483999999999995	40.703	45.26	43.504	64.547	57.423	49.702	57.345	40.751999999999995	41.004	46.711000000000006	39.069	43.398	42.668	41.132	44.885	51.357	50.891999999999996	0.6	39.2	42.471000000000004	46.938	41.191	42.125	51.145	51.163000000000004	0.613	38.986999999999995	46.51	43.047	42.55	44.31100000000001	55.135	54.173	1.456
29.50664	45.416000000000004	66.117	59.41	46.481	55.42	42.794	41.101000000000006	46.994	42.521	64.434	56.669	45.927	54.696000000000005	41.614	40.859	44.69	43.803999999999995	65.425	57.285	51.018	57.151	42.283	41.302	46.001999999999995	39.284	43.981	43.388000000000005	41.122	44.933	51.691	49.935	0.6970000000000001	38.265	42.604	47.606	41.545	42.396	52.714	51.806000000000004	0.596	39.255	46.81399999999999	43.937	43.636	45.369	56.512	54.201	1.216
29.67318	45.478	66.415	60.471000000000004	47.553999999999995	56.317	41.739	42.571000000000005	47.871	43.148	65.072	56.022	45.989	54.893	42.55	41.937	43.746	44.233000000000004	65.949	57.226000000000006	51.273	57.85	43.445	41.50899999999999	47.272	37.133	43.986999999999995	43.622	40.459	44.941	52.816	51.453	0.544	39.873000000000005	41.966	48.06	41.864	42.799	52.071000000000005	53.772	0.669	41.287	48.053000000000004	43.973	42.773999999999994	46.106	55.64	56.052	1.3719999999999999
29.83985	44.898	66.887	61.977	47.70399999999999	56.443999999999996	42.306000000000004	40.725	46.533	43.126999999999995	65.85	57.833999999999996	47.177	53.195	41.968	41.129	44.482	43.736000000000004	66.335	58.224	52.492	59.101000000000006	42.412	42.105	45.288000000000004	38.515	44.53	44.498999999999995	41.7	45.174	52.324	53.065	0.61	39.096	43.013000000000005	48.688	41.365	43.226000000000006	52.756	52.718999999999994	0.621	39.805	48.20399999999999	42.942	43.231	45.47	57.395	55.618	1.157
30.00661	44.543	66.618	60.257	48.301	56.61	41.313	42.173	46.067	42.777	65.249	56.792	48.138999999999996	55.43899999999999	42.935	40.754	44.44	42.711000000000006	66.34899999999999	57.631	52.466	59.937	42.457	41.167	45.582	37.8	45.239	44.848	40.341	46.446999999999996	52.607	52.81399999999999	0.591	39.023	42.602	47.516999999999996	42.167	44.081	54.723	53.563	0.604	39.292	48.266000000000005	44.161	43.131	46.995	57.475	57.159	1.306
30.17336	44.523999999999994	68.127	62.294	48.48	58.617	42.44	42.486999999999995	46.328	43.148	66.278	57.648999999999994	48.346000000000004	55.958999999999996	42.438	41.853	46.551	42.83	67.268	58.516999999999996	52.115	59.589	42.687	41.873999999999995	44.243	38.311	45.586000000000006	45.388999999999996	41.32899999999999	46.035	54.022	53.248000000000005	0.7120000000000001	38.946999999999996	42.806999999999995	48.648999999999994	41.275	43.611999999999995	54.68	54.586000000000006	0.444	40.221	49.315	43.888999999999996	43.448	46.695	57.772	56.81	1.203
30.33995	45.001000000000005	68.127	62.21	49.153	58.926	41.233999999999995	41.646	45.711000000000006	42.728	65.88600000000001	58.406000000000006	48.065	56.88399999999999	42.101000000000006	41.151	45.485	42.41	67.436	59.106	52.9	59.926	42.21	41.425	45.617	37.302	46.652	44.8	42.507	46.736000000000004	55.172	53.445	0.684	39.929	44.098	48.958	42.089	43.64	54.652	55.343	0.444	40.053000000000004	50.297	44.73	44.85	46.443000000000005	58.137	57.651	1.3719999999999999
30.50672	45.31100000000001	68.196	63.251000000000005	49.63399999999999	57.402	42.373999999999995	41.887	46.493	43.168	66.593	59.299	49.023999999999994	56.256	42.262	41.083	44.016999999999996	42.768	68.007	60.111999999999995	53.08	59.611999999999995	43.772	42.483000000000004	45.275	38.696999999999996	47.191	45.386	41.853	47.355	54.485	53.738	0.7979999999999999	39.365	43.256	49.523999999999994	42.023	43.998999999999995	55.225	55.553999999999995	0.6940000000000001	40.657	48.845	45.964	44.763999999999996	48.071999999999996	59.198	58.626999999999995	1.597
30.67328	45.02	69.24	64.327	49.736000000000004	58.847	41.722	42.977	44.968	43.077	67.10600000000001	58.496	48.76	58.348	42.086999999999996	41.583	45.836000000000006	43.013999999999996	67.283	59.785	53.909	60.157	43.99	42.308	44.284	38.662	47.403999999999996	45.434	41.875	48.159	54.864	54.82	0.732	38.963	44.876000000000005	48.53	42.382	45.284	56.61600000000001	56.016999999999996	0.601	41.102	49.816	45.927	45.261	48.876000000000005	58.451	58.498000000000005	1.334
30.83993	45.191	68.50399999999999	64.575	51.226000000000006	58.733000000000004	42.317	42.055	45.647	42.521	67.803	59.785	49.43600000000001	58.739	42.597	42.01	44.409	44.113	68.765	60.513000000000005	54.638999999999996	60.323	42.255	41.13399999999999	45.216	38.105	47.518	45.325	42.722	47.348	56.66	54.651	0.725	40.006	44.401	49.262	42.527	45.175	56.644	56.24100000000001	0.624	41.669	49.873999999999995	45.593	46.218	49.328	60.077	59.451	1.412
31.00663	44.751999999999995	68.808	64.54	50.985	59.424	41.593	41.106	45.935	43.06100000000001	68.668	59.887	50.346000000000004	58.391000000000005	42.885	43.42100000000001	43.151	43.531000000000006	69.013	62.104	54.961999999999996	61.211000000000006	41.895	42.066	45.982	37.662	47.305	45.446000000000005	42.336000000000006	48.369	56.058	55.677	0.903	39.678000000000004	44.04600000000001	49.048	42.674	44.312	57.108000000000004	56.453	0.773	42.096000000000004	51.038000000000004	45.068000000000005	46.648999999999994	49.03	59.786	60.816	1.3940000000000001
31.17331	44.81399999999999	69.806	64.334	51.128	61.44	42.839	42.071999999999996	44.989	42.873999999999995	67.955	61.117	50.293	58.331	42.023999999999994	42.953	44.117	42.726000000000006	69.366	61.228	54.99	62.273	43.872	42.105	43.772	39.188	47.95399999999999	44.751999999999995	43.075	47.7	55.72	56.012	0.9470000000000001	39.152	44.753	49.501999999999995	43.19	46.566	57.416000000000004	56.648	0.509	41.123999999999995	51.657	46.732	46.373999999999995	49.398999999999994	60.342	59.52	1.493
31.33992	45.707	70.268	65.579	51.631	60.88399999999999	41.508	42.173	44.531000000000006	42.387	68.527	60.786	50.233999999999995	59.318000000000005	43.11	43.617	44.358999999999995	43.756	69.406	61.43	55.019	62.868	43.523999999999994	41.504	44.38	39.235	48.568999999999996	46.317	42.95399999999999	48.11600000000001	56.563	56.772	0.8190000000000001	39.846	46.208999999999996	51.745	42.336999999999996	46.784	57.445	57.548	0.773	41.336999999999996	52.358000000000004	46.838	46.565	50.208999999999996	60.994	60.395	1.3940000000000001
31.50673	45.942	70.939	65.85300000000001	51.446000000000005	61.745	42.946999999999996	41.533	45.353	44.136	69.589	61.31	51.567	59.61600000000001	42.471000000000004	42.387	44.422	43.82	69.372	61.673	56.016999999999996	63.871	43.446000000000005	41.763000000000005	46.411	39.467	48.3	45.68	43.973	49.391000000000005	57.619	57.294	0.5479999999999999	40.08	45.855	50.268	42.849	47.243	57.01	59.025	0.6409999999999999	42.383	51.696999999999996	46.595	47.699	48.9	60.534	61.284	1.5719999999999998
31.67337	44.012	70.862	65.61399999999999	52.77	62.523	43.047	40.68	43.708999999999996	43.053999999999995	69.067	61.133	51.57	60.255	42.232	43.498000000000005	44.325	42.625	70.141	62.75899999999999	55.931000000000004	64.113	42.199	42.762	44.513999999999996	39.481	48.725	47.93600000000001	42.75	49.818000000000005	57.39	57.15	0.7809999999999999	40.259	45.945	51.17100000000001	44.128	47.589	58.02	58.458999999999996	0.708	42.315	52.26	46.968999999999994	47.65	50.507	61.2	60.461000000000006	1.216
31.84008	44.218	71.87	66.365	52.305	62.851000000000006	43.503	41.162	45.317	43.145	70.325	62.078	52.312	61.593	43.503	43.786	43.938	44.29	71.035	63.312	56.843999999999994	66.09899999999999	43.075	42.544	44.83	40.359	50.086000000000006	46.71	43.347	50.391000000000005	57.603	58.288999999999994	1.044	40.773	47.276	51.464	44.528	47.29	57.782	57.801	0.773	42.349	53.593999999999994	47.372	48.419	52.007	62.707	61.575	1.253
32.0067	43.395	71.564	67.018	53.05	64.797	43.917	41.606	44.243	43.812	70.133	61.693999999999996	52.945	61.883	43.608000000000004	42.15	45.055	43.495	71.18	64.05	57.278	67.257	43.715	42.285	45.748999999999995	39.874	49.455	46.504	44.238	50.239	58.317	57.852	0.894	40.68	46.983999999999995	52.968	43.903	47.926	58.833999999999996	60.537	0.961	41.809	53.72	47.979	48.68899999999999	52.218999999999994	62.351000000000006	61.64	1.3840000000000001
32.17334	44.309	72.809	67.33800000000001	53.907	65.37	44.495	41.96	45.354	42.65	71.295	62.605	53.409	63.496	41.771	43.262	44.173	44.073	72.173	64.708	57.769	68.279	43.226000000000006	42.526	45.20399999999999	39.525	49.722	46.82899999999999	44.422	52.78	57.965	59.409	0.8059999999999999	42.211000000000006	48.346000000000004	52.617	44.537	48.11	59.493	59.876000000000005	0.846	43.931000000000004	54.042	47.798	48.872	52.233999999999995	63.57	62.43899999999999	1.409
32.34	45.02	71.936	68.062	54.229	66.767	43.744	42.611999999999995	45.053000000000004	42.768	70.729	63.27	53.085	64.021	44.025	44.027	44.853	43.575	71.355	64.672	57.925	68.666	43.568999999999996	42.56	45.239	40.094	50.746	48.158	44.768	51.558	58.599	59.818999999999996	0.732	41.042	48.358000000000004	52.995	43.393	48.738	60.632	61.943000000000005	0.7979999999999999	43.403999999999996	55.742	48.567	50.119	53.988	64.096	63.216	1.475
32.50667	43.675	72.827	68.92699999999999	54.482	66.93	43.019	42.505	44.692	43.306999999999995	71.67699999999999	64.333	54.461000000000006	65.196	43.973	42.6	43.651	44.001000000000005	72.02199999999999	64.472	57.924	69.7	44.781000000000006	43.239	45.412	39.368	50.887	47.093999999999994	44.098	52.20399999999999	59.663999999999994	59.817	0.978	41.747	48.416000000000004	53.22	44.408	49.218	60.54600000000001	61.07	0.708	43.157	54.871	49.945	50.121	54.157	64.064	63.718	1.3840000000000001
