	MG1655-1	23BD2-4_1	23BD4-3_1	23BD6-1_1	23BD7-4_1	metJ-1	relA-1	purT-1	MG1655-2	23BD2-4_2	23BD4-3_2	23BD6-1_2	23BD7-4_2	metJ-2	relA-2	purT-2	MG1655-3	23BD2-4_3	23BD4-3_3	23BD6-1_3	23BD7-4_3	metJ-3	relA-3	purT-3	fabR-1	yfgF-1	metJ_relA-1	metJ_purT-1	relA_purT-1	metJ_acrB-1	fabR_yfgF-1	fabR-2	yfgF-2	metJ_relA-2	metJ_purT-2	relA_purT-2	metJ_acrB-2	fabR_yfgF-2	fabR-3	yfgF-3	metJ_relA-3	metJ_purT-3	relA_purT-3	metJ_acrB-3	fabR_yfgF-3
9.17221	0.35700000000000004	2.6910000000000003	1.49	0.716	2.843	1.3419999999999999	0.745	0.943	0.462	2.728	2.127	0.494	3.0589999999999997	1.124	0.519	0.611	0.10800000000000001	2.002	2.2430000000000003	0.6629999999999999	4.044	1.179	0.632	0.591	0.009000000000000001	0.36700000000000005	0.929	1.208	0.49200000000000005	1.49	0.695	0.389	0.327	0.69	1.357	0.5820000000000001	1.435	0.677	0.5	0.494	0.81	0.575	0.58	1.41	0.6779999999999999
9.33881	0.9059999999999999	3.01	1.665	0.919	2.932	1.23	0.518	0.745	0.667	3.0469999999999997	2.6180000000000003	0.498	3.063	1.214	0.665	0.672	0.258	2.235	2.275	0.7240000000000001	4.162	1.125	0.49200000000000005	0.509	0.102	0.43	0.847	1.24	0.524	1.4069999999999998	0.613	0.42200000000000004	0.38799999999999996	0.693	1.3319999999999999	0.6709999999999999	1.3519999999999999	0.7390000000000001	0.418	0.41200000000000003	0.784	0.75	0.584	1.413	0.797
9.50564	0.36200000000000004	3.125	1.7790000000000001	0.7759999999999999	3.305	1.345	0.691	0.745	0.466	3.2760000000000002	2.5610000000000004	0.469	3.4930000000000003	1.4140000000000001	0.579	0.7	0.258	2.551	2.3609999999999998	0.7240000000000001	4.763999999999999	1.068	0.49200000000000005	0.595	0.102	0.43	0.789	1.298	0.581	1.55	0.7559999999999999	0.42200000000000004	0.38799999999999996	0.693	1.4180000000000001	0.6709999999999999	1.495	0.6809999999999999	0.504	0.41200000000000003	0.87	0.521	0.813	1.557	0.711
9.67216	0.5710000000000001	3.535	1.9580000000000002	0.782	3.484	1.3219999999999998	0.5820000000000001	0.665	0.475	3.37	2.54	0.562	3.9019999999999997	1.335	0.7859999999999999	0.879	0.474	2.7889999999999997	2.5980000000000003	0.644	5.547000000000001	1.189	0.584	0.603	0.06	0.355	0.8540000000000001	1.39	0.53	1.557	0.7909999999999999	0.34299999999999997	0.395	0.556	1.483	0.7929999999999999	1.416	0.6890000000000001	0.626	0.447	0.705	0.7559999999999999	0.6759999999999999	1.5919999999999999	0.7759999999999999
9.83884	0.457	3.85	1.9580000000000002	1.097	3.943	1.4080000000000001	0.496	0.665	0.504	3.886	2.74	0.504	4.275	1.163	0.528	0.736	0.302	3.076	2.7119999999999997	0.6729999999999999	5.776	1.275	0.555	0.517	0.203	0.298	0.7959999999999999	1.3330000000000002	0.53	1.585	0.677	0.48700000000000004	0.309	0.728	1.425	0.85	1.5019999999999998	0.775	0.45399999999999996	0.6759999999999999	0.648	0.498	0.561	1.564	0.632
10.00552	0.41	4.206	1.9869999999999999	0.895	4.263999999999999	1.4340000000000002	0.551	0.863	0.545	4.18	3.09	0.6779999999999999	4.945	1.4240000000000002	0.557	0.652	0.34	3.463	3.1489999999999996	0.759	6.676	1.219	0.698	0.782	0.213	0.319	0.8859999999999999	1.421	0.645	1.758	0.7070000000000001	0.348	0.341	0.8420000000000001	1.631	0.7959999999999999	1.646	0.782	0.544	0.391	0.735	0.6409999999999999	0.6779999999999999	1.624	0.898
10.17221	0.642	4.352	1.9669999999999999	0.877	4.672	1.5030000000000001	0.591	0.7879999999999999	0.575	4.329	3.096	0.6579999999999999	5.436	1.403	0.624	0.632	0.152	3.6069999999999998	2.9530000000000003	0.74	6.822	1.199	0.593	0.672	0.139	0.285	0.778	1.5730000000000002	0.6829999999999999	1.681	0.8590000000000001	0.41200000000000003	0.406	0.737	1.666	0.7170000000000001	1.5119999999999998	0.787	0.522	0.514	0.8009999999999999	0.68	0.6859999999999999	1.574	0.7020000000000001
10.33889	0.47	5.012	2.168	0.963	5.2170000000000005	1.4169999999999998	0.8490000000000001	0.846	0.604	4.96	3.44	0.5720000000000001	5.9239999999999995	1.403	0.509	0.6890000000000001	0.152	4.123	3.4989999999999997	0.74	7.138	1.228	0.593	0.5	0.053	0.37200000000000005	0.865	1.5730000000000002	0.597	1.7380000000000002	0.773	0.498	0.348	0.737	1.608	0.6890000000000001	1.598	0.701	0.608	0.428	0.83	0.7659999999999999	0.6859999999999999	1.746	0.73
10.5056	0.276	5.361000000000001	2.496	1.005	5.484	1.431	0.863	0.917	0.581	5.169	3.45	0.584	6.388999999999999	1.472	0.608	0.7	0.43	4.415	3.6510000000000002	0.752	8.291	1.527	0.49200000000000005	0.595	0.188	0.373	0.9329999999999999	1.642	0.667	1.751	0.67	0.508	0.41700000000000004	0.8079999999999999	1.59	0.614	1.696	0.6809999999999999	0.619	0.41200000000000003	0.784	0.75	0.584	1.643	0.711
10.67229	0.474	5.992999999999999	2.43	1.2819999999999998	6.111000000000001	1.449	0.593	0.7909999999999999	0.522	5.825	3.8169999999999997	0.604	6.675	1.4069999999999998	0.455	0.5489999999999999	0.303	4.817	4.077	0.8290000000000001	8.75	1.375	0.51	0.5329999999999999	0.233	0.406	0.696	1.605	0.5429999999999999	1.9140000000000001	0.7190000000000001	0.358	0.32299999999999995	0.7120000000000001	1.67	0.8640000000000001	1.8019999999999998	0.762	0.526	0.431	0.8909999999999999	0.6829999999999999	0.747	1.865	0.82
10.83886	0.39	6.422000000000001	2.697	1.12	6.66	1.4880000000000002	0.604	0.745	0.552	5.742000000000001	4.138	0.584	7.478	1.558	0.665	0.9009999999999999	0.344	5.16	4.196000000000001	0.838	10.097000000000001	1.4409999999999998	0.578	0.509	0.303	0.344	0.7609999999999999	1.67	0.61	1.8940000000000001	0.613	0.39299999999999996	0.331	0.55	1.9340000000000002	0.757	1.868	0.7390000000000001	0.504	0.44	0.813	0.578	0.584	1.8430000000000002	0.711
11.0057	0.397	6.261	2.9539999999999997	1.115	7.125	1.54	0.6859999999999999	0.883	0.503	6.638	4.428999999999999	0.754	8.292	1.7009999999999998	0.547	0.642	0.26	5.861000000000001	4.573	0.865	10.54	1.5819999999999999	0.6890000000000001	0.626	0.248	0.503	0.904	1.755	0.636	2.093	0.812	0.337	0.445	0.747	2.137	0.785	2.0669999999999997	0.885	0.5329999999999999	0.524	0.725	0.631	0.696	1.8719999999999999	0.742
11.17228	0.56	7.227	3.205	1.196	8.035	1.6780000000000002	0.68	1.021	0.522	7.146	4.765	0.7759999999999999	8.397	1.5219999999999998	0.455	0.75	0.389	5.621	4.651	1.002	11.822000000000001	1.633	0.596	0.619	0.175	0.46299999999999997	0.782	1.834	0.514	2.029	0.7190000000000001	0.444	0.524	0.884	1.8419999999999999	0.6920000000000001	1.946	0.934	0.526	0.604	0.833	0.711	0.69	1.865	0.7340000000000001
11.33895	1.033	7.6160000000000005	3.503	1.147	9.255	1.6869999999999998	0.602	0.8	0.593	7.5329999999999995	4.806	0.7	9.619	1.705	0.608	0.818	0.41100000000000003	6.412000000000001	4.8069999999999995	1.012	12.815	1.557	0.5770000000000001	0.602	0.083	0.336	0.9079999999999999	1.845	0.5529999999999999	2.096	0.7859999999999999	0.369	0.449	0.664	2.112	0.789	2.0709999999999997	0.86	0.479	0.441	0.815	0.778	0.7	1.875	0.804
11.50555	0.733	8.031	3.492	1.196	9.24	1.621	0.536	0.7909999999999999	0.608	8.065	5.138	0.7759999999999999	11.498	1.78	0.541	0.721	0.217	6.7410000000000005	5.34	1.1159999999999999	12.940999999999999	1.633	0.568	0.705	0.175	0.406	0.8109999999999999	1.8630000000000002	0.629	2.258	0.805	0.444	0.43799999999999994	0.826	1.9569999999999999	0.6920000000000001	2.204	0.934	0.6409999999999999	0.431	0.6609999999999999	0.884	0.833	2.037	0.82
11.67228	0.375	8.63	3.9019999999999997	1.514	10.468	1.9380000000000002	0.7090000000000001	0.907	0.539	8.687999999999999	5.353	0.7809999999999999	10.749	2.075	0.486	0.583	0.377	7.082999999999999	5.556	1.236	15.040999999999999	1.754	0.541	0.629	0.222	0.461	0.847	1.984	0.662	2.378	0.8390000000000001	0.45299999999999996	0.56	0.772	2.138	0.669	2.1519999999999997	0.8009999999999999	0.735	0.551	0.838	0.743	0.867	2.13	0.774
11.83901	0.519	9.062000000000001	3.7	1.226	10.87	1.8230000000000002	0.565	0.792	0.7120000000000001	9.033	5.9	0.81	12.648	1.729	0.659	0.871	0.29100000000000004	7.6	5.728	1.236	15.674000000000001	1.754	0.512	0.5429999999999999	0.308	0.26	0.904	2.128	0.547	2.378	0.81	0.45299999999999996	0.445	0.628	1.966	0.727	2.238	0.7440000000000001	0.649	0.493	0.6940000000000001	0.541	0.723	2.044	0.774
12.00569	0.525	9.609	3.7969999999999997	1.469	11.879000000000001	1.837	0.6940000000000001	0.777	0.545	9.583	6.223	0.85	13.739	1.8840000000000001	0.614	0.7390000000000001	0.512	8.262	6.138	1.3630000000000002	16.965	1.765	0.583	0.61	0.27	0.319	0.973	2.197	0.645	2.5340000000000003	0.8220000000000001	0.46299999999999997	0.542	0.7559999999999999	2.119	0.882	2.25	0.782	0.544	0.534	0.821	0.727	0.6779999999999999	2.141	0.898
12.17241	0.532	9.885	4.172	1.35	12.325	1.9180000000000001	0.718	0.887	0.6679999999999999	9.883	6.517	0.9059999999999999	14.249	1.913	0.5820000000000001	0.795	0.515	8.567	6.289	1.419	17.621	1.7930000000000001	0.607	0.67	0.1	0.622	0.858	2.311	0.758	2.589	0.8490000000000001	0.465	0.484	0.8390000000000001	2.4090000000000003	0.91	2.421	0.8420000000000001	0.48700000000000004	0.59	0.7909999999999999	0.982	0.7040000000000001	2.256	0.757
12.339	0.602	10.086	4.48	1.406	12.902999999999999	2.175	0.6890000000000001	0.8859999999999999	0.622	10.176	6.645	0.958	16.686	1.963	0.46399999999999997	0.617	0.44	9.256	6.933	1.4709999999999999	20.514	1.844	0.5770000000000001	0.602	0.255	0.48	0.9079999999999999	2.218	0.5529999999999999	2.642	0.7859999999999999	0.456	0.449	0.721	2.226	0.875	2.501	0.975	0.623	0.441	0.6709999999999999	0.778	0.6709999999999999	2.392	0.804
12.50569	0.62	10.857000000000001	4.782	1.591	14.075	2.015	0.643	0.812	0.64	11.347000000000001	7.267	0.972	16.77	2.064	0.563	0.746	0.21100000000000002	9.338	7.382999999999999	1.6569999999999998	20.313	1.945	0.589	0.7040000000000001	0.055	0.445	0.836	2.463	0.623	2.885	0.972	0.528	0.693	0.9059999999999999	2.3280000000000003	0.716	2.487	0.818	0.494	0.57	0.828	0.7909999999999999	0.713	2.407	0.82
12.67237	0.706	11.547	4.868	1.591	14.967	2.1590000000000003	0.7290000000000001	0.7829999999999999	0.612	11.635	7.18	1.001	17.69	2.064	0.7070000000000001	0.631	0.384	9.74	7.382999999999999	1.744	20.399	2.175	0.589	0.732	0.314	0.41600000000000004	1.095	2.376	0.652	3.0	0.8859999999999999	0.385	0.377	0.762	2.501	0.889	2.832	0.8759999999999999	0.6659999999999999	0.627	0.857	0.733	0.77	2.551	0.762
12.83902	0.611	11.995	5.119	1.671	16.133	2.153	0.637	0.95	0.718	11.796	7.803	1.166	19.257	2.085	0.557	0.71	0.512	10.705	8.177999999999999	1.765	22.109	2.081	0.698	0.638	0.299	0.34700000000000003	1.001	2.57	0.53	2.9930000000000003	0.736	0.435	0.28300000000000003	0.7559999999999999	2.4930000000000003	0.7090000000000001	2.738	0.782	0.659	0.534	0.735	0.727	0.6779999999999999	2.457	0.754
13.0057	0.53	12.432	5.152	2.0469999999999997	17.203	2.3280000000000003	0.812	0.809	0.636	12.463	8.354	1.055	19.782	2.175	0.531	0.713	0.376	11.056	8.269	1.913	22.634	2.0269999999999997	0.672	0.642	0.307	0.41	0.976	2.401	0.62	3.1689999999999996	0.912	0.467	0.45899999999999996	0.73	2.583	0.655	3.0	0.9	0.49	0.5660000000000001	0.94	0.73	0.623	2.576	0.758
13.1724	0.43200000000000005	12.946	5.398	2.06	17.746	2.369	0.565	0.9640000000000001	0.568	13.147	8.345	1.2409999999999999	20.358	2.334	0.5720000000000001	0.6409999999999999	0.32	11.513	8.72	2.185	23.24	2.185	0.627	0.6579999999999999	0.222	0.34600000000000003	0.904	2.675	0.633	3.154	0.8959999999999999	0.396	0.445	0.772	2.656	0.813	3.187	1.06	0.735	0.493	0.7809999999999999	0.57	0.6940000000000001	2.792	0.774
13.33907	0.629	12.767000000000001	5.854	2.115	19.811	2.625	0.706	0.789	0.621	13.314	8.915	1.094	22.393	2.416	0.713	0.7809999999999999	0.28300000000000003	12.37	9.118	2.182	25.131	2.354	0.595	0.654	0.32899999999999996	0.37	0.93	2.844	0.6579999999999999	3.525	0.9790000000000001	0.392	0.556	0.74	2.6519999999999997	0.838	3.213	0.912	0.5870000000000001	0.6629999999999999	1.0070000000000001	0.5670000000000001	0.691	2.8169999999999997	0.943
13.50567	0.45399999999999996	13.957	5.965	2.134	19.622	2.5	0.551	0.9209999999999999	0.591	14.242	9.291	1.374	23.506	2.525	0.675	0.773	0.44299999999999995	12.524000000000001	9.61	2.491	24.864	2.376	0.613	0.591	0.34600000000000003	0.547	1.0090000000000001	2.693	0.563	3.46	0.9420000000000001	0.47200000000000003	0.49200000000000005	0.758	2.8489999999999998	0.83	3.0610000000000004	0.85	0.581	0.597	0.769	0.758	0.74	3.07	0.794
13.67246	0.888	14.32	6.228	2.431	20.99	2.4530000000000003	0.62	0.875	0.65	14.465	9.692	1.41	22.335	2.531	0.6559999999999999	0.551	0.226	12.657	9.463	2.5269999999999997	27.173000000000002	2.44	0.595	0.7979999999999999	0.243	0.456	1.102	2.93	0.63	3.4389999999999996	0.807	0.6509999999999999	0.47	0.912	2.911	0.723	3.385	0.883	0.5589999999999999	0.807	0.748	0.5670000000000001	0.777	2.989	0.828
13.83908	0.684	14.675999999999998	6.515	2.58	22.002	2.431	0.9440000000000001	0.855	0.7040000000000001	14.68	9.713	1.3	23.658	2.677	0.461	0.642	0.49	13.357000000000001	9.857999999999999	2.76	27.084	2.444	0.602	0.54	0.33399999999999996	0.41700000000000004	0.904	2.99	0.636	3.8160000000000003	0.8690000000000001	0.423	0.33	1.005	3.228	0.785	3.36	0.77	0.562	0.6970000000000001	0.84	0.775	0.8690000000000001	3.02	0.8
14.0058	0.7909999999999999	14.807	6.849	2.531	22.948	2.552	0.805	1.0590000000000002	0.639	14.892000000000001	10.001	1.54	24.641	2.8339999999999996	0.726	0.7659999999999999	0.313	13.288	10.204	2.9160000000000004	28.791	2.5989999999999998	0.607	0.727	0.59	0.478	1.03	3.29	0.585	4.144	0.9359999999999999	0.551	0.628	0.752	3.272	0.737	3.659	0.986	0.66	0.59	0.762	0.838	0.733	3.264	0.8440000000000001
14.17237	0.483	15.078	6.917000000000001	2.753	22.576999999999998	2.6319999999999997	0.887	0.855	0.618	15.37	10.345	1.558	25.64	2.792	0.777	0.8140000000000001	0.34600000000000003	13.702	10.517999999999999	3.0189999999999997	30.243000000000002	2.7310000000000003	0.66	0.684	0.33399999999999996	0.561	0.9620000000000001	3.22	0.779	4.0169999999999995	0.898	0.452	0.445	0.804	3.0839999999999996	0.728	3.676	0.856	0.7340000000000001	0.524	1.156	0.631	0.754	3.135	0.8859999999999999
14.33908	0.8590000000000001	15.154000000000002	7.004	2.92	23.09	2.884	0.735	0.8170000000000001	0.794	15.5	10.814	1.755	26.995	2.79	0.6559999999999999	0.925	0.37	13.865	10.901	3.275	29.129	2.8139999999999996	0.6809999999999999	0.654	0.32899999999999996	0.37	1.016	3.16	0.745	4.445	1.008	0.478	0.47	0.912	3.0260000000000002	0.752	3.8739999999999997	0.826	0.5589999999999999	0.6629999999999999	0.835	0.711	0.777	3.5069999999999997	0.914
14.50578	0.634	15.449000000000002	7.181	3.125	24.421	2.887	0.652	0.82	0.568	16.053	10.934000000000001	1.845	27.924	2.967	0.63	0.7559999999999999	0.55	14.822000000000001	11.137	3.509	30.174	2.761	0.541	0.6579999999999999	0.39399999999999996	0.519	1.077	3.279	0.662	4.507	0.8959999999999999	0.45299999999999996	0.474	0.743	3.26	1.101	4.223	0.9159999999999999	0.562	0.637	0.7809999999999999	0.8290000000000001	0.809	3.4819999999999998	0.86
14.6725	0.7140000000000001	16.289	7.4910000000000005	3.2569999999999997	25.296	3.0189999999999997	0.667	1.065	0.735	16.258	11.163	1.892	27.624000000000002	2.8989999999999996	0.588	0.745	0.44299999999999995	15.232000000000001	11.107000000000001	3.701	29.701999999999998	2.923	0.613	0.649	0.28800000000000003	0.489	0.951	3.355	0.764	4.612	1.0	0.501	0.578	0.96	3.367	0.83	4.242	1.109	0.667	0.597	0.941	0.845	0.826	3.674	0.88
14.83924	0.561	15.987	7.684	3.5669999999999997	25.596	2.926	0.632	1.002	0.726	16.706	11.469000000000001	2.0580000000000003	28.729	3.093	0.639	0.882	0.342	15.562999999999999	11.758	3.866	31.958000000000002	2.944	0.55	0.8140000000000001	0.331	0.449	1.002	3.29	0.643	4.748	0.993	0.551	0.39799999999999996	0.9540000000000001	3.272	0.91	4.235	0.9279999999999999	0.573	0.59	1.107	0.6659999999999999	0.877	3.667	0.9590000000000001
15.00585	0.598	16.256	7.9510000000000005	3.7	26.281999999999996	3.034	0.599	0.941	0.675	16.863	11.609000000000002	2.046	28.799	3.2230000000000003	0.518	0.8140000000000001	0.34600000000000003	15.885	11.38	3.909	32.885	3.076	0.602	0.77	0.363	0.474	1.048	3.6510000000000002	0.607	4.792	0.812	0.509	0.445	0.804	3.429	0.9	4.365	0.885	0.705	0.5529999999999999	0.84	0.804	0.6679999999999999	3.8819999999999997	0.828
15.17255	0.9590000000000001	16.873	8.197000000000001	3.7939999999999996	26.509	3.2680000000000002	0.6579999999999999	0.9990000000000001	0.635	16.929000000000002	11.751	2.227	28.633000000000003	3.176	0.636	0.677	0.507	16.045	11.665999999999999	4.553	31.315	3.2	0.604	0.579	0.409	0.5589999999999999	1.113	3.545	0.6679999999999999	4.917	0.932	0.662	0.48100000000000004	0.8640000000000001	3.4410000000000003	0.762	4.4030000000000005	0.838	0.598	0.5579999999999999	0.845	0.8059999999999999	0.787	3.9219999999999997	0.753
15.33918	0.632	16.988	8.043	3.952	26.399	3.195	0.67	0.924	0.768	16.524	11.745	2.414	30.111	3.076	0.6779999999999999	0.8059999999999999	0.42200000000000004	16.305	12.409	4.915	32.16	3.301	0.5589999999999999	0.768	0.18	0.408	1.013	3.705	0.7390000000000001	5.105	1.003	0.591	0.726	0.963	3.803	0.747	4.851	0.9109999999999999	0.6709999999999999	0.946	0.945	0.7609999999999999	0.743	3.938	0.9420000000000001
15.50589	0.777	17.491	8.447000000000001	4.391	27.586	3.4339999999999997	0.882	0.907	0.8270000000000001	17.375999999999998	11.912	2.421	30.255	3.312	0.659	0.785	0.377	16.116	12.200999999999999	5.1770000000000005	32.907	3.451	0.598	0.831	0.39399999999999996	0.433	1.1059999999999999	3.8539999999999996	0.748	5.2829999999999995	0.8959999999999999	0.48200000000000004	0.531	0.743	3.6060000000000003	0.813	5.0	0.9159999999999999	0.677	0.637	0.924	0.7140000000000001	0.6940000000000001	4.086	0.86
15.67266	0.611	17.11	8.769	4.803	25.99	3.3310000000000004	0.637	0.95	0.6890000000000001	17.945999999999998	12.258	2.6319999999999997	30.609	3.3789999999999996	0.614	0.8540000000000001	0.627	16.539	12.0	5.242999999999999	32.080999999999996	3.432	0.698	0.9259999999999999	0.213	0.491	1.087	4.007	0.703	5.407	0.966	0.46299999999999997	0.37	1.072	3.614	0.738	5.0089999999999995	1.04	0.573	0.534	1.08	0.727	0.764	4.1530000000000005	0.84
15.83933	0.602	17.613	8.789	4.709	27.008000000000003	3.267	0.6890000000000001	0.9440000000000001	0.708	17.703	12.16	2.912	30.445999999999998	3.514	0.723	0.76	0.354	17.214000000000002	12.104000000000001	5.665	32.723	3.424	0.7490000000000001	0.774	0.255	0.595	1.051	4.0280000000000005	0.639	6.031000000000001	1.045	0.513	0.506	0.922	3.6919999999999997	0.789	5.087	0.946	0.738	0.643	1.073	0.6920000000000001	0.7	4.4319999999999995	0.8320000000000001
16.00591	1.119	17.441	8.616	4.91	27.87	3.497	0.7170000000000001	0.8	0.852	18.22	11.700999999999999	2.998	31.135	3.6	0.6940000000000001	0.76	0.354	17.214000000000002	12.505999999999998	5.952999999999999	31.861	3.511	0.605	0.889	0.284	0.652	1.166	4.114	0.7829999999999999	5.945	0.988	0.542	0.449	0.807	3.835	0.99	5.403	1.1179999999999999	0.623	0.7859999999999999	0.843	0.6920000000000001	0.872	4.518	1.005
16.17264	0.8190000000000001	18.223	8.861	5.358	29.854	3.343	0.593	1.107	0.7809999999999999	18.429000000000002	12.373	3.187	31.364	3.56	0.541	0.75	0.303	17.65	12.489	6.37	31.545	3.758	0.654	0.6759999999999999	0.233	0.46299999999999997	1.2409999999999999	4.16	0.8009999999999999	6.019	1.121	0.617	0.754	0.9990000000000001	4.253	0.95	5.247000000000001	0.963	0.698	0.46	0.8909999999999999	0.711	0.69	4.506	0.9640000000000001
16.33924	0.757	17.555	9.373	5.8420000000000005	28.266	3.6839999999999997	0.8490000000000001	1.018	0.833	18.594	12.395999999999999	3.4130000000000003	31.039	3.843	0.624	0.919	0.41	17.614	12.167	6.9110000000000005	30.961	3.84	0.593	0.787	0.426	0.45799999999999996	1.123	4.242	0.597	6.36	0.9740000000000001	0.613	0.49200000000000005	0.9670000000000001	3.905	0.8029999999999999	5.587999999999999	1.016	0.637	0.6859999999999999	1.088	0.68	0.7440000000000001	4.645	0.816
16.50594	0.62	17.93	8.951	5.817	29.342	3.6830000000000003	0.787	0.9840000000000001	0.871	19.225	12.672	3.387	31.462	3.76	0.563	0.8320000000000001	0.355	18.279	12.472000000000001	7.005	31.44	3.785	0.618	0.732	0.314	0.502	0.98	4.303	0.652	6.537000000000001	1.0590000000000002	0.557	0.521	1.021	4.111000000000001	0.889	5.505	1.048	0.58	0.627	0.857	0.733	0.713	4.506	0.9059999999999999
16.67269	0.574	18.618	9.421	6.49	29.881	3.957	0.8029999999999999	0.972	0.852	19.541	12.39	3.7739999999999996	33.003	3.9160000000000004	0.6940000000000001	0.732	0.44	17.730999999999998	12.966	7.59	33.068000000000005	3.855	0.5770000000000001	0.688	0.284	0.308	1.138	4.343999999999999	0.639	6.52	0.9590000000000001	0.513	0.621	0.836	4.209	0.789	6.0920000000000005	0.889	0.537	0.528	0.843	1.008	0.872	4.978	0.89
16.83929	1.0759999999999998	18.555	9.492	6.532	29.075	3.9960000000000004	0.525	0.9520000000000001	0.78	19.649	12.867	3.786	32.43	4.187	0.7040000000000001	0.742	0.635	18.444000000000003	12.897	8.064	33.097	4.0680000000000005	0.528	0.728	0.307	0.439	1.235	4.615	0.792	7.079	1.055	0.5529999999999999	0.603	1.075	4.48	0.914	6.277	1.044	0.5760000000000001	0.653	0.997	0.701	0.968	4.99	0.988
17.00589	0.616	18.352999999999998	9.579	7.308	29.046	3.8810000000000002	0.6970000000000001	1.0390000000000001	0.8079999999999999	19.707	13.212	4.044	31.768	4.274	0.7040000000000001	0.828	0.5489999999999999	17.955	13.040999999999999	8.351	33.27	4.3839999999999995	0.615	0.642	0.278	0.439	1.235	4.356	0.649	7.165	1.1420000000000001	0.611	0.517	1.018	4.308	0.799	6.306	0.9	0.7490000000000001	0.624	0.997	0.701	0.7959999999999999	5.019	0.988
17.17258	0.698	18.432000000000002	9.775	7.447	29.439	4.136	0.8959999999999999	1.151	0.775	19.785999999999998	13.465	4.328	33.54	4.212	0.643	0.825	0.541	18.637	13.322000000000001	8.921	33.346	4.122	0.669	0.868	0.27	0.606	1.145	4.64	0.818	7.707000000000001	0.9940000000000001	0.779	0.513	0.9	4.447	0.7959999999999999	6.446000000000001	1.126	0.659	0.7070000000000001	0.821	0.813	0.7929999999999999	5.532	0.898
17.33926	0.684	19.099	9.847000000000001	7.693	30.561	4.039	0.858	0.883	0.7609999999999999	19.85	13.562000000000001	4.574	32.217	4.401	0.605	0.8140000000000001	0.5760000000000001	18.987000000000002	13.821	9.625	33.23	4.282	0.775	0.713	0.33399999999999996	0.589	1.048	4.8	0.722	7.435	1.128	0.596	0.7609999999999999	0.919	4.463	0.9	6.547999999999999	0.971	0.648	0.61	1.012	0.775	0.782	5.49	1.001
17.50606	0.961	19.445999999999998	10.24	8.4	30.081	4.226	0.985	0.9520000000000001	0.78	20.625999999999998	13.845	4.792	32.573	4.503	0.7040000000000001	0.943	0.606	18.674	14.190999999999999	10.047	34.851	4.729	0.701	0.728	0.39299999999999996	0.583	1.177	5.046	0.706	7.682	1.084	0.5529999999999999	0.632	1.075	4.48	0.799	6.9670000000000005	1.073	0.6629999999999999	0.71	1.112	0.8740000000000001	0.7959999999999999	5.593999999999999	0.988
