	MG1655-1	PUTR3-1_1	PUTR4-3_1	PUTR5-6_1	PUTR7-7_1	PUTR8-10_1	proV-1	cspC-1	MG1655-2	PUTR3-1_2	PUTR4-3_2	PUTR5-6_2	PUTR7-7_2	PUTR8-10_2	proV-2	cspC-2	MG1655-3	PUTR3-1_3	PUTR4-3_3	PUTR5-6_3	PUTR7-7_3	PUTR8-10_3	proV-3	cspC-3	ptsP-1	wbbK-1	proV_cspC-1	proV_nagC-1	proV_ptsP-1	proV_wbbK-1	proV_ptsP_wbbK-1	proV_ptsP_nagC-1	ptsP-2	wbbK-2	proV_cspC-2	proV_nagC-2	proV_ptsP-2	proV_wbbK-2	proV_ptsP_wbbK-2	proV_ptsP_nagC-2	ptsP-3	wbbK-3	proV_cspC-3	proV_nagC-3	proV_ptsP-3	proV_wbbK-3	proV_ptsP_wbbK-3	proV_ptsP_nagC-3
42.17648	9.257	43.63	40.907	45.224	40.92	72.05199999999999	12.853	26.916	9.957	43.402	38.794000000000004	46.266000000000005	40.222	73.256	12.806	31.333000000000002	9.645	43.41	38.992	46.596000000000004	40.179	75.498	12.276	25.656999999999996	7.782	8.713	17.934	8.302999999999999	15.349	13.535	16.457	4.925	9.541	6.891	15.997	7.279	13.972000000000001	15.294	17.396	4.4239999999999995	8.379	4.078	5.797000000000001	3.6639999999999997	8.054	6.1610000000000005	13.404000000000002	5.202999999999999
42.34319	9.45	43.981	40.552	45.843	40.866	72.649	13.045	27.666999999999998	10.203	43.233999999999995	38.98	46.913000000000004	40.111999999999995	73.415	13.023	31.476	9.755	43.678999999999995	39.429	45.99	40.18	75.57300000000001	12.577	26.109	8.11	8.767999999999999	18.692	8.36	15.837	11.814	16.711	5.013	9.76	7.141	16.537	7.143	14.132	15.18	17.854	4.24	8.465	3.9210000000000003	5.877000000000001	3.64	8.19	6.382000000000001	13.565999999999999	5.374
42.50973	9.672	44.38	40.782	45.81	41.177	72.507	12.722000000000001	28.509	10.372	43.66	39.571	46.961999999999996	40.397	73.602	13.686	31.753	10.033	44.433	39.221	46.69	40.928000000000004	75.954	13.047	27.688000000000002	8.361	8.991	19.089000000000002	8.472000000000001	16.038	12.284	17.586	5.176	10.092	7.087000000000001	17.014	7.284	14.743	16.01	18.25	4.346	8.821	4.164	6.131	3.7510000000000003	8.687999999999999	6.631	14.148	5.562
42.67649	9.774	44.953	40.936	45.513999999999996	41.551	72.36	13.427	29.432	10.42	43.931000000000004	39.679	47.159	40.662	73.706	13.821	32.442	10.082	44.841	38.992	46.964	40.779	76.006	13.425	26.339000000000002	8.765	9.093	19.645	8.544	17.08	12.828	18.355999999999998	5.324	10.469000000000001	7.292999999999999	17.624000000000002	7.303999999999999	15.100999999999999	15.904000000000002	18.942999999999998	4.4639999999999995	8.865	4.2010000000000005	6.13	3.7960000000000003	8.904	6.702999999999999	14.475999999999999	5.516
42.84333	9.82	44.868	40.722	45.945	41.446000000000005	72.78699999999999	13.854000000000001	28.717	10.574000000000002	44.832	38.911	46.878	40.583	73.774	14.162	32.92	10.154	44.512	39.681	46.906000000000006	40.649	75.98899999999999	13.96	26.009	8.863999999999999	9.248	19.65	8.728	17.39	13.198	20.449	5.376	10.923	7.4239999999999995	17.739	7.513	15.412	16.297	19.303	4.436	9.214	4.282	6.225	3.925	9.027999999999999	7.023	14.98	5.787999999999999
43.00985	10.0	44.817	40.864000000000004	45.92	41.586999999999996	72.425	14.526	29.301	10.481	44.48	39.243	47.29	40.916	73.902	14.779000000000002	33.283	10.307	45.034	39.330999999999996	46.772	40.955	76.008	13.894	28.18	9.044	9.318999999999999	20.1	8.827	17.705	13.459000000000001	18.789	5.449	11.049000000000001	7.551	17.397000000000002	7.421	15.809000000000001	16.42	19.617	4.6739999999999995	9.532	4.383	6.377000000000001	3.97	9.29	7.041	15.35	5.808
43.17657	10.186	46.013999999999996	41.153999999999996	46.299	42.097	72.958	14.849	28.788	10.831	45.54	39.372	47.095	41.071000000000005	73.891	15.241	33.46	10.493	45.547	39.512	47.176	41.71	76.244	14.491	28.377	9.558	9.477	20.785	9.066	18.195999999999998	14.522	19.867	5.521	11.481	7.57	18.081	7.716	16.218	16.884	20.302	4.718	9.853	4.345	6.511	4.154	9.613999999999999	7.1979999999999995	15.786	6.042999999999999
43.3432	10.902000000000001	45.293	41.468	45.718999999999994	41.754	72.898	15.485999999999999	29.276999999999997	10.780999999999999	46.216	39.088	47.61	41.111000000000004	74.161	15.770999999999999	34.013000000000005	10.499	46.305	40.509	46.73	41.393	76.27	14.964	28.154	9.674	9.619	20.884	9.179	18.757	15.9	20.500999999999998	5.657	11.844000000000001	7.653	18.589000000000002	7.638	16.75	17.335	20.701999999999998	4.824	10.129	4.315	6.766	4.212	9.923	7.42	16.098	6.1770000000000005
43.50997	10.787	45.658	41.729	46.162	41.905	73.423	15.889000000000001	30.183000000000003	11.159	45.622	39.345	47.505	41.043	74.301	16.417	34.525999999999996	10.629000000000001	45.739	39.594	47.067	41.464	76.436	15.147	28.377	10.133	9.722999999999999	21.496	9.148	19.236	16.382	21.206999999999997	5.63	12.001	7.816	19.121	7.852	17.202	17.541	21.478	4.936	10.263	4.427	6.921	4.263999999999999	10.27	7.608	16.688	6.562
43.67664	10.972999999999999	46.083999999999996	41.143	46.231	42.441	73.406	16.648	31.131	11.235	46.294	39.361	47.821000000000005	41.196000000000005	74.42	16.219	34.79	10.979000000000001	46.383	40.102	47.137	41.535	76.527	15.524000000000001	29.572	10.345999999999998	9.8	23.212	9.389	19.721	15.282	20.951	5.653	12.378	7.976	20.098	7.956	17.633	17.534000000000002	21.936	5.042	10.640999999999998	4.669	7.051	4.34	10.51	7.767	17.037	6.531000000000001
43.84338	10.815	45.891000000000005	41.643	46.417	42.394	73.441	16.73	30.615	11.295	46.373000000000005	39.69	47.705	41.258	74.343	16.108	35.38	11.12	46.9	39.811	47.736999999999995	41.463	76.85600000000001	16.016	29.412	10.812000000000001	9.751	23.223000000000003	9.342	20.313	16.125999999999998	22.334	5.778	12.735	8.068999999999999	20.194000000000003	7.88	18.063	17.883	22.549	5.141	10.867	4.467	7.297000000000001	4.431	10.783	7.992999999999999	17.551	6.657
44.00999	11.126	46.668	41.532	46.927	42.36600000000001	73.458	17.487000000000002	31.733	11.69	46.385	39.643	48.051	41.422	74.638	17.169	35.696	11.325	47.18600000000001	39.806999999999995	47.528999999999996	41.65	76.8	16.281	29.899	11.047	10.008	23.728	9.568999999999999	20.891	13.549000000000001	22.787	6.159	13.08	8.209	20.476	7.973	18.611	18.293	22.944000000000003	5.382000000000001	11.368	4.49	7.452999999999999	4.52	11.158	8.302	18.151	6.899
44.1767	11.417	47.06100000000001	41.373999999999995	46.637	42.56399999999999	73.67399999999999	18.464000000000002	32.361999999999995	11.843	46.97	39.788000000000004	47.98	41.757	74.691	17.435	36.111	11.450999999999999	48.263999999999996	40.224000000000004	47.593999999999994	41.983999999999995	76.718	16.656	30.72	11.475	10.079	23.697	9.585	21.324	14.087	23.421	6.172999999999999	13.370999999999999	8.251	20.991	8.152999999999999	19.125	18.56	23.488000000000003	5.367999999999999	11.712	4.53	7.636	4.59	11.450999999999999	8.455	18.583	7.104
44.3434	11.728	47.023	41.696999999999996	47.364	42.256	73.896	19.293	31.65	12.045	46.851000000000006	39.998000000000005	48.051	41.723	74.638	17.195999999999998	36.106	11.597999999999999	47.678000000000004	40.19	47.721000000000004	42.086999999999996	76.882	17.184	30.939	11.704	10.227	23.344	9.76	22.123	13.412	24.648000000000003	6.296	13.790999999999999	8.482999999999999	21.734	8.055	19.46	18.785	24.011	5.437	11.888	4.5169999999999995	7.809	4.575	11.842	8.85	19.0	7.337000000000001
44.51016	11.975	47.735	41.614	46.817	42.721000000000004	73.595	18.39	33.265	12.045	47.48	40.053000000000004	48.379	41.996	74.911	17.660999999999998	36.544000000000004	11.981	48.335	40.409	47.693000000000005	41.81399999999999	77.046	17.730999999999998	31.705	12.251	10.390999999999998	23.728	9.843	22.615	13.549000000000001	23.909000000000002	6.734	14.284	8.455	22.171999999999997	8.356	20.226	19.278	24.666999999999998	5.547000000000001	12.298	4.736000000000001	7.973	4.9030000000000005	12.198	8.959	19.492	7.364
44.67675	12.105	47.55	41.602	47.778	42.79	74.22800000000001	18.407	32.034	12.339	47.541000000000004	39.899	48.001000000000005	42.00899999999999	74.88600000000001	17.895	37.164	12.138	48.669	39.986999999999995	48.028999999999996	41.88399999999999	76.965	18.02	31.705	12.487	10.467	24.828000000000003	9.975	23.335	14.17	24.719	6.925	14.710999999999999	8.754	22.261999999999997	8.35	20.590999999999998	19.535999999999998	25.465	5.822	12.702	4.711	8.072000000000001	4.954	12.651	9.363999999999999	19.86	7.721
44.84352	12.645999999999999	48.111000000000004	42.028	47.601000000000006	42.997	74.156	19.274	32.899	12.47	47.665	40.215	48.698	41.861000000000004	75.142	18.570999999999998	37.781	12.595999999999998	48.875	40.795	48.208	42.119	77.165	18.56	31.614	12.890999999999998	10.762	26.049	10.215	23.71	14.929	26.239	7.193	15.142000000000001	8.913	22.5	8.562999999999999	21.103	19.939	26.085	5.9	13.052	4.816	8.311	5.003	13.054	9.686	20.480999999999998	7.744
45.01011	12.932	48.474	41.861000000000004	47.611000000000004	42.776	74.498	19.074	33.703	12.62	47.617	40.053000000000004	48.543	42.188	75.10300000000001	18.646	38.076	12.72	48.718	41.367	48.268	42.086999999999996	77.484	19.045	33.265	13.592	10.829	28.023000000000003	10.472000000000001	24.201999999999998	15.629000000000001	26.973000000000003	7.527	15.542	8.866	23.458000000000002	8.547	21.539	20.180999999999997	26.802	6.0120000000000005	13.557	4.928	8.465	5.149	13.265	9.835	21.024	8.24
45.17689	13.198	48.725	42.285	47.805	42.898999999999994	74.092	19.336	35.805	12.886	47.705	40.855	48.656000000000006	42.201	75.16	19.753	38.503	12.875	49.052	40.424	48.631	42.70399999999999	77.429	19.278	33.071	14.045	10.931	25.265	10.520999999999999	24.783	15.837	27.451999999999998	7.772	15.913	9.246	23.983	8.596	22.094	20.465	27.679000000000002	6.1770000000000005	13.905	4.902	8.863999999999999	5.172000000000001	13.662	10.183	21.8	8.322000000000001
45.34354	13.174000000000001	47.937	41.721000000000004	47.644	43.345	74.322	19.61	33.363	12.972000000000001	48.555	40.014	48.44	42.373000000000005	75.416	20.189	38.868	13.097000000000001	49.356	40.434	48.471000000000004	42.413000000000004	77.35600000000001	19.633	33.961999999999996	14.593	11.017999999999999	26.105999999999998	10.745	25.734	17.805	26.451	7.479	16.379	9.552999999999999	24.605999999999998	8.71	22.801	20.982	28.217	6.296	14.373	5.022	9.029	5.315	14.181	10.515999999999998	22.261	8.686
45.51028	13.51	49.133	41.651	47.668	43.113	74.59100000000001	20.853	33.446	13.362	48.222	40.114000000000004	48.655	42.278	75.469	20.232	38.798	13.434000000000001	50.335	41.403	48.873999999999995	42.316	77.493	20.467	33.856	15.097000000000001	11.189	26.758000000000003	10.888	26.358	16.178	27.01	7.645	16.855999999999998	9.611	24.793000000000003	9.017000000000001	23.395	21.381999999999998	29.090999999999998	6.513999999999999	14.517999999999999	5.157	9.232999999999999	5.428999999999999	14.687000000000001	10.714	22.881	8.905
45.67691	13.775	49.821000000000005	42.731	47.917	43.345	74.486	20.811	34.483000000000004	13.573	48.828	40.943000000000005	48.931999999999995	42.81	75.607	21.008000000000003	38.95	13.642999999999999	50.448	40.516	48.908	42.248999999999995	77.657	21.217	34.372	15.494000000000002	11.51	25.805999999999997	11.073	26.99	15.511	28.608	7.862	17.362000000000002	9.635	25.096999999999998	9.038	24.193	21.636999999999997	30.019000000000002	6.651	15.001	4.967	9.603	5.561	14.972999999999999	11.171	23.435	9.096
45.84355	14.3	49.042	42.114	47.985	43.302	74.558	21.419	35.010999999999996	13.743	49.005	40.354	48.89	42.494	75.707	21.343000000000004	39.289	13.868	50.352	40.937	49.193999999999996	42.888999999999996	77.757	21.906999999999996	35.119	16.293	11.57	26.36	11.324000000000002	27.6	16.555	30.013	8.331	18.024	9.968	25.761	9.125	24.912	22.136999999999997	30.684	6.902	15.444	5.053	9.691	5.676	15.554	11.368	24.29	9.456
46.01024	14.527000000000001	49.576	42.217	48.464	43.623000000000005	74.888	22.244	35.774	14.052	49.349	40.836999999999996	49.261	42.65	75.817	21.866999999999997	39.611	14.177	50.422	41.012	49.483999999999995	43.019	77.866	22.485	35.663000000000004	16.845	11.798	27.480999999999998	11.635	28.611	18.447	30.223000000000003	8.589	18.331	10.116	26.609	9.517999999999999	25.487	22.305	31.447	7.0520000000000005	15.917	5.341	10.135	5.987	15.833	11.950999999999999	24.894000000000002	9.823
46.17704	14.895	49.138000000000005	42.567	48.571999999999996	43.591	74.54	22.614	36.476	14.145999999999999	49.293	40.533	48.958999999999996	42.891999999999996	75.771	22.729	39.797	14.325999999999999	50.038000000000004	41.11600000000001	49.099	42.986999999999995	77.73899999999999	22.991999999999997	35.71	17.296	11.81	28.372	11.592	29.393	18.57	29.482	8.981	18.755	10.263	27.063000000000002	9.557	26.296	22.62	32.067	7.361000000000001	16.366	5.295	10.285	6.08	16.284000000000002	12.181	25.32	10.106
46.34356	15.085999999999999	49.22	42.266999999999996	48.681000000000004	43.864	74.704	23.105	36.695	14.638	49.456	41.13399999999999	49.342	43.001000000000005	76.071	23.193	39.578	14.735999999999999	50.93899999999999	40.871	49.071999999999996	43.205	78.12100000000001	23.483	36.475	18.115	12.138	29.028000000000002	11.974	30.131	16.713	30.766	9.309	19.465	10.591	27.936999999999998	9.639	26.869	23.112	32.887	7.388999999999999	16.885	5.295	10.695	6.189	16.994	12.7	26.03	10.407
46.51023	15.494000000000002	49.408	42.23	48.625	44.238	74.884	23.544	36.434	14.825999999999999	49.181000000000004	39.817	49.148	43.13	76.061	23.77	40.006	15.007	51.894	41.244	49.696000000000005	43.305	77.976	24.115	36.433	18.527	12.161	29.146	12.079	30.905	15.7	31.06	9.412	20.149	10.776	28.136999999999997	9.798	27.615	23.471	33.5	7.707999999999999	17.293	5.531000000000001	10.995999999999999	6.484	17.406	13.026	26.719	10.754000000000001
46.67692	15.952	50.27	42.601000000000006	48.31100000000001	43.762	74.94800000000001	24.302	37.544000000000004	15.093	49.851000000000006	40.652	49.408	43.336999999999996	75.87899999999999	24.171999999999997	40.431999999999995	15.247	51.388999999999996	41.15	49.52	43.266000000000005	78.203	24.517	37.079	19.039	12.511	28.153000000000002	12.237	31.715	15.94	32.031	9.707	20.552	11.044	28.701999999999998	9.902000000000001	28.344	24.037	34.228	7.702999999999999	17.779	5.526	11.207	6.479	17.891	13.565999999999999	27.394000000000002	11.05
46.8438	16.095	50.173	42.367	48.926	44.074	75.048	24.965	35.751	15.427999999999999	49.973	41.238	49.504	43.349	76.143	25.026999999999997	40.634	15.745	51.156000000000006	40.998000000000005	49.97	43.305	78.304	25.070999999999998	37.171	19.839000000000002	12.68	28.053	12.352	32.626999999999995	16.766	32.918	9.876	21.133000000000003	11.35	29.094	9.908	29.281999999999996	24.51	34.866	7.899	18.277	5.749	11.624	6.785	18.554000000000002	13.735999999999999	28.086	11.300999999999998
47.01041	16.541	50.108999999999995	42.396	48.724	43.911	75.006	25.375	36.256	15.547	50.536	40.579	49.575	43.485	76.235	25.406999999999996	40.909	16.027	51.555	41.082	50.262	42.953	78.175	25.506999999999998	38.3	20.713	12.884	28.974	12.639000000000001	33.488	16.884	34.195	10.058	21.708000000000002	11.503	29.93	10.276	29.954	24.862	35.395	8.248	18.831	5.6370000000000005	12.065999999999999	6.992000000000001	19.073	14.21	28.461	11.592
47.17714	16.699	50.426	42.148999999999994	49.066	44.371	75.109	26.373	37.951	16.034000000000002	49.733999999999995	40.763000000000005	50.409	43.372	76.363	25.857	41.015	16.266	51.843	41.489	50.035	43.251000000000005	78.411	26.203000000000003	38.793	21.329	13.017999999999999	28.683000000000003	12.937000000000001	34.039	17.26	34.868	10.277000000000001	22.406	11.693	30.619	10.629000000000001	30.535	25.176	36.079	8.334	19.288	5.615	12.276	7.154	19.498	14.587	29.398000000000003	11.73
47.34376	17.461	50.365	42.722	48.981	44.348	75.403	27.096999999999998	39.85	16.329	49.782	40.418	49.886	43.294	76.362	26.558000000000003	41.318000000000005	16.948	51.483999999999995	40.916	50.38	43.633	78.52199999999999	27.23	38.756	22.298000000000002	13.335999999999999	30.02	13.2	34.813	18.898	34.53	10.587	23.046	11.869000000000002	31.471	10.618	30.976	25.576	36.916	8.609	19.616	5.995	12.607999999999999	7.222	20.085	15.294	29.807	12.367
47.51043	17.762	50.613	42.266999999999996	49.118	44.246	75.305	27.884	39.535	16.577	50.713	41.18899999999999	50.133	43.466	76.535	27.043000000000003	41.49	17.084	51.95	41.089	50.383	43.068999999999996	78.449	27.197	38.905	22.621	13.475999999999999	31.212	13.339	35.400999999999996	18.406	36.036	10.674000000000001	23.424	12.147	31.897	10.758	31.866999999999997	26.034000000000002	37.529	8.781	20.217	5.896	12.88	7.609	20.544	15.649000000000001	30.371	12.536
47.67703	18.315	51.01	42.287	49.133	44.293	75.197	28.65	38.685	16.965999999999998	50.208999999999996	40.524	50.257	43.703	76.454	27.535999999999998	41.646	17.555	52.155	41.464	50.699	43.635	78.585	28.263	39.856	23.579	13.757	31.539	13.785	36.108000000000004	18.303	37.825	11.149000000000001	24.000999999999998	12.485	32.359	11.013	32.547	26.418000000000003	38.342	9.067	20.686999999999998	6.046	13.158	7.7829999999999995	21.066	15.984000000000002	31.108	12.847999999999999
47.84379	18.43	50.833999999999996	42.58	49.202	44.803999999999995	75.39	28.98	39.035	17.438	50.988	41.224	50.516999999999996	43.832	76.59	28.574	41.72	17.861	52.523999999999994	41.457	50.551	43.736999999999995	78.611	28.92	39.986999999999995	24.345	13.902000000000001	31.32	14.175999999999998	36.731	18.528	38.876	11.433	24.576	12.713	33.229	11.132	33.2	27.129	39.019	9.379	21.238000000000003	6.142	13.709000000000001	8.011000000000001	21.695999999999998	16.454	31.761999999999997	13.213
48.01046	18.992	50.611000000000004	43.46	49.608999999999995	44.758	75.485	29.721	40.26	17.915	50.711000000000006	41.428999999999995	50.406000000000006	44.032	76.77199999999999	29.099	42.083	18.232	52.386	41.135	50.79	43.879	78.686	29.745	40.259	25.331999999999997	14.129000000000001	30.703000000000003	14.32	37.846	18.98	38.766	11.762	25.233	13.044	33.849000000000004	11.437999999999999	33.791	27.461	39.54	9.593	21.775	6.159	14.029000000000002	8.232999999999999	22.107	16.934	32.404	13.569
48.17728	19.525	51.321000000000005	42.226000000000006	49.718	44.562	75.60300000000001	30.121	42.523	17.955	51.175	40.961999999999996	50.706	43.645	76.89	29.691	42.434	18.355	53.424	41.403	50.623999999999995	43.902	78.915	30.445999999999998	40.882	26.525	14.333	31.105	14.495999999999999	38.469	18.748	40.434	12.100999999999999	25.769000000000002	13.329	34.525999999999996	11.696	34.44	27.889	40.218	9.877	22.173000000000002	6.36	14.536	8.436	22.561	17.522000000000002	32.942	13.99
48.34391	19.98	49.838	43.271	49.47	44.515	76.192	30.784000000000002	39.703	18.38	50.843	41.468	50.485	44.284	77.046	30.576999999999998	42.58	19.002	52.821999999999996	41.71	50.699	43.99	78.936	30.974	40.855	27.93	14.807	31.309	15.052	39.289	18.735	41.067	12.514000000000001	26.484	13.525	34.958	11.977	35.255	28.662	41.071000000000005	10.147	23.096999999999998	6.377999999999999	14.995999999999999	8.742	23.249000000000002	18.059	33.588	14.54
48.51048	20.619	50.2	42.827	49.855	44.644	76.04	31.324	40.418	18.967	51.038000000000004	40.961999999999996	50.678000000000004	44.001000000000005	77.055	30.758000000000003	42.708	19.586	53.068999999999996	41.485	51.062	44.476000000000006	78.915	32.387	41.373999999999995	29.204	14.907	32.499	15.097999999999999	39.918	18.83	41.2	12.949000000000002	27.054000000000002	13.902999999999999	35.783	12.079	35.643	28.818	41.722	10.505999999999998	23.320999999999998	6.524	15.275	8.982999999999999	23.901	18.479	34.2	14.892999999999999
48.67718	20.976999999999997	51.538000000000004	42.626999999999995	49.99100000000001	45.02	75.83800000000001	32.181	40.926	19.214000000000002	50.516999999999996	41.065	50.924	44.185	77.046	31.616	43.001999999999995	20.053	53.452	41.641000000000005	51.442	44.331	78.98899999999999	32.972	42.13	30.31	15.315999999999999	32.73	15.505999999999998	40.646	19.541	41.666000000000004	13.054	27.663	14.174000000000001	36.318000000000005	12.296	36.588	29.429000000000002	42.507	10.773	23.927	6.706	15.770999999999999	9.117	24.374000000000002	19.22	35.006	15.19
48.84395	21.469	50.772	42.763999999999996	49.93600000000001	44.828	75.866	33.22	42.048	19.57	50.955	41.777	50.678000000000004	43.93899999999999	77.046	32.218	43.056000000000004	20.354	53.288000000000004	40.983999999999995	51.305	44.085	78.962	33.355	42.458	31.869	15.48	32.784	15.835	41.549	19.377	43.17100000000001	13.3	28.401999999999997	14.475	37.166	12.515	37.108000000000004	29.894000000000002	43.0	10.964	24.392	6.542000000000001	16.154	9.363	24.839000000000002	19.63	35.335	15.573
49.01059	22.235	51.538000000000004	42.353	50.155	44.91	76.085	34.014	44.839	20.172	51.803000000000004	41.339	51.198	44.431000000000004	77.21	33.093	43.412	20.764	53.753	41.531000000000006	51.223	44.331	79.126	34.422	42.622	34.086	15.725999999999999	32.866	16.245	42.206	19.514	44.648999999999994	13.629000000000001	29.195999999999998	14.83	38.069	12.843	37.819	30.824	44.04	11.347000000000001	25.048000000000002	6.98	16.564	9.91	25.496	20.123	36.265	15.927999999999999
49.17717	22.81	51.878	43.146	50.086000000000006	45.185	76.21	34.519	41.906000000000006	20.305	51.103	41.645	51.512	44.104	77.366	34.175	43.578	21.229	53.082	42.297	51.397	44.248000000000005	79.311	35.34	43.633	37.146	16.129	33.675	16.456	42.943999999999996	19.975	46.397	14.245999999999999	29.671	15.093	38.613	12.997	38.553000000000004	31.301	44.782	11.796	25.625999999999998	7.287000000000001	17.032	10.036	26.107	20.752	36.941	16.903
49.34393	23.248	51.648	42.873000000000005	50.265	45.02	75.94800000000001	35.19	41.802	20.91	50.873000000000005	41.312	51.088	44.266999999999996	77.374	34.926	43.494	21.613000000000003	52.958999999999996	41.887	51.442	44.248999999999995	79.235	35.79	43.525	39.667	16.328	34.754	16.984	43.601000000000006	20.499000000000002	46.81	14.312999999999999	30.263	15.378	39.273	13.253	39.379	31.7	45.461999999999996	11.84	26.143	7.062	17.549	10.485	26.754	21.272	37.688	17.05
49.51058	23.717	51.4	42.645	50.318999999999996	45.177	76.266	36.571	42.722	21.269000000000002	51.857	41.361000000000004	51.251999999999995	44.424	77.475	35.816	43.816	22.136999999999997	52.795	42.07	51.44	44.542	79.31	36.734	44.585	43.0	16.602	34.904	17.257	44.744	20.309	48.131	14.502	30.875	15.567	39.976	13.607999999999999	39.917	32.341	46.251000000000005	12.218	26.833000000000002	7.272	17.965999999999998	10.729000000000001	27.285	21.769000000000002	38.497	17.567999999999998
49.67736	24.545	51.019	42.577	50.593	45.516000000000005	76.432	37.113	45.498999999999995	21.962	52.378	41.56	51.225	44.243	77.583	36.602	44.318000000000005	22.746	53.588	42.192	51.333999999999996	44.335	79.362	37.602	44.35	46.536	16.944000000000003	34.324	17.572	45.438	20.758000000000003	46.835	14.765999999999998	31.584	16.186	40.81	13.897	40.451	33.021	46.968999999999994	12.485	27.111	7.2989999999999995	18.271	11.183	27.72	22.213	38.788000000000004	18.022000000000002
49.84398	24.676	51.868	43.323	50.347	45.55	76.497	37.482	43.70399999999999	22.123	51.858999999999995	40.691	51.772	44.305	77.455	37.653	44.461000000000006	23.069000000000003	54.08	42.173	51.637	44.59	79.616	38.08	45.151	50.256	17.244	34.284	17.927	45.963	21.303	47.867	15.315	32.283	16.488	41.82899999999999	14.225999999999999	41.115	33.556	47.93	12.9	27.706	7.526	18.785	11.376	28.283	22.973000000000003	39.81	18.57
50.01072	25.393	51.265	43.342	50.32	45.68	76.404	38.289	43.585	22.590999999999998	50.763999999999996	41.041000000000004	51.635	44.599	77.583	38.298	44.4	23.566	53.943999999999996	42.11	51.99	44.746	79.718	39.189	45.308	54.906000000000006	17.518	35.308	18.338	46.833	21.25	49.269	15.613	32.897	16.815	42.31399999999999	14.415999999999999	41.955	34.389	48.638000000000005	13.169	28.068	7.627000000000001	19.311	11.73	28.869	23.526	40.429	18.925
50.17746	26.182	51.071000000000005	42.426	50.511	45.56	76.622	39.227	44.721000000000004	22.884	51.583	40.649	51.635	44.67100000000001	77.721	38.91	44.911	24.136	54.108999999999995	41.687	51.604	44.788000000000004	79.502	39.746	45.516000000000005	59.813	17.834	34.959	18.627	47.537	21.651	50.048	16.063	33.313	17.429000000000002	42.824	14.594000000000001	42.6	34.97	49.373000000000005	13.56	28.778000000000002	7.7379999999999995	19.773	12.044	29.42	24.206	41.016999999999996	19.43
50.34413	26.95	52.891999999999996	42.611000000000004	50.63399999999999	45.798	76.705	40.208	44.083999999999996	23.436	51.733999999999995	41.516000000000005	51.758	44.909	77.803	40.027	44.957	24.685	54.31399999999999	42.063	51.975	44.753	79.747	40.562	46.657	65.541	18.305999999999997	36.242	19.235	48.512	21.93	51.451	16.480999999999998	34.158	17.847	43.691	15.011	43.468	35.678000000000004	50.208999999999996	14.007	29.381	8.052	20.349	12.515999999999998	29.938000000000002	24.892	42.05	19.903
