	MG1655-1	23BD2-4_1	23BD4-3_1	23BD6-1_1	23BD7-4_1	metJ-1	acrB-1	metJ_acrB-1	MG1655-2	23BD2-4_2	23BD4-3_2	23BD6-1_2	23BD7-4_2	metJ-2	acrB-2	metJ_acrB-2	MG1655-3	23BD2-4_3	23BD4-3_3	23BD6-1_3	23BD7-4_3	metJ-3	acrB-3	metJ_acrB-3	metJ_relA_acrB-1	metJ_relA_purT-1	metJ_relA_clsA-1	metJ_relA_rnb-1	metJ_relA_yeaR-1	metJ_relA_treR-1	metJ_relA_treA-1	metJ_relA_acrB-2	metJ_relA_purT-2	metJ_relA_clsA-2	metJ_relA_rnb-2	metJ_relA_yeaR-2	metJ_relA_treR-2	metJ_relA_treA-2	metJ_relA_acrB-3	metJ_relA_purT-3	metJ_relA_clsA-3	metJ_relA_rnb-3	metJ_relA_yeaR-3	metJ_relA_treR-3	metJ_relA_treA-3
9.00548	0.307	2.2230000000000003	3.3810000000000002	2.8139999999999996	8.583	1.034	0.958	1.091	0.262	3.002	4.2589999999999995	2.531	9.953	0.8220000000000001	0.825	1.094	0.488	3.1860000000000004	3.66	2.278	9.95	0.9259999999999999	1.084	1.129	0.8590000000000001	2.046	0.6890000000000001	0.574	0.753	0.973	0.67	0.552	1.824	0.475	0.41	0.677	1.102	0.991	0.591	1.177	0.596	0.5429999999999999	0.682	0.754	0.789
9.17221	0.29100000000000004	2.43	3.702	2.911	9.461	0.963	1.0	1.161	0.187	3.4010000000000002	4.607	2.937	10.407	1.032	0.611	1.107	0.41	3.3080000000000003	4.064	2.512	11.245999999999999	1.0490000000000002	0.9259999999999999	1.198	0.698	1.86	0.336	0.53	0.8220000000000001	1.173	0.7340000000000001	0.619	1.892	0.545	0.507	0.42700000000000005	0.996	0.912	0.745	1.3319999999999999	0.386	0.445	0.696	0.7929999999999999	0.774
9.33881	0.392	2.56	4.0	3.095	10.692	1.1179999999999999	0.93	1.3159999999999998	0.262	3.761	4.765	3.178	11.696	0.991	0.7120000000000001	1.122	0.488	3.4389999999999996	4.476	2.728	13.465	1.151	0.943	1.213	0.69	2.074	0.6890000000000001	0.63	0.8370000000000001	1.1420000000000001	0.9520000000000001	0.72	2.077	0.644	0.607	0.5920000000000001	1.13	0.991	0.76	1.4580000000000002	0.315	0.5429999999999999	0.541	0.67	0.845
9.50564	0.42200000000000004	2.98	4.31	3.352	10.767000000000001	1.235	1.0190000000000001	1.2930000000000001	0.316	4.034	5.186	3.321	11.909	1.163	0.713	1.3780000000000001	0.285	4.195	4.783	2.8930000000000002	13.168	1.0659999999999998	1.001	1.3019999999999998	0.6859999999999999	2.187	0.495	0.633	0.981	1.271	0.862	0.5529999999999999	2.023	0.593	0.386	0.805	1.236	0.7859999999999999	0.6509999999999999	1.3519999999999999	0.322	0.5489999999999999	0.66	0.8109999999999999	0.821
9.67216	0.413	3.39	4.553	3.679	12.071	1.3940000000000001	1.011	1.565	0.276	4.525	5.68	3.7880000000000003	13.634	1.042	0.703	1.2570000000000001	0.525	4.352	4.94	3.19	13.769	1.14	1.047	1.433	0.815	2.177	0.486	0.596	0.747	1.256	0.765	0.542	2.125	0.528	0.713	0.7340000000000001	1.139	0.941	0.8109999999999999	1.4	0.37	0.597	0.679	0.885	0.8959999999999999
9.83884	0.263	3.575	4.795	4.09	13.485999999999999	1.189	1.002	1.304	0.265	4.735	5.865	3.918	14.544	1.033	0.72	1.416	0.456	4.901	5.321000000000001	3.262	14.845999999999998	1.185	1.149	1.4240000000000002	0.662	2.363	0.701	0.615	0.877	1.213	0.865	0.588	2.283	0.519	0.451	0.8590000000000001	1.21	0.872	0.746	1.475	0.39	0.617	0.727	0.762	0.8029999999999999
10.00552	0.42200000000000004	3.766	5.209	4.2219999999999995	14.780999999999999	1.291	0.935	1.321	0.203	5.2410000000000005	6.337000000000001	4.359	16.064	1.135	0.797	1.463	0.397	5.178	5.681	3.988	16.986	1.207	1.001	1.273	0.742	2.468	0.495	0.6609999999999999	0.981	1.355	0.721	0.833	2.36	0.705	0.5820000000000001	0.665	1.18	0.955	0.82	1.492	0.406	0.465	0.66	0.867	0.9890000000000001
10.17221	0.428	4.019	5.52	4.732	15.499	1.27	1.084	1.469	0.205	5.459	6.73	4.728	16.977	1.3659999999999999	0.885	1.693	0.451	5.654	6.242000000000001	4.099	17.252	1.349	1.286	1.589	0.6579999999999999	2.415	0.529	0.7240000000000001	0.986	1.4609999999999999	0.973	0.6409999999999999	2.42	0.6	0.532	0.6859999999999999	1.2329999999999999	1.0070000000000001	0.799	1.669	0.444	0.502	0.6679999999999999	0.927	0.884
10.33889	0.319	4.248	5.888	4.875	15.898	1.442	1.087	1.64	0.265	5.968999999999999	7.042999999999999	5.32	18.777	1.145	0.805	1.584	0.371	6.1339999999999995	6.553999999999999	4.383	18.491	1.297	0.953	1.508	0.9990000000000001	2.615	0.7290000000000001	0.5870000000000001	0.99	1.41	0.7809999999999999	0.532	2.676	0.659	0.451	0.775	1.21	1.124	0.718	1.587	0.39	0.5329999999999999	0.6709999999999999	0.846	0.831
10.5056	0.596	4.888	6.1370000000000005	5.32	17.125	1.27	1.084	1.6369999999999998	0.289	6.832999999999999	7.852	5.569	19.416	1.198	0.6890000000000001	1.609	0.535	6.382000000000001	6.803	4.715	19.465999999999998	1.2930000000000001	0.9490000000000001	1.7009999999999998	0.9670000000000001	2.948	0.529	0.584	0.902	1.489	0.889	0.8370000000000001	2.8680000000000003	0.6	0.56	0.8540000000000001	1.121	1.092	0.743	1.641	0.38799999999999996	0.586	0.752	0.871	0.828
10.67229	0.48700000000000004	5.229	6.672999999999999	5.772	19.262	1.357	1.227	1.6680000000000001	0.293	6.978	7.996	6.273	20.292	1.061	0.777	1.584	0.512	7.06	7.115	4.916	22.641	1.465	1.205	1.8159999999999998	0.971	2.783	0.561	0.6990000000000001	1.074	1.466	0.893	0.7559999999999999	2.7880000000000003	0.575	0.732	0.467	1.294	1.124	0.802	1.7280000000000002	0.39	0.5329999999999999	0.755	0.9309999999999999	0.915
10.83886	0.344	5.365	6.922000000000001	6.386	19.873	1.27	1.14	1.749	0.177	7.45	8.44	6.6339999999999995	21.826999999999998	1.45	0.7170000000000001	1.974	0.451	7.476	7.6160000000000005	5.809	22.941999999999997	1.2930000000000001	1.202	1.673	0.7979999999999999	3.088	0.557	0.64	1.155	1.405	0.945	0.753	2.784	0.7959999999999999	0.644	0.8540000000000001	1.2329999999999999	1.12	0.883	1.837	0.47200000000000003	0.586	0.752	0.955	0.912
11.0057	0.39299999999999996	6.057	7.25	6.9670000000000005	20.195999999999998	1.517	1.078	1.828	0.198	7.944	8.516	7.439	23.746	1.444	0.878	1.6869999999999998	0.44299999999999995	8.111	8.279	6.332000000000001	23.236	1.51	1.195	1.695	0.818	3.109	0.551	0.634	1.148	1.703	0.88	0.802	3.282	0.51	0.47	0.5920000000000001	1.3090000000000002	1.195	0.821	1.831	0.55	0.524	0.6629999999999999	0.8640000000000001	0.878
11.17228	0.42200000000000004	6.096	7.455	7.226	22.445	1.656	1.188	2.079	0.28800000000000003	8.554	9.229	7.672000000000001	25.497	1.304	0.797	1.715	0.397	8.519	8.573	6.655	24.342	1.5719999999999998	1.169	1.7790000000000001	0.77	3.057	0.467	0.718	0.981	1.524	1.0859999999999999	0.7490000000000001	3.1180000000000003	0.677	0.5539999999999999	0.7490000000000001	1.4040000000000001	1.067	0.82	1.9409999999999998	0.406	0.43700000000000006	0.772	1.035	0.9890000000000001
11.33895	0.419	7.131	7.984	7.9239999999999995	22.691	1.485	1.3530000000000002	2.02	0.368	9.334	9.308	8.622	23.497	1.385	0.9059999999999999	1.909	0.365	9.019	8.54	7.042999999999999	25.625	1.5959999999999999	1.082	1.804	1.0190000000000001	3.222	0.5479999999999999	0.743	0.977	1.575	0.97	0.83	3.198	0.618	0.635	0.66	1.2590000000000001	1.203	0.8170000000000001	1.8259999999999998	0.29100000000000004	0.518	0.741	0.892	0.846
11.50555	0.523	7.242999999999999	8.374	8.51	23.351999999999997	1.756	1.287	2.1790000000000003	0.307	9.732999999999999	10.488	9.07	26.014	1.6	0.815	2.068	0.503	10.341	9.101	7.662000000000001	26.291	1.618	1.242	1.935	1.015	3.384	0.6509999999999999	0.733	1.081	1.548	1.079	0.71	3.22	0.551	0.738	0.605	1.37	1.146	0.835	1.8719999999999999	0.391	0.563	0.955	0.9690000000000001	1.005
11.67228	0.534	7.276	8.774	8.966000000000001	23.428	1.74	1.469	2.1630000000000003	0.28800000000000003	9.901	10.800999999999998	9.749	26.901	1.584	0.8809999999999999	1.8840000000000001	0.48100000000000004	10.062999999999999	9.836	7.946000000000001	27.514	1.74	1.169	2.1719999999999997	0.9390000000000001	3.478	0.243	0.633	1.093	1.58	1.0859999999999999	0.7490000000000001	3.4539999999999997	0.621	0.5820000000000001	0.721	1.264	1.208	1.101	2.026	0.37799999999999995	0.605	0.7440000000000001	0.951	0.905
11.83901	0.319	8.005	8.748	9.866	24.674	1.806	1.2830000000000001	2.425	0.349	10.624	11.024000000000001	10.507	27.638	1.65	0.861	2.033	0.456	10.537	10.059	9.01	28.389	1.577	1.149	2.125	0.831	3.681	0.645	0.7829999999999999	1.13	1.578	1.061	0.813	3.6010000000000004	0.603	0.535	0.691	1.3780000000000001	1.18	0.746	1.896	0.39	0.364	0.8390000000000001	1.043	0.971
12.00569	0.37200000000000005	8.577	9.232000000000001	10.463	27.570999999999998	1.7180000000000002	1.278	2.45	0.32299999999999995	10.811	10.838	11.331	27.338	1.591	0.888	2.171	0.49	11.337	10.772	9.501	27.699	1.86	1.26	2.262	1.031	3.795	0.586	0.64	1.155	1.702	1.011	0.784	3.5460000000000003	0.598	0.588	0.675	1.357	1.245	0.91	2.116	0.327	0.5539999999999999	0.862	1.042	1.08
12.17241	0.439	8.8	10.082	11.589	27.747	1.8719999999999999	1.463	2.574	0.40399999999999997	11.960999999999999	11.845999999999998	12.085999999999999	29.668000000000003	1.5190000000000001	0.8370000000000001	2.432	0.447	11.465	10.685	10.86	28.094	1.746	1.099	2.329	0.9940000000000001	3.792	0.34600000000000003	0.8490000000000001	0.9420000000000001	1.56	1.054	0.845	3.658	0.531	0.8240000000000001	0.701	1.4240000000000002	1.28	0.9520000000000001	2.188	0.35	0.66	0.853	1.131	1.037
12.339	0.45399999999999996	9.227	10.12	11.654000000000002	27.575	1.915	1.396	2.702	0.389	11.767999999999999	12.05	13.239	30.5	1.8130000000000002	1.047	2.252	0.43	11.695	11.196	10.922	29.68	1.8980000000000001	1.393	2.428	0.894	3.805	0.6409999999999999	0.725	1.069	1.791	1.037	0.8590000000000001	3.8110000000000004	0.5479999999999999	0.56	0.8759999999999999	1.3230000000000002	1.178	0.912	2.12	0.507	0.537	0.8420000000000001	0.977	0.941
12.50569	0.584	9.882	10.497	12.868	27.299	1.906	1.3030000000000002	2.748	0.266	12.699000000000002	12.202	13.419	29.525	1.72	0.9520000000000001	2.521	0.612	12.628	11.237	12.022	29.598000000000003	1.8869999999999998	1.159	2.418	1.077	3.766	0.547	0.9940000000000001	1.255	1.8880000000000001	1.052	0.821	4.024	0.595	0.746	0.777	1.5330000000000001	1.443	0.9309999999999999	2.335	0.38799999999999996	0.613	0.75	1.051	0.988
12.67237	0.33899999999999997	10.311	10.841	14.050999999999998	28.265	1.801	1.4769999999999999	2.81	0.385	12.823	12.324000000000002	14.965	28.704	1.838	1.043	2.695	0.593	13.337	11.359000000000002	12.927	31.570999999999998	1.922	1.166	2.508	0.89	4.221	0.665	0.7490000000000001	0.983	1.73	1.3119999999999998	0.856	3.947	0.684	0.669	0.871	1.6540000000000001	1.034	0.909	2.173	0.39299999999999996	0.534	0.951	1.057	1.161
12.83902	0.358	10.407	10.967	14.677	29.384	1.9869999999999999	1.6909999999999998	3.1630000000000003	0.429	13.195	12.755	15.59	30.995	2.024	0.865	2.657	0.35700000000000004	13.376	11.65	12.713	32.464	1.9669999999999999	1.3230000000000002	2.806	0.99	4.293	0.7959999999999999	0.7959999999999999	1.085	1.548	1.104	0.8170000000000001	4.02	0.536	0.46399999999999997	0.6890000000000001	1.3619999999999999	1.104	0.9	2.332	0.469	0.47	0.747	1.103	1.068
13.0057	0.423	10.758	11.344000000000001	15.894	29.186999999999998	2.164	1.365	3.145	0.273	14.08	13.19	16.725	31.636	2.006	1.043	2.947	0.426	13.672	12.001	14.295	31.151999999999997	2.146	1.3330000000000002	2.843	0.9740000000000001	4.4719999999999995	0.47	0.833	1.094	1.814	1.1440000000000001	0.9390000000000001	4.115	0.684	0.725	1.123	1.5419999999999998	1.2009999999999998	0.993	2.425	0.42100000000000004	0.479	0.951	1.141	1.189
13.1724	0.37	11.182	11.209000000000001	16.793	30.592	2.279	1.396	3.3160000000000003	0.305	14.087	13.083	17.987000000000002	30.947	1.953	1.075	2.838	0.45799999999999996	14.6	11.922	15.027999999999999	29.932	2.094	1.393	3.014	0.922	4.476	0.752	0.8079999999999999	1.321	1.735	1.121	0.775	4.23	0.604	0.644	0.764	1.547	1.2890000000000001	0.912	2.344	0.507	0.565	0.8420000000000001	1.2009999999999998	1.109
13.33907	0.46399999999999997	11.198	11.390999999999998	17.509	30.31	2.2880000000000003	1.5719999999999998	3.522	0.316	14.582	13.127	18.369	31.141	1.851	0.973	2.96	0.61	15.149000000000001	12.19	16.192999999999998	31.523000000000003	1.993	1.403	3.052	1.018	4.7669999999999995	0.65	0.818	1.163	1.6669999999999998	1.329	0.8420000000000001	4.381	0.64	0.821	0.863	1.672	1.359	0.9490000000000001	2.576	0.348	0.545	0.9620000000000001	1.155	1.1740000000000002
13.50567	0.535	11.902999999999999	11.790999999999999	18.1	30.191999999999997	2.247	1.449	3.341	0.35700000000000004	15.475999999999999	12.687000000000001	19.182000000000002	29.905	2.201	0.987	3.198	0.593	14.677999999999999	12.029000000000002	17.562	31.682	2.174	1.389	3.207	0.9740000000000001	4.751	0.638	0.833	1.234	1.8980000000000001	1.2	0.856	4.45	0.629	0.753	0.787	1.626	1.2570000000000001	0.993	2.3409999999999997	0.505	0.562	1.062	1.057	1.161
13.67246	0.467	12.097999999999999	11.619000000000002	19.584	29.9	2.431	1.547	3.721	0.376	14.895999999999999	12.685	20.947	31.345	2.05	0.977	3.327	0.643	15.295	12.195	17.877	31.253	2.333	1.3219999999999998	3.363	0.9940000000000001	5.022	0.597	0.6809999999999999	1.334	1.811	1.165	0.929	4.6930000000000005	0.755	0.684	0.868	1.5919999999999999	1.308	1.036	2.6630000000000003	0.32299999999999995	0.5479999999999999	0.8809999999999999	1.159	1.121
13.83908	0.389	12.529000000000002	11.741	20.016	30.448	2.353	1.413	3.867	0.495	15.077	12.639000000000001	21.38	30.021	2.14	1.151	3.4739999999999998	0.623	15.587	12.317	18.758	31.998	2.3680000000000003	1.273	3.5660000000000003	1.254	4.863	0.436	0.855	1.256	1.821	1.314	0.88	4.812	0.705	0.858	0.878	1.601	1.2890000000000001	0.958	2.697	0.44	0.637	0.943	1.222	1.183
14.0058	0.551	12.517999999999999	11.731	21.625	31.381	2.655	1.743	3.944	0.40399999999999997	15.651	13.272	22.345	30.954	2.134	1.061	3.299	0.531	15.546	12.222999999999999	19.75	30.33	2.417	1.574	3.8939999999999997	1.078	4.994	0.737	0.905	1.25	2.0069999999999997	1.249	1.013	4.721	0.643	0.8240000000000001	0.812	1.844	1.4480000000000002	1.008	2.6910000000000003	0.406	0.66	0.937	1.075	1.261
14.17237	0.455	12.937999999999999	11.644	22.33	30.363000000000003	2.503	1.73	4.0169999999999995	0.311	15.433	13.325999999999999	24.088	31.726	2.4019999999999997	1.19	3.4	0.496	15.773	12.220999999999998	20.625999999999998	29.508000000000003	2.548	1.339	3.8	1.126	5.266	0.6970000000000001	0.836	1.294	2.004	1.2429999999999999	0.946	4.824	0.8540000000000001	0.784	1.089	1.754	1.3030000000000002	0.9390000000000001	2.846	0.42	0.6729999999999999	0.951	1.092	1.052
14.33908	0.7759999999999999	13.520999999999999	11.663	23.561999999999998	30.480999999999998	2.656	1.686	4.367	0.858	16.581	13.011	24.846	31.342	2.471	1.344	3.694	0.7659999999999999	15.798	12.270999999999999	21.553	31.951	2.7030000000000003	1.381	3.898	1.199	5.282	0.626	0.7929999999999999	1.391	1.9680000000000002	1.288	0.96	4.8389999999999995	0.67	0.797	0.941	1.716	1.433	0.98	2.803	0.43	0.5720000000000001	0.99	1.274	1.205
14.50578	0.402	13.251	11.815999999999999	24.38	29.811999999999998	2.8139999999999996	1.4809999999999999	4.44	0.259	16.336	12.912	26.026	31.035	2.657	1.026	3.991	0.585	16.871	12.423	23.293000000000003	31.503	2.888	1.511	3.971	1.214	5.102	0.7559999999999999	0.867	1.2690000000000001	2.121	1.331	0.866	5.052	0.773	0.759	1.15	1.8419999999999999	1.2229999999999999	1.166	3.017	0.506	0.5920000000000001	0.982	1.18	1.2229999999999999
14.6725	0.45799999999999996	13.503	11.844000000000001	25.388	31.015	2.758	1.733	4.524	0.483	17.008	12.912	26.698	32.239000000000004	2.657	1.109	4.131	0.501	17.011	12.562000000000001	23.964000000000002	31.335	2.72	1.595	4.279	1.018	5.382000000000001	0.7	0.9229999999999999	1.465	1.925	1.275	0.866	5.164	0.6609999999999999	0.759	1.094	1.786	1.307	1.026	2.9610000000000003	0.45	0.6759999999999999	0.9540000000000001	1.263	1.195
14.83924	0.698	14.401	12.065	25.79	31.031	2.83	1.776	4.794	0.36200000000000004	17.156	13.245999999999999	27.186	31.836	2.786	1.2109999999999999	4.458	0.578	16.904	12.842	24.622	31.745	2.739	1.472	4.381	1.207	5.487	0.772	0.855	1.3969999999999998	1.8940000000000001	1.268	1.135	5.155	0.731	0.887	0.951	1.781	1.4140000000000001	1.042	2.949	0.46399999999999997	0.578	1.052	1.197	1.2109999999999999
15.00585	0.493	13.793	11.982999999999999	27.603	30.383000000000003	3.0180000000000002	1.625	5.096	0.385	17.283	13.362	28.974	32.844	2.806	1.064	4.48	0.46399999999999997	16.83	12.902000000000001	24.785	31.969	3.2119999999999997	1.548	4.656000000000001	1.147	5.736000000000001	0.903	0.958	1.305	1.9809999999999999	1.3219999999999998	1.072	5.178999999999999	0.693	0.794	1.122	1.92	1.526	0.976	3.08	0.536	0.594	0.985	1.218	1.314
15.17255	0.606	13.793	12.179	27.295	30.075	3.299	1.681	5.012	0.301	17.508	13.558	29.984	31.75	2.862	1.232	4.564	0.632	17.56	13.267000000000001	26.186999999999998	31.941	2.903	1.548	4.74	1.0070000000000001	5.904	0.875	0.902	1.557	2.233	1.406	0.8190000000000001	5.178999999999999	0.7490000000000001	1.131	0.813	1.807	1.47	1.06	3.22	0.36700000000000005	0.622	0.845	1.274	1.258
15.33918	0.662	14.437999999999999	12.655999999999999	28.613000000000003	32.431	3.299	1.625	5.292999999999999	0.35700000000000004	17.424	14.512	29.311	32.787	2.946	1.3159999999999998	4.957	0.5479999999999999	17.391	13.687999999999999	26.552	33.231	3.015	1.4080000000000001	5.1610000000000005	1.147	5.932	0.875	0.902	1.473	2.177	1.294	0.932	5.796	0.833	0.8220000000000001	1.0659999999999998	1.6669999999999998	1.3019999999999998	1.06	3.052	0.396	0.594	0.929	1.1340000000000001	1.145
15.50589	0.5710000000000001	14.200999999999999	12.842	29.129	31.964000000000002	3.18	1.8719999999999999	5.257000000000001	0.461	17.185	14.249	30.948	32.769	2.855	1.0290000000000001	5.117	0.596	17.855	13.817	26.899	33.016	3.035	1.57	4.985	1.2229999999999999	6.148	0.8690000000000001	1.064	1.382	1.999	1.454	0.925	5.76	0.883	0.732	1.028	1.714	1.433	1.222	3.298	0.474	0.6729999999999999	1.064	1.295	1.42
15.67266	0.531	13.67	13.064	30.21	31.729	3.225	1.7180000000000002	5.6129999999999995	0.312	17.726	15.062000000000001	31.834	33.657	2.985	1.2429999999999999	4.772	0.561	17.664	14.603	29.47	33.933	3.364	1.587	5.284	1.3559999999999999	6.337999999999999	0.66	0.883	1.314	1.996	1.391	0.998	5.977	0.898	0.8320000000000001	0.9690000000000001	1.989	1.484	0.985	3.342	0.375	0.518	0.9940000000000001	1.285	1.3230000000000002
15.83933	0.578	14.466	13.665999999999999	31.109	32.263000000000005	3.411	1.765	6.077999999999999	0.525	17.087	15.774000000000001	32.565	33.629	3.115	1.148	5.209	0.632	18.233	14.866	29.273000000000003	34.521	3.52	1.548	5.329	1.147	6.1	0.903	0.958	1.389	2.009	1.3219999999999998	0.988	5.796	0.693	0.8220000000000001	0.953	1.751	1.47	1.285	3.472	0.452	0.594	1.125	1.358	1.3419999999999999
16.00591	0.609	14.472000000000001	14.008	31.706999999999997	32.721	3.33	1.797	6.419	0.389	17.543	16.426	33.219	33.919000000000004	3.3139999999999996	1.208	5.465	0.609	18.408	15.489	30.068	33.128	3.44	1.636	5.669	1.263	6.412999999999999	0.963	0.9890000000000001	1.42	2.238	1.3259999999999998	1.0190000000000001	5.941	0.892	0.797	1.155	2.008	1.3619999999999999	1.063	3.588	0.37	0.597	1.072	1.446	1.177
16.17264	0.6809999999999999	15.345	14.709000000000001	32.903	33.525	3.741	1.8119999999999998	6.523	0.7170000000000001	18.282	17.242	32.900999999999996	35.848	3.388	1.254	5.457000000000001	0.574	18.358	16.361	30.874000000000002	32.923	3.545	1.653	5.801	1.34	6.379	0.726	1.061	1.661	2.039	1.4040000000000001	1.0090000000000001	5.989	0.935	0.897	0.9840000000000001	1.919	1.413	1.107	3.745	0.41100000000000003	0.639	1.0859999999999999	1.52	1.361
16.33924	0.805	15.145	15.298	32.998000000000005	33.114000000000004	3.667	1.712	6.334	0.389	17.936	17.604	32.742	34.256	3.37	1.1520000000000001	5.746	0.721	18.38	17.425	31.779	35.036	3.552	1.5519999999999998	6.09	1.263	6.497000000000001	1.047	1.129	1.504	2.182	1.41	1.075	6.053	0.892	0.9940000000000001	1.239	1.756	1.615	1.0070000000000001	3.56	0.48200000000000004	0.541	1.128	1.3619999999999999	1.2329999999999999
16.50594	0.607	14.857999999999999	15.99	33.268	32.766999999999996	3.779	1.821	6.815	0.391	18.164	18.609	32.592	34.529	3.483	1.32	6.115	0.5870000000000001	19.137	17.840999999999998	33.348	35.537	3.923	1.6640000000000001	6.403	1.465	6.644	0.9890000000000001	1.014	1.446	2.1390000000000002	1.5290000000000001	1.188	6.422999999999999	0.8320000000000001	0.907	1.196	1.876	1.483	1.2570000000000001	3.698	0.391	0.815	1.179	1.446	1.37
16.67269	0.662	15.335999999999999	16.442999999999998	32.372	33.188	3.72	1.906	6.864	0.469	18.882	19.505	31.218000000000004	34.751	3.367	1.204	5.994	0.773	18.794	18.512	33.817	34.97	4.109	1.661	6.479	1.4280000000000002	6.689	0.96	0.986	1.641	2.149	1.49	1.072	6.441	0.9740000000000001	0.9059999999999999	1.15	1.92	1.386	1.2	3.8089999999999997	0.452	0.5379999999999999	1.153	1.442	1.3980000000000001
16.83929	0.685	15.97	17.72	31.789	33.085	3.884	1.983	7.004	0.496	19.188	20.872	31.449	35.689	3.6439999999999997	1.3980000000000001	6.332000000000001	0.6629999999999999	19.741	19.682000000000002	34.058	35.967	3.7460000000000004	1.7409999999999999	6.564	1.344	6.888	0.8420000000000001	1.064	1.58	2.353	1.4080000000000001	1.125	6.415	0.8540000000000001	0.8440000000000001	0.9890000000000001	2.092	1.671	1.307	4.169	0.498	0.613	1.146	1.4669999999999999	1.3359999999999999
17.00589	0.493	16.205	18.182000000000002	30.885	32.936	3.9160000000000004	2.13	7.2	0.469	19.359	21.076	29.9	37.22	3.7319999999999998	1.3159999999999998	6.471	0.46399999999999997	19.86	20.588	33.929	37.186	3.9410000000000003	1.7169999999999999	6.647	1.2590000000000001	7.11	1.044	1.1540000000000001	1.557	2.093	1.462	1.1	6.778	0.889	0.8220000000000001	1.0659999999999998	1.8359999999999999	1.442	1.088	4.2860000000000005	0.648	0.5379999999999999	1.069	1.4140000000000001	1.258
17.17258	0.787	16.315	19.246	30.695	34.376999999999995	4.127	1.9180000000000001	7.581	0.568	18.941	22.311	30.384	35.407	3.7739999999999996	1.3869999999999998	6.712000000000001	0.5660000000000001	19.608	21.29	33.071999999999996	36.946999999999996	3.986	1.59	7.141	1.416	7.296	0.888	1.139	1.486	2.4219999999999997	1.564	1.17	6.739	0.9009999999999999	0.8909999999999999	1.058	1.9380000000000002	1.5730000000000002	1.157	4.328	0.462	0.633	1.137	1.4569999999999999	1.41
17.33926	0.5870000000000001	16.253	20.418	30.322	33.580999999999996	4.207	1.915	7.774	0.452	19.382	23.763	29.756999999999998	35.341	3.855	1.2990000000000002	7.27	0.561	20.442999999999998	22.77	32.052	36.179	4.15	1.7269999999999999	7.445	1.412	7.348	0.885	1.136	1.819	2.108	1.419	1.251	6.903	0.898	0.972	0.997	1.989	1.568	1.3219999999999998	4.38	0.488	0.602	1.218	1.5090000000000001	1.351
17.50606	0.703	16.484	21.07	30.443	34.629	4.379	1.9180000000000001	8.003	0.456	20.680999999999997	24.22	29.878	36.474000000000004	3.9419999999999997	1.246	7.3020000000000005	0.79	20.646	23.62	33.269	37.760999999999996	4.407	1.7309999999999999	7.309	1.528	7.689	0.8320000000000001	1.167	1.486	2.254	1.6480000000000001	1.114	7.272	0.9009999999999999	1.087	1.1420000000000001	2.0780000000000003	1.4880000000000002	1.297	4.468	0.322	0.633	1.2209999999999999	1.541	1.242
