	MG1655-1	PUTR3-1_1	ygaC-1	ygaC_ybeX-1	ygaC_mpl-1	ygaC_ybeX_mpl-1	PUTR8-10_1	rpsG1_mreB-1	MG1655-2	PUTR3-1_2	ygaC-2	ygaC_ybeX-2	ygaC_mpl-2	ygaC_ybeX_mpl-2	PUTR8-10_2	rpsG1_mreB-2	MG1655-3	PUTR3-1_3	ygaC-3	ygaC_ybeX-3	ygaC_mpl-3	ygaC_ybeX_mpl-3	PUTR8-10_3	rpsG1_mreB-3	rpsG1_mreB_ybeX-1	rpsG1_mreB_mpl-1	rpsG1_mreB_ybeX_mpl-1	proV_cspC-1	proV_cspC_ybeX-1	proV_cspC_mpl-1	proV_cspC_ybeX_mpl-1	rpsG1_mreB_ybeX-2	rpsG1_mreB_mpl-2	rpsG1_mreB_ybeX_mpl-2	proV_cspC-2	proV_cspC_ybeX-2	proV_cspC_mpl-2	proV_cspC_ybeX_mpl-2	rpsG1_mreB_ybeX-3	rpsG1_mreB_mpl-3	rpsG1_mreB_ybeX_mpl-3	proV_cspC-3	proV_cspC_ybeX-3	proV_cspC_mpl-3	proV_cspC_ybeX_mpl-3
27.84099	0.483	19.166	8.787	27.754	25.276	32.707	45.367	38.495	0.899	24.85	10.350999999999999	28.744	30.230999999999998	33.855	44.448	38.604	0.677	33.347	13.657	28.793000000000003	29.908	35.273	46.513000000000005	39.658	32.554	40.189	37.967	0.563	33.961999999999996	3.408	27.975	34.341	37.832	36.279	0.632	37.25	1.3769999999999998	29.596999999999998	36.417	39.501999999999995	40.571999999999996	0.37799999999999995	5.535	0.728	31.348000000000003
28.00761	0.48	20.699	8.717	28.204	26.578000000000003	31.910999999999998	46.336000000000006	39.367	0.7	26.871	10.968	29.225	31.335	33.354	44.533	40.361	0.608	36.381	15.027000000000001	28.424	30.39	36.244	46.858999999999995	39.483000000000004	33.428000000000004	39.096	37.628	0.593	36.047	3.502	26.655	33.15	38.803000000000004	36.235	0.466	36.419000000000004	1.308	28.408	37.257	39.196	40.101	0.506	5.728	0.561	30.552
28.17434	0.573	22.746	9.429	27.76	26.529	32.611	46.342	38.917	0.9229999999999999	28.686	11.088	28.910999999999998	30.497	33.726	44.997	40.599000000000004	0.602	38.453	14.915	28.896	29.65	35.403	46.405	40.015	33.406	39.398	37.211	0.488	35.402	3.593	27.651	33.717	38.32	36.244	0.42700000000000005	36.43	1.367	28.88	37.398	38.385999999999996	41.123999999999995	0.46799999999999997	5.916	0.652	30.825
28.341	0.483	23.458000000000002	9.802999999999999	27.787	28.125999999999998	32.379	45.792	39.117	0.866	29.108	11.956	29.333000000000002	31.869	33.069	45.038000000000004	41.159	0.775	39.866	15.950999999999999	28.4	30.072	35.535	47.725	40.576	32.063	39.73	38.164	0.596	35.764	3.866	28.171	34.144	38.126999999999995	36.05	0.5670000000000001	36.234	1.409	29.073	37.564	39.666	41.522	0.509	6.321000000000001	0.662	31.643
28.50769	0.669	25.389	10.21	28.013	26.815	32.961	46.231	39.232	0.92	33.782	12.261	28.803	30.291	33.453	45.508	39.931999999999995	0.6970000000000001	37.132	17.69	28.592	31.374000000000002	35.556	47.013000000000005	40.133	33.067	39.549	36.905	0.55	34.736	3.949	28.002	34.066	37.816	37.181999999999995	0.654	36.189	1.462	28.478	37.68	39.028	40.260999999999996	0.465	6.501	0.7140000000000001	32.287
28.67433	0.5489999999999999	28.653000000000002	10.663	28.365	26.355	33.109	46.223	39.168	0.733	34.936	12.543	28.923000000000002	30.999000000000002	33.141999999999996	44.812	39.705999999999996	0.574	35.664	18.055999999999997	28.32	30.476999999999997	34.650999999999996	47.25899999999999	42.158	32.098	40.135	37.4	0.524	34.55	3.951	27.729	33.225	38.177	36.433	0.5329999999999999	34.826	1.535	28.271	37.783	39.813	40.979	0.34299999999999997	7.2170000000000005	0.623	32.298
28.84102	0.562	30.694000000000003	11.046	27.331999999999997	27.509	32.506	46.321999999999996	39.13	0.846	37.183	13.978	28.611	31.08	33.39	44.977	41.597	0.687	36.638000000000005	18.093	28.858	29.022	34.869	47.657	40.096	32.184	39.806	37.492	0.54	34.18	4.428	26.599	32.79	37.257	36.165	0.613	34.423	1.3869999999999998	28.351	36.435	39.94	40.387	0.35700000000000004	7.632000000000001	0.835	30.651999999999997
29.00778	0.5539999999999999	32.495	11.13	28.089000000000002	28.331999999999997	32.312	46.38	39.715	0.87	36.821	14.254000000000001	28.680999999999997	30.43	33.455999999999996	45.525	39.86	0.58	37.876999999999995	18.954	29.221	31.183000000000003	34.738	47.092	40.125	32.348	39.997	37.652	0.465	34.768	4.416	26.964000000000002	33.247	38.135999999999996	36.064	0.637	35.273	1.3780000000000001	28.813000000000002	36.564	40.132	39.86	0.479	7.127999999999999	0.695	30.62
29.17443	0.565	34.499	11.835999999999999	27.635	29.055	32.123000000000005	46.20399999999999	39.339	0.914	33.76	14.344000000000001	28.294	31.711	32.615	45.284	40.399	0.5920000000000001	37.729	19.933	28.049	30.144000000000002	34.585	47.343999999999994	40.632	32.586999999999996	41.192	36.424	0.642	34.42	4.465	27.197	33.029	38.086999999999996	35.915	0.452	36.102	1.554	27.87	36.61	40.77	40.792	0.39299999999999996	7.735	0.8390000000000001	30.204
29.34104	0.598	38.326	12.523	28.158	29.578000000000003	31.861	46.27	40.745	0.7829999999999999	33.793	15.26	28.816999999999997	32.104	32.222	45.317	40.562	0.69	37.958	20.651999999999997	28.246	31.649	35.207	47.443000000000005	40.632	32.097	40.113	37.798	0.478	34.976	4.7589999999999995	27.296	33.422	39.231	36.569	0.615	36.069	1.685	27.935	36.643	40.738	40.53	0.39299999999999996	8.356	0.8390000000000001	30.596999999999998
29.50775	0.6629999999999999	34.302	13.341	27.7	28.793000000000003	32.025	46.433	41.105	0.9790000000000001	36.181	16.11	28.392	32.3	32.222	45.873000000000005	40.791	0.789	38.743	21.568	27.951	31.42	35.468	47.148	42.137	31.573	40.342	37.503	0.674	34.91	4.792	27.623	33.486999999999995	38.806	35.719	0.648	35.709	1.685	27.543000000000003	36.708	40.836	40.236	0.39299999999999996	8.226	0.8390000000000001	30.596999999999998
29.67442	0.557	33.878	13.488	27.804000000000002	30.171999999999997	31.374000000000002	46.458999999999996	40.641999999999996	0.872	35.983000000000004	16.156	28.396	32.139	33.009	45.44	41.898999999999994	0.779	38.314	23.309	28.348000000000003	31.487	34.847	47.008	42.098	31.836	41.153999999999996	36.161	0.5660000000000001	34.289	5.041	26.613000000000003	33.258	39.455999999999996	35.357	0.541	35.578	1.7730000000000001	28.136	36.118	40.602	40.493	0.48200000000000004	8.898	0.7959999999999999	29.944000000000003
29.84115	0.606	34.531	14.503	28.153000000000002	29.737	32.086999999999996	46.931000000000004	40.39	0.9229999999999999	36.215	17.243	28.715	30.89	32.253	45.423	40.828	0.765	38.878	24.769000000000002	28.601	31.776999999999997	34.421	46.503	41.062	32.718	40.74	35.378	0.5529999999999999	35.402	5.099	27.128	33.259	39.563	36.735	0.526	35.251	1.76	28.16	37.626999999999995	39.466	39.946	0.5660000000000001	8.993	0.7509999999999999	30.825
30.00797	0.49700000000000005	34.455	15.004000000000001	27.79	29.863000000000003	31.491999999999997	46.093	41.876999999999995	0.976	37.183	18.884	29.396	32.388000000000005	32.834	46.317	40.812	0.785	37.815	25.55	28.825	30.820999999999998	35.686	48.638000000000005	41.568000000000005	31.465	39.61	36.87	0.54	34.571999999999996	5.278	27.613000000000003	33.084	40.004	35.02	0.547	35.109	1.78	27.73	35.29	41.576	39.308	0.456	9.889	0.737	29.736
30.17446	0.688	34.532	15.875	28.523000000000003	29.78	31.767	47.047	42.604	0.971	37.029	18.902	28.592	30.963	31.865	47.00899999999999	41.703	0.877	37.824	26.087	29.329	31.879	34.945	47.727	41.641000000000005	31.738000000000003	40.891999999999996	36.259	0.46799999999999997	34.387	5.629	27.104	32.702	38.867	35.259	0.509	34.400999999999996	1.7730000000000001	27.842	35.53	40.537	41.31100000000001	0.48200000000000004	10.173	0.927	29.487
30.34125	0.6629999999999999	34.924	16.023	27.897	29.218000000000004	31.829	47.413999999999994	41.465	0.914	36.966	19.708	28.392	33.445	31.503	46.887	43.147	0.69	36.321999999999996	27.62	28.638	31.714000000000002	33.473	49.078	42.038999999999994	31.475	41.52	36.784	0.5760000000000001	34.42	5.479	27.491999999999997	33.324	39.885999999999996	35.62	0.517	35.873000000000005	1.946	28.459	36.316	41.718999999999994	40.727	0.557	10.548	0.8390000000000001	29.91
30.50787	0.5329999999999999	35.153	17.093	28.701999999999998	29.925	32.102	47.644	40.889	0.9440000000000001	35.717	20.826999999999998	28.506	32.376	31.384	47.048	42.375	0.555	37.715	28.613000000000003	29.177	32.277	34.357	48.479	41.331	31.445999999999998	41.136	36.384	0.602	34.059	6.178	27.378	32.114000000000004	40.321999999999996	34.275	0.483	35.284	1.8419999999999999	29.03	35.788000000000004	39.74	40.382	0.455	10.289000000000001	0.6679999999999999	29.198
30.67456	0.688	36.003	17.869	28.295	29.649	31.276	47.21	41.231	1.199	35.95	21.288	28.756	33.349000000000004	32.159	47.696000000000005	41.147	0.6809999999999999	37.268	31.055999999999997	29.035	32.533	33.833	48.25	42.196000000000005	32.032	41.84	36.455	0.534	33.079	6.414	27.201999999999998	32.179	41.221000000000004	34.899	0.607	34.99	1.936	28.234	36.02	41.191	39.316	0.48200000000000004	11.055	0.8290000000000001	29.487
30.84123	0.8	35.109	19.308	28.241999999999997	30.153000000000002	31.75	47.573	42.733999999999995	1.084	35.909	23.52	28.607	33.04	31.13	47.471000000000004	42.583	0.762	36.836999999999996	31.502	28.755	32.126999999999995	34.541	48.42	42.948	32.216	42.986000000000004	36.709	0.648	34.9	6.436	27.445	32.364000000000004	39.649	34.76	0.621	36.124	2.051	28.151	35.52	40.566	39.736999999999995	0.465	11.41	0.813	29.735
31.00788	0.701	36.353	19.177	28.34	29.793000000000003	31.651999999999997	47.474	41.85	1.084	37.415	25.156	29.0	32.091	31.948	48.191	42.223	0.664	37.132	33.203	28.264	32.422	34.836	48.126000000000005	42.032	33.198	42.397	35.071999999999996	0.648	33.296	6.829	26.725	32.724000000000004	40.827	34.955999999999996	0.556	34.913000000000004	2.051	28.445	36.141999999999996	42.301	39.344	0.465	11.933	0.813	28.785
31.1745	0.701	34.913000000000004	19.832	28.471	30.153000000000002	31.160999999999998	47.867	40.574	1.018	36.106	26.302	28.313000000000002	32.222	32.406	48.551	43.336000000000006	0.795	37.884	32.711999999999996	28.559	32.553000000000004	33.821	48.911	41.736999999999995	33.46	41.611000000000004	35.825	0.55	34.049	7.058	27.02	31.775	40.402	35.446999999999996	0.7190000000000001	35.044000000000004	2.28	28.478	35.226	42.398999999999994	38.723	0.465	12.424000000000001	0.9440000000000001	29.44
31.34142	0.693	34.584	21.404	29.144000000000002	29.186999999999998	31.445	47.793	40.982	1.143	36.898	27.333000000000002	28.791999999999998	33.231	31.776	47.762	43.254	0.823	36.649	30.449	29.070999999999998	34.155	34.738	48.813	42.18	33.757	41.269	36.518	0.711	33.722	7.067	27.006	33.348	40.025	35.059	0.68	35.437	2.4090000000000003	28.236	35.72	42.711999999999996	38.995	0.524	12.739	0.843	29.533
31.50799	0.68	36.398	22.971999999999998	28.573	29.535	31.986	47.823	41.64	1.03	34.611999999999995	28.139	28.842	33.343	30.809	47.527	43.026	0.873	37.211999999999996	28.006	29.121	32.824	33.438	49.592	42.803000000000004	35.273	42.875	36.558	0.6609999999999999	34.06	7.5360000000000005	27.581999999999997	35.094	40.944	37.262	0.632	34.793	2.458	28.581999999999997	35.172	42.909	39.164	0.47700000000000004	13.234000000000002	1.023	29.776
31.6746	0.718	35.109	23.938000000000002	28.493000000000002	31.191999999999997	31.121	47.982	42.485	1.036	35.65	28.616999999999997	28.500999999999998	32.872	31.844	49.293	42.298	0.912	36.81	27.730999999999998	29.468000000000004	33.435	33.853	48.998999999999995	42.633	35.198	43.59	36.188	0.6679999999999999	34.082	7.971	27.011	36.494	41.691	37.942	0.736	35.601	2.661	28.535	36.997	42.968	39.811	0.515	13.508	0.9640000000000001	29.043000000000003
31.84128	0.882	34.65	24.725	28.92	30.373	31.186999999999998	48.342	41.79600000000001	1.1340000000000001	37.06	30.944000000000003	28.796	33.397	31.844	48.735	42.13399999999999	1.011	35.139	28.124000000000002	29.009	33.893	33.656	50.178999999999995	43.026	35.624	42.902	36.188	0.6679999999999999	33.754	8.856	26.88	35.74	41.068000000000005	37.711999999999996	0.573	34.978	2.563	27.945	38.931	43.427	41.023	0.483	14.655	1.062	30.059
32.00803	0.865	35.24	26.247	28.471	31.135	31.456	48.62	41.85	1.1159999999999999	36.793	33.207	29.622	33.138000000000005	31.85	48.846000000000004	43.957	0.893	37.753	28.065	28.755	33.469	33.69	49.303999999999995	43.43899999999999	36.209	44.295	35.727	0.845	33.035	9.022	27.315	36.39	40.631	38.458	0.556	33.473	2.7710000000000004	28.052	38.76	42.628	41.897	0.465	15.043	1.042	30.225
32.17466	0.802	35.153	26.845	29.168000000000003	31.897	31.366999999999997	48.568000000000005	43.271	1.2830000000000001	36.019	31.351999999999997	28.846	34.884	31.958000000000002	48.795	42.693999999999996	0.9620000000000001	36.783	28.761999999999997	29.289	33.283	33.898	50.137	44.041000000000004	36.614000000000004	43.68600000000001	36.066	0.652	33.143	9.158	26.244	36.238	42.87	39.06	0.657	34.76	2.873	28.749000000000002	38.118	43.656000000000006	43.251999999999995	0.5	15.867	1.045	29.156
32.3414	0.7609999999999999	35.317	29.959	29.531999999999996	30.298000000000002	31.436	48.952	42.185	1.208	35.167	29.686	29.7	33.74	31.503	49.275	42.754	0.887	36.65	28.896	28.965	32.663000000000004	33.898	49.504	42.626999999999995	37.004	42.861000000000004	35.639	0.642	33.013000000000005	9.339	26.609	36.562	41.292	39.186	0.713	35.709	2.96	28.851	40.274	43.158	43.016999999999996	0.39299999999999996	16.469	1.1	28.961
32.50812	0.8079999999999999	34.028	31.021	29.383000000000003	30.836	31.649	49.053999999999995	41.986999999999995	1.093	33.717	28.588	29.553	33.135999999999996	31.814	49.511	43.505	0.87	36.774	29.241	29.111	33.304	33.067	49.512	43.38	37.358000000000004	43.746	35.794000000000004	0.691	32.936	10.151	26.557	37.146	42.372	39.838	0.7609999999999999	34.847	2.978	28.375	40.303000000000004	44.534	43.049	0.474	16.798	1.0190000000000001	29.504
32.67473	0.8190000000000001	35.907	32.109	29.158	29.595	31.491	48.979	43.251999999999995	1.236	34.908	27.02	29.494	33.997	31.559	50.29	43.556000000000004	0.981	36.625	28.003	29.478	33.609	33.995	49.473	44.547	37.177	42.522	37.609	0.8029999999999999	33.896	9.976	27.217	37.948	41.508	40.183	0.575	34.399	3.156	28.315	40.189	44.916000000000004	43.79	0.42	17.512999999999998	1.0659999999999998	29.741999999999997
32.84141	0.865	35.109	29.29	29.355	31.168000000000003	31.128	50.256	43.585	1.28	34.796	28.003	30.046999999999997	34.12	31.392	50.482	43.368	0.9590000000000001	36.084	28.916	28.755	34.058	33.887	50.089	43.864	37.681999999999995	43.083999999999996	37.527	0.746	34.016	10.397	25.351	38.681	41.482	40.585	0.556	34.650999999999996	3.1639999999999997	28.478	41.803999999999995	44.985	44.974	0.49700000000000005	18.119	1.042	29.473000000000003
33.00809	0.873	34.258	27.484	28.892	31.72	31.19	49.742	43.33	1.1909999999999998	35.158	28.228	29.848000000000003	35.396	31.978	50.756	44.126999999999995	0.87	35.792	27.767	29.93	33.272	33.952	50.625	45.50899999999999	38.308	43.91	38.414	0.789	32.674	10.511	26.884	38.784	41.161	41.41	0.662	35.044000000000004	3.437	27.393	41.973	43.681999999999995	46.226000000000006	0.506	18.304000000000002	1.117	29.798000000000002
33.17493	0.873	33.537	26.534000000000002	28.99	30.836	31.976	49.873000000000005	42.478	1.3869999999999998	35.256	28.49	29.945999999999998	34.184	31.88	51.28	43.407	0.968	36.283	29.372	29.537	33.992	34.181	50.756	43.871	38.504	43.615	38.938	0.855	32.739000000000004	11.559000000000001	26.753	39.078	42.405	40.525	0.531	34.749	3.568	28.768	42.923	44.468999999999994	45.8	0.408	19.189	1.0190000000000001	29.471
33.34151	0.8759999999999999	34.236	27.000999999999998	29.851	31.894000000000002	31.462	51.099	43.605	1.39	34.645	29.253	29.988000000000003	34.555	31.660999999999998	50.476000000000006	44.303999999999995	0.9059999999999999	36.098	27.908	30.136999999999997	33.872	33.34	51.458999999999996	44.605	39.991	45.496	38.262	0.6940000000000001	32.946	12.710999999999999	26.401999999999997	38.894	42.975	42.864	0.5670000000000001	34.301	3.44	28.287	42.641000000000005	43.138999999999996	45.879	0.575	20.474	1.1540000000000001	29.088
33.50806	0.898	33.407	25.789	29.256999999999998	31.756999999999998	31.521	50.321999999999996	44.272	1.3130000000000002	34.927	28.593000000000004	29.491	33.957	32.406	51.137	44.611999999999995	0.893	35.691	28.326999999999998	29.41	33.076	34.05	50.711000000000006	45.336999999999996	39.187	43.869	40.44	0.845	32.904	12.295	26.921999999999997	39.728	42.431000000000004	41.468999999999994	0.7190000000000001	34.226	3.655	28.085	42.982	45.083	46.577	0.6609999999999999	20.639	1.14	29.276
33.67479	0.9229999999999999	33.666	26.947	29.669	31.746	31.642	50.45	44.852	1.307	35.586	28.809	29.381999999999998	33.493	32.793	51.369	44.894	1.02	35.698	28.908	29.660999999999998	33.565	34.639	51.536	45.656000000000006	39.595	44.09	39.371	0.809	32.803000000000004	13.168	26.908	40.597	42.19	42.373000000000005	0.745	34.552	3.852	27.645	43.034	44.843999999999994	46.997	0.524	20.971	1.171	29.761999999999997
33.84147	0.93	34.389	27.229	29.256999999999998	32.378	32.143	51.042	43.552	1.476	34.796	28.494	29.916	34.546	32.701	50.875	45.266999999999996	1.057	35.855	28.458000000000002	29.115	32.945	34.214	51.431000000000004	45.861000000000004	40.268	43.378	39.883	0.6809999999999999	32.347	13.408	26.169	40.023	42.169	43.302	0.654	34.618	3.8510000000000004	28.052	44.619	43.545	48.606	0.563	21.096999999999998	1.205	29.865
34.00817	0.9420000000000001	34.793	27.165	29.491	32.221	31.265	51.427	43.605	1.423	34.514	29.449	29.694000000000003	34.621	32.643	50.771	45.025	1.004	35.607	28.366	29.94	34.298	34.454	52.508	44.998000000000005	40.318000000000005	44.644	40.49	0.858	32.783	13.825	27.156	39.648	43.172	41.553999999999995	0.731	34.105	4.128	27.828000000000003	44.083	44.777	46.763999999999996	0.575	23.061999999999998	1.219	28.728
34.17484	1.0070000000000001	34.071999999999996	27.590999999999998	29.589000000000002	32.418	31.691	51.525	45.505	1.423	35.234	28.925	29.988000000000003	34.555	32.283	51.852	45.221000000000004	1.004	35.214	27.908	29.94	33.675	34.486999999999995	51.59	45.293	40.187	44.906000000000006	40.686	0.858	33.143	14.481	26.664	40.236999999999995	42.582	43.552	0.665	33.253	4.423	27.894000000000002	43.297	43.335	48.172	0.575	23.945999999999998	1.35	28.924
34.34152	0.93	34.029	27.163	30.369	32.575	31.881	52.318000000000005	44.01	1.476	35.876	27.774	29.818	34.578	32.308	50.941	44.808	1.057	35.07	27.967	29.901	34.156	33.723	52.217	46.286	41.446000000000005	44.262	41.978	0.877	33.198	14.913	27.02	40.285	42.66	43.4	0.8170000000000001	33.178000000000004	4.342	27.365	45.208	44.232	48.998999999999995	0.6609999999999999	24.566999999999997	1.4340000000000002	29.178
34.50819	0.93	32.753	26.836	30.468000000000004	31.625999999999998	32.241	51.958	44.927	1.411	35.287	28.723000000000003	30.342	35.233000000000004	32.733000000000004	50.875	44.35	0.991	35.266	28.065	30.294	34.484	34.214	52.544	45.861000000000004	40.366	45.44	41.585	0.877	32.805	16.090999999999998	26.954	41.95399999999999	43.413000000000004	43.007	0.654	33.473	4.637	27.496	45.175	45.016999999999996	49.49	0.366	25.188000000000002	1.205	28.982
34.6749	1.037	33.701	27.156999999999996	30.66	31.491	31.583000000000002	51.38	45.131	1.42	34.241	29.636	30.634	34.283	31.454	52.754	45.83	1.165	36.676	29.241	30.225	35.008	34.738	52.427	46.098	41.878	44.008	42.802	0.855	33.165	16.799	27.146	42.19	44.272	44.226000000000006	0.728	34.258	4.812	27.72	45.543	45.615	48.387	0.506	26.000999999999998	1.347	29.307
34.84159	1.097	33.614000000000004	26.223000000000003	30.51	32.388000000000005	31.956999999999997	51.776	44.515	1.479	35.397	29.093000000000004	30.875	34.36	32.514	52.723	46.523999999999994	1.158	35.507	28.173000000000002	30.695999999999998	34.396	34.454	52.952	45.383	41.36	43.13	42.089	0.848	32.063	18.39	27.52	41.181000000000004	44.048	43.512	0.722	33.745	5.099	28.487	46.138000000000005	44.998000000000005	49.897	0.599	27.129	1.405	29.679000000000002
35.00828	1.037	33.734	27.058000000000003	30.955	32.277	32.075	52.623999999999995	44.64	1.486	35.911	28.816999999999997	30.765	35.396	32.24	52.655	44.946000000000005	1.0659999999999998	36.512	28.651	31.24	34.156	34.443000000000005	53.573	46.88399999999999	41.583	44.107	42.376999999999995	0.953	32.674	18.044	27.179000000000002	41.96	43.453	45.34	0.7609999999999999	33.046	5.205	27.426	46.001999999999995	46.20399999999999	47.831	0.5720000000000001	27.311	1.51	29.569000000000003
35.17493	0.892	34.172	27.538	31.07	31.671999999999997	31.861	53.172	44.67100000000001	1.699	35.265	28.443	31.041	33.74	32.68	52.71	45.044	1.083	35.079	27.424	31.288	34.821999999999996	34.323	53.364	47.076	42.172	44.169	42.247	0.9359999999999999	33.177	18.465999999999998	27.131999999999998	42.385	43.419	44.976000000000006	0.713	33.812	5.577000000000001	28.361	46.98	43.715	49.821000000000005	0.557	28.9	1.4269999999999998	29.223000000000003
35.34161	1.13	33.778	26.975	32.049	32.29	32.448	52.431000000000004	44.94	1.5119999999999998	35.626	29.028000000000002	31.660999999999998	36.062	32.547	53.05	46.327	1.093	35.080999999999996	28.271	32.464	35.477	34.749	53.738	47.053000000000004	41.95	44.57	43.266999999999996	0.946	33.242	19.961	27.455	42.261	44.441	45.934	0.722	33.647	5.721	27.767	47.317	45.718	50.585	0.5660000000000001	29.747	1.4380000000000002	29.057
35.50837	1.11	33.966	26.784000000000002	31.781999999999996	33.169000000000004	32.508	52.851000000000006	44.126999999999995	1.589	35.742	28.928	31.491	35.496	32.574	52.976000000000006	45.808	1.168	35.328	28.072	32.13	34.711999999999996	35.228	53.824	45.909	42.643	44.213	42.783	1.021	32.644	20.855	27.061999999999998	43.019	42.94	44.528999999999996	0.735	33.345	5.79	27.930999999999997	47.512	46.733999999999995	50.645	0.675	30.266	1.4140000000000001	29.77
35.67486	1.127	33.309	26.705	32.038000000000004	32.181999999999995	32.863	53.333	43.781000000000006	1.771	34.895	28.691	32.338	35.429	33.028	53.361999999999995	45.888000000000005	1.351	35.299	28.36	32.486	34.745	35.0	54.31100000000001	46.875	41.446000000000005	44.066	42.665	1.074	32.74	21.622	27.346999999999998	42.117	44.886	45.102	0.752	33.964	6.175	27.758000000000003	46.222	44.69	51.225	0.465	31.963	1.598	28.458000000000002
35.84174	1.004	33.537	26.993000000000002	32.789	32.605	31.78	53.803000000000004	45.59	1.617	34.863	29.538	32.369	35.56	33.255	53.31	45.568000000000005	1.3940000000000001	35.628	27.996	32.419000000000004	35.99	35.164	55.08	46.098	42.172	43.55	44.276	0.986	33.067	23.612	28.358	42.386	42.7	46.583999999999996	0.728	32.653	6.483	27.916999999999998	46.755	46.696000000000005	51.20399999999999	0.5720000000000001	33.796	1.609	29.798000000000002
36.00832	1.138	35.906	26.576	32.766999999999996	33.63	32.314	54.998000000000005	45.669	1.8159999999999998	34.94	28.598000000000003	32.773	36.39	33.855	54.013999999999996	47.153999999999996	1.2009999999999998	35.116	28.596	33.085	36.1	34.749	55.193999999999996	48.11	41.989	43.662	44.486000000000004	0.9890000000000001	32.455	24.21	27.549	42.891000000000005	43.794	46.599	0.927	33.122	6.684	27.991999999999997	47.621	46.284	51.678000000000004	0.47700000000000004	35.019	1.514	29.023000000000003
36.17506	1.218	33.469	27.504	34.031	33.714	33.085	54.386	46.82	1.7009999999999998	35.586	28.744	32.431999999999995	35.723	34.071999999999996	53.6	46.107	1.315	35.665	28.546999999999997	33.466	36.123000000000005	35.754	55.701	47.69	42.809	46.058	44.553000000000004	1.203	32.606	24.483	28.186999999999998	43.155	45.108999999999995	47.227	0.778	32.518	6.5089999999999995	28.925	48.118	47.075	51.622	0.59	36.223	1.564	29.434
36.34169	1.12	33.404	26.028000000000002	33.113	32.467	33.61	54.681000000000004	45.672	1.8980000000000001	35.619	28.186	33.777	35.428000000000004	33.711	54.781000000000006	46.566	1.315	36.059	28.318	34.089	37.435	35.754	56.193000000000005	47.821000000000005	42.513999999999996	46.18899999999999	44.521	1.203	32.902	25.763	28.384	42.958	43.763999999999996	46.965	0.9420000000000001	32.879	7.296	28.072	48.216	46.451	51.72	0.688	35.599000000000004	1.663	29.73
36.50843	1.138	34.071999999999996	26.248	33.486999999999995	33.925	34.443000000000005	55.227	46.619	1.882	35.824	29.351	33.821	35.571	35.69	54.636	46.56399999999999	1.266	36.131	28.891	34.33	35.575	35.568000000000005	56.668	47.455	43.136	44.743	45.24	1.055	32.75	27.125999999999998	28.434	43.055	44.38399999999999	46.00899999999999	0.763	32.827	7.109	28.188000000000002	49.553999999999995	46.906000000000006	52.169	0.575	37.443000000000005	1.7109999999999999	29.678
36.67503	1.209	34.159	26.921	33.41	33.749	34.464	55.651	46.352	2.019	36.208	28.944000000000003	33.745	35.429	34.63	55.651	46.886	1.306	36.155	28.485	34.319	35.598	35.918	57.324	48.138999999999996	42.278	45.458	45.201	1.16	33.296	27.701999999999998	28.584	43.77	44.215	46.593999999999994	0.835	32.848	7.577000000000001	28.699	48.43600000000001	46.705	52.167	0.581	38.81	1.619	29.141
36.84179	1.349	35.437	26.127	34.49	33.681	35.348	55.79600000000001	46.263000000000005	2.029	35.816	28.480999999999998	33.646	36.773	35.646	55.896	47.452	1.315	35.698	28.908	35.106	37.336999999999996	37.361999999999995	57.8	47.395	42.513999999999996	44.615	44.849	1.17	32.606	29.666	28.482	43.942	44.42	46.538000000000004	0.745	33.108000000000004	8.379	28.236	48.413000000000004	46.681000000000004	51.72	0.524	39.732	1.663	29.369
37.00841	1.236	34.662	26.674	34.306	34.056	36.211999999999996	56.701	47.34	2.1109999999999998	35.824	28.205	34.705999999999996	37.34	36.804	55.717	46.695	1.3969999999999998	36.0	28.891	34.821	36.591	37.664	58.11	47.455	42.775	44.35	46.353	1.284	32.946	30.991	29.252	44.626999999999995	45.333999999999996	46.5	0.862	33.155	8.092	28.287	49.553999999999995	47.004	53.119	0.608	40.031	1.973	29.383000000000003
37.17508	1.392	34.695	26.255	34.078	34.713	35.983000000000004	56.818000000000005	47.003	2.069	36.444	29.322	34.378	37.666	36.476	56.488	47.768	1.3869999999999998	36.063	28.075	34.592	36.556999999999995	37.368	58.452	47.608999999999995	43.325	45.258	46.083	1.2409999999999999	33.602	33.023	28.535	43.735	44.114	47.636	0.722	33.385	8.929	28.258000000000003	49.443999999999996	47.126000000000005	54.12	0.5660000000000001	40.779	1.798	29.778000000000002
37.3419	1.335	34.955999999999996	27.066999999999997	35.453	34.482	35.983000000000004	56.8	46.946999999999996	2.177	36.381	29.22	34.836999999999996	37.7	36.509	56.995	46.498999999999995	1.496	36.328	28.891	35.247	36.525	38.876	58.011	47.324	42.841	45.922	45.928000000000004	1.251	32.979	33.383	28.761	43.54600000000001	43.696000000000005	47.778	0.8290000000000001	33.449	8.977	28.909000000000002	49.16	48.248999999999995	53.806999999999995	0.47700000000000004	40.129	1.9069999999999998	29.219
