	MG1655-1	PUTR3-1_1	ygaC-1	ygaC_ybeX-1	ygaC_mpl-1	ygaC_ybeX_mpl-1	PUTR8-10_1	rpsG1_mreB-1	MG1655-2	PUTR3-1_2	ygaC-2	ygaC_ybeX-2	ygaC_mpl-2	ygaC_ybeX_mpl-2	PUTR8-10_2	rpsG1_mreB-2	MG1655-3	PUTR3-1_3	ygaC-3	ygaC_ybeX-3	ygaC_mpl-3	ygaC_ybeX_mpl-3	PUTR8-10_3	rpsG1_mreB-3	rpsG1_mreB_ybeX-1	rpsG1_mreB_mpl-1	rpsG1_mreB_ybeX_mpl-1	proV_cspC-1	proV_cspC_ybeX-1	proV_cspC_mpl-1	proV_cspC_ybeX_mpl-1	rpsG1_mreB_ybeX-2	rpsG1_mreB_mpl-2	rpsG1_mreB_ybeX_mpl-2	proV_cspC-2	proV_cspC_ybeX-2	proV_cspC_mpl-2	proV_cspC_ybeX_mpl-2	rpsG1_mreB_ybeX-3	rpsG1_mreB_mpl-3	rpsG1_mreB_ybeX_mpl-3	proV_cspC-3	proV_cspC_ybeX-3	proV_cspC_mpl-3	proV_cspC_ybeX_mpl-3
27.67438	1.484	34.939	21.875999999999998	9.572000000000001	28.947	7.044	56.285	29.531999999999996	1.6219999999999999	34.876	29.375	7.237	30.413	8.654	57.533	29.647	1.5530000000000002	34.481	30.259	10.895	30.787	8.101	57.957	30.631	35.17	31.864	33.373000000000005	2.28	1.849	12.459000000000001	8.023	34.942	32.653	32.525999999999996	1.464	1.7519999999999998	6.914	7.108	33.236999999999995	33.861	30.59	1.4140000000000001	1.3090000000000002	4.9910000000000005	4.261
27.84089	1.4040000000000001	34.746	23.141	9.774	29.024	7.382000000000001	57.074	29.805999999999997	1.607	33.963	29.713	7.181	30.52	8.923	57.83	29.394000000000002	1.636	34.975	31.184	10.962	31.318	8.207	58.253	30.180999999999997	36.317	32.296	33.083	2.36	1.8319999999999999	13.212	8.26	33.931999999999995	33.181999999999995	33.054	1.4480000000000002	1.7690000000000001	7.445	7.215	33.994	33.866	29.585	1.2009999999999998	1.291	5.167000000000001	4.3389999999999995
28.00772	1.3840000000000001	34.143	23.44	10.059	30.05	7.4	57.873000000000005	29.949	1.62	34.996	29.268	7.495	30.764	9.141	58.335	29.932	1.6480000000000001	34.471	30.706999999999997	11.315	31.399	8.326	58.857	28.886999999999997	34.407	32.639	33.264	2.4730000000000003	1.912	13.567	8.805	35.325	33.167	31.566999999999997	1.4609999999999999	1.847	7.172000000000001	7.693	33.62	34.604	31.3	1.3130000000000002	1.24	5.577000000000001	4.683
28.17437	1.6219999999999999	34.545	24.026999999999997	10.503	30.12	7.611000000000001	58.199	30.476	1.63	34.645	29.959	7.542999999999999	30.703000000000003	9.222999999999999	58.727	29.478	1.626	34.708	31.138	11.401	31.438000000000002	8.735	59.282	29.513	35.595	33.334	33.205999999999996	2.452	2.021	14.277000000000001	9.215	34.580999999999996	33.666	33.146	1.505	1.858	7.221	7.71	33.135999999999996	34.251999999999995	31.601	1.324	1.35	5.525	4.861000000000001
28.34103	1.6780000000000002	34.536	24.226	10.811	30.705	7.695	58.528	30.8	1.7180000000000002	34.571	30.511999999999997	7.691	30.895	9.435	59.153	29.048000000000002	1.6480000000000001	35.06	30.609	11.773	31.791999999999998	8.587	59.641999999999996	29.967	35.552	32.41	32.839	2.44	2.01	14.352	8.935	33.066	32.938	32.45	1.494	1.7819999999999998	7.597	7.726	33.358000000000004	33.753	32.216	1.248	1.339	6.035	4.683
28.50771	1.786	34.25	26.221999999999998	10.732000000000001	29.301	7.906000000000001	58.723	29.820999999999998	1.63	34.153	29.959	7.936	30.9	9.682	59.57899999999999	29.085	1.6580000000000001	34.25	32.251999999999995	12.319	31.929000000000002	8.735	60.003	30.136	34.055	32.188	32.617	2.583	2.0540000000000003	14.767999999999999	9.312999999999999	34.089	33.6	33.178000000000004	1.571	1.7919999999999998	8.073	8.527999999999999	33.693000000000005	33.859	31.568	1.2590000000000001	1.219	5.886	4.861000000000001
28.67441	1.6780000000000002	34.798	27.793000000000003	10.975	30.999000000000002	8.12	59.051	29.131	1.7830000000000001	33.916	30.021	8.117	31.418000000000003	10.155	59.873000000000005	29.441	1.714	34.045	31.395	12.493	31.595	9.046	60.623999999999995	30.228	34.799	33.294000000000004	32.839	2.375	2.141	15.269	10.081	33.95	33.363	32.941	1.396	1.88	8.088	8.282	33.26	33.916	31.561999999999998	1.215	1.4040000000000001	5.773	4.978
28.84104	1.62	34.731	27.851999999999997	11.317	30.897	8.328	59.558	29.747	1.726	34.634	30.638	8.357999999999999	31.511999999999997	10.136000000000001	60.218	29.796	1.656	33.945	31.26	12.706	32.476	9.026	61.1	29.438000000000002	34.503	33.815	32.181	2.58	2.215	15.876	10.095	34.014	32.215	32.022	1.568	1.855	8.756	9.179	33.257	34.537	32.967	1.321	1.216	6.144	5.087
29.00773	1.764	34.158	27.554000000000002	11.474	31.149	8.297	59.983999999999995	29.479	1.705	33.734	31.184	8.488	30.749000000000002	10.231	60.674	28.773000000000003	1.636	34.516999999999996	32.001	13.054	31.939	9.482000000000001	61.391000000000005	29.854	34.715	33.342	33.018	2.556	2.225	16.677	10.842	33.638000000000005	33.214	32.564	1.578	1.932	9.014	8.652999999999999	32.85	35.01	31.252	1.234	1.324	6.246	5.254
29.17437	1.5819999999999999	34.055	27.998	11.602	31.991	8.844	60.343999999999994	30.906999999999996	1.786	34.385	31.208000000000002	8.612	31.230999999999998	10.552	61.199	29.778000000000002	1.716	34.677	31.928	13.284	31.31	9.737	61.754	29.910999999999998	33.828	32.649	33.471	2.6719999999999997	2.209	16.846	10.511	33.077	33.079	31.871	1.464	1.85	9.075	8.876	31.371	34.876	31.67	1.3159999999999998	1.2109999999999999	6.235	5.242999999999999
29.34119	1.776	34.7	28.938000000000002	12.415	31.686999999999998	8.905	60.622	30.08	1.7180000000000002	34.407	31.133000000000003	8.804	30.895	10.777000000000001	61.543	30.160999999999998	1.746	34.143	31.656999999999996	14.293	31.595	9.798	62.032	29.214000000000002	34.275999999999996	33.032	32.839	2.6689999999999996	2.3040000000000003	18.738	11.292	34.048	32.741	31.959	1.6580000000000001	1.945	8.939	9.46	33.554	34.506	31.921999999999997	1.248	1.24	6.853	5.468999999999999
29.50788	1.608	35.006	28.921	12.339	31.340999999999998	8.996	61.013999999999996	30.029	1.778	34.648	30.984	8.992	31.563000000000002	11.16	61.836000000000006	29.128	1.709	34.221	31.801	14.216	33.735	9.986	62.423	29.784000000000002	34.092	33.961	33.113	2.827	2.299	18.201	10.955	32.751999999999995	33.048	32.266999999999996	1.489	1.973	9.617	9.876	33.076	34.485	31.804000000000002	1.21	1.3330000000000002	6.9110000000000005	5.527
29.67448	1.51	33.927	29.215	12.634	31.275	8.996	61.309	30.323	1.713	34.092	30.787	9.286	31.497	11.324000000000002	62.358999999999995	29.553	1.7409999999999999	33.992	32.128	14.674000000000001	33.048	10.542	62.946000000000005	29.784000000000002	34.779	33.797	31.772	2.762	2.331	19.215	12.002	33.079	32.296	32.07	1.652	1.875	9.748	9.942	33.24	35.466	32.328	1.242	1.3	6.617000000000001	5.723
29.84118	1.6	34.191	29.384	13.305	31.835	9.277999999999999	61.651	28.956	1.8030000000000002	33.702	30.955	8.979	31.468000000000004	11.669	62.7	28.871	1.6030000000000002	33.961999999999996	31.772	15.145999999999999	33.116	10.887	63.287	29.820999999999998	33.473	33.44	32.102	2.949	2.323	19.391	11.856	32.297	33.378	32.4	1.742	1.965	10.289000000000001	10.712	33.014	35.533	31.971	1.234	1.389	7.325	5.941
30.00788	1.605	34.931	29.533	13.315	32.083	9.744	61.881	29.496	1.775	35.194	31.04	9.707	32.272	11.744000000000002	62.865	29.315	1.739	33.884	31.006	15.747	32.874	10.405999999999999	63.485	29.250999999999998	33.885	32.773	32.711	2.955	2.525	20.484	12.487	33.625	32.908	31.864	1.7469999999999999	1.97	10.690999999999999	11.147	32.674	35.26	33.332	1.4680000000000002	1.395	7.3	5.85
30.17454	1.6840000000000002	34.13	28.808000000000003	13.469000000000001	31.974	9.873	62.301	30.47	1.754	34.098	31.388	9.573	33.076	11.802999999999999	63.218	28.456999999999997	1.9140000000000001	34.913000000000004	31.616	15.925999999999998	32.468	11.087	63.772	29.862	33.673	32.988	32.468	3.094	2.502	21.928	13.196	33.773	34.329	31.686999999999998	1.725	1.949	10.847000000000001	11.01	32.367	35.469	32.891999999999996	1.348	1.306	7.66	6.016
30.34122	1.932	34.505	29.795	13.97	32.312	9.842	62.731	29.430999999999997	1.6769999999999998	33.722	30.255	10.328	33.286	12.071	63.585	29.413	1.706	34.701	32.315	16.205	32.842	11.517999999999999	64.074	29.381999999999998	34.278	32.61	32.22	3.216	2.492	21.301	13.534	33.135	32.45	31.243000000000002	1.7469999999999999	2.036	11.509	11.998	32.379	35.26	32.514	1.37	1.395	7.888	6.57
30.5078	1.689	34.966	29.871	14.329	31.928	10.175	63.217	29.998	1.857	34.705999999999996	31.505	10.562000000000001	32.41	12.401	63.938	29.553	1.7890000000000001	34.28	32.452	17.016	33.205999999999996	11.554	64.296	29.13	33.4	33.302	31.866999999999997	3.2310000000000003	2.6710000000000003	23.021	14.187000000000001	33.891	33.336999999999996	32.523	1.633	2.019	11.445	11.869000000000002	33.071999999999996	35.099000000000004	32.846	1.2890000000000001	1.2790000000000001	8.256	6.382999999999999
30.67463	1.761	34.573	30.388	14.540999999999999	32.152	10.842	63.595	29.404	1.8	34.313	31.338	10.412	32.668	12.645	64.546	28.895	1.829	34.67	32.677	17.363	33.531	11.994000000000002	64.152	29.223000000000003	33.07	33.855	31.504	3.305	2.778	23.534000000000002	14.204	33.595	34.086999999999996	31.704	1.7719999999999998	1.929	11.853	11.786	31.958000000000002	35.424	32.778	1.297	1.419	7.974	7.244
30.8413	1.7819999999999998	34.619	30.734	15.134	32.92	10.689	63.998999999999995	29.881999999999998	1.885	33.674	32.008	10.552	31.868000000000002	13.239	65.73100000000001	29.044	1.784	35.108000000000004	32.53	18.048	33.48	12.392999999999999	64.392	28.883000000000003	33.902	34.098	31.456	3.2239999999999998	2.795	25.094	14.632	33.152	32.827	32.144	1.855	2.144	12.152999999999999	12.575999999999999	32.073	35.078	31.945	1.218	1.306	8.15	7.06
31.00791	1.749	35.109	29.755	15.623	32.202	10.918	64.456	29.752	1.8519999999999999	34.163000000000004	31.519000000000002	10.814	32.194	13.207	66.25399999999999	29.11	1.784	35.5	30.833000000000002	18.146	32.272	12.197000000000001	65.143	29.307	33.478	33.216	32.336999999999996	3.29	2.9589999999999996	25.486	15.514000000000001	32.989000000000004	32.664	32.144	1.758	2.144	12.806	12.968	32.073	35.469	32.794000000000004	1.218	1.274	8.705	6.962000000000001
31.17469	1.7719999999999998	33.763000000000005	30.208000000000002	15.372	31.968000000000004	11.128	65.495	29.031	1.939	33.829	31.448	11.088	32.056999999999995	13.708	66.997	29.529	1.806	34.284	32.001999999999995	19.293	33.211	12.96	66.47399999999999	29.465	33.274	33.046	31.743000000000002	3.505	2.8489999999999998	25.844	15.849	33.111999999999995	33.179	30.833000000000002	1.8119999999999998	2.134	13.208	13.599	31.969	35.623000000000005	33.928000000000004	1.37	1.555	9.112	7.24
31.34129	1.641	34.48	30.599	16.35	32.881	11.519	66.016	29.52	1.874	33.829	31.48	11.479000000000001	32.383	14.197000000000001	67.584	28.779	1.871	34.415	31.252	19.358	33.146	12.665999999999999	67.877	29.041	33.731	33.372	31.319000000000003	3.603	2.947	26.496	15.947000000000001	33.797	33.896	31.028000000000002	1.714	2.199	13.012	14.088	31.414	35.297	33.7	1.37	1.392	9.079	7.403
31.50797	1.739	34.154	30.826999999999998	17.133	33.010999999999996	11.290999999999999	66.343	29.324	1.939	35.036	31.676	11.479000000000001	32.938	14.229000000000001	67.877	29.203000000000003	1.806	35.001999999999995	32.1	19.814	33.244	13.155	68.49600000000001	29.27	33.046	33.633	31.840999999999998	3.701	2.8489999999999998	27.703000000000003	16.566	32.004	33.798	31.42	1.909	2.2969999999999997	12.882	14.61	32.262	35.036	33.145	1.37	1.36	9.405	7.403
31.67473	1.764	33.863	30.962	16.788	32.135	11.929	66.485	29.461	1.963	33.734	32.461999999999996	11.269	32.615	14.702	68.442	28.491	1.864	34.677	31.68	20.868000000000002	33.116	13.628	69.028	29.111	31.843000000000004	33.049	31.388	3.7889999999999997	3.036	27.872	17.134	31.746	34.126	31.912	1.8359999999999999	2.3209999999999997	14.071	14.755	31.842	35.363	33.18	1.329	1.383	9.75	7.814
31.84129	1.626	34.907	31.26	17.226	32.953	11.98	66.822	29.141	1.955	33.996	32.075	11.970999999999998	32.911	15.206	68.419	28.724	1.954	34.842	31.358	21.107	32.89	13.514000000000001	69.46	29.67	32.498000000000005	33.996	30.773000000000003	3.9419999999999997	3.1239999999999997	29.343000000000004	18.19	32.108000000000004	33.119	31.589000000000002	1.827	2.182	14.020999999999999	15.552	31.325	35.332	32.434	1.354	1.375	9.965	8.192
32.00805	1.626	34.647	31.585	18.203	33.343	12.630999999999998	67.31	29.564	1.858	34.192	32.498000000000005	12.167	32.716	15.174000000000001	68.94	29.018	1.8559999999999999	34.516	32.595	21.139	32.89	14.100999999999999	69.786	29.214000000000002	32.693000000000005	32.791	30.871	3.9419999999999997	3.157	29.734	18.516	31.359	33.509	30.416999999999998	1.99	2.378	15.225999999999999	15.422	31.715999999999998	35.461999999999996	32.400999999999996	1.256	1.375	10.225	8.062000000000001
32.17475	1.767	34.134	30.971	18.62	32.34	12.227	67.741	29.828000000000003	1.9340000000000002	33.32	32.439	12.285	32.330999999999996	15.327	69.373	29.185	1.8659999999999999	34.655	32.732	21.528000000000002	32.8	14.546	70.285	29.349	31.853	33.515	31.039	4.053	3.234	30.162	19.227	33.19	32.474000000000004	31.531	2.0340000000000003	2.291	16.032	16.163	30.581	35.374	32.473	1.365	1.484	10.732999999999999	8.503
32.34148	1.669	34.786	32.21	19.044	33.546	12.911	67.904	29.111	1.966	34.525999999999996	31.82	12.969000000000001	32.266	16.239	69.503	28.859	1.9969999999999999	34.688	32.732	22.636	32.278	14.449000000000002	70.676	29.316	32.048	32.830999999999996	31.006999999999998	4.184	3.4619999999999997	30.064	19.39	30.974	32.898	31.921999999999997	2.1319999999999997	2.291	16.032	16.75	30.971999999999998	35.178000000000004	31.593000000000004	1.3319999999999999	1.2890000000000001	10.635	8.666
32.50814	1.817	34.984	32.38	19.329	33.486	12.817	68.283	29.319000000000003	1.95	33.586	33.259	12.937999999999999	32.305	16.008	69.977	29.031999999999996	1.9480000000000002	35.114000000000004	31.73	23.305	32.122	15.065999999999999	70.855	28.87	32.869	34.073	31.568	4.359	3.444	30.496	20.488000000000003	30.851999999999997	32.903	31.44	1.8869999999999998	2.307	16.385	17.298	30.166999999999998	34.953	32.935	1.446	1.369	10.802	9.322000000000001
32.67472	1.7590000000000001	34.201	32.507	20.164	33.223	13.092	68.59899999999999	29.605999999999998	1.9580000000000002	33.811	32.703	13.279000000000002	32.791	17.134	70.164	29.646	1.989	34.525999999999996	32.996	24.013	32.705	15.083	71.336	29.093000000000004	32.41	34.169000000000004	31.076	4.434	3.648	30.199	20.802	31.629	33.226	31.013	1.993	2.478	16.567	17.903	31.074	35.244	33.388000000000005	1.357	1.345	11.305	8.978
32.84138	1.7269999999999999	35.569	32.605	20.424	32.766999999999996	13.45	68.859	29.052	1.925	35.309	32.181999999999995	13.084000000000001	32.693000000000005	17.003	70.164	28.766	1.956	34.07	31.53	23.818	33.194	15.311	71.792	29.581	32.312	33.713	31.174	4.467	3.648	31.6	22.430999999999997	31.271	34.334	31.469	2.0909999999999997	2.478	17.87	18.783	30.096999999999998	35.635	32.704	1.324	1.3780000000000001	11.761	9.434
33.00811	1.7469999999999999	35.516999999999996	33.141999999999996	20.616999999999997	32.783	14.107999999999999	69.223	29.105999999999998	1.944	34.314	33.336999999999996	13.806	33.164	17.558	70.557	29.826999999999998	2.041	35.289	31.58	24.46	33.143	15.705	71.891	29.826999999999998	31.483	33.663000000000004	31.028000000000002	4.547	3.8280000000000003	31.225	22.295	31.125999999999998	33.371	31.453000000000003	1.979	2.464	16.828	19.009	30.799	34.802	32.948	1.4080000000000001	1.4280000000000002	12.419	9.508
33.17491	1.807	35.593	32.829	21.904	33.609	13.967	69.543	28.926	2.134	34.391	32.569	13.827	32.754	17.578	70.942	29.613000000000003	2.036	34.26	32.634	24.866	31.888	15.790999999999999	72.243	29.320999999999998	30.910999999999998	34.033	30.651	4.703	3.9189999999999996	31.954	23.386	30.391	32.668	31.433000000000003	2.103	2.654	18.669	19.874000000000002	31.301	35.952	33.09	1.305	1.357	12.050999999999998	9.597000000000001
33.34142	1.844	34.899	33.141999999999996	21.04	32.458	14.530999999999999	69.906	30.049	1.912	34.411	32.264	14.325999999999999	31.993000000000002	18.209	71.143	29.631	1.943	34.41	31.971	25.566	33.013000000000005	16.258	72.509	29.274	31.58	33.24	30.54	4.938	3.8930000000000002	32.332	24.02	30.995	33.859	30.541999999999998	2.109	2.594	18.878	19.985	30.506	36.168	31.971999999999998	1.3430000000000002	1.265	12.452	10.354000000000001
33.50819	1.764	34.45	32.525999999999996	22.002	32.037	14.568	70.428	29.168000000000003	2.061	34.32	32.364000000000004	14.984000000000002	33.266999999999996	18.026	71.472	29.305999999999997	2.092	34.971	31.94	26.506	32.464	16.594	72.971	29.111	31.354	34.025999999999996	30.802	4.962	4.144	32.108000000000004	24.141	31.16	33.637	31.521	2.129	2.582	19.48	20.361	30.375999999999998	36.243	32.92	1.264	1.351	12.749	10.485999999999999
33.67492	1.8219999999999998	34.516999999999996	32.921	22.664	32.626999999999995	15.269	70.892	28.653000000000002	2.053	33.866	32.53	14.967	32.716	19.049	71.773	29.083000000000002	2.051	34.614000000000004	32.53	25.601	33.086	17.292	73.108	28.823	31.033	33.312	31.783	5.31	4.1339999999999995	33.544000000000004	25.908	30.545	33.509	30.873	2.218	2.573	20.241	21.186	30.445999999999998	35.071	32.304	1.354	1.44	13.220999999999998	11.09
33.84156	1.659	36.015	32.79	22.99	31.878	15.269	71.283	29.596999999999998	2.02	33.801	32.009	15.13	31.869	19.146	71.968	28.92	1.986	34.419000000000004	32.042	25.112	32.369	17.52	73.596	29.506999999999998	30.186	33.376999999999995	31.164	5.147	4.1339999999999995	32.795	26.592	29.666	33.64	31.199	2.12	2.7030000000000003	20.729	22.26	30.38	35.135999999999996	33.085	1.354	1.44	13.515	10.96
34.00816	1.719	35.375	32.868	23.203000000000003	31.956	15.128	71.668	29.741999999999997	2.113	34.367	31.99	15.444	32.208	19.394000000000002	72.32	29.325	2.079	35.863	33.585	25.811	33.033	17.703	73.72	28.967	30.428	33.064	30.592	5.401	4.29	33.328	28.56	31.145	32.74	30.691	2.2119999999999997	2.6	22.081999999999997	23.319000000000003	29.678	35.408	32.414	1.446	1.369	13.764000000000001	11.470999999999998
34.17505	1.854	35.819	33.214	23.674	31.78	15.953	72.16199999999999	28.653000000000002	2.1180000000000003	34.55	32.791	16.368	31.901	20.058	72.327	29.018	2.084	35.102	32.498000000000005	26.186999999999998	32.239000000000004	18.725	73.857	29.605	30.445999999999998	32.986	30.805999999999997	5.505	4.492	33.967	28.252	30.447	33.412	31.264	2.283	2.7689999999999997	22.031999999999996	23.531	30.934	35.332	31.945	1.256	1.375	14.100999999999999	11.774000000000001
34.3416	1.767	34.884	32.732	23.053	32.275	16.204	72.598	29.176	2.031	35.21	32.667	16.000999999999998	32.527	20.281	72.632	29.12	2.094	34.851	31.266	26.71	32.604	18.719	74.26100000000001	30.131	30.712	32.961	30.941999999999997	5.747999999999999	4.505	34.204	28.908	30.028000000000002	32.996	30.421999999999997	2.3930000000000002	2.91	23.301	24.736	30.32	35.275999999999996	33.093	1.462	1.484	14.71	11.306
34.50834	1.8319999999999999	36.187	33.123000000000005	24.78	33.676	16.432000000000002	72.598	29.633000000000003	2.031	35.504	31.853	16.977999999999998	31.353	20.803	73.024	29.511	2.16	34.981	32.374	26.45	32.571999999999996	19.045	74.587	30.229	30.516	33.548	30.746	5.9110000000000005	4.636	34.986	30.57	31.365	33.256	30.618000000000002	2.3930000000000002	2.9760000000000004	23.691999999999997	24.573	30.776	34.787	32.734	1.3319999999999999	1.452	15.59	12.088
34.675	1.844	35.907	32.816	24.554000000000002	32.001999999999995	16.32	73.257	29.430999999999997	2.009	34.607	31.776	16.636	31.96	20.714000000000002	73.258	29.826999999999998	2.1390000000000002	35.484	31.613000000000003	26.835	32.2	19.577	74.917	29.925	30.539	33.175	31.223000000000003	6.077000000000001	4.869	35.129	31.307	30.311999999999998	32.981	30.476999999999997	2.467	2.985	25.092	25.451	30.051	35.485	32.59	1.18	1.3630000000000002	15.64	12.370999999999999
34.84165	1.804	36.330999999999996	32.82	24.53	31.324	17.051	73.62100000000001	29.502	2.099	34.608000000000004	32.332	17.203	31.639	21.929000000000002	73.914	30.090999999999998	2.1630000000000003	35.355	32.332	27.394000000000002	32.885999999999996	19.849	75.215	29.897	30.869	33.111999999999995	30.74	6.358	5.053999999999999	35.0	31.994	30.901999999999997	32.853	30.546	2.295	2.944	24.774	27.572	30.868000000000002	35.291	32.463	1.4	1.452	16.175	12.355
35.00837	1.9340000000000002	35.453	32.592	24.465	32.624	16.953	73.816	29.372	2.131	34.771	32.364000000000004	18.016	31.930999999999997	21.929000000000002	74.207	29.994	2.131	35.03	31.064	28.109	32.561	20.337	75.345	30.221999999999998	29.634	33.242	29.471999999999998	6.358	4.989	35.488	31.668000000000003	30.089000000000002	32.463	29.83	2.588	3.074	25.781999999999996	27.506999999999998	29.34	35.291	32.463	1.335	1.452	16.858	13.232999999999999
35.17498	1.797	36.039	32.92	24.409000000000002	32.302	17.618	73.952	29.866	2.188	35.681999999999995	31.978	18.419	33.104	22.459	74.44	29.348000000000003	2.253	35.973	31.133000000000003	27.627	32.466	20.511	75.707	30.323	29.119	33.211999999999996	30.679000000000002	6.574	5.172999999999999	35.326	32.451	29.997	32.823	31.166999999999998	2.481	3.065	26.698	28.941999999999997	29.703000000000003	35.422	32.336	1.4240000000000002	1.508	17.424	13.735999999999999
35.34167	1.939	36.441	33.62	24.67	32.453	17.829	74.055	29.405	2.166	34.82	32.225	18.043	32.409	22.822	75.027	30.085	2.199	35.143	32.744	27.814	32.874	21.070999999999998	76.001	30.247	29.599	33.425	30.247	6.737	5.275	35.241	32.34	30.28	33.328	30.993000000000002	2.62	3.139	27.535999999999998	29.939	29.631	35.986999999999995	33.198	1.564	1.516	17.925	13.659
35.50837	1.825	36.043	32.062	25.131999999999998	32.579	18.433	74.307	29.829	2.1790000000000003	34.91	31.64	18.225	32.275999999999996	23.287	75.05	29.825	2.213	35.621	31.51	27.945999999999998	32.546	21.086	76.152	30.925	29.859	33.355	29.761	6.872000000000001	5.542000000000001	34.875	32.497	29.729	33.16	30.730999999999998	2.5340000000000003	3.1830000000000003	28.445	30.91	30.636	35.686	31.898000000000003	1.545	1.496	17.783	13.749
35.67505	1.9069999999999998	36.668	33.004	25.416	32.744	19.093	74.639	30.086	2.166	34.885	32.355	19.437	31.923000000000002	23.826999999999998	75.319	30.377	2.134	35.922	31.642	28.139	33.198	21.945999999999998	76.39	30.604	29.046999999999997	33.49	30.636	7.483	5.664	35.37	31.983	30.604	33.62	30.506	2.522	3.236	28.801	30.426	30.669	36.019	31.933000000000003	1.4669999999999999	1.484	18.574	14.956
35.84182	1.9069999999999998	36.441	33.004	25.87	31.804000000000002	18.736	74.736	30.41	2.296	34.917	31.511999999999997	19.34	32.15	24.735	75.125	30.02	2.199	36.019	31.253	28.333000000000002	31.869	21.945999999999998	76.52	31.025	29.241999999999997	33.586999999999996	29.955	7.386	5.8260000000000005	36.116	32.760999999999996	30.118000000000002	33.62	31.673000000000002	2.6519999999999997	3.333	29.579	30.976999999999997	30.02	36.408	31.771	1.4669999999999999	1.581	19.158	14.859000000000002
36.00856	1.835	36.085	31.646	25.165	32.845	18.88	74.904	30.576999999999998	2.158	35.664	32.001999999999995	19.968	32.023	25.294	75.454	30.671999999999997	2.224	35.274	32.229	28.954	32.585	22.636999999999997	76.88	31.385	29.766	33.687	29.991999999999997	7.632999999999999	6.042000000000001	36.116	32.051	29.118000000000002	34.496	31.061	2.546	3.324	29.842	30.689	30.349	36.733000000000004	32.228	1.3940000000000001	1.475	19.817999999999998	15.585999999999999
36.17518	1.864	35.757	33.19	26.269000000000002	31.695	19.249000000000002	75.207	29.906999999999996	2.191	35.303000000000004	30.948	20.798000000000002	31.1	25.131	75.792	31.112	2.255	35.042	31.143	27.408	32.443000000000005	23.345	76.994	31.177	29.225	33.385	30.136	7.845	5.892	35.726	32.916	29.616	33.938	29.941999999999997	2.7439999999999998	3.36	30.054000000000002	32.330999999999996	29.615	37.512	32.508	1.4269999999999998	1.641	20.778000000000002	15.269
36.34184	1.869	36.493	32.429	26.156	32.135999999999996	19.294	75.442	30.738000000000003	2.294	35.226	32.137	20.227	32.321	26.057	75.767	31.000999999999998	2.326	35.713	30.544	28.726999999999997	33.113	23.555	77.263	31.425	29.535999999999998	34.9	30.219	7.787999999999999	6.354	36.463	32.741	29.146	34.349000000000004	30.903000000000002	2.75	3.464	31.146	32.091	28.755	37.306999999999995	32.268	1.4969999999999999	1.6469999999999998	21.735	16.159000000000002
36.50837	1.9340000000000002	36.266	32.202	24.855	32.624	20.691999999999997	75.47399999999999	30.64	2.1959999999999997	35.193000000000005	31.844	20.844	30.956	25.732	75.865	31.944000000000003	2.326	35.713	30.381	29.28	31.975	24.4	77.555	31.717	29.211	34.315	29.764	8.243	6.257000000000001	37.243	33.619	28.366	34.705999999999996	30.805999999999997	2.783	3.366	30.236	31.473000000000003	29.178	37.567	31.26	1.4	1.5490000000000002	21.182	17.037
36.67513	1.8619999999999999	35.454	32.693000000000005	26.845	31.783	20.509	75.609	31.49	2.285	35.747	31.230999999999998	21.993000000000002	31.09	26.747	76.097	31.491999999999997	2.415	36.201	31.523000000000003	28.796	32.531	24.279	77.59100000000001	32.5	29.379	34.836999999999996	29.932	8.555	6.537999999999999	36.69	33.231	28.925	34.318000000000005	29.835	2.9360000000000004	3.3569999999999998	31.864	31.379	28.305999999999997	37.339	32.498000000000005	1.587	1.735	22.59	17.375
36.84185	1.8769999999999998	36.428000000000004	32.946	26.538	31.936999999999998	20.973000000000003	75.925	31.156	2.237	35.452	31.255	21.776999999999997	31.993000000000002	26.765	76.479	31.649	2.334	36.167	31.156999999999996	29.113000000000003	32.395	24.131999999999998	77.78	32.593	29.173000000000002	35.777	29.857	8.582	7.0489999999999995	37.57	33.78	28.816	35.583	30.086	3.052	3.668	31.631	31.698	29.075	38.348	32.556999999999995	1.506	1.7530000000000001	22.733	17.154
37.00858	1.98	36.417	31.729	26.131999999999998	32.184	21.344	76.095	30.945999999999998	2.3080000000000003	35.278	30.46	22.377	31.98	27.368000000000002	76.454	32.645	2.437	35.309	29.646	28.871	32.251999999999995	24.994	77.95100000000001	33.101	29.354	36.482	29.68	8.851	7.187	36.583	33.67	28.703000000000003	35.93	30.006999999999998	3.0580000000000003	3.739	31.781	31.717	29.19	38.468	31.046999999999997	1.413	1.824	23.464000000000002	17.72
37.17524	1.985	36.015	31.357	26.572	31.421999999999997	21.879	76.2	31.421	2.346	36.341	30.805	22.49	32.097	27.385	76.723	32.209	2.377	35.623000000000005	30.250999999999998	28.987	31.392	25.368000000000002	78.155	32.991	29.372	35.657	30.089000000000002	9.088	7.097	37.093	33.202	28.461	36.114000000000004	30.71	3.162	3.745	31.116999999999997	32.16	27.873	37.741	30.773000000000003	1.354	1.733	24.424	19.459
