	MG1655-1	12PD3-8_1	12PD4-6_1	12PD6-3_1	12PD7-6_1	metJ-1	relA-1	purT-1	MG1655-2	12PD3-8_2	12PD4-6_2	12PD6-3_2	12PD7-6_2	metJ-2	relA-2	purT-2	MG1655-3	12PD3-8_3	12PD4-6_3	12PD6-3_3	12PD7-6_3	metJ-3	relA-3	purT-3	fabR-1	yfgF-1	metJ_relA-1	metJ_purT-1	relA_purT-1	metJ_acrB-1	fabR_yfgF-1	fabR-2	yfgF-2	metJ_relA-2	metJ_purT-2	relA_purT-2	metJ_acrB-2	fabR_yfgF-2	fabR-3	yfgF-3	metJ_relA-3	metJ_purT-3	relA_purT-3	metJ_acrB-3	fabR_yfgF-3
47.50817	18.699	59.707	62.913000000000004	60.522	81.29	31.458000000000002	5.742000000000001	20.494	17.965	63.71	61.205	62.528	77.624	33.361999999999995	6.794	21.839000000000002	18.307000000000002	65.392	1.071	65.96300000000001	83.915	42.434	4.58	23.425	16.534000000000002	18.733	18.667	19.221	33.62	22.373	38.043	14.883	15.663	14.866	28.002	27.438000000000002	20.162	35.803000000000004	13.054	11.225999999999999	13.862	25.02	2.005	16.69	26.836
47.67474	18.514	59.196000000000005	63.229	60.268	81.016	31.732	5.665	20.573	18.154	64.06	61.409	62.788000000000004	77.775	33.638000000000005	6.662999999999999	21.969	18.381	65.113	1.1640000000000001	65.969	83.9	42.573	4.732	23.499000000000002	16.410999999999998	18.72	18.995	19.264	33.896	22.388	38.150999999999996	15.068	16.02	15.136	28.276999999999997	27.997	20.206	36.080999999999996	13.407	11.665	13.561	25.037	1.955	16.930999999999997	26.967
47.84142	18.628	59.111000000000004	63.115	60.211000000000006	80.618	31.646	5.75	20.487	18.125999999999998	64.06	61.494	62.617	77.775	33.638000000000005	6.749	22.054000000000002	18.153	65.597	1.192	65.741	83.444	42.545	4.675	23.67	16.667	18.834	18.91	19.662	33.982	22.615	38.436	15.21	16.077	15.05	28.391	28.081999999999997	20.377	36.166	13.235999999999999	11.494000000000002	13.39	25.236	1.784	16.930999999999997	27.366
48.00813	18.774	58.968	63.42100000000001	60.49100000000001	80.726	32.022	5.772	20.497	18.354	63.442	61.786	62.548	77.493	33.941	6.662000000000001	22.048000000000002	18.423	65.34100000000001	0.935	65.546	83.335	42.637	4.662	23.741	16.667	18.778	19.418	19.639	33.945	22.53	38.574	15.105	15.956	14.924000000000001	28.566	27.836	20.314	36.402	13.065999999999999	11.372	13.644	25.366	1.8769999999999998	16.78	27.406
48.17479	18.611	58.983000000000004	63.805	60.137	80.348	32.145	5.862	20.849	18.25	63.29	61.717	62.422	77.42699999999999	34.065	6.752999999999999	21.999000000000002	18.176	64.961	1.194	65.59100000000001	82.986	42.565	4.78	23.834	16.705	18.785999999999998	19.369	19.816	34.296	22.708000000000002	38.671	15.14	15.879000000000001	14.873	28.688000000000002	27.788	20.435	36.073	13.469000000000001	11.322000000000001	13.962	25.346	1.8230000000000002	16.957	27.585
48.34157	18.767	59.269	63.581	60.168	80.15899999999999	32.419000000000004	5.7	20.813000000000002	18.382	63.753	62.091	62.852	77.436	34.227	6.68	22.072	18.392	65.25	1.3159999999999998	65.88	82.82799999999999	42.732	4.534	23.851999999999997	16.781	18.829	19.044	19.604	34.06	22.893	38.893	14.984000000000002	16.065	14.716	28.791999999999998	27.891	20.423	36.208	13.168	11.334000000000001	13.405999999999999	25.561	1.972	17.026	27.943
48.50812	18.756	58.995	63.88	60.152	80.095	32.596	5.77	21.12	18.192	63.426	62.258	62.585	77.311	34.415	6.652	22.209	18.364	64.82300000000001	1.27	65.96300000000001	82.72	42.775	4.808	24.023000000000003	17.246	19.046	19.89	19.733	34.218	23.026999999999997	38.981	15.366	16.175	15.265	29.026999999999997	27.979	20.674	36.400999999999996	13.196	11.453	13.948	25.703000000000003	1.835	16.918	27.974
48.67477	19.153	58.934	64.27199999999999	60.118	80.047	32.758	6.122999999999999	20.706999999999997	18.354	63.608000000000004	62.276	62.861999999999995	77.236	34.573	6.7139999999999995	22.291	18.358	64.556	1.311	65.98100000000001	82.46799999999999	42.724	4.789	24.13	17.207	19.045	19.745	20.131	34.461999999999996	23.166999999999998	39.191	15.196	16.057000000000002	15.011	29.018	28.256	20.726999999999997	36.699	13.429	11.370999999999999	14.095	25.783	1.9069999999999998	17.064	28.28
48.84144	18.8	58.916000000000004	64.431	60.273	79.983	32.936	5.71	21.328000000000003	18.62	63.451	62.871	62.795	77.252	34.903	6.516	22.514	18.7	65.153	0.9520000000000001	65.95100000000001	82.67200000000001	43.023	4.78	24.302	17.275	19.12	19.938	20.062	34.705	23.444000000000003	39.479	15.238	16.309	15.418	29.339000000000002	28.26	20.893	36.893	13.315	11.605	14.154000000000002	26.096	1.854	17.326	28.625
49.00818	19.215	58.974	64.509	60.328	79.62	33.128	5.8260000000000005	20.846	18.553	63.581	62.823	62.559	77.15100000000001	34.911	6.612	22.579	18.56	64.847	1.242	65.988	82.29299999999999	42.885	4.633	24.389	17.264	19.335	20.261	20.364	34.687	23.428	39.582	15.686	16.175	15.474	29.502	28.23	21.072	37.092	13.668	11.58	14.248	26.07	1.925	17.386	28.68
49.17493	19.365	58.818999999999996	64.525	60.144	79.44	33.279	5.8020000000000005	21.026999999999997	18.477	63.031000000000006	62.953	62.66	77.113	35.064	6.617000000000001	22.445	18.567999999999998	64.63600000000001	1.161	65.834	82.14299999999999	42.983000000000004	4.609	24.34	17.273	19.115	20.183	20.798000000000002	34.839	23.491999999999997	39.707	15.523	16.211	15.395999999999999	29.596	28.409000000000002	21.08	37.16	13.532	11.672	14.339	26.191999999999997	2.07	17.421	28.746
49.34159	19.153	58.849	64.926	60.118	79.166	33.298	5.896	20.935	18.752	63.38	63.071999999999996	62.607	76.923	35.198	6.686	22.546999999999997	18.699	64.414	1.453	65.811	81.757	43.008	4.704	24.585	17.264	19.13	20.171	20.642	34.945	23.678	39.900999999999996	15.594000000000001	16.313	15.409	29.756999999999998	28.455	21.096	37.381	13.458	11.427999999999999	14.350999999999999	26.38	2.077	17.718	28.991
49.50821	19.16	58.693999999999996	64.743	60.02	79.185	33.649	5.985	21.145	18.676	63.001000000000005	63.146	62.622	77.055	35.351	6.635	22.725	18.679000000000002	64.317	1.087	65.884	81.806	43.078	4.623	24.622	17.615	19.308	20.463	20.906	34.898	23.715	40.169000000000004	15.715	16.662	15.842	29.795	28.607	21.361	37.648	13.52	11.69	14.669	26.445	1.995	17.61	29.284000000000002
49.67483	19.059	59.086000000000006	64.903	60.126999999999995	79.156	33.734	5.903	21.818	18.789	63.601000000000006	63.641000000000005	62.783	77.057	35.544000000000004	6.43	22.761999999999997	18.912	64.642	1.036	65.982	81.656	43.256	4.794	24.826	17.557000000000002	19.575	20.671	21.003	35.263000000000005	24.009	40.268	15.985	16.67	15.630999999999998	30.051	28.496	21.368000000000002	37.724000000000004	13.485999999999999	11.595999999999998	14.264000000000001	26.564	1.89	17.884	29.4
49.84153	19.205	58.5	65.038	60.056000000000004	78.843	33.933	5.7829999999999995	21.465999999999998	18.847	62.968	63.589	62.888999999999996	76.997	35.698	7.096	22.774	18.902	64.50399999999999	1.2819999999999998	65.843	81.358	43.156000000000006	4.765	24.76	17.958	19.439	20.996	21.035999999999998	35.472	24.075	40.241	15.758	16.512999999999998	15.797	30.08	28.746	21.41	37.885	13.895999999999999	11.585999999999999	14.421	26.753	2.158	17.962	29.651999999999997
50.00817	19.157	58.633	65.09	60.19	78.73899999999999	34.18	6.032	21.605999999999998	18.781	63.117	63.674	62.74100000000001	76.891	35.865	6.784	23.1	19.031	64.531	1.045	65.899	81.488	43.306000000000004	4.846	24.975	17.722	19.449	21.065	21.274	35.580999999999996	24.285999999999998	40.586	16.022000000000002	16.725	15.831	30.326999999999998	28.875999999999998	21.679000000000002	38.169000000000004	13.925	11.674000000000001	14.822000000000001	26.683000000000003	1.89	18.051	29.983
50.17494	19.38	58.451	64.983	60.20399999999999	78.711	34.094	5.8389999999999995	21.674	18.752	62.897	63.556000000000004	62.55	76.32600000000001	35.795	6.912999999999999	22.916	18.955	64.556	1.169	65.98100000000001	81.075	43.093999999999994	4.874	25.04	17.69	19.528	21.28	21.353	35.485	24.445999999999998	40.584	15.793	16.625999999999998	15.777999999999999	30.354	28.967	21.58	38.149	13.913	11.599	14.436	26.948	1.935	18.059	30.014
50.34165	19.269000000000002	58.342	65.262	60.006	78.503	34.443000000000005	5.877000000000001	21.666999999999998	18.845	62.781000000000006	64.02199999999999	62.8	76.46300000000001	36.048	6.9910000000000005	23.138	19.086	64.485	1.182	66.05199999999999	80.911	43.236000000000004	4.681	25.114	17.754	19.614	21.445	21.61	35.854	24.386999999999997	40.707	16.027	16.62	15.705	30.533	28.698	21.744	38.366	13.934000000000001	11.899000000000001	14.484000000000002	27.107	2.04	18.158	30.281999999999996
50.50829	19.613	58.519	65.191	60.044	78.626	34.52	5.9110000000000005	21.555999999999997	19.007	63.126000000000005	63.873999999999995	62.843	76.35600000000001	36.36	6.952999999999999	23.233	19.156	63.909	1.157	66.044	80.986	43.51	4.803	25.410999999999998	18.201	19.619	21.511	21.842	35.454	24.735	40.917	16.169	16.771	15.758	30.695	29.025	22.01	38.428000000000004	13.924000000000001	11.665	14.929	27.32	2.1519999999999997	18.323	30.413
50.67501	19.493	58.165	65.304	59.968	78.155	34.848	5.985	21.892	19.194000000000003	62.833999999999996	63.886	62.9	76.23	36.275	7.03	23.441	19.102	63.897	1.179	65.66199999999999	80.779	43.473	4.813	25.410999999999998	18.017	19.752	21.549	21.576999999999998	35.686	24.776	40.979	16.224	16.725	16.048	30.796	29.023000000000003	22.046	38.617	14.087	11.905	15.144	27.349	2.0140000000000002	18.361	30.775
50.84171	19.647000000000002	58.303999999999995	65.484	60.253	77.973	34.633	5.87	22.090999999999998	18.977999999999998	62.816	63.937	62.766999999999996	76.215	36.328	6.651	23.265	18.988	64.11399999999999	1.145	65.88	80.443	43.471000000000004	4.761	25.385	18.000999999999998	19.680999999999997	21.997	21.989	35.65	24.796	41.108000000000004	16.347	16.775	16.221	30.836	29.169	22.24	38.763000000000005	13.992	11.845	14.57	27.464000000000002	1.915	18.19	30.84
51.00844	19.762999999999998	58.449	65.548	60.059	77.96300000000001	34.842	6.086	22.221	18.988	62.519	64.005	62.688	75.863	36.399	7.157	23.497	19.279	63.95399999999999	1.246	65.862	80.495	43.409	5.149	25.648000000000003	18.183	19.797	21.718000000000004	22.133000000000003	35.72	25.169	41.242	16.546	16.865	15.935	30.96	29.006	22.359	39.064	14.015	11.927	14.765	27.698	1.985	18.415	30.877
51.17503	19.863	58.28	65.495	59.948	77.71600000000001	35.061	5.896	21.873	19.377	62.583999999999996	64.181	62.806000000000004	76.07	36.619	6.912999999999999	23.655	19.182000000000002	63.675	1.311	66.038	80.307	43.691	4.9030000000000005	25.893	18.629	19.698	22.502	22.375999999999998	36.423	25.27	41.522	16.561	16.967	16.66	31.122	29.365	22.375999999999998	39.172	14.339	12.025	14.919	27.886	1.9069999999999998	18.4	31.208000000000002
51.34179	19.801	58.1	65.671	59.905	77.605	35.143	6.072	21.883000000000003	19.176	62.36600000000001	64.146	62.67100000000001	75.84899999999999	36.747	6.702000000000001	23.555999999999997	19.333	63.702	1.349	65.97800000000001	79.955	43.648	5.101	25.785	18.255	19.72	21.975	22.198	35.787	25.343000000000004	41.375	16.558	17.208	16.577	31.061999999999998	29.171	22.53	39.121	14.099	12.034	14.96	27.694000000000003	2.037	18.69	31.406999999999996
51.50838	19.973	58.16	65.366	59.995	77.396	35.125	5.947	21.956	19.158	62.751000000000005	64.215	62.593	75.383	36.789	6.952000000000001	23.816	19.311	63.769	1.2229999999999999	65.932	79.665	43.501999999999995	4.837	25.935	18.408	19.893	22.349	22.484	36.056	25.518	41.538000000000004	16.559	17.156	16.463	31.47	29.320999999999998	22.621	39.308	14.235999999999999	11.918	15.040999999999999	27.985	2.05	18.688	31.559
51.67511	19.956	57.928000000000004	65.469	60.073	77.313	35.123000000000005	5.95	22.088	19.327	61.876000000000005	64.226	62.497	75.472	36.952	6.6339999999999995	23.936	19.344	63.187	1.454	65.74600000000001	79.66	43.707	4.837	25.965999999999998	18.660999999999998	19.96	22.355999999999998	22.551	36.163000000000004	25.581999999999997	41.55	16.629	17.021	16.819000000000003	31.326	29.323	22.598000000000003	39.24	14.286	11.937000000000001	15.174000000000001	27.930999999999997	2.0869999999999997	18.762	31.643
51.84167	19.954	58.32	65.67399999999999	60.299	77.461	35.458	6.195	22.522	19.462	62.586000000000006	64.499	62.9	75.503	37.156	7.037999999999999	23.943	19.611	63.739	1.526	66.101	79.708	43.851000000000006	5.1160000000000005	26.291999999999998	18.599	19.96	22.903000000000002	22.636999999999997	36.619	25.814	41.684	16.851	17.396	17.008	31.576	29.366	22.776999999999997	39.536	14.407	11.835999999999999	15.157	28.229	2.0669999999999997	18.75	31.919
52.00842	20.000999999999998	58.16	65.593	59.91	76.77199999999999	35.437	5.975	22.41	19.499000000000002	62.353	64.385	62.82	75.383	37.045	7.0089999999999995	24.070999999999998	19.480999999999998	63.4	1.421	66.017	79.41	43.785	5.092	26.36	18.663	20.148	22.747	22.938000000000002	36.254	25.943	41.935	16.928	17.184	17.03	31.81	29.803	22.961	39.734	14.491	12.003	15.467	28.468000000000004	2.05	19.057000000000002	32.155
52.17512	20.019000000000002	58.165	65.66199999999999	59.888999999999996	76.883	35.553000000000004	5.972	22.533	19.442999999999998	62.263999999999996	64.232	62.773999999999994	75.152	37.28	7.044	24.264	19.449	63.841	1.3880000000000001	66.146	79.358	43.835	5.206	26.386999999999997	18.694000000000003	20.137999999999998	23.338	22.958000000000002	36.573	26.021	41.952	16.802	17.32	16.93	31.784000000000002	29.432	23.098000000000003	39.830999999999996	14.697000000000001	12.013	15.106	28.494	2.213	19.154	32.298
52.3418	19.933	57.685	65.53399999999999	59.942	76.861	35.604	6.107	22.451999999999998	19.468	62.162	64.23100000000001	62.761	74.992	37.458	7.155	24.279	19.572	63.42100000000001	1.187	66.036	79.318	43.895	4.822	26.704	18.886	20.192	23.294	23.179000000000002	36.925	26.209	41.938	16.947	17.279	16.910999999999998	32.034	29.636	23.055	39.829	14.41	12.173	15.439	28.613000000000003	2.077	19.082	32.408
52.50845	20.125	58.093	65.816	60.044	76.523	35.657	6.082000000000001	22.835	19.718	62.273999999999994	64.045	62.729	75.02	37.468	6.981	24.54	19.952	63.227	1.4980000000000002	66.101	78.827	43.907	4.945	26.747	18.769000000000002	20.301	23.244	23.319000000000003	36.477	26.410999999999998	42.025	16.937	17.482	17.264	31.86	29.622	23.26	39.905	14.577	12.177	15.356	28.655	2.0669999999999997	19.233	32.544000000000004
52.67508	20.102	57.593999999999994	66.05199999999999	60.196000000000005	76.809	35.911	5.899	22.943	19.859	62.56	64.192	62.795	75.079	37.663000000000004	7.218999999999999	24.628	19.84	63.263000000000005	1.3159999999999998	66.306	79.137	44.152	4.931	27.003	19.024	20.504	23.445	23.55	36.985	26.67	42.471000000000004	17.17	17.599	17.243	32.086	29.85	23.575	40.126	14.588	12.47	15.593	28.969	2.057	19.326	32.742
52.84172	20.079	57.975	65.833	60.036	76.413	35.853	6.141	23.108	19.886	62.391999999999996	64.113	62.747	74.854	37.829	7.087999999999999	24.659000000000002	19.955	62.928999999999995	1.105	66.085	78.653	43.943000000000005	5.087	26.976	19.164	20.480999999999998	23.618000000000002	23.583000000000002	36.669000000000004	26.701	42.376999999999995	17.148	17.573	17.534000000000002	32.198	29.624000000000002	23.576999999999998	40.148	14.882	12.309000000000001	15.489	28.855999999999998	2.189	19.363	32.911
53.00845	20.387999999999998	58.193000000000005	65.832	59.917	76.20100000000001	35.951	5.915	22.903000000000002	19.869	61.724	64.26100000000001	62.943999999999996	74.641	37.735	7.129	24.831999999999997	19.875	63.244	1.331	66.033	78.704	44.034	4.95	27.096999999999998	19.234	20.45	23.764	23.980999999999998	36.658	26.789	42.464	17.257	17.49	17.868	32.266999999999996	29.886999999999997	23.78	40.314	14.754000000000001	12.439	15.703	29.09	2.156	19.524	32.98
53.17516	20.295	58.15	65.93	59.902	76.154	36.025999999999996	5.996	23.516	19.973	61.905	63.988	62.644	74.793	37.951	7.207999999999999	24.795	20.009	63.284	1.3840000000000001	66.27199999999999	78.656	44.106	5.059	27.258000000000003	19.48	20.471	23.926	23.575	36.903	27.093000000000004	42.508	17.42	17.567	17.491	32.343	29.594	23.601	40.330999999999996	14.748	12.489	15.952	29.024	2.1519999999999997	19.659000000000002	33.196999999999996
53.3419	20.555999999999997	57.849	65.796	59.657	75.985	36.138000000000005	5.899	22.943	19.859	61.992	63.908	62.596000000000004	74.653	37.861	6.85	24.968000000000004	20.067	63.263000000000005	1.287	65.937	78.314	43.982	4.846	27.316	19.279	20.334	23.785999999999998	24.204	37.042	27.151999999999997	42.471000000000004	17.34	17.599	17.839000000000002	32.341	29.737	24.000999999999998	40.467	15.071	12.498	15.337	29.224	2.227	19.582	33.253
53.50856	20.574	57.655	65.722	59.833999999999996	75.783	36.226	6.294	23.01	20.145	61.93	63.95399999999999	62.861999999999995	74.47800000000001	37.984	7.226	25.105	20.121	62.93600000000001	1.226	66.038	78.374	44.146	5.045	27.4	19.425	20.409000000000002	24.037	24.281	36.992	27.374000000000002	42.63	17.442	17.678	18.053	32.400999999999996	29.991	24.11	40.508	15.164000000000001	12.366	15.602	29.223000000000003	2.248	19.765	33.483000000000004
53.67526	20.427	57.678000000000004	65.735	59.967	75.977	36.118	6.0889999999999995	23.204	20.095	62.098	63.958999999999996	62.735	74.248	38.01	7.349	25.235	20.248	62.861000000000004	1.2790000000000001	66.13	78.133	44.183	4.837	27.581	19.657	20.829	24.393	24.613000000000003	36.964	27.504	42.843	17.552	17.695	17.91	32.662	30.059	24.38	40.67	15.144	12.457	15.978	29.234	2.05	19.738	33.489000000000004
53.84188	20.427	57.536	65.65	60.052	75.693	36.374	6.1739999999999995	23.375	20.236	61.701	64.07300000000001	62.848	74.10600000000001	38.01	7.292000000000001	25.377	20.248	62.178999999999995	1.2229999999999999	66.21600000000001	77.84899999999999	44.353	5.12	27.666	19.515	20.432000000000002	24.279	24.443	37.219	27.618000000000002	42.758	17.750999999999998	17.667	18.137	32.662	30.314	24.324	40.67	15.03	12.713	15.892000000000001	29.319000000000003	2.136	20.051	33.574
54.00861	20.741999999999997	58.14	65.821	59.943999999999996	75.339	36.417	6.002000000000001	23.211	20.083	61.971000000000004	63.84	62.567	74.15	38.103	6.996	25.43	20.129	62.405	1.337	66.098	77.657	44.261	4.973	27.855999999999998	19.699	20.604	24.416	24.498	36.861	27.728	42.926	17.585	17.608	18.37	32.677	29.938000000000002	24.319000000000003	40.759	15.187000000000001	12.582	15.622	29.480999999999998	2.254	20.088	33.589
54.17518	20.706	57.58	65.613	59.701	75.492	36.347	6.0729999999999995	23.351999999999997	20.351	61.783	63.812	62.726000000000006	74.16	38.27	7.196000000000001	25.573	20.36	62.512	1.433	66.238	77.595	44.306999999999995	5.135	27.978	19.687	20.768	24.845	24.553	37.393	27.785999999999998	42.937	17.831	17.863	18.698	32.777	30.086	24.576999999999998	40.734	15.247	12.732000000000001	15.94	29.744	2.202	20.298	33.888000000000005
54.34196	20.803	57.528999999999996	65.518	59.813	75.426	36.556999999999995	6.471	23.517	20.535	61.549	63.788999999999994	62.915	73.898	38.41	6.865	25.63	20.442	62.38399999999999	1.4380000000000002	66.274	77.429	44.42	5.157	27.998	19.811	20.836	24.785999999999998	24.785	37.339	28.183000000000003	42.974	17.761	17.923	18.604	32.789	29.967	24.746	40.809	15.424000000000001	12.818	15.915	29.878	2.244	20.237000000000002	33.9
54.50863	21.136999999999997	57.818999999999996	65.565	59.825	75.182	36.486999999999995	6.1739999999999995	23.573	20.549	61.275	63.817	62.508	73.737	38.321999999999996	7.122000000000001	25.803	20.276	62.293	1.194	66.13	77.253	44.353	5.092	28.092	19.912	21.0	24.989	25.039	37.275999999999996	28.214000000000002	43.155	18.063	17.922	18.590999999999998	33.059	30.171999999999997	24.891	40.954	15.314	12.542	15.807	29.802	2.1919999999999997	20.278	34.085
54.67533	20.976	57.22	65.554	59.788999999999994	75.215	36.711	6.148	23.590999999999998	20.375999999999998	61.508	63.801	62.809	73.459	38.483000000000004	7.484	25.835	20.449	62.025	1.199	66.03	77.166	44.358999999999995	5.1770000000000005	28.149	20.021	20.81	25.19	24.903000000000002	37.325	28.133000000000003	43.08	18.018	17.9	18.633	32.914	30.287	24.838	41.026	15.618	12.929	15.713	29.831	2.2	20.435	34.166
54.84193	21.055999999999997	57.49100000000001	65.545	59.778999999999996	75.1	36.741	6.132999999999999	23.71	20.434	61.647	63.653	62.602	73.57	38.573	7.105	26.06	20.476	62.159	1.3530000000000002	66.137	76.968	44.229	5.106	28.346999999999998	20.08	20.919	25.274	25.014	37.414	28.329	42.948	17.87	18.095	19.165	32.944	30.371	25.035	41.174	15.353	12.607999999999999	16.044	30.000999999999998	2.352	20.541	34.395
55.00856	20.868000000000002	57.50899999999999	65.42699999999999	60.083	74.878	36.705999999999996	6.154	24.022	20.54	61.652	63.851000000000006	62.681000000000004	73.432	38.486	7.475	26.046999999999997	20.635	62.297	1.287	66.164	76.922	44.464	5.13	28.65	20.102999999999998	21.101	25.83	25.055	37.723	28.629	43.266000000000005	18.022000000000002	18.053	19.287	33.278	30.503	25.08	41.205	15.497	12.669	16.331	30.133000000000003	2.199	20.717	34.531
55.17532	21.241999999999997	57.43600000000001	65.464	59.809	74.90899999999999	36.760999999999996	6.226	24.016	20.794	61.257	63.602	62.747	73.435	38.595	7.1160000000000005	26.333000000000002	20.778000000000002	62.078	1.4169999999999998	66.17	76.865	44.51	5.03	28.678	20.498	21.19	25.746	25.399	37.464	28.773000000000003	43.398	18.169	18.254	19.095	33.163000000000004	30.39	25.393	41.255	15.562999999999999	12.790999999999999	16.198	30.36	2.217	20.725	34.641999999999996
55.34189	21.236	57.345	65.166	59.772	74.736	36.936	6.475	24.548000000000002	20.941	61.369	63.636	62.761	73.462	38.789	7.24	26.375	20.875999999999998	62.372	1.272	66.574	76.485	44.547	5.077	28.744	20.359	21.212	25.503	25.502	37.548	28.956999999999997	43.326	18.278	18.186	19.347	33.224000000000004	30.486	25.320999999999998	41.33	15.741	12.824000000000002	16.006	30.228	2.162	20.81	34.59
55.50871	21.261	57.667	65.27600000000001	59.986999999999995	74.53399999999999	36.992	6.337000000000001	24.085	20.826	61.56399999999999	63.675	62.758	73.628	38.747	7.379	26.642	20.747	62.602	1.4409999999999998	66.385	76.753	44.532	5.144	28.934	20.474	21.323	25.858	25.535	37.585	29.025	43.501999999999995	18.442	18.305999999999997	19.651	33.479	30.787	25.816999999999997	41.667	15.685	12.859000000000002	16.492	30.502	2.323	21.108	35.044000000000004
55.67533	21.335	57.451	65.281	59.74	74.473	36.941	6.401	24.34	20.719	61.133	63.761	62.735	73.311	38.89	7.6610000000000005	26.711	20.956999999999997	62.093999999999994	1.2229999999999999	66.38600000000001	76.543	44.608000000000004	5.2620000000000005	29.142	20.535999999999998	21.425	26.011	25.805	37.787	29.15	43.61	18.432000000000002	18.433	19.755	33.428000000000004	30.598000000000003	25.855999999999998	41.465	15.995	13.252	16.46	30.625	2.306	21.214000000000002	34.993
55.84204	21.283	57.519	65.403	59.864	74.305	37.053000000000004	6.331	24.531999999999996	20.746	61.306000000000004	63.45399999999999	62.545	73.173	38.828	7.502000000000001	26.854	21.015	62.244	1.665	66.25	76.486	44.568999999999996	5.247999999999999	29.113000000000003	20.561999999999998	21.486	26.04	25.638	37.755	29.209	43.543	18.494	18.18	19.647000000000002	33.398	30.485	25.829	41.571000000000005	15.777999999999999	12.977	16.129	30.454	2.352	21.136	35.047
56.00863	21.529	57.495	65.244	59.843	74.016	36.972	6.329	24.459	21.004	61.413999999999994	63.67	62.726000000000006	72.99600000000001	39.008	7.282	26.851	21.07	62.228	1.32	66.579	76.175	44.648	5.277	29.340999999999998	20.794	21.364	26.294	25.49	37.649	29.319000000000003	43.562	18.541	18.544	19.834	33.544000000000004	30.456	25.884	41.586000000000006	15.985	12.988	16.593	30.596	2.202	21.264	35.137
56.17526	21.678	57.443999999999996	65.458	59.738	74.33	36.967	6.107	24.665	21.17	61.217	63.607	63.023999999999994	72.939	39.155	7.528	27.094	21.115	61.876000000000005	1.5219999999999998	66.288	76.271	44.81100000000001	5.172999999999999	29.504	20.991	21.627	26.169	25.842	38.019	29.761	43.891000000000005	18.83	18.613	20.151	33.626	30.843000000000004	26.27	41.738	15.978	13.068	16.73	30.9	2.4	21.406	35.305
56.34202	21.458000000000002	57.446000000000005	65.1	59.903	73.911	37.023	6.205	25.093000000000004	21.085	60.856	63.347	62.638999999999996	72.807	39.05	7.597	27.081999999999997	21.215	62.025	1.482	66.625	76.202	44.756	5.1770000000000005	29.594	20.956999999999997	21.631999999999998	26.296	26.122	37.806999999999995	29.607	43.676	18.641	18.382	20.022000000000002	33.707	30.627	26.311999999999998	41.733999999999995	16.043	13.099	16.62	30.738000000000003	2.427	21.596999999999998	35.357
56.50883	21.663	57.423	65.001	59.685	73.771	37.245	6.41	24.732	21.136	61.31100000000001	63.369	62.852	72.95	39.082	7.587999999999999	27.325	21.316	61.531000000000006	1.429	66.221	75.815	44.663000000000004	5.385	29.615	20.898000000000003	21.781999999999996	26.427	26.191	37.638000000000005	29.736	43.777	18.93	18.28	20.423	33.676	30.759	26.357	41.801	16.093	13.151	16.842	30.814	2.313	21.825	35.468
56.6753	21.43	57.203	65.24600000000001	59.896	73.722	37.262	6.367999999999999	25.246	21.322	61.235	63.367	62.67	72.70100000000001	39.166	7.534	27.416	21.294	61.949	1.327	66.561	75.835	44.909	5.349	29.77	21.256999999999998	21.805999999999997	26.633000000000003	26.276999999999997	38.116	29.998	43.903999999999996	19.037	18.48	20.528000000000002	33.778	30.938000000000002	26.621	41.949	16.212	13.132	16.395	30.768	2.404	21.755	35.543
56.84201	21.624000000000002	57.093999999999994	64.97800000000001	59.864	73.71	37.422	6.416	25.298000000000002	21.2	61.391000000000005	63.313	62.971000000000004	72.69	39.282	7.643	27.563000000000002	21.611	61.535	1.7209999999999999	66.392	75.578	44.853	5.417999999999999	29.794	21.357	21.912	26.324	26.261999999999997	38.208	30.031	43.912	19.09	18.521	20.839000000000002	33.823	30.74	26.51	41.855	16.26	13.289000000000001	16.441	30.795	2.4659999999999997	21.732	35.558
57.00881	21.749000000000002	57.338	64.774	59.742	73.43	37.387	6.154	25.101	21.506	61.055	63.538999999999994	62.71	72.55199999999999	39.366	7.531000000000001	27.636999999999997	21.629	61.61600000000001	1.3719999999999999	66.477	75.758	44.919	5.215	29.985	21.465999999999998	21.980999999999998	26.938000000000002	26.305	38.007	30.331999999999997	43.946999999999996	19.129	18.535	20.791999999999998	33.875	30.956999999999997	26.726	41.972	16.49	13.151	16.899	31.013	2.398	21.938000000000002	35.723
57.17535	21.566999999999997	57.49100000000001	64.893	59.693999999999996	73.596	37.507	6.416	25.865	21.54	61.335	63.114	62.885	72.378	39.367	7.53	27.677	21.581999999999997	61.535	1.126	66.477	75.55	44.853	5.361000000000001	29.936	21.328000000000003	21.826999999999998	26.749000000000002	26.12	37.868	30.372	43.968999999999994	19.175	18.578	20.725	33.908	30.881999999999998	26.935	41.94	16.289	13.402000000000001	16.554000000000002	30.965	2.381	22.129	35.586
57.34204	21.794	57.263999999999996	64.723	59.864	73.51100000000001	37.507	6.246	25.497	21.54	60.909	63.056999999999995	62.857	72.435	39.225	7.955	27.932	21.611	61.166000000000004	1.381	66.732	75.295	45.023	5.247999999999999	30.105999999999998	21.526999999999997	22.081999999999997	27.061	26.517	38.038000000000004	30.456999999999997	44.082	19.402	18.578	21.264	33.993	31.136999999999997	26.991999999999997	42.281000000000006	16.516	12.977	17.065	31.107	2.296	22.271	35.898
