	MG1655-1	HMDA7-1_1	rpsG1-1	nusA_sspA-1	ybeX-1	mpl-1	rpsG1_ybeX-1	rpsG1_mpl-1	MG1655-2	HMDA7-1_2	rpsG1-2	nusA_sspA-2	ybeX-2	mpl-2	rpsG1_ybeX-2	rpsG1_mpl-2	MG1655-3	HMDA7-1_3	rpsG1-3	nusA_sspA-3	ybeX-3	mpl-3	rpsG1_ybeX-3	rpsG1_mpl-3	rpsG1_ybeX_mpl-1	nusA_sspA_ybeX-1	nusA_sspA_mpl-1	nusA_sspA_ybeX_mpl-1	proV_ptsP-1	proV_ptsP_ybeX-1	proV_ptsP_mpl-1	proV_ptsP_ybeX_mpl-1	rpsG1_ybeX_mpl-2	nusA_sspA_ybeX-2	nusA_sspA_mpl-2	nusA_sspA_ybeX_mpl-2	proV_ptsP-2	proV_ptsP_ybeX-2	proV_ptsP_mpl-2	proV_ptsP_ybeX_mpl-2	rpsG1_ybeX_mpl-3	nusA_sspA_ybeX-3	nusA_sspA_mpl-3	nusA_sspA_ybeX_mpl-3	proV_ptsP-3	proV_ptsP_ybeX-3	proV_ptsP_mpl-3	proV_ptsP_ybeX_mpl-3
32.84147	2.229	39.005	33.946999999999996	26.13	2.935	15.27	25.109	32.313	2.8569999999999998	41.453	33.126	30.607	3.14	20.859	25.189	33.494	2.517	39.523	33.656	30.74	3.071	23.36	25.351	33.506	25.698	27.87	30.513	26.576999999999998	1.8719999999999999	1.75	10.052999999999999	5.067	25.636999999999997	19.625999999999998	32.647	26.645	1.649	1.392	6.058	2.622	25.659000000000002	7.159	16.675	10.880999999999998	1.104	0.9329999999999999	3.142	1.724
33.00817	2.102	39.114000000000004	33.568000000000005	26.430999999999997	2.84	15.762	25.344	32.387	2.795	41.497	32.876	31.006	3.1430000000000002	21.06	25.1	33.049	2.52	39.6	33.569	30.944000000000003	3.1710000000000003	23.335	25.715999999999998	33.549	26.291	28.139	31.302	26.391	1.972	1.818	10.057	4.973	25.385	19.796	33.111	26.945999999999998	1.619	1.33	5.997000000000001	2.7539999999999996	26.024	7.162999999999999	16.584	10.724	1.204	1.033	3.405	1.7930000000000001
33.17485	2.237	39.623000000000005	34.043	26.871	3.008	15.870999999999999	25.198	33.024	2.8989999999999996	41.912	33.61	31.025	3.213	22.276999999999997	25.214000000000002	32.842	2.526	39.363	33.719	31.093000000000004	3.177	24.162	25.798000000000002	33.732	25.721999999999998	28.090999999999998	31.225	26.733	1.9769999999999999	1.921	10.294	5.176	25.304000000000002	19.907	33.034	27.061999999999998	1.6569999999999998	1.499	6.069	2.728	25.910999999999998	7.268	16.857	10.832	1.112	0.81	3.25	1.995
33.34147	2.221	39.555	34.111	27.013	3.089	16.032	25.701999999999998	32.9	2.847	42.13	33.486	31.033	3.1310000000000002	22.589000000000002	25.715999999999998	33.204	2.444	39.650999999999996	34.111999999999995	31.326999999999998	3.322	24.894000000000002	26.429000000000002	33.896	25.771	28.136	31.002	26.291999999999998	1.9609999999999999	1.839	10.72	5.056	25.904	20.06	33.363	26.943	1.739	1.416	6.3389999999999995	2.645	26.219	7.18	16.916	10.800999999999998	1.095	0.893	3.295	1.777
33.5082	2.286	39.555	34.273	27.013	2.926	16.648	25.539	32.089	2.88	42.26	33.713	31.291999999999998	3.196	22.914	25.456	33.301	2.509	40.17	34.242	31.587	3.159	25.673000000000002	26.396	33.474000000000004	25.576999999999998	28.526	31.424	26.551	1.8630000000000002	2.001	11.045	4.959	25.515	20.287	33.201	27.138	1.8359999999999999	1.578	6.1770000000000005	2.645	25.44	7.18	17.012999999999998	10.963	1.095	0.893	3.424	1.777
33.67485	2.2969999999999997	39.893	34.152	27.308000000000003	3.002	17.354	25.377	32.321999999999996	3.055	42.309	33.038000000000004	31.169	3.272	23.561	25.23	32.952	2.553	39.924	34.38	31.529	3.463	26.256999999999998	26.041	33.646	26.031	28.658	31.529	26.781	1.939	1.915	11.259	4.941	26.456999999999997	20.283	33.209	27.660999999999998	1.652	1.395	6.452000000000001	2.7539999999999996	24.823	7.39	17.039	10.984000000000002	1.139	1.0979999999999999	3.535	1.7930000000000001
33.84153	2.377	40.051	34.251999999999995	27.449	3.0180000000000002	17.577	25.523000000000003	32.784	3.036	42.235	33.531	31.468000000000004	3.255	24.423000000000002	25.99	33.086	2.6010000000000004	39.823	33.995	31.924	3.2510000000000003	26.206999999999997	26.184	33.648	26.046999999999997	28.573	31.046999999999997	27.02	2.117	1.8980000000000001	11.716	5.146	25.693	20.63	33.473	27.574	1.7009999999999998	1.3769999999999998	6.818	2.8339999999999996	26.008000000000003	7.4639999999999995	17.13	11.082	1.187	0.9209999999999999	3.612	1.77
34.00821	2.319	40.018	34.723	27.607	3.154	17.76	25.962	32.464	3.0810000000000004	42.669	33.312	31.604	3.2960000000000003	25.541999999999998	25.980999999999998	33.228	2.477	40.309	34.951	32.225	3.3569999999999998	27.203000000000003	26.206	33.406	26.357	28.925	31.546	26.883000000000003	2.157	1.841	11.655999999999999	5.199	26.003	20.664	33.419000000000004	27.798000000000002	1.641	1.452	6.808	2.778	25.765	7.324	17.285	11.254000000000001	1.226	0.857	3.432	1.6280000000000001
34.1749	2.2159999999999997	40.417	34.637	27.719	3.2460000000000004	18.301	26.303	32.282	3.1719999999999997	42.773999999999994	33.845	31.844	3.1919999999999997	26.241	26.451	33.37	2.634	40.449	34.735	32.14	3.3510000000000004	27.576	26.189	33.677	25.851999999999997	29.101999999999997	31.785	27.516	2.0540000000000003	1.965	12.165999999999999	5.4510000000000005	25.824	20.811999999999998	33.594	27.813000000000002	1.57	1.3159999999999998	6.962000000000001	2.674	25.651	7.478	17.402	11.308	1.058	0.917	3.426	1.7180000000000002
34.34171	2.302	40.338	34.563	28.04	3.105	18.73	25.848000000000003	32.406	3.0610000000000004	43.309	33.675	32.0	3.278	25.98	26.546	32.972	2.623	40.63	35.343	31.873	3.372	28.353	26.837	33.861999999999995	25.365	29.261	31.647	27.383000000000003	2.1719999999999997	1.953	12.568	5.566	26.344	20.816	33.554	27.939	1.722	1.499	7.142	2.955	26.236	7.462999999999999	17.474	11.482000000000001	1.145	1.005	3.737	1.995
34.50826	2.207	40.74	34.898	28.439	3.14	18.899	26.116	32.059	3.065	43.093999999999994	34.108000000000004	32.236999999999995	3.3139999999999996	26.605999999999998	26.035	33.275	2.6260000000000003	40.705999999999996	34.379	31.85	3.342	28.557	26.651	33.743	25.958000000000002	29.366999999999997	31.56	27.034000000000002	2.175	1.9240000000000002	12.833	5.537000000000001	25.604	21.084	33.759	27.558000000000003	1.8219999999999998	1.4369999999999998	7.146	2.861	26.374000000000002	7.499	17.675	11.487	1.212	0.943	3.903	1.7069999999999999
34.67504	2.2969999999999997	40.802	34.931	28.444000000000003	3.165	19.042	25.994	31.77	3.0869999999999997	43.348	34.336999999999996	32.175	3.272	27.003	26.334	33.634	2.65	40.866	34.575	32.275	3.366	29.537	26.853	34.004	25.934	29.633000000000003	31.951	27.3	2.134	2.045	12.947000000000001	5.558	25.97	21.256999999999998	33.696	28.213	1.749	1.59	7.361000000000001	3.0469999999999997	25.765	7.65	17.656	11.600999999999999	1.139	1.195	3.6	1.89
34.84165	2.237	40.858000000000004	34.758	28.69	3.138	19.932000000000002	25.555	32.666	3.159	43.536	34.26	32.422	3.181	27.605	26.059	33.232	2.5580000000000003	40.825	34.856	32.198	3.339	29.653000000000002	26.48	34.056999999999995	26.405	29.521	32.037	27.48	2.237	1.8559999999999999	13.933	5.631	26.051	21.401	34.236	28.230999999999998	1.755	1.499	7.531000000000001	2.955	26.041	7.6579999999999995	17.636	11.612	1.307	0.94	3.737	1.8
35.0083	2.415	41.015	34.792	28.895	2.991	20.638	26.578000000000003	32.349000000000004	3.075	43.622	34.037	32.558	3.196	27.877	26.785999999999998	33.074	2.6069999999999998	41.04600000000001	34.826	32.495	3.322	29.793000000000003	26.818	33.896	25.869	29.660999999999998	31.781	26.941	2.253	1.936	13.283	5.64	26.585	21.52	33.946999999999996	28.176	1.739	1.383	7.312	2.84	26.122	7.569	17.727	11.644	1.128	0.893	3.781	1.777
35.17502	2.2880000000000003	40.929	34.738	29.099	3.156	21.002	26.326	32.78	3.1430000000000002	43.635	34.047	32.762	3.3930000000000002	29.054000000000002	26.795	33.181	2.707	41.22	34.641999999999996	32.537	3.4539999999999997	31.586	26.631999999999998	33.388000000000005	25.877	29.573	32.375	27.631	2.32	1.9069999999999998	14.165	5.936	26.302	21.526999999999997	33.99	28.185	1.709	1.483	7.836	3.005	25.935	7.54	17.896	11.812000000000001	1.228	0.8959999999999999	3.915	1.781
35.34169	2.31	41.283	35.114000000000004	29.335	3.2430000000000003	20.798000000000002	26.588	33.248000000000005	3.103	44.028999999999996	33.998000000000005	32.842	3.385	29.419	27.515	33.263000000000005	2.7289999999999996	41.738	35.505	32.715	3.478	32.053000000000004	26.701	33.504	25.974	30.035999999999998	32.068000000000005	27.247	2.376	2.06	14.469000000000001	5.642	25.491	21.618000000000002	33.942	28.291	1.73	1.508	7.446000000000001	3.062	26.488000000000003	7.669	17.980999999999998	11.790999999999999	1.218	1.012	3.9419999999999997	1.942
35.50834	2.546	41.449	34.755	29.331	3.284	21.892	26.351999999999997	32.821999999999996	3.2110000000000003	44.165	34.321	32.806999999999995	3.3930000000000002	29.965999999999998	27.217	33.391	2.737	41.806000000000004	34.918	32.811	3.487	32.083	27.41	33.828	26.487	30.063000000000002	32.131	27.761	2.287	2.036	14.030999999999999	5.914	26.101	21.933000000000003	33.972	28.384	1.673	1.614	7.654	3.071	25.374000000000002	7.812	18.066	12.002	1.129	0.922	3.9530000000000003	1.8230000000000002
35.67511	2.432	41.443000000000005	36.122	29.47	3.235	22.564	27.017	33.154	3.2560000000000002	44.381	33.903	32.617	3.5060000000000002	30.625999999999998	27.326	34.044000000000004	2.753	41.799	34.758	32.685	3.6639999999999997	32.900999999999996	27.455	33.96	26.015	29.846	32.264	28.0	2.367	2.0180000000000002	15.102	6.247999999999999	26.051	21.855999999999998	34.431	28.654	1.722	1.4340000000000002	7.856	3.15	26.268	7.755	18.124000000000002	11.969000000000001	1.112	1.005	4.192	1.735
35.8417	2.346	41.523	35.547	29.8	3.116	22.398000000000003	26.954	33.811	3.3339999999999996	44.562	34.626	32.983000000000004	3.5180000000000002	30.566	27.264	33.013000000000005	2.764	42.367	35.515	33.018	3.5460000000000003	32.551	27.685	34.718	26.34	30.37	32.306	27.840999999999998	2.639	2.127	15.743	6.167000000000001	25.629	22.178	34.537	28.463	1.8630000000000002	1.511	8.133	3.13	26.496	7.869	18.15	12.186	1.383	1.015	4.043	1.8159999999999998
36.00845	2.343	41.674	35.309	29.823	3.2430000000000003	22.846	26.848000000000003	32.793	3.299	44.321999999999996	34.811	33.07	3.417	31.629	27.483	33.783	2.7289999999999996	42.518	35.211999999999996	33.203	3.576	33.061	27.611	34.382	26.364	30.263	32.555	27.831999999999997	2.441	2.125	15.64	6.098	26.174	22.236	34.461999999999996	28.680999999999997	1.9580000000000002	1.443	8.259	3.159	26.163	7.8	18.305999999999997	12.148	1.218	1.012	4.137	1.844
36.17512	2.4019999999999997	41.747	35.288000000000004	30.194000000000003	3.335	23.643	27.123	33.293	3.292	44.849	34.465	33.31	3.4760000000000004	32.033	27.14	33.145	2.7230000000000003	42.428999999999995	35.385999999999996	33.053000000000004	3.537	33.204	27.691	35.173	26.51	30.406999999999996	32.437	28.074	2.63	2.021	16.018	6.285	25.669	22.221	34.441	28.858	1.8219999999999998	1.599	8.347999999999999	3.2510000000000003	26.276	7.857	18.293	12.43	1.245	1.008	4.195	1.837
36.34179	2.443	42.043	35.222	29.93	3.344	23.829	26.921	34.103	3.3339999999999996	45.18	34.919000000000004	33.34	3.5180000000000002	32.777	27.199	33.565	2.7969999999999997	42.335	35.092	33.181	3.5789999999999997	34.632	27.913	34.718	26.243000000000002	30.533	32.566	27.906	2.476	2.062	16.784000000000002	6.297000000000001	25.824	22.373	34.57	29.146	1.9280000000000002	1.413	8.621	3.162	26.399	7.869	18.410999999999998	12.251	1.2209999999999999	1.112	4.1080000000000005	2.043
36.50848	2.408	42.031000000000006	35.894	30.213	3.373	24.244	27.238000000000003	33.801	3.3960000000000004	45.135	34.941	33.688	3.417	32.735	27.775	33.588	2.761	42.42	35.537	33.268	3.673	33.744	27.871	36.3	26.331999999999997	30.750999999999998	32.588	28.092	2.571	2.0269999999999997	17.102999999999998	6.455	26.174	22.430999999999997	35.015	29.070999999999998	1.828	1.605	8.844	3.127	25.935	8.157	18.534000000000002	12.472999999999999	1.25	1.11	4.397	1.942
36.67511	2.497	42.158	35.861999999999995	30.574	3.43	24.903000000000002	27.276999999999997	34.551	3.386	45.128	34.78	33.397	3.571	33.062	27.651	34.174	2.786	42.513999999999996	35.408	33.53	3.5669999999999997	34.330999999999996	27.162	35.486999999999995	25.82	30.788	32.849000000000004	27.87	2.562	2.051	17.375999999999998	6.735	25.954	22.701	35.113	29.043000000000003	1.95	1.531	9.123	3.215	25.489	7.95	18.676	12.520999999999999	1.145	1.135	4.192	2.028
36.84191	2.5	42.266999999999996	35.678000000000004	30.682	3.3680000000000003	25.561	27.026	34.885999999999996	3.389	45.401	34.985	33.537	3.6060000000000003	33.365	27.756999999999998	33.795	2.7560000000000002	42.68899999999999	35.580999999999996	33.378	3.472	34.114000000000004	27.659000000000002	35.595	26.803	30.7	32.73	27.910999999999998	2.63	2.151	17.675	6.739	26.384	22.611	34.830999999999996	29.118000000000002	1.855	1.6969999999999998	8.933	3.056	25.302	8.019	18.683	12.43	1.245	1.105	4.39	1.9340000000000002
37.00853	2.491	42.523	35.971	30.588	3.359	26.738000000000003	26.611	34.855	3.38	45.589	35.441	33.799	3.695	34.147	27.340999999999998	34.576	2.845	42.943999999999996	35.647	33.444	3.528	34.57	28.119	36.016999999999996	26.486	30.996	33.088	28.372	2.654	2.11	17.851	6.565	25.84	22.816	34.766999999999996	29.284000000000002	1.912	1.525	9.179	3.404	26.349	8.007	18.76	12.51	1.139	1.0	4.282	1.922
37.17518	2.424	42.543	35.733000000000004	31.0	3.324	26.73	27.381999999999998	34.78	3.409	45.738	35.171	33.789	3.659	34.039	27.754	34.955	2.94	42.867	35.766	33.596	3.623	34.463	27.558000000000003	36.85	26.218000000000004	30.791999999999998	32.785	27.941	2.6510000000000002	2.1390000000000002	18.559	6.755	26.351	22.905	34.692	29.405	2.006	1.5219999999999998	9.597000000000001	3.4010000000000002	26.114	8.1	18.785999999999998	12.699000000000002	1.2009999999999998	0.998	4.311	1.886
37.3419	2.491	42.556000000000004	35.938	30.88	3.424	27.16	26.968000000000004	35.05	3.412	45.589	35.084	34.025999999999996	3.662	33.952	27.633000000000003	35.128	2.78	43.042	35.452	33.802	3.7230000000000003	35.09	28.054000000000002	36.244	26.193	31.191	33.51	28.534000000000002	2.719	2.207	19.052	6.922000000000001	26.066999999999997	22.88	34.995	29.381999999999998	1.847	1.59	9.017000000000001	3.404	25.505	8.104	18.857	12.738	1.3659999999999999	0.935	4.574	1.9869999999999999
37.50863	2.432	42.58	35.96	30.997	3.365	27.469	27.44	35.883	3.516	46.103	35.202	33.819	3.571	35.174	28.138	35.474000000000004	3.045	42.903999999999996	35.798	33.725	3.6639999999999997	35.013000000000005	28.04	36.656	26.046999999999997	31.373	33.499	28.552	2.66	2.311	19.845	7.125	26.084	23.123	35.21	29.336	2.015	1.499	9.481	3.313	26.171	8.015	19.000999999999998	12.845999999999998	1.209	1.005	4.419	1.8330000000000002
37.67527	2.5860000000000003	42.706	36.187	31.291999999999998	3.4539999999999997	28.58	27.999000000000002	35.592	3.701	45.965	35.171	34.211	3.562	34.688	27.819000000000003	35.637	2.972	43.419	35.863	33.954	3.72	35.599000000000004	28.5	36.33	26.218000000000004	31.344	33.305	28.46	2.748	2.302	20.247	7.047000000000001	25.961	23.165	35.146	29.47	2.006	1.5219999999999998	9.662	3.531	25.464000000000002	8.133	19.078	12.894	1.234	1.03	4.7010000000000005	1.919
37.84193	2.63	43.013999999999996	35.808	31.396	3.465	28.81	27.090999999999998	35.633	3.324	46.343	34.563	34.122	3.7039999999999997	34.242	27.855	35.777	2.886	43.403	35.516	33.995	3.667	35.121	28.178	36.993	26.055	31.316999999999997	32.925	28.464000000000002	2.6630000000000003	2.2159999999999997	20.631999999999998	7.162000000000001	26.059	23.293000000000003	35.513000000000005	29.833000000000002	2.017	1.599	9.713	3.3480000000000003	25.529	8.214	19.203	12.949000000000002	1.212	0.943	4.618	1.837
38.00864	2.391	42.771	36.251999999999995	31.779	3.4539999999999997	29.165	27.09	36.176	3.5060000000000002	46.258	35.236	34.405	3.6919999999999997	35.11	27.656999999999996	36.156	2.7769999999999997	43.614	36.123000000000005	34.018	3.752	35.599000000000004	27.656	36.85	26.575	31.570999999999998	33.272	28.752	2.748	2.204	21.415	7.697	25.961	23.392	35.763000000000005	29.6	2.006	1.619	9.792	3.531	26.503	8.198	19.175	12.992	1.234	1.03	4.571000000000001	2.016
38.17535	2.597	42.982	36.1	31.590999999999998	3.628	29.298000000000002	27.351	35.991	3.682	46.441	35.505	34.545	3.509	34.827	28.147	36.394	2.983	43.761	35.678000000000004	34.45	3.765	35.803000000000004	27.561	37.967	26.055	31.61	33.542	28.789	2.825	2.249	21.639	7.357	26.092	23.488000000000003	35.806	29.54	2.147	1.599	10.005	3.4130000000000003	26.081	8.311	19.17	13.242	1.212	0.943	4.78	1.902
38.34202	2.44	43.137	36.219	32.131	3.568	29.77	27.108	36.239000000000004	3.6239999999999997	46.825	35.493	34.37	3.612	35.27	28.263	36.091	3.0860000000000003	43.623000000000005	36.61	34.406	3.8360000000000003	36.442	28.554000000000002	38.056	26.072	31.596	33.433	28.872	2.766	2.32	22.89	7.723	26.011	23.634	35.6	30.014	2.153	1.605	10.502	3.517	25.74	8.32	19.477	13.123	1.25	1.012	4.788	1.942
38.50863	2.603	43.233999999999995	36.35	32.034	3.568	30.031	27.53	36.629	3.6889999999999996	46.825	35.819	34.728	3.807	35.563	28.166	36.319	2.9560000000000004	43.786	36.122	34.309	3.7710000000000004	35.5	28.554000000000002	37.698	26.072	31.921	33.531	29.066999999999997	2.929	2.32	22.955	7.853	25.913	23.730999999999998	35.827	30.014	2.055	1.443	10.697000000000001	3.647	25.805	8.352	19.607	13.220999999999998	1.38	1.012	5.275	2.039
38.67539	2.532	43.208999999999996	36.49	32.046	3.465	30.76	27.188000000000002	36.705	3.5839999999999996	46.928000000000004	35.505	34.545	3.7039999999999997	34.86	27.886999999999997	37.174	2.951	43.956	36.198	34.45	3.765	35.803000000000004	27.691	38.486999999999995	26.413	31.87	33.607	28.951	2.858	2.444	23.816999999999997	7.649	26.709	23.976	35.383	30.093000000000004	2.2119999999999997	1.6969999999999998	10.655	3.738	26.081	8.311	19.495	13.209000000000001	1.212	0.943	4.91	2.032
38.84204	2.695	43.403999999999996	36.685	32.209	3.465	30.825	27.611	37.583	3.812	47.383	35.408	34.707	3.801	34.73	28.081999999999997	37.077	3.048	44.281000000000006	36.686	34.353	3.83	35.738	28.081	38.78	25.535999999999998	31.901999999999997	33.444	28.789	2.923	2.314	24.857	7.909	26.254	24.171	35.871	29.898000000000003	2.017	1.6969999999999998	10.98	3.641	25.919	8.344	19.658	13.307	1.31	1.008	4.975	2.097
39.00864	2.6060000000000003	43.928999999999995	35.938	32.564	3.571	31.308000000000003	27.734	37.973	3.725	46.93600000000001	36.089	35.291	3.713	35.509	27.686999999999998	37.468	3.057	44.091	36.198	34.709	3.7739999999999996	35.868	28.108	38.88	26.275	32.126	34.029	29.467	2.964	2.323	25.369	7.825	25.629	24.129	36.001	30.414	2.123	1.641	11.157	3.552	26.269000000000002	8.356	19.581	13.422	1.318	1.015	5.019	1.946
39.17545	2.6180000000000003	43.711999999999996	36.771	32.591	3.5189999999999997	31.34	28.096	37.734	3.798	47.361000000000004	36.015	35.185	3.7889999999999997	35.597	28.305999999999997	37.584	2.972	44.133	36.156	34.733000000000004	3.752	35.599000000000004	28.305	38.505	26.023000000000003	32.253	33.694	29.206999999999997	3.138	2.237	25.96	8.314	26.254	24.171	36.12	30.541	2.136	1.814	10.927999999999999	3.628	26.114	8.327	19.76	13.380999999999998	1.2009999999999998	0.998	5.285	2.081
39.34214	2.603	43.592	36.836999999999996	32.619	3.764	31.461	27.758000000000003	37.766999999999996	3.819	47.443000000000005	35.981	35.248000000000005	3.71	35.758	28.588	38.139	3.054	44.501000000000005	36.773	34.666	3.8360000000000003	35.825	28.066	39.454	25.649	32.376999999999995	34.506	29.36	3.156	2.255	27.051	8.211	25.978	24.284000000000002	35.891999999999996	29.949	2.153	1.605	11.445	3.7119999999999997	25.838	8.352	19.802	13.449000000000002	1.153	0.915	5.21	2.039
39.50877	2.532	43.891999999999996	36.783	32.729	3.725	31.831999999999997	28.000999999999998	38.46	3.714	47.74100000000001	35.668	35.324	3.801	35.964	28.18	38.084	3.1460000000000004	44.476000000000006	36.393	35.035	3.7319999999999998	36.486	28.081	39.495	26.12	32.162	33.931999999999995	29.179000000000002	3.1180000000000003	2.346	26.384	8.527000000000001	25.701999999999998	24.463	36.163000000000004	30.515	2.147	1.794	11.63	3.803	25.724	8.506	19.69	13.502	1.505	1.138	5.268	2.097
39.67541	2.627	44.107	36.707	32.816	3.56	32.895	27.505	38.287	3.8089999999999997	47.305	36.177	35.054	3.8960000000000004	35.564	28.171	38.787	3.0780000000000003	44.593	36.448	35.154	3.924	36.865	28.949	40.165	26.015	32.38	33.791	29.559	3.05	2.343	27.155	8.522	25.596	24.553	36.542	30.278000000000002	2.242	1.726	11.95	3.8	25.715999999999998	8.437000000000001	19.942999999999998	13.658	1.242	0.94	5.166	2.125
39.8421	2.589	44.178999999999995	36.393	33.088	3.717	32.745	27.39	38.622	3.867	47.602	36.351	35.228	3.9539999999999997	36.321999999999996	28.055	38.602	3.137	44.86	37.141	34.938	3.853	36.161	28.314	39.946	25.836	32.62	34.062	29.605999999999998	3.303	2.435	27.04	8.545	25.775	24.471999999999998	36.229	30.583000000000002	2.1390000000000002	1.6869999999999998	12.297	3.891	25.7	8.494	19.994	13.647	1.236	1.13	5.093999999999999	2.085
40.00885	2.822	44.593999999999994	36.902	33.010999999999996	3.755	32.667	27.991999999999997	38.871	3.7760000000000002	47.888999999999996	35.95	35.346	3.9610000000000003	36.635999999999996	28.171	38.722	3.1430000000000002	44.691	36.578	35.317	3.924	36.67	28.234	39.743	25.625	32.575	33.791	29.559	3.115	2.506	27.642	8.522	25.401	24.65	36.25	30.863000000000003	2.209	1.694	12.112	3.8	25.586	8.535	20.105	13.690999999999999	1.307	0.94	5.263999999999999	2.093
40.17552	2.7239999999999998	44.302	36.999	33.010999999999996	3.625	33.251999999999995	27.601999999999997	39.391	4.003	47.922	35.852	35.541	3.9610000000000003	35.856	28.398000000000003	38.982	3.0780000000000003	44.983000000000004	37.26	35.056999999999995	4.053999999999999	36.67	28.429000000000002	40.522	26.21	32.672	34.668	29.819000000000003	3.2439999999999998	2.441	28.39	8.847000000000001	25.954	24.747	36.185	30.603	2.242	1.629	12.534	3.735	25.683000000000003	8.6	20.137999999999998	13.658	1.3719999999999999	0.94	5.654	2.19
40.3422	2.822	44.593999999999994	36.902	33.205999999999996	3.625	32.765	27.7	39.489000000000004	3.873	47.824	36.274	35.606	3.9610000000000003	36.961	28.398000000000003	39.632	3.175	45.08	37.13	34.959	3.924	37.222	28.462	40.782	25.721999999999998	32.672	34.181	29.916999999999998	3.3089999999999997	2.343	28.747	8.912	26.084	24.941999999999997	36.185	30.7	2.339	1.726	12.534	3.8	25.683000000000003	8.632	20.333	13.755999999999998	1.242	1.103	5.654	2.125
40.5088	2.603	44.534	36.935	33.334	3.8289999999999997	33.639	28.083000000000002	40.01	3.721	47.963	36.436	35.671	3.905	36.571	28.621	39.537	3.0860000000000003	45.281000000000006	36.707	35.186	3.9330000000000003	37.548	28.814	40.917	25.487	32.669000000000004	34.539	30.043000000000003	3.3510000000000004	2.45	28.416	9.219	25.718000000000004	25.064	36.738	30.826999999999998	2.25	1.703	13.005	3.9389999999999996	25.61	8.612	20.257	13.870999999999999	1.38	1.1420000000000001	5.73	2.0069999999999997
40.67564	2.6919999999999997	44.659	36.902	33.336	3.852	33.869	27.601999999999997	40.236	3.971	48.117	36.144	35.639	4.058	36.571	28.171	40.022	3.175	45.178000000000004	36.643	35.219	4.053999999999999	36.897	28.689	41.236999999999995	25.365	33.062	34.279	29.819000000000003	3.3089999999999997	2.311	29.331999999999997	9.139	25.954	25.235	36.607	30.96	2.307	1.726	12.989	4.092	25.813000000000002	8.502	20.3	13.853	1.242	1.038	5.849	2.2230000000000003
40.84223	2.792	44.898999999999994	37.433	33.541	3.758	33.391999999999996	27.643	40.02	4.007	48.423	36.805	35.714	3.8989999999999996	36.484	28.342	40.455999999999996	3.1460000000000004	45.451	37.368	35.75	3.96	38.013000000000005	28.861	42.192	25.568	32.779	34.516999999999996	29.861	3.248	2.541	28.756	9.144	25.701999999999998	25.243000000000002	36.455999999999996	30.905	2.245	1.794	13.807	3.8360000000000003	25.497	8.636000000000001	20.34	13.989	1.31	1.105	5.853	2.194
41.00897	2.6830000000000003	44.68600000000001	36.966	33.695	3.844	33.937	27.999000000000002	40.559	3.863	48.368	36.437	35.899	3.886	38.065	28.955	40.376	3.167	45.528999999999996	37.13	35.479	3.915	37.352	28.142	41.817	25.244	33.032	34.149	30.213	3.3	2.497	29.272	9.677	25.377	25.243000000000002	36.705	30.866	2.201	1.814	13.298	3.92	25.107	8.685	20.474	14.062999999999999	1.234	1.03	5.5120000000000005	2.016
41.17557	2.6210000000000004	44.861000000000004	36.847	33.736999999999995	3.8139999999999996	34.044000000000004	28.429000000000002	40.895	3.8989999999999996	48.576	36.545	35.812	3.9539999999999997	37.361	28.575	40.615	3.072	45.51	36.848	35.523	3.95	37.785	28.444000000000003	42.641000000000005	25.316999999999997	33.107	34.387	29.8	3.303	2.5	29.573	9.617	25.84	25.348000000000003	36.813	30.941	2.334	1.6869999999999998	14.05	3.923	25.505	8.689	20.319000000000003	14.134	1.3659999999999999	1.033	5.841	1.9869999999999999
41.34235	2.716	45.076	37.096	34.117	3.8110000000000004	34.132	28.031	40.656	3.9610000000000003	48.563	36.437	36.223	3.886	38.065	29.053	41.318000000000005	2.972	45.497	36.836999999999996	35.479	4.045	37.741	28.5	42.303999999999995	25.796	32.935	34.766	29.824	3.495	2.529	30.051	9.515	25.669	25.47	36.867	31.255	2.428	1.6840000000000002	14.174000000000001	3.985	25.497	8.717	20.474	14.062999999999999	1.2009999999999998	1.03	5.934	2.276
41.509	2.822	45.114	37.194	33.953	3.917	34.389	27.732	41.73	3.906	48.766999999999996	36.501999999999995	36.223	3.8960000000000004	37.481	29.145	40.867	3.338	45.828	36.545	35.869	4.119	37.58	28.656999999999996	43.349	25.755	33.159	34.993	29.949	3.4389999999999996	2.441	29.980999999999998	9.984	25.791	25.592	36.835	31.285	2.339	1.791	14.776	4.027	25.781	8.795	20.593000000000004	14.145999999999999	1.4040000000000001	1.005	6.044	2.028
41.67566	2.742	45.353	37.781	34.113	3.935	35.101	28.174	41.638999999999996	3.926	48.785	36.924	36.224000000000004	4.1739999999999995	37.351	28.616	41.849	3.29	45.905	37.326	35.804	4.073	38.069	29.037	43.751000000000005	25.511	33.219	34.635999999999996	30.070999999999998	3.426	2.556	30.233	10.144	26.133000000000003	25.674	36.673	31.311999999999998	2.324	1.745	15.397	4.144	25.374000000000002	8.657	20.766	14.182	1.389	1.117	5.937	2.311
