evolved_compound,grown_compound,strain,repl,growth_rate,rel_growth_rate,growth_ratio,exp_name
HMDA,coumarate,HMDA2-9,3,0.3147651672451552,-0.07415642683785995,0.809328080605287,hmda_012215
HMDA,coumarate,HMDA3-6,1,0.6720975066987293,0.2831759126157141,1.7281053994530073,hmda_012215
HMDA,coumarate,HMDA4-6,2,0.37877884038759907,-0.010142753695416062,0.9739208265888906,hmda_012215
HMDA,coumarate,HMDA5-4,3,0.5948193649615529,0.20589777087853772,1.529406888203253,hmda_012215
HMDA,coumarate,HMDA6-3,1,0.558609426755174,0.16968783267215887,1.436303448442462,hmda_012215
HMDA,coumarate,HMDA6-10,2,0.6349558874026261,0.24603429331961096,1.6326064097821604,hmda_012215
HMDA,coumarate,HMDA7-7,3,0.5551371342119867,0.1662155401289716,1.4273754470251734,hmda_012215
HMDA,coumarate,HMDA8-9,1,0.5077918247808442,0.11887023069782904,1.305640603418015,hmda_012215
NA,coumarate,M9 blank,0,0.0,-0.38892159408301513,0.0,hmda_012215
NA,coumarate,M9 blank,0,0.0,-0.38892159408301513,0.0,hmda_012215
NA,"2,3-butanediol",MG1655,1,0.1874057129971115,-0.010421059794490067,0.9473222979507024,hmda_012215
HMDA,"2,3-butanediol",HMDA1-8,1,0.22767218594841912,0.029845413156817546,1.1508664006173617,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.12640885857948553,-0.07141791421211605,0.638987619297867,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",MG1655,2,0.2091746440450983,0.011347871253496733,1.057362666808759,hmda_012215
HMDA,"2,3-butanediol",HMDA1-8,2,0.20505962003167047,0.007232847240068896,1.0365615186357422,hmda_012215
HMDA,"2,3-butanediol",HMDA2-1,3,0.19913599677627097,0.0013092239846693998,1.0066180323633374,hmda_012215
HMDA,"2,3-butanediol",HMDA3-4,1,0.1960863720797921,-0.0017404007118094755,0.9912024005282496,hmda_012215
HMDA,"2,3-butanediol",HMDA3-6,2,0.19112208011698492,-0.006704692674616652,0.9661082644173767,hmda_012215
HMDA,"2,3-butanediol",HMDA4-6,3,0.2049400283077968,0.007113255516195238,1.0359569911383462,hmda_012215
HMDA,"2,3-butanediol",HMDA5-5,1,0.24723402547579626,0.049407252684194686,1.2497500817861604,hmda_012215
HMDA,"2,3-butanediol",HMDA6-3,2,0.22952153706025655,0.031694764268654974,1.1602147364656425,hmda_012215
HMDA,"2,3-butanediol",HMDA6-10,3,0.18460565902636122,-0.01322111376524035,0.9331682280478387,hmda_012215
HMDA,"2,3-butanediol",HMDA7-10,1,0.14747259749490793,-0.05035417529669364,0.7454632930309252,hmda_012215
HMDA,"2,3-butanediol",HMDA8-9,2,0.09634833475592232,-0.10147843803567926,0.4870338498491274,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",MG1655,3,0.19926804038675927,0.001441267595157697,1.007285503245185,hmda_012215
HMDA,"2,3-butanediol",HMDA1-8,3,0.19262026212733496,-0.0052065106642666115,0.9736814659067843,hmda_012215
HMDA,"2,3-butanediol",HMDA2-8,1,0.19692284816941552,-0.0009039246221860531,0.9954307265420628,hmda_012215
HMDA,"2,3-butanediol",HMDA3-4,2,0.19154117411065488,-0.006285598680946691,0.9682267541837313,hmda_012215
HMDA,"2,3-butanediol",HMDA3-6,3,0.21816397921787356,0.020337206426271986,1.1028031046520483,hmda_012215
HMDA,"2,3-butanediol",HMDA4-9,1,0.22938732654369048,0.03156055375208891,1.1595363120306068,hmda_012215
HMDA,"2,3-butanediol",HMDA5-5,2,0.261554698021531,0.0637279252299294,1.3221400436889443,hmda_012215
HMDA,"2,3-butanediol",HMDA6-3,3,0.25290030825024906,0.05507353545864749,1.2783927305767864,hmda_012215
HMDA,"2,3-butanediol",HMDA7-1,1,0.13457104794853428,-0.0632557248430673,0.6802468950463881,hmda_012215
HMDA,"2,3-butanediol",HMDA7-10,2,0.09541839523767374,-0.10240837755392783,0.4823330729768877,hmda_012215
HMDA,"2,3-butanediol",HMDA8-9,3,0.2342844882381415,0.03645771544653992,1.1842911094998547,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",MG1655,4,0.20036447009001823,0.002537697298416658,1.012827875937146,hmda_012215
HMDA,"2,3-butanediol",HMDA1-10,1,0.188310911508415,-0.009515861283186572,0.9518980108258099,hmda_012215
HMDA,"2,3-butanediol",HMDA2-8,2,0.1741182884795253,-0.023708484312076283,0.880155329950958,hmda_012215
HMDA,"2,3-butanediol",HMDA3-4,3,0.21394574189126073,0.016118969099659153,1.0814802206607268,hmda_012215
HMDA,"2,3-butanediol",HMDA4-2,1,0.2643388197001498,0.0665120469085482,1.3362135770096932,hmda_012215
HMDA,"2,3-butanediol",HMDA4-9,2,0.23363402386393411,0.03580725107233254,1.1810030592272427,hmda_012215
HMDA,"2,3-butanediol",HMDA5-5,3,0.2774339502042203,0.07960717741261872,1.4024085127066195,hmda_012215
HMDA,"2,3-butanediol",HMDA6-7,1,0.23087592528837764,0.03304915249677606,1.1670610708065856,hmda_012215
HMDA,"2,3-butanediol",HMDA7-1,2,0.14020076300023596,-0.05762600979136562,0.7087046966485618,hmda_012215
HMDA,"2,3-butanediol",HMDA7-10,3,0.1277393737177901,-0.07008739907381148,0.6457132768998649,hmda_012215
HMDA,"2,3-butanediol",HMDA8-10,1,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",MG1655,5,0.19292099643902053,-0.004905776352581048,0.9752016560582071,hmda_012215
HMDA,"2,3-butanediol",HMDA1-10,2,0.2291062659492892,0.03127949315768763,1.158115571094306,hmda_012215
HMDA,"2,3-butanediol",HMDA2-8,3,0.19705384956718774,-0.0007729232244138295,0.9960929291141596,hmda_012215
HMDA,"2,3-butanediol",HMDA3-5,1,0.2509640772218866,0.053137304430285,1.2686052230466394,hmda_012215
HMDA,"2,3-butanediol",HMDA4-2,2,0.2696210053666038,0.07179423257500225,1.362914642754816,hmda_012215
HMDA,"2,3-butanediol",HMDA4-9,3,0.23808202319285365,0.04025525040125208,1.2034873734894243,hmda_012215
HMDA,"2,3-butanediol",HMDA5-10,1,0.25208193906822507,0.054255166276623495,1.274255933668685,hmda_012215
HMDA,"2,3-butanediol",HMDA6-7,2,0.23017454323119338,0.032347770439591805,1.1635156353365184,hmda_012215
HMDA,"2,3-butanediol",HMDA7-1,3,0.18216514343350684,-0.01566162935809473,0.9208315985895736,hmda_012215
HMDA,"2,3-butanediol",HMDA8-5,1,0.23319879658479284,0.035372023793191265,1.178803016872006,hmda_012215
HMDA,"2,3-butanediol",HMDA8-10,2,0.250065731919181,0.05223895912757945,1.2640641526443441,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
HMDA,"2,3-butanediol",HMDA1-6,1,0.23821332681158539,0.04038655401998381,1.2041511037665695,hmda_012215
HMDA,"2,3-butanediol",HMDA1-10,3,0.20981265109076078,0.011985878299159203,1.0605877461883564,hmda_012215
HMDA,"2,3-butanediol",HMDA2-9,1,0.18736518956083975,-0.010461583230761823,0.947117454917073,hmda_012215
HMDA,"2,3-butanediol",HMDA3-5,2,0.24519893199508846,0.04737215920348689,1.2394628317239476,hmda_012215
HMDA,"2,3-butanediol",HMDA4-2,3,0.2169660137965276,0.019139241004926033,1.096747476263428,hmda_012215
HMDA,"2,3-butanediol",HMDA5-4,1,0.26698823649615483,0.06916146370455326,1.3496061869108618,hmda_012215
HMDA,"2,3-butanediol",HMDA5-10,2,0.22111310838303871,0.02328633559143714,1.1177107388592336,hmda_012215
HMDA,"2,3-butanediol",HMDA6-7,3,0.21856773604001012,0.020740963248408545,1.1048440661277827,hmda_012215
HMDA,"2,3-butanediol",HMDA7-7,1,0.16366402609235267,-0.0341627466992489,0.8273097912018346,hmda_012215
HMDA,"2,3-butanediol",HMDA8-5,2,0.25259775319242855,0.05477098040082698,1.2768633366856006,hmda_012215
HMDA,"2,3-butanediol",HMDA8-10,3,0.2429858435595586,0.04515907076795703,1.2282758300643632,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
HMDA,"2,3-butanediol",HMDA1-6,2,0.28432237854120707,0.08649560574960549,1.4372290187472416,hmda_012215
HMDA,"2,3-butanediol",HMDA2-1,1,0.17475628197948198,-0.023070490812119593,0.8833803408579942,hmda_012215
HMDA,"2,3-butanediol",HMDA2-9,2,0.188541150519172,-0.009285622272429572,0.9530618523398174,hmda_012215
HMDA,"2,3-butanediol",HMDA3-5,3,0.26023280668997406,0.06240603389837249,1.3154579788050904,hmda_012215
HMDA,"2,3-butanediol",HMDA4-6,1,0.2625954169629147,0.06476864417131314,1.3274008025169726,hmda_012215
HMDA,"2,3-butanediol",HMDA5-4,2,0.25705040610400215,0.059223633312400575,1.299371174470854,hmda_012215
HMDA,"2,3-butanediol",HMDA5-10,3,0.2181067679773165,0.02027999518571494,1.102513905977118,hmda_012215
HMDA,"2,3-butanediol",HMDA6-10,1,0.0,-0.19782677279160157,0.0,hmda_012215
HMDA,"2,3-butanediol",HMDA7-7,2,0.17995262570840567,-0.0178741470831959,0.909647481829847,hmda_012215
HMDA,"2,3-butanediol",HMDA8-5,3,0.19940081703399587,0.0015740442423942957,1.0079566795746724,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
HMDA,"2,3-butanediol",HMDA1-6,3,0.23615036526960675,0.03832359247800518,1.1937229826742246,hmda_012215
HMDA,"2,3-butanediol",HMDA2-1,2,0.17382584412302635,-0.024000928668575228,0.8786770449222323,hmda_012215
HMDA,"2,3-butanediol",HMDA2-9,3,0.19740943364560887,-0.0004173391459927067,0.9978903808614805,hmda_012215
HMDA,"2,3-butanediol",HMDA3-6,1,0.2024400782380472,0.004613305446445615,1.0233199247065787,hmda_012215
HMDA,"2,3-butanediol",HMDA4-6,2,0.07119595527303847,-0.1266308175185631,0.3598903943504101,hmda_012215
HMDA,"2,3-butanediol",HMDA5-4,3,0.24588777936512776,0.04806100657352619,1.2429449052588828,hmda_012215
HMDA,"2,3-butanediol",HMDA6-3,1,0.22189807435273054,0.024071301561128966,1.1216786849497191,hmda_012215
HMDA,"2,3-butanediol",HMDA6-10,2,0.0695784867502841,-0.1282482860413175,0.3517142081854653,hmda_012215
HMDA,"2,3-butanediol",HMDA7-7,3,0.2255542783378677,0.02772750554626613,1.1401605311303105,hmda_012215
HMDA,"2,3-butanediol",HMDA8-9,1,0.20447276627772676,0.006645993486125185,1.033595015438716,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,"2,3-butanediol",M9 blank,0,0.0,-0.19782677279160157,0.0,hmda_012215
NA,putrescine,MG1655,1,0.25058238302790914,-0.019137010397427323,0.9290484449249482,hmda_012215
HMDA,putrescine,HMDA1-8,1,0.3846518100212928,0.11493241659595632,1.4261184749689564,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
NA,putrescine,M9 blank,0,0.3244104221338207,0.054691028708484246,1.2027701012297574,hmda_012215
NA,putrescine,M9 blank,0,0.4187945273307813,0.14907513390544486,1.5527045423476815,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
NA,putrescine,MG1655,2,0.26608123339890016,-0.003638160026436299,0.9865113146658346,hmda_012215
HMDA,putrescine,HMDA1-8,2,0.3950992510200676,0.12537985759473114,1.4648529570026587,hmda_012215
HMDA,putrescine,HMDA2-1,3,0.37281136849741714,0.10309197507208068,1.382219364217199,hmda_012215
HMDA,putrescine,HMDA3-4,1,0.48103498653441207,0.2113155931090756,1.7834645867523495,hmda_012215
HMDA,putrescine,HMDA3-6,2,0.47863699203134147,0.208917598606005,1.7745738856699507,hmda_012215
HMDA,putrescine,HMDA4-6,3,0.4473286377628769,0.17760924433754044,1.6584963805604365,hmda_012215
HMDA,putrescine,HMDA5-5,1,0.5096112574138241,0.2398918639884876,1.8894127372227474,hmda_012215
HMDA,putrescine,HMDA6-3,2,0.0,-0.26971939342533646,0.0,hmda_012215
HMDA,putrescine,HMDA6-10,3,0.4407722451025644,0.17105285167722795,1.634188181668808,hmda_012215
HMDA,putrescine,HMDA7-10,1,0.3920129463026336,0.12229355287729715,1.4534103066309556,hmda_012215
HMDA,putrescine,HMDA8-9,2,0.32849335844345956,0.0587739650181231,1.2179078199447044,hmda_012215
NA,putrescine,M9 blank,0,0.35446906429172176,0.0847496708663853,1.3142142275722033,hmda_012215
NA,putrescine,MG1655,3,0.2669245727422639,-0.002794820683072574,0.989638043273124,hmda_012215
HMDA,putrescine,HMDA1-8,3,0.38967369342303937,0.1199542999977029,1.4447373934603949,hmda_012215
HMDA,putrescine,HMDA2-8,1,0.3642590309655089,0.09453963754017242,1.3505110861312344,hmda_012215
HMDA,putrescine,HMDA3-4,2,0.481599141827712,0.21187974840237556,1.7855562246065482,hmda_012215
HMDA,putrescine,HMDA3-6,3,0.4564443554586093,0.18672496203327282,1.6922934226639579,hmda_012215
HMDA,putrescine,HMDA4-9,1,0.44209720358603255,0.1723778101606961,1.6391005406454526,hmda_012215
HMDA,putrescine,HMDA5-5,2,0.4798603171252438,0.21014092369990733,1.7791094330711463,hmda_012215
HMDA,putrescine,HMDA6-3,3,0.46778666634788146,0.198067272922545,1.7343456857408879,hmda_012215
HMDA,putrescine,HMDA7-1,1,0.4007371964978212,0.13101780307248473,1.485755960699033,hmda_012215
HMDA,putrescine,HMDA7-10,2,0.41028921500925014,0.14056982158391368,1.5211706129052456,hmda_012215
HMDA,putrescine,HMDA8-9,3,0.4391405625475674,0.16942116912223093,1.6281386257422754,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
NA,putrescine,MG1655,4,0.28963462413455715,0.019915230709220688,1.0738368511670764,hmda_012215
HMDA,putrescine,HMDA1-10,1,0.39787961385132886,0.1281602204259924,1.4751613104211938,hmda_012215
HMDA,putrescine,HMDA2-8,2,0.3740376498482304,0.10431825642289394,1.3867658721091232,hmda_012215
HMDA,putrescine,HMDA3-4,3,0.46296540550917414,0.19324601208383768,1.7164705868187113,hmda_012215
HMDA,putrescine,HMDA4-2,1,0.44143924165505344,0.17171984822971698,1.6366611093438201,hmda_012215
HMDA,putrescine,HMDA4-9,2,0.4750544284895828,0.20533503506424633,1.7612913274665474,hmda_012215
HMDA,putrescine,HMDA5-5,3,0.4946910881485991,0.22497169472326262,1.8340953606123955,hmda_012215
HMDA,putrescine,HMDA6-7,1,0.43611131512346224,0.16639192169812578,1.6169075185325383,hmda_012215
HMDA,putrescine,HMDA7-1,2,0.38047172031926557,0.11075232689392911,1.410620554523038,hmda_012215
HMDA,putrescine,HMDA7-10,3,0.3934102068197042,0.12369081339436772,1.458590729511661,hmda_012215
HMDA,putrescine,HMDA8-10,1,0.0,-0.26971939342533646,0.0,hmda_012215
NA,putrescine,M9 blank,0,0.4061310703936318,0.13641167696829531,1.5057540551160133,hmda_012215
NA,putrescine,MG1655,5,0.2753741538230519,0.005654760397715453,1.0209653459690164,hmda_012215
HMDA,putrescine,HMDA1-10,2,0.42518694391030076,0.1554675504849643,1.576404790588411,hmda_012215
HMDA,putrescine,HMDA2-8,3,0.37883070905931465,0.10911131563397819,1.4045364118920218,hmda_012215
HMDA,putrescine,HMDA3-5,1,0.5277727777934199,0.25805338436808345,1.9567476075446448,hmda_012215
HMDA,putrescine,HMDA4-2,2,0.46279951718124396,0.1930801237559075,1.7158555464027314,hmda_012215
HMDA,putrescine,HMDA4-9,3,0.48237417517594333,0.21265478175060687,1.7884297048498066,hmda_012215
HMDA,putrescine,HMDA5-10,1,0.4157437811398294,0.14602438771449294,1.5413937272364338,hmda_012215
HMDA,putrescine,HMDA6-7,2,0.4687678349339395,0.199048441508603,1.7379834241088914,hmda_012215
HMDA,putrescine,HMDA7-1,3,0.3835088239790538,0.11378943055371732,1.4218807891736434,hmda_012215
HMDA,putrescine,HMDA8-5,1,0.4326154246413265,0.16289603121599006,1.6039463056299763,hmda_012215
HMDA,putrescine,HMDA8-10,2,0.45365567724167094,0.18393628381633448,1.681954239479823,hmda_012215
NA,putrescine,M9 blank,0,0.42105667649902523,0.15133728307368877,1.5610915891206831,hmda_012215
HMDA,putrescine,HMDA1-6,1,0.4740222930143683,0.20430289958903186,1.757464626456632,hmda_012215
HMDA,putrescine,HMDA1-10,3,0.42947740273877266,0.1597580093134362,1.5923119108513801,hmda_012215
HMDA,putrescine,HMDA2-9,1,0.40016579821016607,0.1304464047848296,1.4836374690310865,hmda_012215
HMDA,putrescine,HMDA3-5,2,0.47004881653982,0.20032942311448354,1.7427327363092955,hmda_012215
HMDA,putrescine,HMDA4-2,3,0.4095507893761883,0.1398313959508518,1.518432857849207,hmda_012215
HMDA,putrescine,HMDA5-4,1,0.48011494988289816,0.2103955564575617,1.7800534985104928,hmda_012215
HMDA,putrescine,HMDA5-10,2,0.39714229460532896,0.1274229011799925,1.4724276573581485,hmda_012215
HMDA,putrescine,HMDA6-7,3,0.45735710276943453,0.18763770934409807,1.6956774852603982,hmda_012215
HMDA,putrescine,HMDA7-7,1,0.37088522422390474,0.10116583079856828,1.3750780747123879,hmda_012215
HMDA,putrescine,HMDA8-5,2,0.39610608095824307,0.1263866875329066,1.4685858362939441,hmda_012215
HMDA,putrescine,HMDA8-10,3,0.4107671923888478,0.14104779896351133,1.5229427412402812,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
HMDA,putrescine,HMDA1-6,2,0.48777857308415346,0.218059179658817,1.8084668176416465,hmda_012215
HMDA,putrescine,HMDA2-1,1,0.3758680490525982,0.10614865562726172,1.3935521813215324,hmda_012215
HMDA,putrescine,HMDA2-9,2,0.3745950528819563,0.10487565945661986,1.3888324755767014,hmda_012215
HMDA,putrescine,HMDA3-5,3,0.501903899760098,0.2321845063347615,1.8608372701202691,hmda_012215
HMDA,putrescine,HMDA4-6,1,0.4715441544108806,0.20182476098554414,1.7482767865611901,hmda_012215
HMDA,putrescine,HMDA5-4,2,0.4811784508007768,0.21145905737544035,1.7839964886839934,hmda_012215
HMDA,putrescine,HMDA5-10,3,0.4135829809687304,0.14386358754339396,1.533382437637797,hmda_012215
HMDA,putrescine,HMDA6-10,1,0.0,-0.26971939342533646,0.0,hmda_012215
HMDA,putrescine,HMDA7-7,2,0.3527292551100591,0.08300986168472263,1.3077637860241642,hmda_012215
HMDA,putrescine,HMDA8-5,3,0.42931647859804756,0.1595970851727111,1.591715275441959,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
HMDA,putrescine,HMDA1-6,3,0.4343978718648836,0.16467847843954714,1.6105548301447346,hmda_012215
HMDA,putrescine,HMDA2-1,2,0.3352875982929717,0.06556820486763526,1.2430978508254202,hmda_012215
HMDA,putrescine,HMDA2-9,3,0.3654474353727378,0.09572804194740137,1.3549171630993628,hmda_012215
HMDA,putrescine,HMDA3-6,1,0.4110998606362595,0.141380467210923,1.5241761276986552,hmda_012215
HMDA,putrescine,HMDA4-6,2,0.4293827149712477,0.15966332154591123,1.5919608505649006,hmda_012215
HMDA,putrescine,HMDA5-4,3,0.46476522937427245,0.19504583594893599,1.7231435362208334,hmda_012215
HMDA,putrescine,HMDA6-3,1,0.4348825562638118,0.16516316283847532,1.6123518251356133,hmda_012215
HMDA,putrescine,HMDA6-10,2,0.3219483668653419,0.05222897344000543,1.1936418912141127,hmda_012215
HMDA,putrescine,HMDA7-7,3,0.38153832021039763,0.11181892678506117,1.4145750343162284,hmda_012215
HMDA,putrescine,HMDA8-9,1,0.39981802259262045,0.13009862916728399,1.4823480711382284,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
NA,putrescine,M9 blank,0,0.0,-0.26971939342533646,0.0,hmda_012215
NA,HMDA,MG1655,1,0.2727527054477107,-0.020533697849027532,0.9299875561287028,hmda_012215
HMDA,HMDA,HMDA1-8,1,0.4010116214882643,0.10772521819152608,1.3673038265007227,hmda_012215
NA,HMDA,M9 blank,0,0.0,-0.2932864032967382,0.0,hmda_012215
NA,HMDA,M9 blank,0,0.0,-0.2932864032967382,0.0,hmda_012215
NA,HMDA,M9 blank,0,0.0,-0.2932864032967382,0.0,hmda_012215
NA,HMDA,M9 blank,0,0.0,-0.2932864032967382,0.0,hmda_012215
NA,HMDA,M9 blank,0,0.0,-0.2932864032967382,0.0,hmda_012215
NA,HMDA,M9 blank,0,0.5125086686012197,0.21922226530448147,1.7474682182340349,hmda_012215
NA,HMDA,M9 blank,0,0.5035247514425023,0.2102383481457641,1.7168363271619222,hmda_012215
NA,HMDA,M9 blank,0,0.0,-0.2932864032967382,0.0,hmda_012215
NA,HMDA,M9 blank,0,0.4644716128409987,0.17118520954426047,1.5836793237600604,hmda_012215
NA,HMDA,M9 blank,0,0.0,-0.2932864032967382,0.0,hmda_012215
NA,HMDA,MG1655,2,0.2758541871874445,-0.01743221610929374,0.940562481201502,hmda_012215
HMDA,HMDA,HMDA1-8,2,0.4020504537827533,0.10876405048601506,1.3708458669185932,hmda_012215
HMDA,HMDA,HMDA2-1,3,0.48764871390078585,0.19436231060404763,1.6627048114719378,hmda_012215
HMDA,HMDA,HMDA3-4,1,0.5841782720951307,0.2908918687983925,1.9918355079832222,hmda_012215
HMDA,HMDA,HMDA3-6,2,0.5983480196877751,0.30506161639103685,2.0401491953324027,hmda_012215
HMDA,HMDA,HMDA4-6,3,0.42031510705994907,0.12702870376321085,1.4331216937959688,hmda_012215
HMDA,HMDA,HMDA5-5,1,0.6196007749718035,0.32631437167506533,2.1126133636168274,hmda_012215
HMDA,HMDA,HMDA6-3,2,0.5238120210755776,0.23052561777883934,1.7860085404150174,hmda_012215
HMDA,HMDA,HMDA6-10,3,0.5244107969446232,0.231124393647885,1.7880501484210995,hmda_012215
HMDA,HMDA,HMDA7-10,1,0.4924615279785786,0.1991751246818404,1.6791147575986367,hmda_012215
HMDA,HMDA,HMDA8-9,2,0.6134055520600392,0.320119148763301,2.091489905992724,hmda_012215
NA,HMDA,M9 blank,0,0.5072070767368474,0.21392067344010918,1.729391717568546,hmda_012215
NA,HMDA,MG1655,3,0.30253405679878553,0.009247653502047315,1.0315311361116555,hmda_012215
HMDA,HMDA,HMDA1-8,3,0.40775882029255794,0.11447241699581973,1.3903093212268693,hmda_012215
HMDA,HMDA,HMDA2-8,1,0.5115287103103436,0.21824230701360542,1.744126916762638,hmda_012215
HMDA,HMDA,HMDA3-4,2,0.5810492073688863,0.2877628040721481,1.981166534955248,hmda_012215
