evolved_compound,grown_compound,tray,strain,repl,growth_rate,exp_name
isobutyrate,"2,3-butanediol",4,IBUA7-9,3,0.17385234723784032,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA8-10,1,0.08608479396926969,isobutyrate_030215
NA,"2,3-butanediol",4,M9 blank,0,0.0,isobutyrate_030215
NA,"2,3-butanediol",4,MG1655,5,0.18166627791632092,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA1-9,2,0.18439144953714245,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA2-6,3,0.13845886229634957,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA3-4,1,0.0253862677860598,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA4-1,2,0.10188408457502664,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA4-9,3,0.18899643878148414,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA5-6,1,0.14420730409254276,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA6-9,2,0.062405776384056075,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA7-6,3,0.18085624731932048,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA8-3,1,0.25055310931992847,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA8-10,2,0.08967385813054213,isobutyrate_030215
NA,"2,3-butanediol",4,M9 blank,0,0.0,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA1-5,1,0.07722713647329524,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA1-9,3,0.19004392697104508,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA2-9,1,0.0,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA3-4,2,0.0,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA4-1,3,0.13136068053152614,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA5-2,1,0.14024170326381252,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA5-6,2,0.16710982300411736,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA6-9,3,0.04752867638389205,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA7-7,1,0.18765680024220444,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA8-3,2,0.23081323841550422,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA8-10,3,0.09501054987533522,isobutyrate_030215
NA,"2,3-butanediol",4,M9 blank,0,0.0,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA1-5,2,0.1371088679637566,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA2-1,1,0.1269702808452964,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA2-9,2,0.118820942100644,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA3-4,3,0.023429733740199094,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA4-8,1,0.20014699837584202,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA5-2,2,0.14928749555474838,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA5-6,3,0.1494883758255859,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA6-10,1,0.0,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA7-7,2,0.18859000170498574,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA8-3,3,0.22413146253895397,isobutyrate_030215
NA,"2,3-butanediol",4,M9 blank,0,0.0,isobutyrate_030215
NA,"2,3-butanediol",4,M9 blank,0,0.0,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA1-5,3,0.0,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA2-1,2,0.0,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA2-9,3,0.15452984016060906,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA3-10,1,0.10662128298063922,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA4-8,2,0.1962994513754073,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA5-2,3,0.1683507364966514,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA6-7,1,0.1464098579942862,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA6-10,2,0.0,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA7-7,3,0.17811614789525984,isobutyrate_030215
isobutyrate,"2,3-butanediol",4,IBUA8-4,1,0.2086698437393333,isobutyrate_030215
NA,"2,3-butanediol",4,M9 blank,0,0.0,isobutyrate_030215
NA,"2,3-butanediol",4,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,MG1655,1,0.27431620629935694,isobutyrate_030215
isobutyrate,putrescine,5,IBUA1-7,1,0.2704837184385726,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,MG1655,2,0.2767498548742041,isobutyrate_030215
isobutyrate,putrescine,5,IBUA1-7,2,0.2206256358721695,isobutyrate_030215
isobutyrate,putrescine,5,IBUA2-1,3,0.16855891329273032,isobutyrate_030215
isobutyrate,putrescine,5,IBUA3-2,1,0.2611852453190121,isobutyrate_030215
isobutyrate,putrescine,5,IBUA3-10,2,0.3200956131316327,isobutyrate_030215
isobutyrate,putrescine,5,IBUA4-8,3,0.1913232072152982,isobutyrate_030215
isobutyrate,putrescine,5,IBUA5-5,1,0.0,isobutyrate_030215
isobutyrate,putrescine,5,IBUA6-7,2,0.183304720422745,isobutyrate_030215
isobutyrate,putrescine,5,IBUA6-10,3,0.32879404031610554,isobutyrate_030215
isobutyrate,putrescine,5,IBUA7-9,1,0.3320419124053136,isobutyrate_030215
isobutyrate,putrescine,5,IBUA8-4,2,0.3158914180560531,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,MG1655,3,0.2787341835247165,isobutyrate_030215
isobutyrate,putrescine,5,IBUA1-7,3,0.17472460190335495,isobutyrate_030215
isobutyrate,putrescine,5,IBUA2-6,1,0.1520414189752105,isobutyrate_030215
isobutyrate,putrescine,5,IBUA3-2,2,0.27896097204453457,isobutyrate_030215
isobutyrate,putrescine,5,IBUA3-10,3,0.2826105857753668,isobutyrate_030215
isobutyrate,putrescine,5,IBUA4-9,1,0.13775642890056122,isobutyrate_030215
isobutyrate,putrescine,5,IBUA5-5,2,0.0,isobutyrate_030215
isobutyrate,putrescine,5,IBUA6-7,3,0.17796850082915724,isobutyrate_030215
isobutyrate,putrescine,5,IBUA7-6,1,0.3287822997029036,isobutyrate_030215
isobutyrate,putrescine,5,IBUA7-9,2,0.32911401463215345,isobutyrate_030215
isobutyrate,putrescine,5,IBUA8-4,3,0.31592497395014657,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,MG1655,4,0.27506335036245666,isobutyrate_030215
isobutyrate,putrescine,5,IBUA1-9,1,0.28920210043209227,isobutyrate_030215
isobutyrate,putrescine,5,IBUA2-6,2,0.17270813235000407,isobutyrate_030215
isobutyrate,putrescine,5,IBUA3-2,3,0.2930852465211943,isobutyrate_030215
isobutyrate,putrescine,5,IBUA4-1,1,0.3375445210056868,isobutyrate_030215
isobutyrate,putrescine,5,IBUA4-9,2,0.1602132574591437,isobutyrate_030215
isobutyrate,putrescine,5,IBUA5-5,3,0.0,isobutyrate_030215
isobutyrate,putrescine,5,IBUA6-9,1,0.23481050589052385,isobutyrate_030215
isobutyrate,putrescine,5,IBUA7-6,2,0.33049828507119966,isobutyrate_030215
isobutyrate,putrescine,5,IBUA7-9,3,0.34134290163163583,isobutyrate_030215
isobutyrate,putrescine,5,IBUA8-10,1,0.2575765021926904,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,MG1655,5,0.2799052858159302,isobutyrate_030215
isobutyrate,putrescine,5,IBUA1-9,2,0.08987308490717374,isobutyrate_030215
isobutyrate,putrescine,5,IBUA2-6,3,0.16690809861586095,isobutyrate_030215
isobutyrate,putrescine,5,IBUA3-4,1,0.22378368430600032,isobutyrate_030215
isobutyrate,putrescine,5,IBUA4-1,2,0.32199497454794,isobutyrate_030215
isobutyrate,putrescine,5,IBUA4-9,3,0.22932493877365234,isobutyrate_030215
isobutyrate,putrescine,5,IBUA5-6,1,0.0,isobutyrate_030215
isobutyrate,putrescine,5,IBUA6-9,2,0.22193474164299815,isobutyrate_030215
isobutyrate,putrescine,5,IBUA7-6,3,0.3259930066821059,isobutyrate_030215
isobutyrate,putrescine,5,IBUA8-3,1,0.29814299008435624,isobutyrate_030215
isobutyrate,putrescine,5,IBUA8-10,2,0.25457096914925076,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
isobutyrate,putrescine,5,IBUA1-5,1,0.14437252014120566,isobutyrate_030215
isobutyrate,putrescine,5,IBUA1-9,3,0.24275122631706744,isobutyrate_030215
isobutyrate,putrescine,5,IBUA2-9,1,0.16216413751940653,isobutyrate_030215
isobutyrate,putrescine,5,IBUA3-4,2,0.2590341895382295,isobutyrate_030215
isobutyrate,putrescine,5,IBUA4-1,3,0.3031318079809457,isobutyrate_030215
isobutyrate,putrescine,5,IBUA5-2,1,0.17005554712929558,isobutyrate_030215
isobutyrate,putrescine,5,IBUA5-6,2,0.06316584943475184,isobutyrate_030215
isobutyrate,putrescine,5,IBUA6-9,3,0.2543772048082592,isobutyrate_030215
isobutyrate,putrescine,5,IBUA7-7,1,0.2640377859038026,isobutyrate_030215
isobutyrate,putrescine,5,IBUA8-3,2,0.29038884297493994,isobutyrate_030215
isobutyrate,putrescine,5,IBUA8-10,3,0.25961508027249747,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
isobutyrate,putrescine,5,IBUA1-5,2,0.16074528338903554,isobutyrate_030215
isobutyrate,putrescine,5,IBUA2-1,1,0.21296777185530982,isobutyrate_030215
isobutyrate,putrescine,5,IBUA2-9,2,0.1167865374498676,isobutyrate_030215
isobutyrate,putrescine,5,IBUA3-4,3,0.276442271865078,isobutyrate_030215
isobutyrate,putrescine,5,IBUA4-8,1,0.2015521686082609,isobutyrate_030215
isobutyrate,putrescine,5,IBUA5-2,2,0.0,isobutyrate_030215
isobutyrate,putrescine,5,IBUA5-6,3,0.1727401016862625,isobutyrate_030215
isobutyrate,putrescine,5,IBUA6-10,1,0.32730286371959466,isobutyrate_030215
isobutyrate,putrescine,5,IBUA7-7,2,0.2579001053828301,isobutyrate_030215
isobutyrate,putrescine,5,IBUA8-3,3,0.31439857156474704,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
isobutyrate,putrescine,5,IBUA1-5,3,0.08444169561808834,isobutyrate_030215
isobutyrate,putrescine,5,IBUA2-1,2,0.0,isobutyrate_030215
isobutyrate,putrescine,5,IBUA2-9,3,0.10423526575593349,isobutyrate_030215
isobutyrate,putrescine,5,IBUA3-10,1,0.2947789945186839,isobutyrate_030215
isobutyrate,putrescine,5,IBUA4-8,2,0.18452548767810426,isobutyrate_030215
isobutyrate,putrescine,5,IBUA5-2,3,0.0,isobutyrate_030215
isobutyrate,putrescine,5,IBUA6-7,1,0.14076574623263002,isobutyrate_030215
isobutyrate,putrescine,5,IBUA6-10,2,0.2992574818221077,isobutyrate_030215
isobutyrate,putrescine,5,IBUA7-7,3,0.30071752526520507,isobutyrate_030215
isobutyrate,putrescine,5,IBUA8-4,1,0.2824422043133849,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,putrescine,5,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,MG1655,1,0.22262789502013167,isobutyrate_030215
isobutyrate,HMDA,6,IBUA1-7,1,0.21063660998906497,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,MG1655,2,0.24013436882153025,isobutyrate_030215
isobutyrate,HMDA,6,IBUA1-7,2,0.1800327168756624,isobutyrate_030215
isobutyrate,HMDA,6,IBUA2-1,3,0.19473062554877313,isobutyrate_030215
isobutyrate,HMDA,6,IBUA3-2,1,0.0,isobutyrate_030215
isobutyrate,HMDA,6,IBUA3-10,2,0.3728232157246952,isobutyrate_030215
isobutyrate,HMDA,6,IBUA4-8,3,0.22473222020352543,isobutyrate_030215
isobutyrate,HMDA,6,IBUA5-5,1,0.2866449084469244,isobutyrate_030215
isobutyrate,HMDA,6,IBUA6-7,2,0.10943283284169174,isobutyrate_030215
isobutyrate,HMDA,6,IBUA6-10,3,0.34357834636667084,isobutyrate_030215
isobutyrate,HMDA,6,IBUA7-9,1,0.31859937802529165,isobutyrate_030215
isobutyrate,HMDA,6,IBUA8-4,2,0.28246312995506623,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,MG1655,3,0.23866995081709974,isobutyrate_030215
isobutyrate,HMDA,6,IBUA1-7,3,0.1895977229094769,isobutyrate_030215
isobutyrate,HMDA,6,IBUA2-6,1,0.22846790230668376,isobutyrate_030215
isobutyrate,HMDA,6,IBUA3-2,2,0.24183931780487564,isobutyrate_030215
isobutyrate,HMDA,6,IBUA3-10,3,0.3646968290014837,isobutyrate_030215
isobutyrate,HMDA,6,IBUA4-9,1,0.11741998109340294,isobutyrate_030215
isobutyrate,HMDA,6,IBUA5-5,2,0.0,isobutyrate_030215
isobutyrate,HMDA,6,IBUA6-7,3,0.12143024267352905,isobutyrate_030215
isobutyrate,HMDA,6,IBUA7-6,1,0.314480975171371,isobutyrate_030215
isobutyrate,HMDA,6,IBUA7-9,2,0.32033778821619785,isobutyrate_030215
isobutyrate,HMDA,6,IBUA8-4,3,0.2800135144345027,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,MG1655,4,0.2627933097900908,isobutyrate_030215
isobutyrate,HMDA,6,IBUA1-9,1,0.21070862795441075,isobutyrate_030215
isobutyrate,HMDA,6,IBUA2-6,2,0.24267289410288417,isobutyrate_030215
isobutyrate,HMDA,6,IBUA3-2,3,0.24642946863046664,isobutyrate_030215
isobutyrate,HMDA,6,IBUA4-1,1,0.27317718780543,isobutyrate_030215
isobutyrate,HMDA,6,IBUA4-9,2,0.14432633833919076,isobutyrate_030215
isobutyrate,HMDA,6,IBUA5-5,3,0.2939172877886131,isobutyrate_030215
isobutyrate,HMDA,6,IBUA6-9,1,0.2541409627179334,isobutyrate_030215
isobutyrate,HMDA,6,IBUA7-6,2,0.3185142851322543,isobutyrate_030215
isobutyrate,HMDA,6,IBUA7-9,3,0.3231392642193151,isobutyrate_030215
isobutyrate,HMDA,6,IBUA8-10,1,0.26705568342599756,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,MG1655,5,0.25898167317735327,isobutyrate_030215
isobutyrate,HMDA,6,IBUA1-9,2,0.1993476286991318,isobutyrate_030215
isobutyrate,HMDA,6,IBUA2-6,3,0.2450118447343215,isobutyrate_030215
isobutyrate,HMDA,6,IBUA3-4,1,0.2546153217402139,isobutyrate_030215
isobutyrate,HMDA,6,IBUA4-1,2,0.2689262982636334,isobutyrate_030215
isobutyrate,HMDA,6,IBUA4-9,3,0.19268641196842368,isobutyrate_030215
isobutyrate,HMDA,6,IBUA5-6,1,0.0,isobutyrate_030215
isobutyrate,HMDA,6,IBUA6-9,2,0.2358973174276252,isobutyrate_030215
isobutyrate,HMDA,6,IBUA7-6,3,0.3318351373577716,isobutyrate_030215
isobutyrate,HMDA,6,IBUA8-3,1,0.2770738199484692,isobutyrate_030215
isobutyrate,HMDA,6,IBUA8-10,2,0.27510119048882303,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
isobutyrate,HMDA,6,IBUA1-5,1,0.13571831524163797,isobutyrate_030215
isobutyrate,HMDA,6,IBUA1-9,3,0.16585455353062833,isobutyrate_030215
isobutyrate,HMDA,6,IBUA2-9,1,0.32237896361935997,isobutyrate_030215
isobutyrate,HMDA,6,IBUA3-4,2,0.2128091597930444,isobutyrate_030215
isobutyrate,HMDA,6,IBUA4-1,3,0.2754888260485231,isobutyrate_030215
isobutyrate,HMDA,6,IBUA5-2,1,0.18009231381330046,isobutyrate_030215
isobutyrate,HMDA,6,IBUA5-6,2,0.0,isobutyrate_030215
isobutyrate,HMDA,6,IBUA6-9,3,0.24961606827853147,isobutyrate_030215
isobutyrate,HMDA,6,IBUA7-7,1,0.29151412084438855,isobutyrate_030215
isobutyrate,HMDA,6,IBUA8-3,2,0.27558165286668207,isobutyrate_030215
isobutyrate,HMDA,6,IBUA8-10,3,0.27319470218972813,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
isobutyrate,HMDA,6,IBUA1-5,2,0.13969385213707036,isobutyrate_030215
isobutyrate,HMDA,6,IBUA2-1,1,0.3297665814385916,isobutyrate_030215
isobutyrate,HMDA,6,IBUA2-9,2,0.336854414405083,isobutyrate_030215
isobutyrate,HMDA,6,IBUA3-4,3,0.24161965477441935,isobutyrate_030215
isobutyrate,HMDA,6,IBUA4-8,1,0.17010725093206186,isobutyrate_030215
isobutyrate,HMDA,6,IBUA5-2,2,0.0,isobutyrate_030215
isobutyrate,HMDA,6,IBUA5-6,3,0.0,isobutyrate_030215
isobutyrate,HMDA,6,IBUA6-10,1,0.3565927870111144,isobutyrate_030215
isobutyrate,HMDA,6,IBUA7-7,2,0.279311370660849,isobutyrate_030215
isobutyrate,HMDA,6,IBUA8-3,3,0.2602839301093618,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
isobutyrate,HMDA,6,IBUA1-5,3,0.2808288278700285,isobutyrate_030215
isobutyrate,HMDA,6,IBUA2-1,2,0.3194552171256356,isobutyrate_030215
isobutyrate,HMDA,6,IBUA2-9,3,0.33663336453933845,isobutyrate_030215
isobutyrate,HMDA,6,IBUA3-10,1,0.3624976059731299,isobutyrate_030215
isobutyrate,HMDA,6,IBUA4-8,2,0.2105203713912027,isobutyrate_030215
isobutyrate,HMDA,6,IBUA5-2,3,0.0,isobutyrate_030215
isobutyrate,HMDA,6,IBUA6-7,1,0.1833545662289794,isobutyrate_030215
isobutyrate,HMDA,6,IBUA6-10,2,0.33677839487818717,isobutyrate_030215
isobutyrate,HMDA,6,IBUA7-7,3,0.2709708030458994,isobutyrate_030215
isobutyrate,HMDA,6,IBUA8-4,1,0.2631557131637104,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,HMDA,6,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,MG1655,1,0.15158048854674808,isobutyrate_030215
isobutyrate,adipate,7,IBUA1-7,1,0.1564518399733505,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,MG1655,2,0.1596605720930575,isobutyrate_030215
isobutyrate,adipate,7,IBUA1-7,2,0.14746040412714598,isobutyrate_030215
isobutyrate,adipate,7,IBUA2-1,3,0.2636268759967328,isobutyrate_030215
isobutyrate,adipate,7,IBUA3-2,1,0.24541048046454916,isobutyrate_030215
isobutyrate,adipate,7,IBUA3-10,2,0.2668876608102534,isobutyrate_030215
isobutyrate,adipate,7,IBUA4-8,3,0.1833052644443776,isobutyrate_030215
isobutyrate,adipate,7,IBUA5-5,1,0.0,isobutyrate_030215
isobutyrate,adipate,7,IBUA6-7,2,0.0,isobutyrate_030215
isobutyrate,adipate,7,IBUA6-10,3,0.3401115458518868,isobutyrate_030215
isobutyrate,adipate,7,IBUA7-9,1,0.2651700332271607,isobutyrate_030215
isobutyrate,adipate,7,IBUA8-4,2,0.2350892055662151,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,MG1655,3,0.16790659918602466,isobutyrate_030215
isobutyrate,adipate,7,IBUA1-7,3,0.15981808804237738,isobutyrate_030215
isobutyrate,adipate,7,IBUA2-6,1,0.22429938834005111,isobutyrate_030215
isobutyrate,adipate,7,IBUA3-2,2,0.23967309436933734,isobutyrate_030215
isobutyrate,adipate,7,IBUA3-10,3,0.25545657065244287,isobutyrate_030215
isobutyrate,adipate,7,IBUA4-9,1,0.05866532671012051,isobutyrate_030215
isobutyrate,adipate,7,IBUA5-5,2,0.0,isobutyrate_030215
isobutyrate,adipate,7,IBUA6-7,3,0.0,isobutyrate_030215
isobutyrate,adipate,7,IBUA7-6,1,0.2641443890139984,isobutyrate_030215
isobutyrate,adipate,7,IBUA7-9,2,0.2714315219538055,isobutyrate_030215
isobutyrate,adipate,7,IBUA8-4,3,0.24817505651371125,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,MG1655,4,0.1681551787985386,isobutyrate_030215
isobutyrate,adipate,7,IBUA1-9,1,0.18460050735273462,isobutyrate_030215
isobutyrate,adipate,7,IBUA2-6,2,0.23100838351241124,isobutyrate_030215
isobutyrate,adipate,7,IBUA3-2,3,0.2363627071788137,isobutyrate_030215
isobutyrate,adipate,7,IBUA4-1,1,0.233411935359815,isobutyrate_030215
isobutyrate,adipate,7,IBUA4-9,2,0.051903350461169756,isobutyrate_030215
isobutyrate,adipate,7,IBUA5-5,3,0.17530454157370853,isobutyrate_030215
isobutyrate,adipate,7,IBUA6-9,1,0.1259649740226444,isobutyrate_030215
isobutyrate,adipate,7,IBUA7-6,2,0.25632579459968513,isobutyrate_030215
isobutyrate,adipate,7,IBUA7-9,3,0.2536978244482855,isobutyrate_030215
isobutyrate,adipate,7,IBUA8-10,1,0.21219978240623094,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,MG1655,5,0.16860947132638654,isobutyrate_030215
isobutyrate,adipate,7,IBUA1-9,2,0.1778307818199134,isobutyrate_030215
isobutyrate,adipate,7,IBUA2-6,3,0.21995634525698154,isobutyrate_030215
isobutyrate,adipate,7,IBUA3-4,1,0.1547593041340416,isobutyrate_030215
isobutyrate,adipate,7,IBUA4-1,2,0.2265562216872388,isobutyrate_030215
isobutyrate,adipate,7,IBUA4-9,3,0.06050883875471595,isobutyrate_030215
isobutyrate,adipate,7,IBUA5-6,1,0.0,isobutyrate_030215
isobutyrate,adipate,7,IBUA6-9,2,0.11783023840571098,isobutyrate_030215
isobutyrate,adipate,7,IBUA7-6,3,0.2388165480489061,isobutyrate_030215
isobutyrate,adipate,7,IBUA8-3,1,0.23087443062671215,isobutyrate_030215
isobutyrate,adipate,7,IBUA8-10,2,0.2062283024902502,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
isobutyrate,adipate,7,IBUA1-5,1,0.11023962123708438,isobutyrate_030215
isobutyrate,adipate,7,IBUA1-9,3,0.15834838409867574,isobutyrate_030215
isobutyrate,adipate,7,IBUA2-9,1,0.26618527902321215,isobutyrate_030215
isobutyrate,adipate,7,IBUA3-4,2,0.15619190552450807,isobutyrate_030215
isobutyrate,adipate,7,IBUA4-1,3,0.23120008088377672,isobutyrate_030215
isobutyrate,adipate,7,IBUA5-2,1,0.09609745774757626,isobutyrate_030215
isobutyrate,adipate,7,IBUA5-6,2,0.0,isobutyrate_030215
isobutyrate,adipate,7,IBUA6-9,3,0.13290479147862622,isobutyrate_030215
isobutyrate,adipate,7,IBUA7-7,1,0.24904543039337204,isobutyrate_030215
isobutyrate,adipate,7,IBUA8-3,2,0.2261746343579353,isobutyrate_030215
isobutyrate,adipate,7,IBUA8-10,3,0.20059721577636103,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
isobutyrate,adipate,7,IBUA1-5,2,0.0,isobutyrate_030215
isobutyrate,adipate,7,IBUA2-1,1,0.27048142072570164,isobutyrate_030215
isobutyrate,adipate,7,IBUA2-9,2,0.2860080505877024,isobutyrate_030215
isobutyrate,adipate,7,IBUA3-4,3,0.1588766346502327,isobutyrate_030215
isobutyrate,adipate,7,IBUA4-8,1,0.17874702725432665,isobutyrate_030215
isobutyrate,adipate,7,IBUA5-2,2,0.0,isobutyrate_030215
isobutyrate,adipate,7,IBUA5-6,3,0.0,isobutyrate_030215
isobutyrate,adipate,7,IBUA6-10,1,0.3178382192009865,isobutyrate_030215
isobutyrate,adipate,7,IBUA7-7,2,0.24130905914125042,isobutyrate_030215
isobutyrate,adipate,7,IBUA8-3,3,0.23228995828915988,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
isobutyrate,adipate,7,IBUA1-5,3,0.14446212241061684,isobutyrate_030215
isobutyrate,adipate,7,IBUA2-1,2,0.24414767190430858,isobutyrate_030215
isobutyrate,adipate,7,IBUA2-9,3,0.2612045798532943,isobutyrate_030215
isobutyrate,adipate,7,IBUA3-10,1,0.2296952969910598,isobutyrate_030215
isobutyrate,adipate,7,IBUA4-8,2,0.18209725620326975,isobutyrate_030215
isobutyrate,adipate,7,IBUA5-2,3,0.07784258616934056,isobutyrate_030215
isobutyrate,adipate,7,IBUA6-7,1,0.05977193823752314,isobutyrate_030215
isobutyrate,adipate,7,IBUA6-10,2,0.30801628977126844,isobutyrate_030215
isobutyrate,adipate,7,IBUA7-7,3,0.23322336657185555,isobutyrate_030215
isobutyrate,adipate,7,IBUA8-4,1,0.233683814668441,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
NA,adipate,7,M9 blank,0,0.0,isobutyrate_030215
